,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.34205E-01,2.76179E-03,,,1.406492E-01,2.537254E-03,,,6.914554E+01,,-1.995561E+00
1E-03,1.342568E-01,2.845104E-03,2.459422E-02,4.023171E-02,1.406494E-01,2.627222E-03,3.661311E-03,4.323872E-02,6.976569E+01,1.050096E+02,-1.952111E+00
2E-03,1.342542E-01,2.842253E-03,1.087953E-02,-1.03343E-03,1.406565E-01,2.623732E-03,6.829192E-03,-2.837941E-03,6.935556E+01,-3.974152E+02,-1.954843E+00
3E-03,1.342786E-01,2.843037E-03,2.104977E-02,2.443945E-03,1.40663E-01,2.621546E-03,1.18819E-02,-1.70261E-03,6.897086E+01,-4.696414E+03,-1.986936E+00
4E-03,1.342963E-01,2.847141E-03,1.419607E-02,-2.329266E-02,1.406803E-01,2.620326E-03,2.145945E-02,-1.247897E-03,5.996273E+01,-8.124211E+03,-2.034793E+00
5E-03,1.34307E-01,2.796452E-03,6.564767E-02,-7.525402E-03,1.407059E-01,2.619051E-03,5.501345E-02,8.829469E-03,5.272243E+01,-3.179519E+03,-1.588038E+00
6E-03,1.344276E-01,2.83209E-03,-9.235453E-03,7.855341E-02,1.407903E-01,2.637985E-03,4.623466E-02,2.925834E-03,5.360369E+01,-7.61264E+03,-1.747363E+00
7E-03,1.342885E-01,2.953559E-03,-5.762444E-02,1.429882E-02,1.407984E-01,2.624902E-03,6.928457E-02,-1.605347E-03,3.749715E+01,-9.868909E+03,-2.890173E+00
8E-03,1.343124E-01,2.860688E-03,1.04864E-01,-6.376913E-02,1.409289E-01,2.634775E-03,1.058516E-01,3.280372E-03,3.386588E+01,-3.17133E+03,-1.955537E+00
9E-03,1.344983E-01,2.826021E-03,1.364447E-01,-1.945227E-03,1.410101E-01,2.631463E-03,8.315847E-02,-5.373451E-03,3.11545E+01,-1.22416E+03,-1.711344E+00
1E-02,1.345852E-01,2.856798E-03,3.287882E-02,3.425705E-02,1.410952E-01,2.624028E-03,7.253099E-02,-5.980484E-03,3.141756E+01,-3.352813E+03,-2.047796E+00
1.1E-02,1.34564E-01,2.894535E-03,5.543284E-02,-1.049408E-02,1.411552E-01,2.619502E-03,7.047134E-02,1.336243E-04,2.444887E+01,-4.914611E+03,-2.389426E+00
1.2E-02,1.346961E-01,2.835809E-03,1.042909E-01,-2.024275E-02,1.412361E-01,2.624295E-03,5.058767E-02,3.129292E-03,2.158833E+01,-4.110623E+01,-1.852387E+00
1.3E-02,1.347726E-01,2.854049E-03,3.22403E-02,2.79626E-02,1.412563E-01,2.625761E-03,2.716337E-02,-3.98982E-03,2.436666E+01,1.847491E+03,-2.016515E+00
1.4E-02,1.347606E-01,2.891735E-03,2.323679E-02,5.634071E-02,1.412905E-01,2.616315E-03,7.488044E-02,6.607582E-03,2.528332E+01,1.441158E+03,-2.415209E+00
1.5E-02,1.348191E-01,2.966731E-03,1.028373E-01,-2.727146E-02,1.414061E-01,2.638976E-03,1.018041E-01,-9.871087E-03,2.724897E+01,4.790477E+03,-2.848549E+00
1.6E-02,1.349663E-01,2.837192E-03,1.14056E-02,1.873927E-03,1.414941E-01,2.596573E-03,7.083044E-02,-7.1051E-03,3.486427E+01,5.108365E+03,-2.110998E+00
1.7E-02,1.348419E-01,2.970478E-03,-5.682471E-02,1.594398E-02,1.415478E-01,2.624766E-03,9.870578E-02,8.342545E-03,3.74657E+01,6.619695E+03,-2.951194E+00
1.8E-02,1.348526E-01,2.86908E-03,1.21048E-01,-6.614348E-02,1.416915E-01,2.613258E-03,8.539673E-02,9.112488E-03,4.810366E+01,1.080692E+04,-2.142263E+00
1.9E-02,1.35084E-01,2.838192E-03,1.734864E-01,-7.314714E-03,1.417186E-01,2.642991E-03,7.40909E-02,-5.578219E-03,5.907954E+01,1.131841E+04,-1.685255E+00
2E-02,1.351996E-01,2.85445E-03,6.203905E-02,-8.319825E-03,1.418397E-01,2.602102E-03,7.434657E-02,-1.559248E-02,7.074047E+01,1.319696E+04,-2.176412E+00
2.1E-02,1.352081E-01,2.821552E-03,9.641063E-03,-1.29119E-02,1.418673E-01,2.611806E-03,3.242384E-02,1.59005E-02,8.547347E+01,1.238736E+04,-1.804062E+00
2.2E-02,1.352189E-01,2.828626E-03,8.560773E-02,-4.628769E-03,1.419045E-01,2.633903E-03,4.269162E-02,1.173242E-02,9.551518E+01,9.950356E+03,-1.668304E+00
2.3E-02,1.353793E-01,2.812294E-03,9.283672E-02,-6.341918E-02,1.419526E-01,2.63527E-03,1.990932E-02,8.583033E-04,1.053742E+02,8.129395E+03,-1.54263E+00
2.4E-02,1.354045E-01,2.701788E-03,6.903512E-02,-6.320616E-02,1.419443E-01,2.635619E-03,1.944446E-02,-4.871642E-03,1.11774E+02,6.595063E+03,-5.796908E-01
2.5E-02,1.355173E-01,2.685882E-03,2.243216E-02,-1.350635E-02,1.419915E-01,2.625527E-03,2.718819E-02,-1.698794E-02,1.185643E+02,3.449383E+03,-5.341179E-01
2.6E-02,1.354494E-01,2.674775E-03,-1.23871E-02,-1.672345E-02,1.419987E-01,2.601643E-03,4.619327E-03,-1.155302E-03,1.186727E+02,-2.473035E+03,-6.397586E-01
2.7E-02,1.354926E-01,2.652435E-03,1.317686E-01,8.440323E-03,1.420008E-01,2.623217E-03,3.900467E-02,1.459359E-02,1.136182E+02,-3.624256E+03,-2.572277E-01
2.8E-02,1.357129E-01,2.691656E-03,1.224176E-01,3.720891E-02,1.420767E-01,2.630831E-03,7.558216E-02,8.001854E-03,1.114242E+02,-1.015401E+03,-5.476196E-01
2.9E-02,1.357374E-01,2.726853E-03,1.785691E-02,8.037625E-03,1.421519E-01,2.63922E-03,5.169495E-02,-6.729559E-03,1.115874E+02,-1.828217E+03,-7.827032E-01
3E-02,1.357487E-01,2.707731E-03,2.599988E-02,-8.740167E-03,1.421801E-01,2.617372E-03,1.884512E-02,-1.470311E-03,1.077678E+02,-2.980281E+03,-8.049332E-01
3.1E-02,1.357894E-01,2.709373E-03,5.731529E-02,-1.127476E-02,1.421896E-01,2.63628E-03,4.481463E-02,-9.533917E-04,1.056269E+02,-1.230048E+03,-6.543116E-01
3.2E-02,1.358633E-01,2.685182E-03,5.872547E-02,-1.329644E-02,1.422697E-01,2.615465E-03,6.985538E-02,-1.271983E-02,1.053077E+02,1.560048E+02,-6.234857E-01
3.3E-02,1.359069E-01,2.68278E-03,2.662355E-02,1.890571E-02,1.423293E-01,2.61084E-03,3.917585E-02,-3.331759E-03,1.059389E+02,-3.562141E+02,-6.417573E-01
3.4E-02,1.359165E-01,2.722993E-03,9.415127E-03,1.465963E-02,1.423481E-01,2.608801E-03,1.397529E-02,-5.042476E-03,1.045953E+02,-7.914332E+02,-1.017177E+00
3.5E-02,1.359257E-01,2.712099E-03,7.158721E-03,-5.362274E-03,1.423573E-01,2.600755E-03,-4.57196E-03,-9.037419E-03,1.04356E+02,-1.475468E+02,-9.918068E-01
3.6E-02,1.359309E-01,2.712269E-03,1.043426E-02,-8.88325E-03,1.423389E-01,2.590726E-03,-9.590479E-03,-1.023237E-02,1.043002E+02,1.816775E+02,-1.086598E+00
3.7E-02,1.359466E-01,2.694332E-03,2.827842E-02,-7.027732E-03,1.423381E-01,2.58029E-03,1.279365E-02,-3.84013E-03,1.047194E+02,1.633087E+03,-1.022201E+00
3.8E-02,1.359874E-01,2.698213E-03,1.718092E-02,-7.557495E-03,1.423645E-01,2.583046E-03,5.605257E-03,-7.072413E-03,1.075663E+02,1.747734E+03,-1.034615E+00
3.9E-02,1.359809E-01,2.679217E-03,-8.053908E-04,-8.551809E-03,1.423493E-01,2.566145E-03,-1.094286E-02,-1.356599E-02,1.082148E+02,6.975208E+02,-1.01719E+00
4E-02,1.359858E-01,2.681109E-03,-6.042681E-03,1.806808E-03,1.423427E-01,2.555914E-03,-7.439271E-03,-1.306757E-03,1.089614E+02,3.412352E+01,-1.128269E+00
