,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.311878E-01,2.390632E-03,,,1.379195E-01,1.885823E-03,,,-1.112828E+02,,-4.288595E+00
1E-03,1.313668E-01,2.479131E-03,8.326379E-02,4.834713E-02,1.381053E-01,1.95814E-03,9.178022E-02,3.947336E-02,-1.10579E+02,5.831555E+02,-4.421035E+00
2E-03,1.313543E-01,2.487327E-03,4.748697E-04,-3.889932E-04,1.38103E-01,1.96477E-03,-6.751754E-04,-5.129928E-03,-1.101165E+02,2.19905E+02,-4.427618E+00
3E-03,1.313677E-01,2.478353E-03,1.211788E-03,-1.007002E-02,1.38104E-01,1.94788E-03,-3.8358E-03,-1.358367E-02,-1.101392E+02,-1.42849E+00,-4.5027E+00
4E-03,1.313567E-01,2.467187E-03,1.860348E-04,4.094943E-04,1.380953E-01,1.937602E-03,3.54741E-03,7.056308E-04,-1.101193E+02,1.86406E+02,-4.493613E+00
5E-03,1.313681E-01,2.479172E-03,5.056617E-03,9.15617E-04,1.381111E-01,1.949291E-03,2.656998E-03,-1.787134E-04,-1.097664E+02,1.185459E+02,-4.493227E+00
6E-03,1.313668E-01,2.469018E-03,-4.250151E-03,-2.360066E-03,1.381007E-01,1.937245E-03,-5.378543E-03,-2.087103E-03,-1.098822E+02,-1.84519E+02,-4.51531E+00
7E-03,1.313596E-01,2.474452E-03,-1.696718E-03,3.378823E-03,1.381003E-01,1.945117E-03,-2.043098E-03,5.785366E-03,-1.101354E+02,-2.778036E+02,-4.490113E+00
8E-03,1.313635E-01,2.475775E-03,3.382392E-03,2.685027E-03,1.380966E-01,1.948816E-03,1.588538E-03,2.629713E-03,-1.104378E+02,2.05759E+02,-4.475067E+00
9E-03,1.313664E-01,2.479822E-03,-6.178237E-04,1.191714E-03,1.381035E-01,1.950376E-03,1.663947E-03,-1.133742E-03,-1.097239E+02,-1.148502E+02,-4.49343E+00
1E-02,1.313622E-01,2.478159E-03,-4.754301E-03,-3.388805E-04,1.380945E-01,1.94784E-03,-2.556745E-03,-9.450142E-04,-1.106675E+02,-3.395856E+02,-4.50402E+00
