,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.33018E-01,2.657657E-03,,,1.393018E-01,2.342342E-03,,,1.040362E+02,,-2.872648E+00
1E-03,1.330286E-01,2.728527E-03,1.958089E-02,3.545228E-02,1.393444E-01,2.46478E-03,3.20531E-02,6.011199E-02,1.046732E+02,3.094022E+02,-2.391259E+00
2E-03,1.330572E-01,2.728562E-03,6.223745E-03,2.634741E-03,1.393659E-01,2.462566E-03,2.322293E-03,4.535222E-03,1.04655E+02,3.103326E+01,-2.414341E+00
3E-03,1.33041E-01,2.733796E-03,-1.72645E-02,-3.341551E-03,1.39349E-01,2.473851E-03,-1.744783E-02,1.358238E-04,1.047353E+02,3.681777E+01,-2.359749E+00
4E-03,1.330226E-01,2.721879E-03,-5.881144E-03,3.500192E-03,1.39331E-01,2.462837E-03,-6.002479E-03,2.381526E-03,1.047287E+02,2.772999E+01,-2.351423E+00
5E-03,1.330293E-01,2.740796E-03,1.418426E-02,9.986017E-03,1.39337E-01,2.478614E-03,1.222929E-02,7.933636E-03,1.047907E+02,-3.37139E+00,-2.380127E+00
6E-03,1.33051E-01,2.741851E-03,2.738552E-03,1.499913E-03,1.393554E-01,2.478705E-03,2.3362E-03,6.730671E-05,1.047219E+02,-3.515503E+01,-2.390121E+00
7E-03,1.330347E-01,2.743796E-03,-5.841963E-03,1.901023E-03,1.393417E-01,2.478748E-03,-2.596229E-03,1.427512E-05,1.047204E+02,-2.652803E+01,-2.406414E+00
8E-03,1.330393E-01,2.745653E-03,1.517727E-03,1.34001E-03,1.393502E-01,2.478733E-03,8.103844E-04,2.780452E-03,1.046689E+02,4.288737E-01,-2.421864E+00
9E-03,1.330378E-01,2.746476E-03,-7.517422E-03,-4.067663E-03,1.393433E-01,2.484309E-03,-7.941048E-03,-1.550456E-03,1.047213E+02,-9.591215E+00,-2.380822E+00
1E-02,1.330243E-01,2.737517E-03,-1.410809E-03,-3.60989E-03,1.393344E-01,2.475632E-03,8.706742E-04,-3.595236E-03,1.046497E+02,-5.388545E+01,-2.376556E+00
1.1E-02,1.330349E-01,2.739256E-03,5.730511E-04,-9.501672E-04,1.393451E-01,2.477119E-03,-1.60912E-03,-3.564756E-04,1.046135E+02,-8.39777E+00,-2.378837E+00
1.2E-02,1.330254E-01,2.735617E-03,-3.394387E-03,-3.353161E-03,1.393311E-01,2.474919E-03,-1.809896E-03,-2.348633E-03,1.046329E+02,-3.135658E-01,-2.367429E+00
1.3E-02,1.330282E-01,2.73255E-03,-9.232133E-03,-3.364439E-03,1.393415E-01,2.472421E-03,-4.528433E-03,-1.426831E-03,1.046129E+02,-3.016851E+01,-2.359442E+00
1.4E-02,1.33007E-01,2.728888E-03,-5.628957E-03,-1.578945E-03,1.393221E-01,2.472066E-03,-8.61787E-04,5.25593E-03,1.045726E+02,-1.000076E+02,-2.328806E+00
