,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.331747E-01,2.234814E-03,,,1.397794E-01,2.094487E-03,,,6.159338E+01,,-1.217152E+00
5E-04,1.331701E-01,2.245028E-03,5.012959E-14,0E+00,1.397701E-01,2.131664E-03,-2.087934E-03,1.85647E-02,6.142729E+01,-6.329576E+01,-9.840373E-01
1E-03,1.331762E-01,2.235561E-03,0E+00,0E+00,1.397788E-01,2.113798E-03,9.840488E-03,-1.292609E-02,6.153008E+01,3.33368E+02,-1.0565E+00
1.5E-03,1.331733E-01,2.24121E-03,1.175221E-02,3.36888E-03,1.397799E-01,2.118738E-03,4.485868E-02,-8.411244E-04,6.176066E+01,1.407536E+02,-1.062012E+00
2E-03,1.331879E-01,2.238929E-03,-5.236523E-03,-3.843685E-03,1.398237E-01,2.112957E-03,4.062034E-02,-1.284492E-02,6.167084E+01,9.327979E+01,-1.087569E+00
2.5E-03,1.33168E-01,2.237366E-03,1.181995E-04,-2.310729E-02,1.398205E-01,2.105893E-03,3.264605E-02,-1.794588E-02,6.185394E+01,4.257586E+02,-1.13219E+00
3E-03,1.331881E-01,2.215822E-03,-1.20368E-02,-2.50636E-02,1.398563E-01,2.095011E-03,1.238633E-02,-1.201415E-02,6.20966E+01,1.038957E+03,-1.037932E+00
3.5E-03,1.33156E-01,2.212303E-03,-5.233528E-02,-1.751767E-02,1.398329E-01,2.093879E-03,-3.888941E-02,-2.409493E-02,6.28929E+01,2.603546E+03,-1.016109E+00
4E-03,1.331357E-01,2.198304E-03,-1.191284E-02,-2.760365E-02,1.398174E-01,2.070916E-03,-2.180582E-03,-1.527579E-02,6.470014E+01,5.474141E+03,-1.092224E+00
4.5E-03,1.331441E-01,2.184699E-03,0E+00,0E+00,1.398308E-01,2.078603E-03,4.589973E-03,1.948598E-02,6.836704E+01,7.633019E+03,-9.090269E-01
5E-03,1.331361E-01,2.197929E-03,-2.9302E-03,2.757992E-02,1.39822E-01,2.090402E-03,-2.105589E-02,6.794374E-03,7.233316E+01,1.078781E+04,-9.213841E-01
5.5E-03,1.331412E-01,2.212279E-03,2.212907E-02,4.871086E-02,1.398097E-01,2.085397E-03,-1.724099E-02,3.030788E-02,7.915484E+01,1.56439E+04,-1.090031E+00
6E-03,1.331582E-01,2.24664E-03,4.478208E-02,6.775443E-02,1.398048E-01,2.12071E-03,-1.320447E-02,4.836441E-02,8.797706E+01,2.019992E+04,-1.085433E+00
