,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.321052E-01,2.208193E-03,,,1.388954E-01,2.097784E-03,,,-1.030485E+01,,-9.315566E-01
5E-04,1.320836E-01,2.224966E-03,-3.117244E-02,9.560288E-03,1.389374E-01,2.167226E-03,3.749823E-02,6.091554E-02,-1.065031E+01,-4.710154E+02,-4.826785E-01
1E-03,1.32074E-01,2.217754E-03,-2.260141E-04,-8.248156E-03,1.389329E-01,2.158699E-03,-2.137785E-03,-5.070538E-03,-1.077586E+01,4.053404E+01,-4.93301E-01
1.5E-03,1.320833E-01,2.216718E-03,-7.522655E-03,-4.40782E-03,1.389352E-01,2.162156E-03,-8.7675E-03,-9.247911E-03,-1.060978E+01,1.988124E+00,-4.562435E-01
2E-03,1.320665E-01,2.213346E-03,0E+00,0E+00,1.389241E-01,2.149451E-03,1.410382E-04,8.043327E-03,-1.077387E+01,-1.396876E+02,-5.338265E-01
2.5E-03,1.320802E-01,2.220863E-03,1.061136E-02,8.725471E-03,1.389354E-01,2.170199E-03,9.127304E-03,9.051595E-03,-1.074947E+01,2.633462E+01,-4.234472E-01
3E-03,1.320771E-01,2.222071E-03,-4.577713E-03,9.4834E-03,1.389332E-01,2.158503E-03,-4.077722E-03,-2.920699E-03,-1.074754E+01,8.462441E+01,-5.312169E-01
3.5E-03,1.320756E-01,2.230347E-03,-4.322437E-04,-5.218816E-03,1.389313E-01,2.167278E-03,6.80742E-03,-8.070009E-03,-1.066484E+01,1.093558E+02,-5.270757E-01
4E-03,1.320767E-01,2.216853E-03,-3.161561E-02,1.047132E-02,1.3894E-01,2.150433E-03,-7.667972E-03,-9.744317E-03,-1.063818E+01,2.710429E+02,-5.544564E-01
4.5E-03,1.32044E-01,2.240818E-03,-2.516391E-02,2.334595E-02,1.389236E-01,2.157534E-03,9.402283E-03,-1.567194E-02,-1.03938E+01,6.297429E+02,-6.935847E-01
5E-03,1.320515E-01,2.240199E-03,1.407789E-03,2.749719E-02,1.389494E-01,2.134761E-03,3.907055E-02,-3.597107E-02,-1.000844E+01,1.309268E+03,-8.757179E-01
5.5E-03,1.320454E-01,2.268315E-03,-2.922243E-02,3.818202E-02,1.389627E-01,2.121563E-03,1.535971E-02,-5.932861E-02,-9.084532E+00,1.897927E+03,-1.215367E+00
6E-03,1.320223E-01,2.278381E-03,-4.327137E-02,3.887378E-02,1.389648E-01,2.075432E-03,1.228129E-02,-6.353899E-02,-8.110513E+00,2.231805E+03,-1.674428E+00
6.5E-03,1.320022E-01,2.307189E-03,-3.745617E-02,2.487472E-02,1.38975E-01,2.058024E-03,1.699248E-02,-3.116999E-02,-6.852727E+00,3.203011E+03,-2.046521E+00
7E-03,1.319848E-01,2.303255E-03,-7.178547E-03,4.381317E-02,1.389818E-01,2.044262E-03,1.035226E-02,5.259802E-02,-4.907503E+00,2.820279E+03,-2.119834E+00
7.5E-03,1.31995E-01,2.351002E-03,1.751402E-02,7.278913E-02,1.389853E-01,2.110622E-03,1.935267E-02,1.143033E-01,-4.032448E+00,1.512591E+03,-1.969477E+00
8E-03,1.320023E-01,2.376044E-03,-2.749105E-03,5.239514E-02,1.390011E-01,2.158566E-03,2.616977E-02,1.022681E-01,-3.394912E+00,1.86412E+03,-1.779816E+00
8.5E-03,1.319922E-01,2.403397E-03,-1.413436E-02,4.300508E-02,1.390115E-01,2.21289E-03,8.729277E-03,7.911233E-02,-2.168328E+00,2.530759E+03,-1.554659E+00
9E-03,1.319882E-01,2.41905E-03,-4.917281E-03,5.506597E-02,1.390099E-01,2.237678E-03,1.47759E-02,1.081569E-01,-8.641534E-01,2.334486E+03,-1.479633E+00
9.5E-03,1.319873E-01,2.458463E-03,-6.73485E-02,6.521458E-02,1.390263E-01,2.321047E-03,3.143667E-02,1.77531E-01,1.66158E-01,2.443962E+03,-1.118399E+00
1E-02,1.319208E-01,2.484264E-03,-1.13952E-01,5.997375E-02,1.390413E-01,2.415209E-03,5.001888E-02,1.335364E-01,1.579808E+00,3.13552E+03,-5.556429E-01
1.05E-02,1.318734E-01,2.518437E-03,-9.458663E-02,5.926868E-02,1.390763E-01,2.454583E-03,2.298859E-02,1.117074E-01,3.301678E+00,3.679637E+03,-5.079105E-01
1.1E-02,1.318263E-01,2.543533E-03,1.501988E-02,4.264337E-02,1.390643E-01,2.526917E-03,-2.869931E-02,1.58248E-01,5.259446E+00,4.097015E+03,-1.315324E-01
1.15E-02,1.318884E-01,2.56108E-03,2.18154E-02,8.152847E-02,1.390476E-01,2.612831E-03,-4.725113E-02,1.28984E-01,7.398694E+00,4.35783E+03,4.141598E-01
1.2E-02,1.318481E-01,2.625061E-03,-5.816037E-02,1.369662E-01,1.39017E-01,2.655901E-03,-3.076982E-02,7.014677E-02,9.617276E+00,3.83356E+03,2.46472E-01
1.25E-02,1.318302E-01,2.698047E-03,-3.852901E-02,1.189624E-01,1.390168E-01,2.682978E-03,-8.754523E-03,5.965355E-02,1.123225E+01,2.660518E+03,-1.201339E-01
1.3E-02,1.318095E-01,2.744024E-03,3.084724E-02,8.250027E-02,1.390083E-01,2.715554E-03,-4.40905E-02,7.683975E-02,1.227779E+01,4.061314E+03,-2.265922E-01
1.35E-02,1.318611E-01,2.780547E-03,2.670694E-02,7.936659E-02,1.389727E-01,2.759818E-03,-1.262247E-01,7.952834E-02,1.529357E+01,4.80821E+03,-1.670038E-01
1.4E-02,1.318363E-01,2.82339E-03,-4.649254E-02,1.226939E-01,1.388821E-01,2.795082E-03,-1.498925E-01,7.462466E-02,1.7086E+01,3.442599E+03,-2.301952E-01
1.45E-02,1.318146E-01,2.903241E-03,-5.040911E-02,1.339373E-01,1.388228E-01,2.834443E-03,-9.798547E-02,4.606821E-02,1.873617E+01,5.105405E+03,-5.624377E-01
1.5E-02,1.317858E-01,2.957328E-03,-4.930661E-04,8.666469E-02,1.387841E-01,2.841151E-03,-6.252147E-02,-2.630706E-03,2.219141E+01,5.622791E+03,-9.510737E-01
1.55E-02,1.318141E-01,2.989906E-03,1.898882E-02,7.235402E-02,1.387603E-01,2.831812E-03,-7.710657E-02,3.702937E-03,2.435896E+01,4.38328E+03,-1.303802E+00
1.6E-02,1.318048E-01,3.029682E-03,-4.625769E-03,1.031016E-01,1.38707E-01,2.844854E-03,-1.162991E-01,1.385826E-02,2.657469E+01,3.335307E+03,-1.533921E+00
1.65E-02,1.318095E-01,3.093007E-03,-1.655694E-02,1.42132E-01,1.38644E-01,2.84567E-03,-1.256899E-01,6.263441E-04,2.769427E+01,3.369435E+03,-2.072577E+00
1.7E-02,1.317883E-01,3.171814E-03,-2.636973E-02,9.566506E-02,1.385813E-01,2.84548E-03,-9.171413E-02,-1.322622E-02,2.994412E+01,3.06691E+03,-2.750354E+00
1.75E-02,1.317831E-01,3.188672E-03,1.013623E-02,4.327759E-02,1.385523E-01,2.832444E-03,-2.879006E-02,-3.138543E-03,3.076117E+01,1.816478E+03,-3.012391E+00
1.8E-02,1.317984E-01,3.215091E-03,9.195803E-03,4.88254E-02,1.385525E-01,2.842341E-03,-1.294852E-02,-3.076118E-03,3.17606E+01,5.782195E+02,-3.158882E+00
1.85E-02,1.317923E-01,3.237498E-03,-7.379538E-03,8.218489E-02,1.385394E-01,2.829368E-03,-4.80312E-02,7.64585E-03,3.133939E+01,-2.146766E+03,-3.461592E+00
1.9E-02,1.31791E-01,3.297276E-03,-2.454922E-03,7.102951E-02,1.385045E-01,2.849987E-03,-1.445639E-01,8.911858E-02,2.961384E+01,-4.123389E+03,-3.811754E+00
1.95E-02,1.317898E-01,3.308527E-03,-4.515787E-04,3.949699E-02,1.383948E-01,2.918486E-03,-9.983822E-02,2.427436E-01,2.721601E+01,-7.799273E+03,-3.379537E+00
2E-02,1.317906E-01,3.336773E-03,2.830563E-04,2.431267E-02,1.384046E-01,3.092731E-03,4.743513E-03,2.643844E-01,2.181456E+01,-1.062541E+04,-2.113117E+00
2.05E-02,1.317901E-01,3.33284E-03,-2.674411E-02,-4.107077E-02,1.383995E-01,3.182871E-03,3.417964E-02,2.066651E-01,1.659059E+01,-1.126305E+04,-1.299826E+00
2.1E-02,1.317638E-01,3.295702E-03,-1.045082E-01,-2.156723E-02,1.384388E-01,3.299396E-03,4.082119E-02,1.693328E-01,1.055151E+01,-1.575638E+04,3.170557E-02
2.15E-02,1.316856E-01,3.311273E-03,-1.424264E-01,5.113687E-02,1.384404E-01,3.352204E-03,1.017552E-01,1.821453E-01,8.34216E-01,-1.965873E+04,3.471843E-01
