,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.342077E-01,1.613969E-03,,,1.414913E-01,1.572585E-03,,,0E+00,,-3.255407E-01
1E-03,1.341769E-01,1.610611E-03,-1.215341E-02,2.591359E-03,1.414501E-01,1.561666E-03,-1.662111E-02,-8.346455E-04,-1.477916E-01,-7.906353E+01,-3.855655E-01
2E-03,1.341834E-01,1.619152E-03,1.46846E-03,2.893081E-03,1.41458E-01,1.570916E-03,1.03613E-03,4.780209E-03,-1.581271E-01,-2.158154E+01,-3.799058E-01
3E-03,1.341798E-01,1.616397E-03,-2.76688E-03,-1.940212E-03,1.414521E-01,1.571226E-03,-5.083587E-03,-8.802148E-04,-1.909547E-01,-4.045516E+01,-3.558768E-01
4E-03,1.341779E-01,1.615271E-03,3.141606E-03,2.323465E-03,1.414479E-01,1.569155E-03,4.586271E-03,2.603061E-03,-2.390374E-01,5.101863E+01,-3.634406E-01
5E-03,1.341861E-01,1.621044E-03,7.325195E-03,2.729476E-03,1.414613E-01,1.576432E-03,4.170404E-03,6.207825E-03,-8.891741E-02,7.493507E+01,-3.513317E-01
6E-03,1.341925E-01,1.62073E-03,-3.033886E-03,-2.972771E-03,1.414562E-01,1.581571E-03,-7.784344E-03,5.491948E-03,-8.916725E-02,-2.177479E+01,-3.088838E-01
7E-03,1.3418E-01,1.615098E-03,-4.851522E-03,-1.247621E-03,1.414458E-01,1.587416E-03,-1.161786E-02,1.737903E-02,-1.32467E-01,2.358785E+00,-2.182928E-01
8E-03,1.341828E-01,1.618235E-03,1.999028E-03,7.889885E-04,1.41433E-01,1.616329E-03,-9.56312E-03,2.424131E-02,-8.444968E-02,9.241681E+01,-1.506121E-02
9E-03,1.341839E-01,1.617648E-03,-3.252296E-03,2.803434E-03,1.414265E-01,1.63687E-03,-6.561077E-03,3.002537E-02,5.236662E-02,2.22274E+02,1.520689E-01
1E-02,1.341763E-01,1.623842E-03,-1.306321E-02,8.163978E-03,1.414199E-01,1.67638E-03,-2.865595E-02,6.090389E-02,3.600983E-01,4.73742E+02,4.155651E-01
1.1E-02,1.341578E-01,1.633975E-03,-1.768896E-02,1.251493E-02,1.413692E-01,1.758678E-03,-8.89376E-02,6.96785E-02,9.998506E-01,6.835955E+02,9.906819E-01
1.2E-02,1.34141E-01,1.648872E-03,-1.564468E-02,2.182994E-02,1.41242E-01,1.815737E-03,-1.156802E-01,4.314148E-02,1.727289E+00,1.614918E+03,1.346131E+00
1.3E-02,1.341265E-01,1.677635E-03,1.636153E-03,2.799717E-02,1.411378E-01,1.844961E-03,-5.089526E-02,3.139806E-02,4.229686E+00,2.561339E+03,1.367104E+00
1.4E-02,1.341442E-01,1.704866E-03,-1.215327E-03,5.260181E-02,1.411402E-01,1.878533E-03,-6.529788E-03,4.819162E-02,6.849967E+00,1.595639E+03,1.422012E+00
1.5E-02,1.34124E-01,1.782839E-03,-3.020768E-02,6.223062E-02,1.411248E-01,1.941344E-03,-2.14208E-02,6.73407E-02,7.420963E+00,2.73201E+03,1.297029E+00
1.6E-02,1.340838E-01,1.829327E-03,-2.896172E-02,5.890662E-02,1.410973E-01,2.013214E-03,-1.850648E-02,7.357266E-02,1.231399E+01,5.008585E+03,1.501887E+00
1.7E-02,1.340646E-01,1.898845E-03,-5.87419E-02,7.927955E-02,1.410877E-01,2.088489E-03,-6.902628E-03,7.783546E-02,1.743813E+01,4.23466E+03,1.546762E+00
1.8E-02,1.339663E-01,1.987886E-03,-5.783855E-02,9.764521E-02,1.410835E-01,2.168885E-03,-2.917122E-02,9.064716E-02,2.078331E+01,4.70496E+03,1.456783E+00
1.9E-02,1.339489E-01,2.094135E-03,-1.46017E-02,1.201275E-01,1.410294E-01,2.269784E-03,-5.636359E-02,1.064505E-01,2.684805E+01,6.757491E+03,1.421061E+00
