,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.295564E-01,2.657799E-03,,,1.362685E-01,2.792941E-03,,,-1.040362E+02,,1.15345E+00
5E-04,1.295258E-01,2.709558E-03,-3.306358E-02,3.810842E-02,1.36269E-01,2.799738E-03,1.727767E-03,-4.785834E-03,-1.028254E+02,1.21278E+03,7.661925E-01
1E-03,1.295234E-01,2.695907E-03,-7.130845E-03,-1.641469E-04,1.362702E-01,2.788155E-03,-5.672759E-03,-1.823482E-03,-1.028235E+02,1.012267E+02,7.833415E-01
1.5E-03,1.295186E-01,2.709394E-03,-2.389697E-03,-6.150043E-03,1.362634E-01,2.797915E-03,-1.468987E-03,-7.024187E-03,-1.027242E+02,1.129313E+02,7.519335E-01
2E-03,1.29521E-01,2.689757E-03,-6.092995E-03,-8.539294E-03,1.362687E-01,2.781131E-03,-5.046667E-03,-7.523041E-03,-1.027105E+02,4.585167E+01,7.758136E-01
2.5E-03,1.295125E-01,2.700854E-03,-1.035744E-02,8.950507E-04,1.362583E-01,2.790392E-03,-1.186174E-02,5.699991E-04,-1.026783E+02,-1.37174E+02,7.60447E-01
3E-03,1.295106E-01,2.690652E-03,4.427891E-03,-6.827908E-04,1.362569E-01,2.781701E-03,1.042066E-02,3.844141E-03,-1.028477E+02,6.069944E+01,7.732264E-01
3.5E-03,1.29517E-01,2.700172E-03,-3.600055E-03,9.726708E-03,1.362687E-01,2.794236E-03,-3.526718E-03,2.489713E-03,-1.026176E+02,3.904422E+01,7.981807E-01
4E-03,1.29507E-01,2.700379E-03,-4.420222E-03,6.419998E-03,1.362534E-01,2.784191E-03,-1.065845E-03,-1.88107E-03,-1.028087E+02,1.327901E+02,7.117656E-01
4.5E-03,1.295125E-01,2.706592E-03,6.677406E-03,-6.061241E-03,1.362677E-01,2.792355E-03,7.935423E-03,-1.676418E-03,-1.024849E+02,6.325356E+01,7.273887E-01
5E-03,1.295137E-01,2.694317E-03,1.246048E-02,1.521314E-03,1.362613E-01,2.782514E-03,3.415664E-04,1.179072E-04,-1.027454E+02,-4.967574E+02,7.488596E-01
5.5E-03,1.29525E-01,2.708113E-03,-9.361571E-03,6.684446E-03,1.36268E-01,2.792473E-03,-4.517252E-03,7.649447E-03,-1.029816E+02,8.258281E+01,7.16773E-01
6E-03,1.295043E-01,2.701002E-03,0E+00,-2.04852E-14,1.362568E-01,2.790164E-03,-7.84311E-04,1.259533E-03,-1.026628E+02,8.711721E+01,7.565092E-01
6.5E-03,1.295241E-01,2.708695E-03,2.294967E-03,1.070781E-02,1.362646E-01,2.795001E-03,-4.646749E-03,8.754944E-03,-1.028945E+02,-9.036015E+01,7.335755E-01
7E-03,1.295066E-01,2.71171E-03,-7.867022E-03,4.68941E-04,1.362521E-01,2.798919E-03,2.991326E-04,2.728593E-05,-1.027532E+02,2.264365E+02,7.407029E-01
7.5E-03,1.295162E-01,2.709164E-03,1.755749E-02,-8.145919E-03,1.362649E-01,2.795029E-03,1.522408E-02,-1.359395E-02,-1.026681E+02,-2.17147E+02,7.289389E-01
8E-03,1.295242E-01,2.703564E-03,4.09704E-14,0E+00,1.362674E-01,2.785325E-03,8.606668E-04,-6.034999E-04,-1.029703E+02,4.44544E+01,6.946754E-01
8.5E-03,1.295179E-01,2.709516E-03,4.727852E-03,3.576091E-03,1.362671E-01,2.79572E-03,7.248253E-03,7.40932E-03,-1.026236E+02,1.402198E+01,7.317721E-01
9E-03,1.295289E-01,2.70714E-03,-8.235645E-03,-2.682892E-03,1.362746E-01,2.792734E-03,-5.865578E-03,-4.625228E-04,-1.029563E+02,-1.177453E+02,7.269691E-01
9.5E-03,1.295097E-01,2.706833E-03,-1.743747E-02,-6.992509E-04,1.362612E-01,2.795257E-03,-1.586113E-02,-1.095084E-03,-1.027414E+02,8.992188E+01,7.50355E-01
1E-02,1.295115E-01,2.706441E-03,0E+00,2.04852E-14,1.362587E-01,2.791639E-03,8.978327E-04,-2.722558E-03,-1.028664E+02,1.494001E+02,7.234385E-01
1.05E-02,1.295076E-01,2.70632E-03,5.790656E-03,3.809297E-04,1.362595E-01,2.792226E-03,9.724221E-03,9.745975E-04,-1.02592E+02,2.225914E+02,7.28958E-01
1.1E-02,1.295173E-01,2.706822E-03,7.275382E-03,-1.045981E-02,1.362685E-01,2.792613E-03,1.155894E-02,-6.21444E-03,-1.026438E+02,-6.862103E+01,7.280546E-01
1.15E-02,1.295149E-01,2.69586E-03,-4.330044E-04,-4.462193E-03,1.36271E-01,2.786012E-03,-3.866815E-03,-3.49303E-03,-1.026606E+02,-1.462272E+02,7.64493E-01
1.2E-02,1.295168E-01,2.702359E-03,4.413037E-03,1.828439E-03,1.362646E-01,2.78912E-03,-4.107653E-03,-2.066901E-04,-1.0279E+02,-4.736115E+01,7.366529E-01
1.25E-02,1.295193E-01,2.697689E-03,-8.142483E-03,2.235137E-03,1.362669E-01,2.785805E-03,-8.400667E-03,2.476474E-03,-1.027079E+02,-2.23472E+02,7.481803E-01
