,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.329486E-01,3.132053E-03,,,1.396802E-01,3.132053E-03,,,-1.590442E+02,,0E+00
1E-03,1.329394E-01,3.116122E-03,-1.729783E-02,-1.099974E-02,1.397038E-01,3.125165E-03,1.875985E-02,-1.765159E-02,-1.589307E+02,8.599591E+02,7.659475E-02
2E-03,1.32914E-01,3.110054E-03,-2.472396E-02,-7.492083E-03,1.397177E-01,3.09675E-03,9.402712E-03,-1.395333E-02,-1.573243E+02,1.89161E+03,-1.120341E-01
3E-03,1.3289E-01,3.101138E-03,-1.565758E-02,-1.498854E-02,1.397226E-01,3.097258E-03,1.096451E-02,1.688524E-02,-1.551474E+02,5.938052E+03,-3.25333E-02
4E-03,1.328827E-01,3.080077E-03,-6.673823E-04,-1.474703E-02,1.397397E-01,3.13052E-03,1.620837E-02,2.890153E-02,-1.454482E+02,8.184942E+03,4.214954E-01
5E-03,1.328887E-01,3.071644E-03,1.439119E-02,-1.648572E-02,1.39755E-01,3.155061E-03,1.140411E-02,7.186107E-03,-1.387776E+02,9.320979E+03,6.960336E-01
6E-03,1.329115E-01,3.047105E-03,3.70021E-02,4.465017E-03,1.397625E-01,3.144893E-03,-5.940865E-04,-1.601682E-02,-1.268062E+02,1.400236E+04,8.177582E-01
7E-03,1.329627E-01,3.080574E-03,6.357525E-02,2.576253E-02,1.397539E-01,3.123028E-03,-1.735134E-02,-4.723279E-03,-1.107728E+02,1.071147E+04,3.581686E-01
8E-03,1.330387E-01,3.09863E-03,7.568365E-02,4.411302E-02,1.397278E-01,3.135446E-03,-1.290648E-02,7.498002E-04,-1.053833E+02,8.301861E+03,3.153445E-01
9E-03,1.33114E-01,3.1688E-03,5.726674E-02,4.664017E-02,1.39728E-01,3.124527E-03,-3.484391E-02,-8.883128E-03,-9.416911E+01,1.110458E+04,-3.835189E-01
1E-02,1.331532E-01,3.191911E-03,3.159599E-02,7.694054E-03,1.396581E-01,3.11768E-03,-7.219547E-02,2.148898E-02,-8.317414E+01,1.271183E+04,-6.53804E-01
1.1E-02,1.331772E-01,3.184188E-03,2.279823E-02,-5.972916E-03,1.395837E-01,3.167505E-03,-3.8306E-02,3.099051E-02,-6.874545E+01,1.207254E+04,-1.49202E-01
1.2E-02,1.331988E-01,3.179965E-03,7.552914E-03,-1.456501E-03,1.395815E-01,3.179661E-03,-6.721323E-02,1.629397E-02,-5.902906E+01,1.186973E+04,-2.727647E-03
1.3E-02,1.331923E-01,3.181275E-03,-5.198656E-02,3.885564E-02,1.394492E-01,3.200093E-03,-8.829087E-02,-1.034115E-03,-4.5006E+01,1.278537E+04,1.723215E-01
1.4E-02,1.330948E-01,3.257676E-03,-7.271079E-02,8.009816E-02,1.394049E-01,3.177593E-03,-2.516594E-02,-1.405984E-02,-3.345832E+01,1.205126E+04,-7.271221E-01
1.5E-02,1.330469E-01,3.341471E-03,-9.432679E-02,6.46465E-02,1.393989E-01,3.171974E-03,-1.788632E-02,-1.37481E-02,-2.090349E+01,1.260624E+04,-1.528531E+00
1.6E-02,1.329062E-01,3.386969E-03,-1.049025E-01,-6.135075E-04,1.393691E-01,3.150096E-03,-4.543459E-03,-6.909876E-03,-8.24583E+00,1.399036E+04,-2.098999E+00
1.7E-02,1.328371E-01,3.340244E-03,-5.869007E-02,-2.012275E-02,1.393898E-01,3.158154E-03,8.673447E-03,6.806292E-03,7.077232E+00,1.701176E+04,-1.591761E+00
1.8E-02,1.327888E-01,3.346724E-03,-5.170887E-02,4.208918E-03,1.393865E-01,3.163709E-03,-8.603844E-02,-1.99531E-04,2.577769E+01,1.728723E+04,-1.588933E+00
1.9E-02,1.327337E-01,3.348662E-03,-3.052302E-02,6.392185E-03,1.392177E-01,3.157755E-03,-1.246319E-01,1.883541E-03,4.165169E+01,1.935788E+04,-1.686453E+00
2E-02,1.327277E-01,3.359508E-03,-3.745558E-02,1.775629E-02,1.391372E-01,3.167476E-03,-9.246249E-02,4.572719E-03,6.449345E+01,1.861097E+04,-1.716107E+00
2.1E-02,1.326588E-01,3.384175E-03,-8.407794E-02,-1.315901E-02,1.390328E-01,3.1669E-03,-6.42806E-02,5.71456E-03,7.887363E+01,1.312928E+04,-1.952313E+00
2.2E-02,1.325596E-01,3.33319E-03,-6.801127E-02,-3.418588E-02,1.390086E-01,3.178905E-03,-2.298785E-02,-2.260994E-02,9.075201E+01,1.582546E+04,-1.37046E+00
2.3E-02,1.325228E-01,3.315803E-03,-8.145173E-02,2.537407E-03,1.389868E-01,3.12168E-03,-7.260079E-02,-2.356866E-02,1.105246E+02,1.05438E+04,-1.720133E+00
2.4E-02,1.323967E-01,3.338265E-03,-1.110057E-01,9.414575E-03,1.388634E-01,3.131768E-03,-8.574288E-02,-7.355889E-03,1.118396E+02,6.543918E+03,-1.82895E+00
2.5E-02,1.323007E-01,3.334632E-03,-1.071301E-01,-8.804427E-03,1.388153E-01,3.106968E-03,-8.724027E-02,-1.345848E-02,1.236124E+02,4.765617E+03,-2.001482E+00
2.6E-02,1.321824E-01,3.320656E-03,-1.004549E-01,-1.226611E-02,1.38689E-01,3.104851E-03,-9.627311E-02,-1.789623E-02,1.213708E+02,-6.485276E+02,-1.899655E+00
2.7E-02,1.320998E-01,3.3101E-03,-1.182658E-01,-3.68531E-03,1.386228E-01,3.071176E-03,-9.433125E-02,9.502696E-03,1.223153E+02,5.181951E+02,-2.097698E+00
2.8E-02,1.319459E-01,3.313285E-03,-1.395989E-01,-1.25146E-03,1.385003E-01,3.123856E-03,-8.615533E-02,-6.968507E-04,1.224072E+02,3.014144E+03,-1.655444E+00
2.9E-02,1.318206E-01,3.307597E-03,-1.056769E-01,-9.627281E-04,1.384505E-01,3.069782E-03,-1.041017E-01,2.075152E-02,1.283436E+02,4.060019E+03,-2.054335E+00
3E-02,1.317345E-01,3.31136E-03,-1.106434E-01,2.273279E-04,1.382921E-01,3.165359E-03,-9.680395E-02,5.638983E-02,1.305273E+02,6.813388E+03,-1.275448E+00
3.1E-02,1.315994E-01,3.308052E-03,-9.989739E-02,-2.710442E-03,1.382569E-01,3.182562E-03,-6.264502E-02,2.706079E-02,1.419704E+02,6.951922E+03,-1.079856E+00
3.2E-02,1.315347E-01,3.305939E-03,-1.041678E-01,2.7906E-03,1.381668E-01,3.219481E-03,-8.556636E-02,2.758463E-02,1.444311E+02,3.245857E+03,-7.468856E-01
3.3E-02,1.31391E-01,3.313633E-03,-9.059285E-02,-1.569818E-02,1.380858E-01,3.237731E-03,-7.021371E-02,1.916407E-02,1.484621E+02,5.004965E+03,-6.495636E-01
3.4E-02,1.313536E-01,3.274542E-03,-6.727107E-02,-2.900487E-02,1.380264E-01,3.257809E-03,-8.401748E-02,5.944895E-02,1.54441E+02,7.091772E+03,-1.436799E-01
3.5E-02,1.312565E-01,3.255623E-03,-7.613695E-02,-1.158113E-02,1.379177E-01,3.356629E-03,-1.071531E-01,6.772106E-02,1.626457E+02,9.292992E+03,8.687231E-01
3.6E-02,1.312013E-01,3.25138E-03,-5.820826E-02,-1.416787E-02,1.378121E-01,3.393251E-03,-1.433908E-01,1.154822E-02,1.73027E+02,1.135419E+04,1.229409E+00
3.7E-02,1.311401E-01,3.227287E-03,-9.263903E-02,-1.299509E-02,1.376309E-01,3.379726E-03,-1.761218E-01,-2.6319E-02,1.85354E+02,1.4317E+04,1.345344E+00
3.8E-02,1.31016E-01,3.22539E-03,-1.177231E-01,-1.454572E-03,1.374598E-01,3.340613E-03,-1.363534E-01,-1.223888E-02,2.01661E+02,1.390927E+04,1.024407E+00
3.9E-02,1.309046E-01,3.224378E-03,-1.091729E-01,-2.844119E-02,1.373582E-01,3.355248E-03,-8.01685E-02,1.523429E-02,2.131726E+02,1.402698E+04,1.161713E+00
4E-02,1.307977E-01,3.168508E-03,-9.738739E-02,-3.450928E-02,1.372995E-01,3.371082E-03,-1.088757E-01,9.871579E-04,2.29715E+02,1.510536E+04,1.784557E+00
4.1E-02,1.307098E-01,3.15536E-03,-8.817837E-02,-1.501361E-02,1.371405E-01,3.357222E-03,-1.641883E-01,-2.409739E-02,2.433833E+02,1.267206E+04,1.797966E+00
4.2E-02,1.306213E-01,3.13848E-03,-1.453774E-01,5.780939E-02,1.369711E-01,3.322887E-03,-1.424699E-01,-6.893155E-02,2.550591E+02,1.131137E+04,1.663475E+00
4.3E-02,1.304191E-01,3.270978E-03,-1.616481E-01,7.975929E-02,1.368555E-01,3.219359E-03,-1.028526E-01,-5.429221E-02,2.66006E+02,9.486931E+03,-4.594937E-01
4.4E-02,1.30298E-01,3.297999E-03,-1.235958E-01,1.925465E-02,1.367654E-01,3.214303E-03,-1.278224E-01,-1.40072E-02,2.74033E+02,1.16264E+04,-7.414391E-01
4.5E-02,1.301719E-01,3.309488E-03,-1.299529E-01,1.095288E-02,1.365999E-01,3.191345E-03,-1.515922E-01,-2.027461E-02,2.892588E+02,9.317587E+03,-1.052946E+00
4.6E-02,1.300381E-01,3.319905E-03,-1.482456E-01,-6.000865E-03,1.364622E-01,3.173753E-03,-1.30651E-01,-2.878705E-03,2.926681E+02,8.702282E+03,-1.303277E+00
4.7E-02,1.298754E-01,3.297486E-03,-1.351389E-01,7.714049E-03,1.363386E-01,3.185587E-03,-1.353008E-01,4.945124E-03,3.066634E+02,1.496187E+04,-9.918767E-01
4.8E-02,1.297678E-01,3.335333E-03,-1.385702E-01,4.222092E-02,1.361916E-01,3.183644E-03,-1.535832E-01,-9.041765E-03,3.225919E+02,1.521898E+04,-1.35271E+00
4.9E-02,1.295983E-01,3.381928E-03,-1.870247E-01,3.040978E-02,1.360314E-01,3.167504E-03,-1.741188E-01,-1.094384E-02,3.371014E+02,1.51495E+04,-1.909022E+00
5E-02,1.293938E-01,3.396152E-03,-1.729815E-01,-1.910567E-02,1.358434E-01,3.161756E-03,-1.929119E-01,-3.44061E-04,3.528909E+02,1.6289E+04,-2.081369E+00
5.1E-02,1.292523E-01,3.343717E-03,-1.351756E-01,-1.102787E-02,1.356456E-01,3.166816E-03,-1.914941E-01,1.263542E-02,3.696794E+02,1.670996E+04,-1.584954E+00
5.2E-02,1.291234E-01,3.374097E-03,-1.466748E-01,1.146402E-02,1.354604E-01,3.187027E-03,-1.863832E-01,2.296011E-02,3.863108E+02,2.044353E+04,-1.690902E+00
5.3E-02,1.289589E-01,3.366645E-03,-1.642808E-01,-3.890098E-03,1.352728E-01,3.212736E-03,-1.800532E-01,1.819522E-02,4.105664E+02,2.01629E+04,-1.396379E+00
5.4E-02,1.287949E-01,3.366317E-03,-1.826602E-01,-9.003229E-03,1.351003E-01,3.223417E-03,-1.675049E-01,-2.719609E-03,4.266366E+02,1.474638E+04,-1.298266E+00
5.5E-02,1.285936E-01,3.348638E-03,-2.045443E-01,-2.752455E-03,1.349378E-01,3.207297E-03,-1.484168E-01,-2.340199E-02,4.400592E+02,1.381942E+04,-1.276274E+00
5.6E-02,1.283858E-01,3.360812E-03,-2.136778E-01,1.597543E-02,1.348035E-01,3.176613E-03,-1.63483E-01,-1.588875E-02,4.542754E+02,1.259188E+04,-1.644034E+00
5.7E-02,1.281663E-01,3.380589E-03,-2.377004E-01,9.843814E-03,1.346109E-01,3.175519E-03,-1.946317E-01,-1.265817E-02,4.65243E+02,1.181181E+04,-1.822565E+00
5.8E-02,1.279104E-01,3.380499E-03,-2.441945E-01,-8.462956E-03,1.344142E-01,3.151297E-03,-2.05067E-01,1.685472E-03,4.77899E+02,5.698297E+03,-2.018336E+00
5.9E-02,1.276779E-01,3.363663E-03,-2.2342E-01,-2.497116E-02,1.342007E-01,3.17889E-03,-2.060101E-01,1.380352E-02,4.766395E+02,3.547002E+03,-1.622588E+00
6E-02,1.274635E-01,3.330557E-03,-2.157363E-01,-1.451612E-02,1.340022E-01,3.178904E-03,-1.972416E-01,6.494276E-03,4.84993E+02,7.348061E+03,-1.328643E+00
6.1E-02,1.272464E-01,3.334631E-03,-2.249991E-01,2.749453E-03,1.338062E-01,3.191879E-03,-1.888711E-01,1.334694E-02,4.913357E+02,5.737447E+03,-1.24665E+00
6.2E-02,1.270135E-01,3.336056E-03,-2.498104E-01,-8.672821E-04,1.336244E-01,3.205598E-03,-1.928443E-01,2.467822E-03,4.964679E+02,9.069364E+03,-1.130516E+00
6.3E-02,1.267468E-01,3.332896E-03,-2.238959E-01,-8.739657E-03,1.334206E-01,3.196814E-03,-1.819305E-01,8.143994E-04,5.094744E+02,1.024492E+04,-1.168133E+00
6.4E-02,1.265657E-01,3.318577E-03,-1.979035E-01,-1.553919E-02,1.332606E-01,3.207227E-03,-1.852066E-01,4.817207E-03,5.169578E+02,5.864337E+03,-9.528684E-01
6.5E-02,1.26351E-01,3.301818E-03,-2.066273E-01,-8.140185E-03,1.330501E-01,3.206449E-03,-2.132982E-01,-1.014138E-02,5.212031E+02,5.808567E+03,-8.15608E-01
6.6E-02,1.261525E-01,3.302296E-03,-1.844558E-01,-2.244692E-03,1.32834E-01,3.186944E-03,-1.912655E-01,-2.23025E-02,5.285749E+02,6.482518E+03,-9.890827E-01
6.7E-02,1.259821E-01,3.297329E-03,-1.894001E-01,-6.683343E-03,1.326676E-01,3.161844E-03,-1.786397E-01,1.32151E-02,5.341681E+02,5.820165E+03,-1.160961E+00
6.8E-02,1.257737E-01,3.288929E-03,-1.963804E-01,-6.416161E-03,1.324767E-01,3.213374E-03,-1.974832E-01,2.16581E-02,5.402152E+02,6.633006E+03,-6.45803E-01
6.9E-02,1.255893E-01,3.284496E-03,-1.930444E-01,-1.428502E-02,1.322726E-01,3.20516E-03,-2.576984E-01,-1.770985E-02,5.474341E+02,7.539426E+03,-6.801135E-01
7E-02,1.253876E-01,3.260359E-03,-2.231784E-01,-1.880257E-02,1.319613E-01,3.177954E-03,-2.964301E-01,-3.503433E-03,5.552941E+02,6.426728E+03,-7.181976E-01
7.1E-02,1.25143E-01,3.246891E-03,-2.43679E-01,1.807178E-02,1.316798E-01,3.198153E-03,-2.567702E-01,1.796426E-02,5.602876E+02,8.321509E+03,-4.271848E-01
7.2E-02,1.249002E-01,3.296503E-03,-2.373502E-01,2.861604E-02,1.314478E-01,3.213883E-03,-2.562798E-01,1.026207E-02,5.719371E+02,1.0754E+04,-7.229507E-01
7.3E-02,1.246683E-01,3.304123E-03,-2.263979E-01,-1.411211E-02,1.311672E-01,3.218677E-03,-2.409487E-01,1.64822E-03,5.817956E+02,1.138582E+04,-7.532599E-01
7.4E-02,1.244474E-01,3.268279E-03,-1.951015E-01,-1.311148E-02,1.309659E-01,3.217179E-03,-2.335036E-01,-8.444379E-04,5.947087E+02,1.441966E+04,-4.491463E-01
7.5E-02,1.24278E-01,3.2779E-03,-2.007264E-01,2.334991E-02,1.307002E-01,3.216988E-03,-2.769822E-01,-4.394482E-03,6.106349E+02,1.562547E+04,-5.434135E-01
7.6E-02,1.24046E-01,3.314979E-03,-2.343787E-01,6.41527E-03,1.304119E-01,3.20839E-03,-2.582386E-01,-9.248062E-03,6.259597E+02,1.459572E+04,-9.592486E-01
7.7E-02,1.238093E-01,3.290731E-03,-2.702514E-01,-7.459733E-03,1.301837E-01,3.198492E-03,-2.71733E-01,2.490512E-03,6.398263E+02,1.660222E+04,-8.290153E-01
7.8E-02,1.235055E-01,3.300059E-03,-2.642597E-01,4.707745E-02,1.298684E-01,3.213371E-03,-2.776923E-01,8.391093E-03,6.591641E+02,1.333026E+04,-7.805406E-01
7.9E-02,1.232808E-01,3.384886E-03,-2.489773E-01,5.848997E-02,1.296284E-01,3.215274E-03,-2.685521E-01,3.138576E-03,6.664869E+02,1.193555E+04,-1.530615E+00
8E-02,1.230075E-01,3.417039E-03,-2.58288E-01,5.834773E-02,1.293313E-01,3.219649E-03,-2.76955E-01,6.274569E-03,6.830352E+02,1.313596E+04,-1.787847E+00
8.1E-02,1.227642E-01,3.501581E-03,-3.048797E-01,5.99013E-02,1.290744E-01,3.227823E-03,-2.965725E-01,3.129642E-02,6.927588E+02,1.251669E+04,-2.484107E+00
8.2E-02,1.223978E-01,3.536842E-03,-3.126359E-01,-5.979912E-03,1.287382E-01,3.282241E-03,-2.836653E-01,1.740327E-02,7.080686E+02,1.656135E+04,-2.299488E+00
8.3E-02,1.221389E-01,3.489621E-03,-3.298928E-01,-7.413777E-02,1.285071E-01,3.26263E-03,-2.429002E-01,-2.015846E-02,7.258815E+02,1.988276E+04,-2.041419E+00
8.4E-02,1.21738E-01,3.388566E-03,-3.297939E-01,-5.357671E-02,1.282524E-01,3.241924E-03,-2.476717E-01,1.71313E-02,7.478341E+02,2.052717E+04,-1.289534E+00
8.5E-02,1.214793E-01,3.382468E-03,-2.901122E-01,-7.335422E-03,1.280118E-01,3.296893E-03,-2.377233E-01,1.884155E-02,7.669358E+02,1.693448E+04,-7.505353E-01
8.6E-02,1.211578E-01,3.373895E-03,-3.292093E-01,5.152655E-03,1.277769E-01,3.279608E-03,-2.959414E-01,2.638902E-02,7.817031E+02,1.364632E+04,-8.161031E-01
8.7E-02,1.208209E-01,3.392773E-03,-3.138325E-01,4.163555E-02,1.274199E-01,3.349671E-03,-3.573617E-01,1.100649E-02,7.942285E+02,1.538854E+04,-3.74234E-01
8.8E-02,1.205301E-01,3.457166E-03,-3.232857E-01,3.015936E-02,1.270622E-01,3.30162E-03,-3.397582E-01,-3.374699E-02,8.124802E+02,1.7787E+04,-1.364098E+00
8.9E-02,1.201743E-01,3.453092E-03,-3.500962E-01,1.385781E-02,1.267404E-01,3.282177E-03,-2.910813E-01,-4.709474E-03,8.298025E+02,9.58499E+03,-1.491087E+00
9E-02,1.198299E-01,3.484882E-03,-3.457625E-01,3.285526E-02,1.2648E-01,3.292202E-03,-2.998788E-01,1.278407E-02,8.316502E+02,2.484992E+03,-1.659618E+00
9.1E-02,1.194828E-01,3.518802E-03,-3.135382E-01,1.143924E-02,1.261406E-01,3.307745E-03,-2.883132E-01,-2.176551E-02,8.347724E+02,5.93583E+03,-1.815717E+00
9.2E-02,1.192028E-01,3.50776E-03,-3.06606E-01,-2.431553E-02,1.259034E-01,3.248671E-03,-2.818384E-01,-3.30785E-02,8.435218E+02,1.148977E+04,-2.214338E+00
9.3E-02,1.188696E-01,3.470171E-03,-3.457098E-01,-1.811956E-02,1.255769E-01,3.241588E-03,-3.36189E-01,9.00331E-04,8.57752E+02,5.644138E+03,-1.951867E+00
9.4E-02,1.185114E-01,3.471521E-03,-3.036563E-01,-4.208321E-03,1.25231E-01,3.250471E-03,-3.117137E-01,2.631947E-02,8.548101E+02,7.444631E+03,-1.884133E+00
9.5E-02,1.182623E-01,3.461755E-03,-2.982433E-01,-7.531276E-03,1.249535E-01,3.294227E-03,-3.108721E-01,3.193896E-02,8.726412E+02,1.182588E+04,-1.434216E+00
9.6E-02,1.179149E-01,3.456459E-03,-3.31688E-01,-1.253173E-02,1.246093E-01,3.314349E-03,-3.541261E-01,2.225141E-02,8.784618E+02,6.39968E+03,-1.216105E+00
9.7E-02,1.175989E-01,3.436691E-03,-3.254528E-01,-9.902031E-03,1.242453E-01,3.33873E-03,-3.636107E-01,2.279572E-02,8.854406E+02,6.700377E+03,-8.444331E-01
9.8E-02,1.17264E-01,3.436655E-03,-3.592344E-01,-3.880842E-03,1.238821E-01,3.359941E-03,-3.294279E-01,8.014565E-03,8.918626E+02,7.174488E+03,-6.641226E-01
9.9E-02,1.168805E-01,3.42893E-03,-3.631807E-01,-3.99286E-03,1.235864E-01,3.354759E-03,-2.854618E-01,-1.662442E-02,8.997896E+02,8.181301E+03,-6.336919E-01
1E-01,1.165377E-01,3.428669E-03,-3.978256E-01,-7.059228E-03,1.233112E-01,3.326692E-03,-2.827388E-01,-1.736411E-03,9.082252E+02,9.255215E+03,-8.625425E-01
1.01E-01,1.160848E-01,3.414811E-03,-4.080454E-01,-1.92287E-02,1.230209E-01,3.351286E-03,-2.818633E-01,-9.926159E-03,9.183E+02,7.886572E+03,-5.247351E-01
1.02E-01,1.157216E-01,3.390212E-03,-3.591551E-01,-2.177803E-02,1.227474E-01,3.306839E-03,-3.085481E-01,-2.695937E-02,9.239983E+02,8.522912E+03,-6.798673E-01
1.03E-01,1.153665E-01,3.371255E-03,-3.673224E-01,-3.597078E-02,1.224038E-01,3.297367E-03,-3.613335E-01,3.647571E-02,9.353458E+02,1.170056E+04,-6.015502E-01
1.04E-01,1.149869E-01,3.31827E-03,-3.392572E-01,-4.061333E-02,1.220248E-01,3.379791E-03,-3.812235E-01,5.947344E-02,9.473994E+02,8.430283E+03,5.008342E-01
1.05E-01,1.14688E-01,3.290028E-03,-3.033443E-01,-1.953628E-02,1.216414E-01,3.416314E-03,-3.946518E-01,1.945883E-03,9.522064E+02,1.050987E+04,1.040474E+00
1.06E-01,1.143802E-01,3.279198E-03,-2.746753E-01,3.57792E-02,1.212355E-01,3.383683E-03,-3.821249E-01,-3.776693E-02,9.684192E+02,1.456026E+04,8.73216E-01
1.07E-01,1.141386E-01,3.361587E-03,-3.104204E-01,7.461773E-02,1.208771E-01,3.34078E-03,-3.488427E-01,6.263675E-03,9.813269E+02,1.054871E+04,-1.76913E-01
1.08E-01,1.137594E-01,3.428433E-03,-3.735491E-01,5.647108E-02,1.205378E-01,3.39621E-03,-3.482211E-01,3.129854E-02,9.895166E+02,8.67894E+03,-2.723705E-01
1.09E-01,1.133915E-01,3.474529E-03,-3.626598E-01,2.939156E-02,1.201807E-01,3.403377E-03,-3.648724E-01,5.744953E-03,9.986848E+02,8.011543E+03,-6.00449E-01
1.1E-01,1.130341E-01,3.487216E-03,-3.600408E-01,8.773326E-03,1.19808E-01,3.4077E-03,-3.755368E-01,4.36041E-03,1.00554E+03,8.642501E+03,-6.725375E-01
1.11E-01,1.126714E-01,3.492076E-03,-3.774531E-01,1.090324E-03,1.194296E-01,3.412098E-03,-3.874175E-01,2.752234E-03,1.01597E+03,9.715422E+03,-6.780184E-01
1.12E-01,1.122792E-01,3.489397E-03,-3.85382E-01,-5.098299E-03,1.190332E-01,3.413204E-03,-3.85392E-01,-7.353018E-04,1.024971E+03,9.572081E+03,-6.463288E-01
1.13E-01,1.119007E-01,3.481879E-03,-3.736259E-01,1.648053E-02,1.186588E-01,3.410627E-03,-3.807789E-01,1.628143E-02,1.035114E+03,8.483885E+03,-6.040505E-01
1.14E-01,1.115319E-01,3.522358E-03,-3.968908E-01,2.629405E-02,1.182716E-01,3.445767E-03,-3.896503E-01,2.216881E-02,1.041938E+03,9.551846E+03,-6.510853E-01
1.15E-01,1.111069E-01,3.534467E-03,-4.316312E-01,4.403921E-03,1.178795E-01,3.454965E-03,-3.886307E-01,8.523338E-05,1.054218E+03,1.108629E+04,-6.725486E-01
1.16E-01,1.106687E-01,3.531166E-03,-4.313734E-01,3.31547E-03,1.174944E-01,3.445938E-03,-3.798462E-01,-5.46556E-03,1.064111E+03,9.540206E+03,-7.153754E-01
1.17E-01,1.102442E-01,3.541098E-03,-4.181841E-01,-1.371235E-02,1.171198E-01,3.444034E-03,-3.655711E-01,-9.382106E-03,1.073298E+03,1.108971E+04,-8.087915E-01
1.18E-01,1.098323E-01,3.503741E-03,-4.014873E-01,-1.637951E-02,1.167632E-01,3.427173E-03,-3.631476E-01,-8.426649E-03,1.08629E+03,1.322659E+04,-6.329321E-01
1.19E-01,1.094412E-01,3.508339E-03,-4.038618E-01,9.980357E-03,1.163935E-01,3.427181E-03,-3.953737E-01,2.50626E-03,1.099751E+03,1.164489E+04,-6.688117E-01
1.2E-01,1.090246E-01,3.523702E-03,-3.980793E-01,1.811652E-02,1.159725E-01,3.432186E-03,-4.431079E-01,1.392087E-02,1.10958E+03,1.407066E+04,-7.546374E-01
1.21E-01,1.08645E-01,3.544572E-03,-3.788949E-01,1.205708E-02,1.155073E-01,3.455022E-03,-4.376101E-01,1.094478E-02,1.127893E+03,1.26478E+04,-7.476391E-01
1.22E-01,1.082668E-01,3.547816E-03,-3.795849E-01,-1.269361E-03,1.150973E-01,3.454076E-03,-3.923556E-01,-1.054043E-02,1.134876E+03,8.853146E+03,-7.862667E-01
1.23E-01,1.078858E-01,3.542033E-03,-4.047548E-01,-5.69769E-03,1.147226E-01,3.433941E-03,-3.92017E-01,-2.020615E-02,1.145599E+03,1.269484E+04,-9.057925E-01
1.24E-01,1.074573E-01,3.53642E-03,-4.322497E-01,8.1643E-03,1.143132E-01,3.413663E-03,-4.246397E-01,-1.365938E-02,1.160265E+03,1.605698E+04,-1.025781E+00
1.25E-01,1.070214E-01,3.558362E-03,-4.625639E-01,2.192383E-02,1.138733E-01,3.406623E-03,-4.436604E-01,1.273293E-03,1.177713E+03,1.740069E+04,-1.268625E+00
1.26E-01,1.065321E-01,3.580268E-03,-4.816707E-01,6.518719E-03,1.134259E-01,3.41621E-03,-4.149041E-01,8.231952E-03,1.195067E+03,9.6496E+03,-1.36327E+00
1.27E-01,1.06058E-01,3.571399E-03,-4.787071E-01,-1.586842E-02,1.130435E-01,3.423087E-03,-3.822997E-01,2.199211E-02,1.197012E+03,5.387744E+03,-1.21629E+00
1.28E-01,1.055747E-01,3.548531E-03,-5.070785E-01,-1.695474E-02,1.126613E-01,3.460194E-03,-3.879332E-01,1.341463E-02,1.205842E+03,1.552707E+04,-7.141785E-01
1.29E-01,1.050439E-01,3.53749E-03,-5.222537E-01,4.926417E-03,1.122677E-01,3.449916E-03,-4.06772E-01,6.883457E-03,1.228066E+03,1.654956E+04,-6.94561E-01
1.3E-01,1.045302E-01,3.558384E-03,-4.893074E-01,-2.703236E-03,1.118478E-01,3.473961E-03,-4.304917E-01,1.894214E-02,1.238941E+03,1.024918E+04,-6.609966E-01
1.31E-01,1.040652E-01,3.532083E-03,-4.285988E-01,-3.369055E-02,1.114067E-01,3.4878E-03,-4.341947E-01,-1.25548E-03,1.248564E+03,1.001246E+04,-3.456015E-01
1.32E-01,1.03673E-01,3.491003E-03,-4.233961E-01,-3.511301E-02,1.109794E-01,3.47145E-03,-4.129876E-01,-2.79135E-02,1.258966E+03,1.037035E+04,-1.533326E-01
1.33E-01,1.032184E-01,3.461857E-03,-4.381867E-01,-2.893736E-02,1.105807E-01,3.431973E-03,-4.395336E-01,-1.752518E-02,1.269305E+03,9.704977E+03,-2.325688E-01
1.34E-01,1.027966E-01,3.433128E-03,-4.061595E-01,-2.318475E-02,1.101003E-01,3.4364E-03,-4.5643E-01,6.926779E-03,1.278376E+03,1.094531E+04,2.566306E-02
