,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.359462E-01,1.282902E-03,,,1.430642E-01,1.241518E-03,,,5.013114E+00,,-3.331112E-01
1E-03,1.359293E-01,1.266665E-03,-7.089739E-03,-7.473965E-03,1.430174E-01,1.271056E-03,-2.596259E-02,1.388718E-02,5.519164E+00,2.824475E+02,3.549868E-02
2E-03,1.35932E-01,1.267954E-03,2.279623E-03,5.317879E-04,1.430123E-01,1.269292E-03,1.456057E-02,-2.003435E-03,5.578009E+00,2.058464E+01,1.083052E-02
3E-03,1.359339E-01,1.267728E-03,1.012397E-03,6.06682E-03,1.430465E-01,1.267049E-03,7.649691E-03,2.852019E-03,5.560333E+00,4.023161E+01,-5.468856E-03
4E-03,1.35934E-01,1.280087E-03,-3.053562E-04,3.168152E-03,1.430276E-01,1.274996E-03,-2.020152E-02,-3.537027E-03,5.658472E+00,1.81169E+02,-4.112262E-02
5E-03,1.359333E-01,1.274064E-03,-1.69816E-02,-7.612933E-03,1.430061E-01,1.259975E-03,-1.584157E-02,-2.045373E-02,5.922671E+00,3.998867E+02,-1.141343E-01
6E-03,1.359001E-01,1.264861E-03,-2.101805E-02,-1.596424E-03,1.429959E-01,1.234089E-03,-6.712705E-03,-2.662968E-02,6.458245E+00,1.113458E+03,-2.484753E-01
7E-03,1.358912E-01,1.270872E-03,-4.605152E-03,1.020551E-02,1.429927E-01,1.206716E-03,2.748557E-03,-1.808894E-02,8.149587E+00,2.801639E+03,-5.176062E-01
8E-03,1.358908E-01,1.285272E-03,2.974091E-04,6.347866E-03,1.430014E-01,1.197911E-03,1.222214E-02,-1.36164E-02,1.206152E+01,5.07042E+03,-7.039126E-01
9E-03,1.358918E-01,1.283567E-03,1.533644E-02,1.916765E-03,1.430171E-01,1.179483E-03,-1.294951E-03,4.928293E-03,1.829043E+01,7.889486E+03,-8.369005E-01
1E-02,1.359215E-01,1.289106E-03,5.948963E-02,3.527024E-03,1.430012E-01,1.20587E-03,-1.981291E-02,3.661515E-02,2.78405E+01,1.246048E+04,-6.735939E-01
1.1E-02,1.360108E-01,1.290621E-03,6.019861E-02,2.167824E-02,1.429775E-01,1.252713E-03,-3.420324E-02,4.632121E-02,4.321139E+01,1.475423E+04,-3.11762E-01
1.2E-02,1.360419E-01,1.332462E-03,4.01488E-02,4.025324E-02,1.429328E-01,1.298512E-03,-2.460541E-02,2.511744E-02,5.734896E+01,1.479948E+04,-2.822821E-01
1.3E-02,1.360911E-01,1.371128E-03,7.844711E-03,5.660389E-02,1.429283E-01,1.302948E-03,-3.039345E-02,1.243457E-02,7.281036E+01,1.38088E+04,-5.713282E-01
1.4E-02,1.360576E-01,1.44567E-03,-1.764438E-02,6.048612E-02,1.42872E-01,1.323381E-03,-6.98374E-02,6.96117E-03,8.496656E+01,1.085356E+04,-1.028093E+00
1.5E-02,1.360558E-01,1.4921E-03,1.851475E-03,2.695387E-02,1.427886E-01,1.31687E-03,-5.105618E-02,-5.508514E-03,9.451747E+01,7.457307E+03,-1.490858E+00
1.6E-02,1.360613E-01,1.499578E-03,3.010981E-03,-1.33173E-02,1.427699E-01,1.312364E-03,-8.714492E-03,-9.839116E-03,9.988117E+01,2.918846E+03,-1.598505E+00
1.7E-02,1.360618E-01,1.465465E-03,1.914329E-02,-5.100959E-02,1.427702E-01,1.299384E-03,-1.095635E-02,-1.187255E-02,1.003552E+02,-2.826139E+02,-1.4182E+00
1.8E-02,1.360996E-01,1.397559E-03,1.637474E-02,-4.497225E-02,1.42748E-01,1.288619E-03,-5.492558E-02,-3.721416E-03,9.931595E+01,-6.79102E+02,-9.387508E-01
1.9E-02,1.360946E-01,1.375521E-03,-3.217383E-02,-1.98959E-02,1.426604E-01,1.291941E-03,-4.671649E-02,-1.150976E-02,9.899696E+01,-2.022008E+02,-7.293141E-01
2E-02,1.360352E-01,1.357767E-03,-2.534723E-02,-2.066358E-02,1.426546E-01,1.2656E-03,5.595599E-02,-1.542186E-02,9.891155E+01,9.268775E+02,-7.977307E-01
2.1E-02,1.360439E-01,1.334194E-03,3.760158E-03,-2.769907E-02,1.427723E-01,1.261097E-03,7.28371E-02,-1.870783E-02,1.008507E+02,2.129694E+03,-6.224306E-01
2.2E-02,1.360428E-01,1.302369E-03,-4.275189E-03,-1.021659E-02,1.428003E-01,1.228184E-03,2.145754E-02,-8.792657E-03,1.031709E+02,3.358544E+03,-6.289758E-01
2.3E-02,1.360353E-01,1.313761E-03,1.70069E-04,3.783864E-03,1.428152E-01,1.243512E-03,9.013154E-03,6.586776E-03,1.075678E+02,5.194928E+03,-5.936418E-01
2.4E-02,1.360431E-01,1.309937E-03,3.821798E-03,3.580186E-03,1.428183E-01,1.241358E-03,1.336016E-02,1.784325E-02,1.135608E+02,6.411157E+03,-5.799324E-01
2.5E-02,1.36043E-01,1.320921E-03,9.068572E-03,1.218446E-02,1.428419E-01,1.279198E-03,3.040836E-02,2.530476E-02,1.203901E+02,7.72789E+03,-3.515985E-01
2.6E-02,1.360612E-01,1.334305E-03,8.314184E-03,2.043073E-03,1.428791E-01,1.291967E-03,1.890488E-03,8.745113E-03,1.290166E+02,8.54879E+03,-3.557968E-01
2.7E-02,1.360596E-01,1.325007E-03,-2.740815E-03,-8.89024E-03,1.428457E-01,1.296689E-03,-2.388241E-02,6.307534E-03,1.374877E+02,9.02974E+03,-2.390949E-01
2.8E-02,1.360558E-01,1.316525E-03,-3.877911E-03,-2.220777E-02,1.428313E-01,1.304582E-03,-9.397272E-03,-2.309072E-03,1.47076E+02,9.305224E+03,-1.0099E-01
2.9E-02,1.360518E-01,1.280592E-03,-6.425607E-03,-3.930485E-02,1.428269E-01,1.29207E-03,3.22554E-04,-4.635601E-03,1.560981E+02,9.493361E+03,9.707572E-02
3E-02,1.360429E-01,1.237915E-03,-2.529493E-02,8.154354E-03,1.42832E-01,1.295311E-03,2.380196E-03,1.886143E-03,1.660628E+02,8.095101E+03,4.843757E-01
3.1E-02,1.360013E-01,1.2969E-03,-7.742689E-02,5.391538E-02,1.428317E-01,1.295843E-03,2.603938E-02,5.961793E-03,1.722883E+02,3.261E+03,-8.870681E-03
3.2E-02,1.358881E-01,1.345746E-03,-1.01046E-01,2.677719E-02,1.428841E-01,1.307235E-03,7.404406E-02,3.000173E-02,1.725848E+02,1.049273E+03,-3.153967E-01
3.3E-02,1.357992E-01,1.350455E-03,-9.134306E-02,2.653206E-03,1.429797E-01,1.355846E-03,5.007797E-02,6.444385E-02,1.743869E+02,2.342416E+03,4.302081E-02
3.4E-02,1.357054E-01,1.351052E-03,-6.493414E-02,4.509694E-03,1.429842E-01,1.436122E-03,9.358193E-03,6.126898E-02,1.772696E+02,1.948396E+03,6.696018E-01
3.5E-02,1.356693E-01,1.359474E-03,-4.640375E-02,6.306789E-03,1.429985E-01,1.478384E-03,7.153997E-03,5.927254E-02,1.782837E+02,1.220759E+03,9.294987E-01
3.6E-02,1.356126E-01,1.363666E-03,-5.087649E-02,5.154777E-02,1.429985E-01,1.554667E-03,-7.052883E-03,6.890415E-02,1.797111E+02,2.671968E+03,1.481343E+00
3.7E-02,1.355675E-01,1.46257E-03,-3.663813E-02,8.079293E-02,1.429844E-01,1.616193E-03,6.604037E-03,8.461552E-02,1.836276E+02,3.134649E+03,1.186586E+00
3.8E-02,1.355393E-01,1.525252E-03,-1.341095E-02,7.897306E-02,1.430117E-01,1.723898E-03,-1.718071E-01,7.285075E-02,1.859804E+02,3.086082E+03,1.522786E+00
3.9E-02,1.355407E-01,1.620516E-03,-3.287955E-02,7.103906E-02,1.426407E-01,1.761894E-03,-8.223526E-02,1.097206E-01,1.897998E+02,3.58141E+03,1.140744E+00
4E-02,1.354735E-01,1.66733E-03,-5.987646E-02,8.367592E-02,1.428473E-01,1.94334E-03,-5.802489E-02,9.975532E-02,1.931432E+02,4.017123E+03,2.143665E+00
4.1E-02,1.35421E-01,1.787868E-03,-4.063512E-02,1.452953E-01,1.425247E-01,1.961405E-03,-1.774088E-01,6.65844E-02,1.97834E+02,5.302291E+03,1.399402E+00
4.2E-02,1.353923E-01,1.957921E-03,-6.563479E-02,1.551443E-01,1.424924E-01,2.076508E-03,-5.015953E-02,1.338406E-01,2.037478E+02,6.74576E+03,9.568701E-01
4.3E-02,1.352897E-01,2.098156E-03,-9.487998E-02,1.700754E-01,1.424244E-01,2.229086E-03,-7.920533E-02,1.843634E-01,2.113256E+02,7.980421E+03,1.051326E+00
4.4E-02,1.352025E-01,2.298071E-03,-1.100957E-01,1.991037E-01,1.42334E-01,2.445235E-03,-1.129386E-01,1.799027E-01,2.197087E+02,1.069323E+04,1.182169E+00
4.5E-02,1.350695E-01,2.496364E-03,-1.338232E-01,1.941354E-01,1.421985E-01,2.588891E-03,-1.569219E-01,1.554859E-01,2.32712E+02,1.374424E+04,7.436034E-01
4.6E-02,1.349349E-01,2.686342E-03,-1.650654E-01,1.773447E-01,1.420202E-01,2.756207E-03,-1.984991E-01,9.104591E-02,2.471971E+02,2.03095E+04,5.649481E-01
4.7E-02,1.347394E-01,2.851053E-03,-1.147216E-01,1.234588E-01,1.418015E-01,2.770983E-03,-1.675224E-01,3.021883E-02,2.73331E+02,2.626555E+04,-6.495896E-01
4.8E-02,1.347054E-01,2.93326E-03,-7.058263E-02,7.853031E-02,1.416851E-01,2.816645E-03,-8.448542E-02,1.06602E-01,2.997283E+02,2.681555E+04,-9.571883E-01
4.9E-02,1.345982E-01,3.008114E-03,-4.690991E-02,1.053303E-01,1.416325E-01,2.984187E-03,-7.047034E-02,1.680664E-01,3.269621E+02,2.41549E+04,-1.948868E-01
5E-02,1.346106E-01,3.145021E-03,-3.524471E-03,1.603368E-01,1.415432E-01,3.153878E-03,-1.41638E-01,1.626058E-01,3.48038E+02,1.849092E+04,7.320271E-02
5.1E-02,1.345912E-01,3.328787E-03,-5.207689E-02,1.856512E-01,1.413492E-01,3.309399E-03,-1.799464E-01,1.398642E-01,3.63944E+02,1.134554E+04,-1.643797E-01
