,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.337367E-01,3.056367E-03,,,1.408407E-01,2.973763E-03,,,-2.269379E+01,,-6.662E-01
1E-03,1.336978E-01,3.064966E-03,-2.394945E-02,4.581525E-03,1.407937E-01,3.047271E-03,-2.039294E-02,3.73808E-02,-2.212113E+01,2.792545E+02,-1.4288E-01
2E-03,1.336888E-01,3.06553E-03,8.427504E-04,2.058225E-03,1.407999E-01,3.048524E-03,7.641285E-04,3.459338E-03,-2.213529E+01,8.9598E+00,-1.370208E-01
3E-03,1.336995E-01,3.069082E-03,5.881335E-03,-9.897859E-04,1.407952E-01,3.054189E-03,4.998151E-04,-1.44115E-04,-2.210321E+01,1.354402E+01,-1.202561E-01
4E-03,1.337006E-01,3.063551E-03,8.542477E-04,4.585205E-03,1.408009E-01,3.048236E-03,1.070306E-02,3.805864E-03,-2.21082E+01,-4.938745E+01,-1.235804E-01
5E-03,1.337012E-01,3.078253E-03,-4.758442E-03,4.47686E-03,1.408166E-01,3.061801E-03,6.767532E-03,5.381666E-03,-2.220199E+01,-1.857485E+01,-1.324742E-01
6E-03,1.336911E-01,3.072505E-03,-5.083308E-03,-5.200689E-03,1.408145E-01,3.059E-03,-1.052488E-02,-3.427871E-03,-2.214535E+01,4.463159E+01,-1.086253E-01
7E-03,1.33691E-01,3.067851E-03,-9.696145E-04,-3.579485E-03,1.407956E-01,3.054945E-03,-6.284757E-03,-2.795893E-03,-2.211272E+01,1.085445E+02,-1.040828E-01
8E-03,1.336891E-01,3.065346E-03,-3.796984E-03,-3.011443E-03,1.408019E-01,3.053408E-03,-1.210926E-02,-1.616558E-03,-2.192826E+01,2.42759E+02,-9.616343E-02
9E-03,1.336834E-01,3.061828E-03,-3.716064E-03,7.746383E-03,1.407713E-01,3.051712E-03,-1.838855E-02,4.495526E-03,-2.162721E+01,2.877992E+02,-8.177562E-02
1E-02,1.336817E-01,3.080838E-03,-7.564767E-03,6.730849E-03,1.407651E-01,3.062399E-03,-7.193252E-03,1.993172E-03,-2.135266E+01,3.431201E+02,-1.491521E-01
1.1E-02,1.336683E-01,3.07529E-03,-1.164502E-02,3.089572E-03,1.40757E-01,3.055698E-03,-7.582303E-03,-5.771451E-04,-2.094097E+01,7.575267E+02,-1.583537E-01
1.2E-02,1.336584E-01,3.087017E-03,-1.653193E-02,-1.819421E-03,1.407499E-01,3.061244E-03,-3.502402E-02,2.00931E-04,-1.983761E+01,1.421051E+03,-2.082308E-01
1.3E-02,1.336353E-01,3.071651E-03,-3.297015E-02,-2.391355E-03,1.406852E-01,3.057195E-03,-6.49165E-02,1.0194E-03,-1.809886E+01,-1.554434E+03,-1.174886E-01
1.4E-02,1.335925E-01,3.082235E-03,-5.645139E-02,9.20079E-03,1.406201E-01,3.063283E-03,-5.008473E-02,-6.332041E-03,-2.294647E+01,-1.621317E+03,-1.545093E-01
1.5E-02,1.335223E-01,3.090053E-03,-4.960091E-02,2.197908E-02,1.40585E-01,3.044531E-03,-7.791349E-02,-1.815583E-03,-2.13415E+01,2.391488E+03,-3.692911E-01
1.6E-02,1.334933E-01,3.126193E-03,-6.04178E-02,1.29479E-02,1.404643E-01,3.059652E-03,-8.566766E-02,1.767413E-03,-1.81635E+01,5.285563E+03,-5.468912E-01
1.7E-02,1.334015E-01,3.115949E-03,-7.729629E-02,-9.902704E-03,1.404137E-01,3.048066E-03,-6.950254E-02,-8.817802E-03,-1.077037E+01,8.217186E+03,-5.546476E-01
1.8E-02,1.333387E-01,3.106388E-03,-5.77359E-02,-7.559658E-03,1.403253E-01,3.042017E-03,-7.233794E-02,-1.146012E-03,-1.729127E+00,1.145688E+04,-5.278786E-01
1.9E-02,1.33286E-01,3.100829E-03,-7.468834E-02,1.196856E-02,1.40269E-01,3.045774E-03,-2.807561E-02,8.1532E-03,1.214338E+01,1.182592E+04,-4.517265E-01
2E-02,1.331893E-01,3.130325E-03,-7.748334E-02,6.438143E-03,1.402691E-01,3.058323E-03,-7.404554E-02,-7.754263E-04,2.192271E+01,1.194128E+04,-5.826762E-01
2.1E-02,1.331311E-01,3.113706E-03,-5.811028E-02,-6.090631E-03,1.401233E-01,3.044902E-03,-8.998819E-02,-1.139131E-02,3.602595E+01,1.592451E+04,-5.637777E-01
2.2E-02,1.330731E-01,3.118143E-03,-6.477062E-02,1.593571E-02,1.400892E-01,3.03554E-03,-8.834556E-02,1.708565E-03,5.377174E+01,1.725043E+04,-6.745345E-01
2.3E-02,1.330003E-01,3.145487E-03,-9.124958E-02,8.267821E-03,1.399453E-01,3.048229E-03,-8.453728E-02,-4.156706E-02,7.052682E+01,1.790395E+04,-8.023158E-01
2.4E-02,1.328906E-01,3.134679E-03,-1.131761E-01,3.491555E-03,1.399201E-01,2.952406E-03,-9.053739E-02,-1.317522E-02,8.957964E+01,1.629065E+04,-1.485329E+00
2.5E-02,1.327739E-01,3.15247E-03,-1.107544E-01,3.329162E-03,1.397642E-01,3.021879E-03,-1.447138E-01,-9.18627E-04,1.031081E+02,1.52508E+04,-1.070264E+00
