,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.328799E-01,1.442107E-03,,,1.40008E-01,1.400904E-03,,,4.92711E+00,,-3.311858E-01
1E-03,1.32882E-01,1.486463E-03,3.145776E-03,2.477701E-02,1.400189E-01,1.388411E-03,3.455933E-03,-4.667266E-03,3.852026E+00,-5.438566E+02,-7.871267E-01
2E-03,1.328862E-01,1.491661E-03,-8.00546E-04,-3.379809E-03,1.400149E-01,1.39157E-03,-2.081345E-03,-1.956057E-03,3.839397E+00,4.334629E+01,-8.044116E-01
3E-03,1.328804E-01,1.479703E-03,-9.821931E-06,-5.004996E-03,1.400147E-01,1.384499E-03,1.088402E-03,5.944884E-04,3.938718E+00,8.16771E+01,-7.645451E-01
4E-03,1.328862E-01,1.481651E-03,-2.725438E-03,1.819228E-03,1.400161E-01,1.388816E-03,-2.887541E-03,-4.246757E-03,4.002751E+00,-2.661567E+01,-7.459812E-01
5E-03,1.328769E-01,1.483782E-03,-9.05888E-03,3.680319E-03,1.400109E-01,1.376445E-03,-3.244157E-03,-9.131394E-03,3.885487E+00,2.931042E+01,-8.619969E-01
6E-03,1.32868E-01,1.489012E-03,-1.352469E-02,9.272088E-03,1.400096E-01,1.370553E-03,8.567874E-04,-9.189523E-03,4.061372E+00,3.67072E+02,-9.502953E-01
7E-03,1.328499E-01,1.502326E-03,-4.894337E-03,-7.516797E-04,1.400126E-01,1.358066E-03,-4.681728E-03,-1.408308E-02,4.619631E+00,1.326741E+03,-1.153799E+00
8E-03,1.328583E-01,1.487509E-03,2.816765E-03,-8.783512E-03,1.400002E-01,1.342387E-03,-1.177801E-02,-1.297429E-02,6.714854E+00,3.179344E+03,-1.164066E+00
9E-03,1.328555E-01,1.484759E-03,3.090056E-02,-1.797269E-03,1.39989E-01,1.332118E-03,-7.237404E-03,-4.263896E-03,1.097832E+01,5.800755E+03,-1.225809E+00
1E-02,1.329201E-01,1.483914E-03,4.660606E-02,-1.2006E-02,1.399857E-01,1.333859E-03,-3.430455E-02,4.349577E-06,1.831636E+01,8.952312E+03,-1.216615E+00
1.1E-02,1.329487E-01,1.460747E-03,2.258238E-02,-5.025516E-03,1.399204E-01,1.332127E-03,-6.935887E-02,3.156903E-02,2.888294E+01,1.134271E+04,-1.056923E+00
1.2E-02,1.329652E-01,1.473863E-03,4.533451E-02,1.929616E-02,1.39847E-01,1.396997E-03,-5.383617E-02,5.714147E-02,4.100179E+01,1.395517E+04,-6.399343E-01
1.3E-02,1.330394E-01,1.499339E-03,8.493617E-02,6.25758E-02,1.398128E-01,1.446409E-03,-2.329841E-02,2.037148E-02,5.679328E+01,1.58801E+04,-4.477227E-01
1.4E-02,1.331351E-01,1.599015E-03,2.06866E-02,6.374663E-02,1.398004E-01,1.43774E-03,-1.238261E-02,-5.258692E-03,7.2762E+01,1.401466E+04,-1.386058E+00
1.5E-02,1.330808E-01,1.626833E-03,-3.748569E-02,3.367486E-02,1.39788E-01,1.435892E-03,-1.430145E-02,9.560536E-03,8.482261E+01,1.045668E+04,-1.630645E+00
1.6E-02,1.330601E-01,1.666364E-03,-4.063441E-02,1.963565E-02,1.397718E-01,1.456861E-03,-1.221152E-02,1.996197E-02,9.367537E+01,6.048706E+03,-1.787884E+00
1.7E-02,1.329995E-01,1.666104E-03,-1.833965E-02,-1.297824E-02,1.397636E-01,1.475816E-03,-1.081594E-03,5.505836E-03,9.692002E+01,2.170735E+03,-1.611425E+00
1.8E-02,1.330234E-01,1.640408E-03,2.264992E-02,-3.822925E-02,1.397697E-01,1.467873E-03,-8.399025E-03,-1.434156E-02,9.801684E+01,5.241582E+02,-1.465023E+00
1.9E-02,1.330448E-01,1.589645E-03,4.976795E-03,-5.333705E-02,1.397468E-01,1.447133E-03,-2.364223E-02,-9.199045E-03,9.796834E+01,-3.693335E+02,-1.218166E+00
2E-02,1.330334E-01,1.533734E-03,-3.131288E-02,-3.333243E-02,1.397224E-01,1.449475E-03,-1.861565E-02,-3.03326E-03,9.727817E+01,-6.011724E+01,-7.216982E-01
2.1E-02,1.329838E-01,1.523657E-03,-3.320418E-02,-1.485655E-02,1.397095E-01,1.441066E-03,-1.507331E-03,-3.005408E-03,9.78481E+01,1.479175E+03,-7.035417E-01
2.2E-02,1.32967E-01,1.504021E-03,-7.309243E-03,-1.34178E-02,1.397194E-01,1.443464E-03,2.148347E-02,-1.203957E-03,1.002365E+02,3.040784E+03,-5.138263E-01
2.3E-02,1.329692E-01,1.496821E-03,-1.908652E-03,-7.312547E-03,1.397525E-01,1.438658E-03,3.442024E-02,-1.407375E-03,1.039297E+02,4.160889E+03,-4.912626E-01
2.4E-02,1.329632E-01,1.489396E-03,7.749929E-03,2.096719E-03,1.397882E-01,1.440649E-03,5.622666E-02,3.770313E-03,1.085583E+02,5.846549E+03,-4.092157E-01
2.5E-02,1.329847E-01,1.501015E-03,1.327599E-02,4.520563E-03,1.39865E-01,1.446199E-03,3.861603E-02,6.657013E-03,1.156228E+02,7.577628E+03,-4.564685E-01
2.6E-02,1.329897E-01,1.498437E-03,1.914931E-02,-8.529967E-04,1.398654E-01,1.453963E-03,-5.956073E-03,1.067703E-02,1.237136E+02,8.4136E+03,-3.705948E-01
2.7E-02,1.33023E-01,1.499309E-03,1.588507E-02,-5.465022E-03,1.398531E-01,1.467553E-03,-1.97689E-02,7.028852E-03,1.3245E+02,8.395666E+03,-2.663871E-01
2.8E-02,1.330215E-01,1.487507E-03,-5.729913E-03,-4.347207E-03,1.398259E-01,1.468021E-03,-2.422681E-02,1.121141E-03,1.405049E+02,8.078537E+03,-1.640767E-01
2.9E-02,1.330115E-01,1.490614E-03,-1.217937E-02,2.973924E-03,1.398046E-01,1.469795E-03,-1.774268E-02,-3.360448E-03,1.48607E+02,8.611005E+03,-1.755945E-01
3E-02,1.329971E-01,1.493455E-03,-1.696419E-02,-6.341485E-03,1.397904E-01,1.4613E-03,-6.726201E-03,-2.20485E-02,1.577269E+02,9.805173E+03,-2.711944E-01
3.1E-02,1.329776E-01,1.477931E-03,-1.696869E-02,3.108959E-03,1.397911E-01,1.425698E-03,-3.023866E-04,-7.865801E-03,1.682174E+02,8.546425E+03,-4.392218E-01
3.2E-02,1.329632E-01,1.499673E-03,-4.383939E-02,1.275283E-02,1.397898E-01,1.445569E-03,-2.045614E-03,5.47253E-03,1.748197E+02,2.897204E+03,-4.540851E-01
3.3E-02,1.328899E-01,1.503437E-03,-7.727472E-02,9.645439E-03,1.397871E-01,1.436643E-03,5.286035E-03,3.121567E-03,1.740118E+02,2.444076E+02,-5.548472E-01
3.4E-02,1.328087E-01,1.518963E-03,-7.05884E-02,1.797204E-03,1.398004E-01,1.451812E-03,7.423701E-03,2.828784E-02,1.753086E+02,2.332852E+03,-5.50277E-01
3.5E-02,1.327487E-01,1.507031E-03,-6.399444E-02,-5.994675E-03,1.398019E-01,1.493219E-03,1.001271E-02,6.200237E-02,1.786775E+02,1.991127E+03,-1.122021E-01
3.6E-02,1.326807E-01,1.506974E-03,-5.645393E-02,3.421155E-02,1.398204E-01,1.575816E-03,1.72055E-02,7.092044E-02,1.792908E+02,1.667671E+03,5.524364E-01
3.7E-02,1.326358E-01,1.575454E-03,-2.103808E-02,6.929342E-02,1.398363E-01,1.63506E-03,8.491707E-03,6.326934E-02,1.820128E+02,2.700444E+03,4.742826E-01
3.8E-02,1.326386E-01,1.645561E-03,-2.21774E-02,4.482277E-02,1.398374E-01,1.702355E-03,-3.840782E-03,7.100847E-02,1.846917E+02,2.088768E+03,4.520197E-01
