,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.339042E-01,3.092E-03,,,1.408715E-01,3.050773E-03,,,-4.92711E+00,,-3.390243E-01
1E-03,1.338289E-01,3.139702E-03,-4.199807E-02,2.055145E-02,1.408587E-01,3.123635E-03,-9.833312E-03,3.335433E-02,-5.45882E+00,-2.940711E+02,-1.309538E-01
2E-03,1.338202E-01,3.133103E-03,1.580088E-04,-1.438213E-03,1.408518E-01,3.117482E-03,2.780034E-03,-7.223829E-05,-5.515252E+00,3.853428E+01,-1.272834E-01
3E-03,1.338283E-01,3.139304E-03,1.00494E-03,-2.745883E-03,1.408633E-01,3.125969E-03,2.066531E-03,6.217417E-04,-5.381751E+00,8.5481E+01,-1.086061E-01
4E-03,1.338222E-01,3.127611E-03,-1.302621E-03,-3.746982E-03,1.40856E-01,3.118725E-03,-9.419799E-04,-3.315994E-03,-5.34429E+00,2.929968E+01,-7.238101E-02
5E-03,1.338257E-01,3.13181E-03,-3.557547E-05,3.985629E-05,1.408614E-01,3.119337E-03,-1.816027E-03,2.71458E-04,-5.323152E+00,-1.611666E+01,-1.015754E-01
6E-03,1.338208E-01,3.128634E-03,-4.648861E-04,-1.987587E-03,1.40851E-01,3.120212E-03,-7.224338E-03,5.373552E-04,-5.376524E+00,1.465798E+02,-6.864259E-02
7E-03,1.338252E-01,3.128296E-03,2.765271E-03,6.830544E-04,1.408474E-01,3.120873E-03,-1.051218E-02,5.893709E-04,-5.029992E+00,2.173473E+02,-6.056768E-02
8E-03,1.338264E-01,3.130001E-03,-6.182215E-05,-9.872487E-04,1.4083E-01,3.121391E-03,-1.897539E-02,2.568406E-03,-4.941829E+00,3.141195E+02,-7.043567E-02
9E-03,1.338243E-01,3.130283E-03,-2.124615E-03,-1.158782E-03,1.408094E-01,3.12601E-03,-1.953568E-02,9.882978E-04,-4.401753E+00,5.052141E+02,-3.505259E-02
1E-02,1.338221E-01,3.127683E-03,-4.417382E-04,2.27487E-04,1.407909E-01,3.123367E-03,-1.075266E-02,7.757767E-04,-3.931401E+00,3.645839E+02,-3.548223E-02
1.1E-02,1.338235E-01,3.130738E-03,-7.150198E-04,-3.176776E-03,1.407882E-01,3.123118E-03,-4.076256E-03,1.150971E-03,-3.672585E+00,3.806463E+02,-6.268697E-02
1.2E-02,1.338238E-01,3.123758E-03,-2.144444E-03,-7.203009E-03,1.407828E-01,3.125669E-03,-3.507425E-02,1.150913E-03,-3.170108E+00,4.523445E+02,1.573735E-02
1.3E-02,1.338192E-01,3.116332E-03,-3.144345E-02,1.308877E-02,1.407178E-01,3.123308E-03,-6.953312E-02,3.104976E-03,-2.767896E+00,1.255481E+02,5.793391E-02
