,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.356375E-01,2.775261E-03,,,1.421041E-01,2.573179E-03,,,7.758255E+01,,-1.789911E+00
1E-03,1.357226E-01,2.808075E-03,3.954206E-02,1.817224E-02,1.420987E-01,2.584737E-03,-1.049901E-03,5.560445E-03,7.973394E+01,9.323768E+02,-2.006101E+00
2E-03,1.357166E-01,2.811606E-03,0E+00,0E+00,1.42102E-01,2.5843E-03,2.272242E-03,-5.416213E-04,7.944731E+01,-1.073027E+01,-2.038725E+00
3E-03,1.357198E-01,2.808079E-03,8.692243E-04,-1.830175E-03,1.421032E-01,2.583654E-03,3.80853E-05,-5.542816E-04,7.971248E+01,9.747352E+01,-2.01355E+00
4E-03,1.357183E-01,2.807945E-03,-1.355594E-03,2.628004E-03,1.421021E-01,2.583191E-03,1.698561E-03,2.072013E-04,7.964225E+01,-4.521051E+01,-2.016381E+00
5E-03,1.357171E-01,2.813335E-03,9.521594E-04,2.039395E-03,1.421066E-01,2.584068E-03,3.009088E-03,5.82618E-06,7.962206E+01,-4.507445E-01,-2.054987E+00
6E-03,1.357202E-01,2.812024E-03,3.151932E-03,-1.202642E-03,1.421081E-01,2.583203E-03,5.90408E-03,-5.042519E-05,7.964135E+01,-7.548147E+01,-2.051517E+00
7E-03,1.357234E-01,2.81093E-03,2.329698E-03,3.975895E-04,1.421185E-01,2.583967E-03,3.609026E-03,-5.089967E-03,7.947109E+01,-3.504486E+01,-2.0326E+00
8E-03,1.357249E-01,2.812819E-03,1.467983E-03,2.65721E-03,1.421154E-01,2.573023E-03,5.176108E-03,-9.570723E-03,7.957126E+01,-1.204604E+02,-2.148966E+00
9E-03,1.357263E-01,2.816245E-03,1.48697E-03,-1.919578E-02,1.421288E-01,2.564826E-03,2.015341E-02,-9.452619E-03,7.923017E+01,-6.436397E+02,-2.248798E+00
1E-02,1.357279E-01,2.774428E-03,3.682482E-03,-1.657454E-02,1.421557E-01,2.554118E-03,2.503685E-02,-1.367176E-02,7.828398E+01,-1.735435E+03,-1.963022E+00
1.1E-02,1.357337E-01,2.783095E-03,2.216921E-02,2.335431E-02,1.421789E-01,2.537482E-03,2.629982E-02,2.784012E-02,7.57593E+01,-2.755853E+03,-2.182379E+00
1.2E-02,1.357722E-01,2.821136E-03,7.326914E-02,3.855345E-02,1.422083E-01,2.609798E-03,3.461628E-02,3.503205E-02,7.277228E+01,-5.669585E+03,-1.880726E+00
1.3E-02,1.358802E-01,2.860202E-03,4.823026E-03,3.804337E-02,1.422481E-01,2.607546E-03,4.91955E-02,-2.791944E-03,6.442013E+01,-9.764683E+03,-2.272118E+00
1.4E-02,1.357819E-01,2.897223E-03,1.431039E-02,8.414504E-03,1.423067E-01,2.604214E-03,5.305965E-02,7.383056E-03,5.324291E+01,-8.963991E+03,-2.571254E+00
1.5E-02,1.359089E-01,2.877031E-03,1.058703E-01,5.263272E-02,1.423542E-01,2.622312E-03,1.02989E-01,1.878624E-02,4.649215E+01,-1.182878E+04,-2.263136E+00
1.6E-02,1.359936E-01,3.002488E-03,4.873088E-02,1.226922E-01,1.425126E-01,2.641787E-03,1.148293E-01,-1.881506E-02,2.958536E+01,-1.510635E+04,-3.16698E+00
1.7E-02,1.360063E-01,3.122416E-03,7.756772E-02,-5.411066E-02,1.425839E-01,2.584682E-03,1.014122E-01,-1.402154E-03,1.627945E+01,-1.144645E+04,-4.673693E+00
1.8E-02,1.361487E-01,2.894267E-03,9.323708E-02,-1.301354E-01,1.427155E-01,2.638982E-03,9.446663E-02,-1.976511E-03,6.692458E+00,-1.048135E+04,-2.226284E+00
1.9E-02,1.361928E-01,2.862145E-03,3.714353E-02,-3.633088E-02,1.427728E-01,2.580729E-03,8.104912E-02,-2.247694E-02,-4.683242E+00,-1.06343E+04,-2.448947E+00
2E-02,1.36223E-01,2.821605E-03,1.028098E-01,9.147565E-02,1.428776E-01,2.594028E-03,8.888087E-02,1.240913E-02,-1.457614E+01,-1.227294E+04,-1.958684E+00
2.1E-02,1.363984E-01,3.045096E-03,6.378203E-02,8.113058E-02,1.429506E-01,2.605547E-03,8.315747E-02,-6.781234E-04,-2.922911E+01,-8.013487E+03,-3.837912E+00
2.2E-02,1.363506E-01,2.983866E-03,8.212511E-03,-8.730327E-02,1.430439E-01,2.592672E-03,7.600247E-02,-2.777054E-03,-3.060311E+01,-1.042504E+03,-3.344894E+00
2.3E-02,1.364148E-01,2.87049E-03,2.415038E-02,-7.99504E-02,1.431026E-01,2.599993E-03,8.760181E-02,1.482132E-02,-3.131412E+01,9.901126E+02,-2.316157E+00
2.4E-02,1.363989E-01,2.823966E-03,7.375004E-02,1.973995E-02,1.432191E-01,2.622315E-03,9.455827E-02,6.788411E-03,-2.862289E+01,1.584678E+03,-1.693559E+00
2.5E-02,1.365623E-01,2.90997E-03,6.641551E-02,1.723296E-02,1.432917E-01,2.61357E-03,9.718398E-02,-1.273931E-03,-2.814477E+01,1.652155E+03,-2.522005E+00
2.6E-02,1.365317E-01,2.858432E-03,6.27515E-02,5.949129E-02,1.434134E-01,2.619767E-03,8.10535E-02,-4.207177E-03,-2.531858E+01,1.708961E+03,-1.986277E+00
