,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.329534E-01,2.130063E-03,,,1.392499E-01,1.521474E-03,,,-4.214179E+00,,-5.520733E+00
1E-03,1.32905E-01,2.220072E-03,-2.276002E-02,4.269689E-02,1.392723E-01,1.605094E-03,2.205092E-02,3.526994E-02,-6.192837E+00,-1.025517E+03,-5.516768E+00
2E-03,1.329079E-01,2.215457E-03,2.12888E-14,-1.06444E-14,1.39294E-01,1.592013E-03,2.295936E-02,-1.830671E-02,-6.265212E+00,-2.136837E+01,-5.575764E+00
3E-03,1.32906E-01,2.221163E-03,4.285287E-03,2.792034E-03,1.393182E-01,1.568481E-03,2.43571E-02,-3.518253E-02,-6.235574E+00,-8.133791E+01,-5.812013E+00
4E-03,1.329164E-01,2.221041E-03,1.420423E-03,-2.166513E-03,1.393428E-01,1.521648E-03,6.64549E-03,-1.239029E-02,-6.427888E+00,-1.878996E+01,-6.211192E+00
5E-03,1.329089E-01,2.21683E-03,-5.703954E-03,-4.559074E-03,1.393315E-01,1.5437E-03,-1.031604E-02,2.500558E-02,-6.273154E+00,6.858209E+01,-5.98311E+00
6E-03,1.32905E-01,2.211923E-03,-2.407576E-03,1.653722E-03,1.393221E-01,1.57166E-03,3.142209E-02,9.718518E-02,-6.290724E+00,4.098803E+02,-5.697801E+00
7E-03,1.329041E-01,2.220138E-03,-1.668172E-02,2.98607E-02,1.393943E-01,1.73807E-03,2.514797E-02,1.095499E-01,-5.453393E+00,1.238193E+03,-4.247861E+00
8E-03,1.328717E-01,2.271644E-03,-4.927888E-02,8.379945E-02,1.393724E-01,1.790759E-03,4.860899E-02,3.449138E-02,-3.814337E+00,2.61936E+03,-4.230671E+00
9E-03,1.328055E-01,2.387737E-03,-5.342048E-02,7.753236E-02,1.394915E-01,1.807053E-03,4.863262E-02,6.331025E-02,-2.14674E-01,3.980072E+03,-4.96368E+00
1E-02,1.327648E-01,2.426709E-03,-1.94351E-02,9.189278E-02,1.394697E-01,1.91738E-03,-6.178966E-02,9.131773E-02,4.145807E+00,3.203598E+03,-4.344078E+00
1.1E-02,1.327666E-01,2.571522E-03,-1.313186E-02,8.338607E-02,1.39368E-01,1.989689E-03,-9.048391E-03,8.638262E-02,6.192522E+00,4.013778E+03,-5.036956E+00
1.2E-02,1.327386E-01,2.593481E-03,-3.706669E-02,6.843829E-02,1.394516E-01,2.090145E-03,-1.906088E-02,5.760427E-02,1.217336E+01,5.638569E+03,-4.287952E+00
1.3E-02,1.326925E-01,2.708399E-03,-1.141461E-02,9.231523E-02,1.393298E-01,2.104897E-03,-5.45605E-02,1.247516E-01,1.746966E+01,5.221826E+03,-5.195333E+00
1.4E-02,1.327157E-01,2.778111E-03,7.38062E-03,8.879808E-02,1.393425E-01,2.339648E-03,9.086543E-03,1.314907E-01,2.261702E+01,6.043526E+03,-3.785499E+00
1.5E-02,1.327073E-01,2.885995E-03,-2.42242E-02,9.411942E-02,1.39348E-01,2.367879E-03,-6.50325E-02,9.903384E-02,2.955671E+01,7.475283E+03,-4.46121E+00
1.6E-02,1.326673E-01,2.96635E-03,-1.947931E-03,1.128933E-01,1.392124E-01,2.537716E-03,-7.916909E-02,1.445102E-01,3.756758E+01,8.216793E+03,-3.746898E+00
1.7E-02,1.327034E-01,3.111782E-03,5.780092E-03,1.209082E-01,1.391897E-01,2.656899E-03,-3.715537E-02,8.671727E-02,4.59903E+01,7.621386E+03,-4.011554E+00
1.8E-02,1.326788E-01,3.208167E-03,-6.110189E-02,1.402163E-01,1.391381E-01,2.711151E-03,-4.513108E-02,5.924928E-02,5.281035E+01,7.774861E+03,-4.400032E+00
1.9E-02,1.325812E-01,3.392214E-03,-1.296331E-02,1.402626E-01,1.390994E-01,2.775398E-03,-7.781119E-02,1.028076E-01,6.154002E+01,1.468862E+04,-5.40574E+00
2E-02,1.326529E-01,3.488692E-03,-2.835476E-02,6.893821E-02,1.389825E-01,2.916766E-03,-8.590578E-02,6.399145E-02,8.21876E+01,2.332805E+04,-5.163111E+00
2.1E-02,1.325244E-01,3.530091E-03,-3.300793E-03,2.299232E-02,1.389276E-01,2.903381E-03,7.327139E-04,8.703673E-02,1.081961E+02,2.994787E+04,-5.590022E+00
