,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.322191E-01,2.096964E-03,,,1.386756E-01,2.041781E-03,,,8.223483E+01,,-4.896956E-01
5E-04,1.321644E-01,2.135478E-03,-4.305804E-02,5.615269E-02,1.386807E-01,2.056657E-03,2.292805E-02,2.756049E-02,8.069762E+01,-1.666521E+03,-6.930081E-01
1E-03,1.321761E-01,2.153117E-03,-2.367394E-02,9.535314E-03,1.386985E-01,2.069341E-03,-1.802289E-02,1.040119E-02,8.056831E+01,-1.225865E+02,-7.358788E-01
1.5E-03,1.321407E-01,2.145013E-03,-2.525072E-02,4.977865E-03,1.386627E-01,2.067059E-03,-1.862812E-02,3.784019E-03,8.057503E+01,-1.155544E+02,-6.848021E-01
2E-03,1.321508E-01,2.158095E-03,2.559235E-02,9.638748E-03,1.386799E-01,2.073126E-03,3.146069E-02,1.704718E-03,8.045276E+01,3.312215E+00,-7.456073E-01
2.5E-03,1.321663E-01,2.154652E-03,2.810115E-02,-3.509642E-04,1.386942E-01,2.068763E-03,2.543741E-02,-4.669099E-04,8.057834E+01,8.699017E+01,-7.538136E-01
3E-03,1.321789E-01,2.157744E-03,-1.894597E-02,-8.195511E-03,1.387053E-01,2.072659E-03,-2.007679E-02,-1.273303E-02,8.053975E+01,-1.478399E+02,-7.469293E-01
3.5E-03,1.321474E-01,2.146457E-03,-1.42812E-02,2.198325E-03,1.386741E-01,2.05603E-03,-1.982547E-02,-5.646474E-04,8.04305E+01,1.456582E+01,-7.937702E-01
4E-03,1.321646E-01,2.159942E-03,0E+00,0E+00,1.386855E-01,2.072094E-03,9.379342E-03,-6.064672E-04,8.055431E+01,-4.665975E+01,-7.718371E-01
4.5E-03,1.321502E-01,2.149278E-03,0E+00,0E+00,1.386835E-01,2.055424E-03,5.284421E-03,-4.503737E-03,8.038384E+01,-1.320349E+02,-8.230208E-01
5E-03,1.32164E-01,2.15647E-03,7.999838E-03,-2.294723E-03,1.386908E-01,2.06759E-03,4.733084E-03,1.167051E-03,8.042228E+01,3.077547E+01,-7.801912E-01
5.5E-03,1.321582E-01,2.146983E-03,-1.786843E-02,-1.261975E-04,1.386882E-01,2.056591E-03,-1.502485E-02,-2.023612E-03,8.041462E+01,-1.225668E+02,-7.930644E-01
6E-03,1.321461E-01,2.156344E-03,0E+00,0E+00,1.386757E-01,2.065567E-03,-4.557614E-03,1.377683E-02,8.029971E+01,-1.494782E+02,-7.964977E-01
6.5E-03,1.321561E-01,2.15113E-03,0E+00,0E+00,1.386837E-01,2.070368E-03,1.012053E-02,2.303774E-03,8.026514E+01,-3.647778E+01,-7.088588E-01
7E-03,1.32148E-01,2.154822E-03,-1.66951E-02,8.346554E-03,1.386858E-01,2.06787E-03,-9.00994E-03,4.744083E-03,8.026323E+01,-4.931271E+01,-7.619771E-01
7.5E-03,1.321394E-01,2.159477E-03,0E+00,0E+00,1.386747E-01,2.075112E-03,2.404368E-03,6.615122E-03,8.021583E+01,-6.247894E+01,-7.396039E-01
8E-03,1.321472E-01,2.155229E-03,1.133735E-02,-4.482183E-03,1.386874E-01,2.074892E-03,1.364651E-02,-1.907836E-03,8.020076E+01,-4.115303E+01,-7.037545E-01
8.5E-03,1.321507E-01,2.154995E-03,2.407395E-02,2.698396E-03,1.386883E-01,2.073204E-03,1.620598E-02,2.771329E-03,8.017468E+01,1.46677E+02,-7.167845E-01
9E-03,1.321713E-01,2.157927E-03,1.553073E-02,3.214888E-04,1.387037E-01,2.077664E-03,1.776646E-02,2.677857E-03,8.034743E+01,5.569476E+01,-7.039625E-01
9.5E-03,1.321663E-01,2.155316E-03,-2.19048E-02,-1.46005E-02,1.387061E-01,2.075882E-03,-1.873169E-02,-1.41429E-02,8.023037E+01,-1.218108E+02,-6.958982E-01
1E-02,1.321494E-01,2.143327E-03,-2.309074E-02,-3.823917E-03,1.386849E-01,2.063521E-03,-2.927647E-02,-5.68117E-03,8.022562E+01,1.002869E+02,-6.996096E-01
1.05E-02,1.321432E-01,2.151492E-03,-5.018889E-14,0E+00,1.386768E-01,2.070201E-03,-6.006711E-03,-1.244647E-03,8.033066E+01,7.700306E+01,-7.128415E-01
1.1E-02,1.321509E-01,2.144828E-03,1.50863E-02,1.056273E-02,1.386805E-01,2.063777E-03,2.136316E-02,6.251411E-03,8.030262E+01,-9.760579E+01,-7.111731E-01
1.15E-02,1.321583E-01,2.162055E-03,3.254714E-03,5.572617E-03,1.386982E-01,2.076452E-03,6.265739E-03,5.705393E-03,8.023305E+01,-5.310009E+00,-7.499226E-01
1.2E-02,1.321542E-01,2.150401E-03,1.698884E-03,-7.870392E-03,1.386867E-01,2.069483E-03,-7.27565E-03,-4.869949E-03,8.029731E+01,4.295765E-01,-7.09681E-01
1.25E-02,1.3216E-01,2.154185E-03,0E+00,0E+00,1.386909E-01,2.071582E-03,2.580537E-03,5.155781E-05,8.023348E+01,4.399515E+01,-7.246345E-01
1.3E-02,1.321549E-01,2.150705E-03,0E+00,0E+00,1.386848E-01,2.067823E-03,-4.823479E-03,1.545173E-03,8.034131E+01,5.176823E+00,-7.27201E-01
1.35E-02,1.321566E-01,2.156474E-03,-7.5359E-03,-4.14511E-03,1.386861E-01,2.073127E-03,-2.126286E-03,5.156516E-03,8.023866E+01,-1.002862E+01,-7.31328E-01
1.4E-02,1.321474E-01,2.14656E-03,1.005029E-02,-6.528625E-04,1.386827E-01,2.07298E-03,1.337938E-02,6.386065E-03,8.033128E+01,8.232134E+01,-6.450623E-01
1.45E-02,1.321667E-01,2.155821E-03,1.044652E-02,8.541085E-03,1.386994E-01,2.079513E-03,7.594775E-03,-1.756318E-03,8.032098E+01,-5.930869E+01,-6.692292E-01
1.5E-02,1.321578E-01,2.155101E-03,-6.014264E-03,2.10222E-03,1.386902E-01,2.071223E-03,-8.175243E-03,-5.208569E-04,8.027197E+01,7.408188E+00,-7.356488E-01
1.55E-02,1.321607E-01,2.157923E-03,5.155581E-03,-1.0438E-03,1.386913E-01,2.078993E-03,-2.069269E-03,7.493846E-04,8.032839E+01,7.830431E+01,-6.924609E-01
1.6E-02,1.32163E-01,2.154058E-03,-1.203587E-02,3.474328E-03,1.386933E-01,2.072896E-03,-7.838331E-03,-9.80883E-05,8.035028E+01,-9.747553E+01,-7.12063E-01
1.65E-02,1.321486E-01,2.161397E-03,-1.055115E-02,-4.821066E-03,1.386834E-01,2.078894E-03,-3.39455E-03,-4.937769E-03,8.023091E+01,-8.706435E+01,-7.233337E-01
1.7E-02,1.321524E-01,2.149236E-03,7.268813E-03,-2.007839E-03,1.386899E-01,2.067958E-03,6.243565E-03,-3.369667E-03,8.026321E+01,6.916425E+01,-7.123062E-01
1.75E-02,1.321559E-01,2.15939E-03,-7.039862E-03,4.299363E-03,1.386897E-01,2.075525E-03,-1.106745E-03,1.02223E-03,8.030008E+01,-1.779815E+02,-7.353874E-01
1.8E-02,1.321454E-01,2.153536E-03,1.362524E-02,1.99008E-03,1.386869E-01,2.069311E-03,1.576805E-02,2.260947E-03,8.008523E+01,-1.19965E+02,-7.376633E-01
1.85E-02,1.321695E-01,2.16138E-03,0E+00,0E+00,1.387054E-01,2.077786E-03,-6.946788E-03,-1.329309E-03,8.018011E+01,9.688356E+01,-7.327722E-01
1.9E-02,1.321439E-01,2.152619E-03,-1.036551E-02,3.262344E-03,1.386785E-01,2.067065E-03,-9.126858E-03,4.657947E-03,8.018211E+01,-2.429283E+01,-7.501008E-01
1.95E-02,1.321592E-01,2.164642E-03,-9.491432E-03,-9.118263E-04,1.386963E-01,2.082444E-03,-5.796115E-03,2.018271E-04,8.015582E+01,-6.959119E+01,-7.204033E-01
2E-02,1.321344E-01,2.151707E-03,1.041631E-02,-1.107009E-02,1.386727E-01,2.067266E-03,9.834438E-03,-7.039674E-03,8.011252E+01,-7.839234E+01,-7.399196E-01
2.05E-02,1.321696E-01,2.153572E-03,1.55695E-02,-4.63055E-03,1.387061E-01,2.075404E-03,6.508226E-03,-3.020259E-03,8.007743E+01,1.725267E+02,-6.851444E-01
2.1E-02,1.3215E-01,2.147076E-03,-1.341251E-02,1.46179E-03,1.386792E-01,2.064246E-03,-2.289762E-02,-3.547657E-03,8.028505E+01,2.577029E+02,-7.268179E-01
2.15E-02,1.321562E-01,2.155034E-03,5.056517E-03,3.003716E-03,1.386832E-01,2.071856E-03,9.154131E-03,7.337594E-03,8.033513E+01,-1.395422E+02,-7.301071E-01
2.2E-02,1.32155E-01,2.15008E-03,0E+00,0E+00,1.386884E-01,2.071584E-03,-8.99467E-03,3.721932E-03,8.014551E+01,1.087592E+02,-6.883609E-01
2.25E-02,1.321542E-01,2.154338E-03,-2.274415E-02,4.587319E-03,1.386723E-01,2.074882E-03,-1.58635E-02,-6.443092E-04,8.044389E+01,-3.331942E+02,-6.984027E-01
2.3E-02,1.321323E-01,2.154667E-03,1.387389E-02,4.834741E-03,1.386725E-01,2.070939E-03,2.345189E-02,-1.011649E-02,7.981231E+01,-7.747209E+02,-7.334615E-01
2.35E-02,1.321681E-01,2.159172E-03,1.846552E-02,1.075907E-02,1.386958E-01,2.064766E-03,4.343169E-03,-1.301631E-02,7.966917E+01,-1.255478E+03,-8.285877E-01
2.4E-02,1.321508E-01,2.165426E-03,-7.493205E-03,1.792032E-02,1.386769E-01,2.057923E-03,-6.938346E-03,-1.330943E-02,7.855684E+01,-3.436214E+03,-9.43739E-01
2.45E-02,1.321606E-01,2.177093E-03,1.455794E-03,1.333811E-02,1.386888E-01,2.051456E-03,-9.157066E-03,-3.731279E-02,7.623295E+01,-6.093233E+03,-1.102532E+00
2.5E-02,1.321522E-01,2.178765E-03,8.347759E-03,3.603785E-03,1.386677E-01,2.02061E-03,-1.520678E-02,-3.186229E-02,7.24636E+01,-9.842597E+03,-1.390501E+00
2.55E-02,1.32169E-01,2.180696E-03,1.45507E-02,1.081911E-02,1.386736E-01,2.019594E-03,-1.396992E-02,2.09145E-02,6.639036E+01,-1.24869E+04,-1.418772E+00
