,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.338153E-01,2.904953E-03,,,1.400469E-01,2.811245E-03,,,-8.090972E+01,,-8.615257E-01
1E-03,1.337431E-01,2.991079E-03,-3.017064E-02,4.576131E-02,1.400352E-01,2.816835E-03,2.483707E-02,4.995714E-02,-7.959009E+01,6.885001E+02,-1.586248E+00
2E-03,1.337549E-01,2.996476E-03,4.051289E-03,2.647846E-03,1.400965E-01,2.911159E-03,2.973627E-02,4.63334E-02,-7.953272E+01,1.104037E+01,-7.707794E-01
3E-03,1.337512E-01,2.996374E-03,-7.326948E-03,-2.170851E-03,1.400947E-01,2.909502E-03,-4.067261E-03,-2.007617E-03,-7.956801E+01,-3.380042E+01,-7.84602E-01
4E-03,1.337403E-01,2.992134E-03,-3.420318E-03,3.516733E-03,1.400884E-01,2.907144E-03,-3.657621E-03,3.696566E-03,-7.960032E+01,5.362335E+01,-7.670419E-01
5E-03,1.337443E-01,3.003408E-03,-2.130677E-14,0E+00,1.400873E-01,2.916895E-03,-3.415286E-03,-9.375266E-05,-7.946076E+01,-7.247813E+01,-7.814124E-01
6E-03,1.3374E-01,2.992978E-03,-2.405443E-03,-5.63668E-03,1.400813E-01,2.9078E-03,3.021824E-03,-4.985474E-03,-7.974528E+01,5.386898E+01,-7.695619E-01
7E-03,1.337395E-01,2.992134E-03,7.374581E-03,-3.376209E-03,1.400934E-01,2.906924E-03,1.106939E-02,-3.354802E-03,-7.935302E+01,1.670027E+02,-7.683354E-01
8E-03,1.337548E-01,2.986225E-03,2.079923E-03,-6.410441E-04,1.401034E-01,2.901091E-03,2.254219E-03,-1.214537E-03,-7.941127E+01,8.279512E+01,-7.682799E-01
9E-03,1.337437E-01,2.990852E-03,-1.294486E-02,5.599422E-03,1.400979E-01,2.904495E-03,-1.073308E-02,4.520965E-03,-7.918743E+01,1.338385E+02,-7.786337E-01
1E-02,1.337289E-01,2.997424E-03,-1.268864E-02,3.610621E-03,1.40082E-01,2.910133E-03,-5.989011E-03,1.789768E-03,-7.91436E+01,-2.179844E+00,-7.871937E-01
1.1E-02,1.337183E-01,2.998074E-03,-3.35525E-02,-6.696624E-03,1.400859E-01,2.908074E-03,3.841305E-03,-3.381529E-03,-7.919179E+01,6.687344E+02,-8.097571E-01
1.2E-02,1.336618E-01,2.984031E-03,-7.898106E-02,3.646245E-03,1.400897E-01,2.90337E-03,-2.082562E-03,4.827378E-03,-7.780613E+01,1.711398E+03,-7.189471E-01
1.3E-02,1.335603E-01,3.005366E-03,-1.054483E-01,2.92973E-03,1.400818E-01,2.917729E-03,-1.219855E-02,6.794942E-03,-7.5769E+01,2.278498E+03,-7.699123E-01
1.4E-02,1.334509E-01,2.98989E-03,-1.072035E-01,-8.473378E-04,1.400653E-01,2.916959E-03,-1.542226E-02,-2.233401E-03,-7.324913E+01,5.208232E+03,-6.317236E-01
1.5E-02,1.333459E-01,3.003671E-03,-1.12902E-01,-2.51582E-03,1.400509E-01,2.913262E-03,-3.648989E-02,-5.655181E-03,-6.535253E+01,5.066025E+03,-7.725212E-01
1.6E-02,1.332251E-01,2.984859E-03,-7.358788E-02,-5.551342E-03,1.399923E-01,2.905649E-03,-6.531191E-02,4.076878E-04,-6.311708E+01,4.662066E+03,-6.706116E-01
