,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,1.332249E-01,3.184286E-03,,,1.396403E-01,3.137458E-03,,,9.738604E+01,,-4.182099E-01
1E-03,1.331718E-01,3.174796E-03,-2.924969E-02,-2.665229E-04,1.396788E-01,3.173585E-03,1.525284E-02,2.109716E-02,9.554627E+01,-9.21632E+02,-1.066835E-02
2E-03,1.331664E-01,3.183753E-03,-5.107954E-03,1.730819E-03,1.396708E-01,3.179653E-03,-2.418327E-03,9.99116E-04,9.554278E+01,2.271456E+01,-3.611918E-02
3E-03,1.331616E-01,3.178258E-03,-3.110501E-03,-2.710326E-03,1.39674E-01,3.175583E-03,2.911954E-04,-4.925583E-03,9.55917E+01,8.632391E+01,-2.353456E-02
4E-03,1.331602E-01,3.178332E-03,-6.837998E-04,3.77858E-03,1.396714E-01,3.169801E-03,-5.10214E-03,7.291918E-04,9.571543E+01,-4.690703E+00,-7.506798E-02
5E-03,1.331602E-01,3.185815E-03,2.633806E-03,7.482722E-03,1.396638E-01,3.177041E-03,-8.664077E-04,1.981812E-03,9.558231E+01,-4.389471E+03,-7.729632E-02
6E-03,1.331655E-01,3.193298E-03,-7.374075E-04,1.661073E-02,1.396697E-01,3.173765E-03,1.130804E-02,-2.39084E-03,8.693649E+01,-6.260999E+03,-1.720637E-01
7E-03,1.331588E-01,3.219036E-03,2.833653E-02,2.355407E-02,1.396864E-01,3.17226E-03,2.364574E-02,-2.538347E-03,8.306032E+01,-5.141713E+03,-4.105737E-01
8E-03,1.332221E-01,3.240406E-03,9.271906E-02,1.344794E-02,1.39717E-01,3.168688E-03,2.999051E-02,-1.017527E-03,7.665306E+01,-5.472547E+03,-6.32649E-01
9E-03,1.333442E-01,3.245932E-03,4.117313E-02,5.906404E-02,1.397464E-01,3.170225E-03,1.019667E-02,1.378724E-02,7.211522E+01,-7.887746E+03,-6.775101E-01
1E-02,1.333045E-01,3.358534E-03,5.423687E-02,8.632159E-02,1.397373E-01,3.196263E-03,6.067502E-03,1.097347E-02,6.087757E+01,-9.186747E+03,-1.444997E+00
1.1E-02,1.334527E-01,3.418576E-03,1.331242E-01,1.066335E-02,1.397585E-01,3.192171E-03,4.86075E-02,-1.096004E-03,5.374173E+01,-1.106966E+04,-2.056259E+00
1.2E-02,1.335707E-01,3.379861E-03,7.47216E-02,4.379116E-02,1.398346E-01,3.194071E-03,7.535454E-02,1.458161E-03,3.873824E+01,-1.944858E+04,-1.698935E+00
1.3E-02,1.336021E-01,3.506158E-03,9.507487E-02,2.594668E-02,1.399092E-01,3.195088E-03,5.203869E-02,-3.818458E-02,1.484458E+01,-1.780881E+04,-2.823575E+00
1.4E-02,1.337609E-01,3.431754E-03,1.108775E-01,-1.400412E-02,1.399386E-01,3.117702E-03,8.990155E-02,-5.410688E-03,3.12063E+00,-1.1353E+04,-2.910177E+00
1.5E-02,1.338239E-01,3.47815E-03,5.129886E-02,-2.041564E-03,1.40089E-01,3.184266E-03,1.040862E-01,1.721684E-02,-7.861423E+00,-1.940947E+03,-2.68564E+00
1.6E-02,1.338635E-01,3.427671E-03,5.290544E-02,1.578306E-02,1.401468E-01,3.152135E-03,9.389062E-02,-5.497822E-03,-7.612637E-01,5.100803E+02,-2.510912E+00
1.7E-02,1.339297E-01,3.509716E-03,4.505982E-02,3.584533E-02,1.402768E-01,3.173271E-03,7.573157E-02,1.493392E-02,-6.841262E+00,-5.778368E+03,-3.034266E+00
1.8E-02,1.339536E-01,3.499362E-03,4.996111E-03,-1.535478E-02,1.402983E-01,3.182003E-03,1.094897E-02,-1.829135E-02,-1.2318E+01,3.259583E+03,-2.863523E+00
1.9E-02,1.339397E-01,3.479006E-03,-1.367916E-02,-2.461611E-02,1.402987E-01,3.136688E-03,9.853645E-03,-2.738681E-02,-3.220954E-01,7.288892E+03,-3.081364E+00
2E-02,1.339262E-01,3.450129E-03,-1.546068E-02,-1.999805E-02,1.40318E-01,3.12723E-03,1.210607E-02,4.470612E-03,2.259784E+00,9.940614E+03,-2.892021E+00
2.1E-02,1.339088E-01,3.43901E-03,7.469681E-03,4.046401E-02,1.403229E-01,3.145629E-03,1.429689E-04,2.16534E-02,1.955913E+01,8.764194E+03,-2.618858E+00
2.2E-02,1.339412E-01,3.531057E-03,4.475072E-02,1.023468E-01,1.403183E-01,3.170536E-03,5.614591E-03,2.254252E-02,1.978817E+01,5.902741E+03,-3.235699E+00
2.3E-02,1.339983E-01,3.643704E-03,2.936833E-02,2.403239E-02,1.403341E-01,3.190714E-03,1.300671E-02,1.407591E-02,3.136461E+01,1.002542E+04,-4.089449E+00
2.4E-02,1.339999E-01,3.579122E-03,2.438117E-02,-1.159202E-01,1.403443E-01,3.198688E-03,2.952264E-02,7.858767E-03,3.983901E+01,1.265418E+04,-3.431574E+00
2.5E-02,1.34047E-01,3.411863E-03,1.844715E-02,-1.249655E-01,1.403932E-01,3.206432E-03,1.672667E-03,1.387425E-02,5.667297E+01,1.603872E+04,-1.854069E+00
