timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f10,vel_scene1_f20,vel_scene1_f30,vel_scene2_f10,vel_scene2_f20,vel_scene2_f30,vel_scene4_f10,vel_scene4_f20,vel_scene4_f30,vel_scene_wheel_f10,vel_scene_wheel_f20,vel_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f20,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f20,lateral_scene2_f30,lateral_scene4_f10,lateral_scene4_f20,lateral_scene4_f30,lateral_scene_wheel_f10,lateral_scene_wheel_f20,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f20,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f20,tumble_scene2_f30,tumble_scene4_f10,tumble_scene4_f20,tumble_scene4_f30,tumble_scene_wheel_f10,tumble_scene_wheel_f20,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f20,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f20,yaw_scene2_f30,yaw_scene4_f10,yaw_scene4_f20,yaw_scene4_f30,yaw_scene_wheel_f10,yaw_scene_wheel_f20,yaw_scene_wheel_f30,progress_scene1_f10,progress_scene1_f20,progress_scene1_f30,progress_scene2_f10,progress_scene2_f20,progress_scene2_f30,progress_scene4_f10,progress_scene4_f20,progress_scene4_f30,progress_scene_wheel_f10,progress_scene_wheel_f20,progress_scene_wheel_f30,best_trial_scene1_f10,best_trial_scene1_f20,best_trial_scene1_f30,best_trial_scene2_f10,best_trial_scene2_f20,best_trial_scene2_f30,best_trial_scene4_f10,best_trial_scene4_f20,best_trial_scene4_f30,best_trial_scene_wheel_f10,best_trial_scene_wheel_f20,best_trial_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
2026-03-03T15:16:02,1.8,16,9cd3cd03,3.193865,0.0198,0.0555,0.0341,0.0375,0.0727,0.0838,0.0529,0.0723,0.0827,0.0058,0.0057,0.0595,0.000855,0.001086,0.006313,0.001190,0.001540,0.000636,0.000354,0.001008,0.003556,0.000002,0.000079,0.000141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0,3.6,4.9,0.4,10.9,2.7,3.0,4.2,6.4,0.0,0.6,0.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,0.0000,1.0000,2.0000,1.0000,2.0000,2.0000,2.0000,0.3869668534926884,0.0005234322418504614,1.1496985068140434e-06,0.000981346025749774,6.882837923020579,0.46911675218868176,0.07824465105894046,0.0005643214556749067,0.05876519408397245,4.052300214365689,0.6008686921487171,0.948297167016627,2.3169423658891829e-10,31.307153961234533,1.9390074738927187e-05,6.751049226769573e-06,0.5106477022016095
2026-03-03T15:41:01,26.7,240,7864a47c,2.204464,0.0224,0.0413,0.0313,0.0466,0.0892,0.1364,0.0566,0.0752,0.1002,0.0140,0.0177,0.0748,0.001817,0.000474,0.000314,0.000490,0.000017,0.000150,0.000822,0.000496,0.008255,0.000204,0.000387,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5,17.6,1.6,9.0,1.2,2.7,6.8,13.0,22.2,0.0,0.3,0.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,1.0000,1.0000,2.0000,1.0000,1.0000,1.0000,2.0000,2.0000,1.0000,0.5316016071724106,0.0003716546368714941,2.398453145440993e-06,0.0041476795452611735,1.0234529498934402,0.6213804240551801,0.6309766169178272,3.3006536052719346e-05,0.6560775652007681,4.235305794991098,0.5820668542730518,0.6997051484472112,6.667579283534659e-10,30.316622498466348,3.174897011448551e-05,6.166495032694195e-05,0.8602174255220132
2026-03-03T15:59:52,45.6,416,7da2c480,1.780572,0.0209,0.0292,0.0348,0.0549,0.0824,0.1379,0.0666,0.0740,0.0912,0.0049,-0.0000,0.0657,0.000325,0.007762,0.006856,0.000000,0.002674,0.002187,0.002163,0.003543,0.004893,0.000108,0.000372,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.1,3.9,8.2,5.4,3.3,8.4,4.0,16.5,32.7,0.3,1.8,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,1.0000,1.0000,2.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.5444113180246664,0.001875354706122833,1.446116900654663e-06,0.0031684143880386516,1.3766201426890101,0.5879876355230729,0.397610928581054,2.6002692169160288e-05,0.728273047749366,4.751121523142963,0.731951385415059,0.678830492849607,2.180820871276399e-10,30.04290064931665,2.669007727148931e-05,0.00018619401207522148,0.7517684932567614
2026-03-03T16:21:42,67.4,624,a1d4902e,1.068611,0.0238,0.0557,0.0422,0.0574,0.0849,0.1437,0.0634,0.1024,0.0809,-0.0002,0.0003,0.0787,0.000999,0.000495,0.007133,0.001734,0.002245,0.003239,0.000356,0.001075,0.016094,0.000104,0.000750,0.000357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.8,3.8,8.5,1.5,1.4,9.9,2.0,13.0,15.6,0.5,1.2,3.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,1.0000,0.0000,1.0000,1.0000,2.0000,0.0000,2.0000,2.0000,0.5666481748860973,0.0005271884187705161,1.565679728585857e-06,0.0026647349622987916,1.2998001737997744,0.6368121120814373,0.9190750899931494,1.5400489544341125e-05,0.6990687294483161,4.794188736910916,0.8474108890365988,0.8411511936748025,4.4449376018060954e-10,29.86774644139787,2.8670017016018818e-05,0.00015429853089264563,0.9705171453456128
2026-03-03T16:35:08,80.9,752,0fbe15c6,1.052965,0.0224,0.0501,0.0328,0.0579,0.0950,0.1360,0.0506,0.0902,0.0975,-0.0002,-0.0002,0.0702,0.000847,0.003142,0.004146,0.000452,0.001018,0.000069,0.000104,0.000064,0.000051,0.000080,0.000043,0.000714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.2,8.6,0.3,16.0,1.1,5.3,10.7,5.5,14.0,2.2,1.2,3.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,2.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.5782135995176596,0.0006843719896207439,2.508530520669563e-06,0.0022737592998154747,1.5946172179966722,0.5566274324579609,0.7936493888270819,1.5756166209715468e-05,0.7586701512463485,4.841385412503725,0.8822424216425853,0.8195218328960178,3.466326169413776e-10,29.933171940501868,2.414379480790188e-05,0.00033062674834823444,0.9084304347715116
2026-03-03T16:43:46,89.5,832,68d8bdea,0.822218,0.0209,0.0480,0.0373,0.0677,0.1099,0.1455,0.0806,0.0998,0.0878,0.0015,0.0003,0.0927,0.002785,0.004167,0.000435,0.000018,0.000117,0.001294,0.002183,0.000944,0.005794,0.000909,0.001203,0.002441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4,14.6,11.6,8.6,9.8,9.8,3.7,7.9,10.1,1.1,0.7,1.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,1.0000,0.0000,2.0000,1.0000,2.0000,2.0000,0.0000,1.0000,0.7611003952896406,0.0005088002639690396,4.400608096820937e-06,0.0030006883650719016,1.7015370121724844,0.4763543200324742,0.7481585882211388,2.583123364589582e-05,0.8947068937291981,4.83279112921013,0.8210299343697619,0.775044954454853,2.418481165366352e-10,29.92520029173308,1.768945136553885e-05,0.00045697829943006736,0.8680495168262544
2026-03-03T16:47:14,93.0,864,ecf28405,0.724315,0.0176,0.0371,0.0371,0.0600,0.0851,0.1273,0.0676,0.1101,0.1078,0.0000,0.0023,0.0940,0.000250,0.009085,0.000045,0.000057,0.000089,0.000188,0.000780,0.001010,0.000105,0.001059,0.001093,0.000352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.4,7.9,7.0,4.4,14.9,11.5,3.9,14.8,3.2,0.2,2.3,1.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,0.0000,2.0000,1.0000,2.0000,2.0000,0.0000,2.0000,0.0000,0.6492177836959555,0.0003619377999669352,3.824763477687726e-06,0.002838056933955738,1.4279036438502895,0.46654672281915716,0.7170074171741956,1.7884286351907423e-05,0.8410176596111308,4.827481055700781,0.7642007997167667,0.8609797138000072,2.6131787580067276e-10,29.978479925733584,1.911107441200011e-05,0.0003359763507994362,0.8489649785319862
2026-03-03T17:06:58,112.7,1056,22720d71,0.660566,0.0219,0.0470,0.0314,0.0562,0.0803,0.1312,0.0774,0.0946,0.0923,0.0027,0.0009,0.0666,0.000570,0.001294,0.006307,0.000093,0.001945,0.000501,0.000200,0.001493,0.004161,0.000341,0.000640,0.000633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0,5.1,4.0,1.7,5.3,1.6,6.1,1.7,13.9,2.7,0.9,0.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,2.0000,2.0000,1.0000,0.6883456733640048,0.0002934952740944667,3.4404232497359828e-06,0.0024355719681635503,1.4470120849266674,0.2840302376066669,0.6668641078904333,1.7130577499329296e-05,0.9431350660784048,4.937751936518601,0.9088159788770802,0.7671129719969679,2.660366978443045e-10,29.949256509627702,2.0739004135172283e-05,0.0005105742747040494,0.7614180880708334
2026-03-03T17:33:06,138.8,1312,908c81d3,0.507692,0.0221,0.0514,0.0321,0.0559,0.0864,0.1070,0.0609,0.0956,0.0857,0.0001,0.0031,0.0972,0.001541,0.003033,0.002415,0.001081,0.000293,0.004239,0.000075,0.001119,0.001997,0.001161,0.001027,0.003549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.8,4.0,1.3,0.4,3.0,9.8,0.9,9.5,18.7,0.4,1.5,1.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,0.0000,2.0000,0.0000,0.7338090746601854,0.0002715828101551861,2.0894715525467295e-06,0.002419043248424652,1.530357256048974,0.3123629865021701,0.7825708813570533,1.530221983909542e-05,0.9246618909629765,4.852120514181257,0.9065771066138204,0.8019891026085761,2.9810251430741167e-10,29.84678495777641,1.9928948410147573e-05,0.0005739755653906216,0.8504094331207631
