id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f20,velocity_scene1_f30,velocity_scene2_f10,velocity_scene2_f20,velocity_scene2_f30,velocity_scene4_f10,velocity_scene4_f20,velocity_scene4_f30,velocity_scene_wheel_f10,velocity_scene_wheel_f20,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f20,cost_scene1_f30,cost_scene2_f10,cost_scene2_f20,cost_scene2_f30,cost_scene4_f10,cost_scene4_f20,cost_scene4_f30,cost_scene_wheel_f10,cost_scene_wheel_f20,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f20,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f20,lateral_scene2_f30,lateral_scene4_f10,lateral_scene4_f20,lateral_scene4_f30,lateral_scene_wheel_f10,lateral_scene_wheel_f20,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f20,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f20,tumble_scene2_f30,tumble_scene4_f10,tumble_scene4_f20,tumble_scene4_f30,tumble_scene_wheel_f10,tumble_scene_wheel_f20,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f20,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f20,yaw_scene2_f30,yaw_scene4_f10,yaw_scene4_f20,yaw_scene4_f30,yaw_scene_wheel_f10,yaw_scene_wheel_f20,yaw_scene_wheel_f30,progress_scene1_f10,progress_scene1_f20,progress_scene1_f30,progress_scene2_f10,progress_scene2_f20,progress_scene2_f30,progress_scene4_f10,progress_scene4_f20,progress_scene4_f30,progress_scene_wheel_f10,progress_scene_wheel_f20,progress_scene_wheel_f30,best_trial_scene1_f10,best_trial_scene1_f20,best_trial_scene1_f30,best_trial_scene2_f10,best_trial_scene2_f20,best_trial_scene2_f30,best_trial_scene4_f10,best_trial_scene4_f20,best_trial_scene4_f30,best_trial_scene_wheel_f10,best_trial_scene_wheel_f20,best_trial_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
061cb96e,1000000.0,1.8,0.0,0.0,0.0,0.0,3000000.0,3000000.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.029258985768062736,0.0016216239916640926,2.656192017840744e-06,0.004201530352538755,1.9550217833715855,0.7912901701425307,0.3380259423667051,7.867562496924774e-05,0.01216388666311324,4.31958119603846,0.9579865070747665,1.224347993817077,3.9478598656871643e-10,30.396162182584106,1.2804850732043944e-05,0.0006879267084568355,0.8618057044670597
eb067a62,51.612621152537294,1.8,0.04783535210953576,0.07409931146415911,0.04944903516221407,0.06459873475344825,9.96573952237599,3.2183748153416363,3.1646621308417795,34.48529623468658,0.04744042381211341,0.05605487657606655,0.04001075594042732,0.08251364449607913,0.0875259612897793,0.05225832860661892,0.03215884964966309,0.0667713752822699,0.04941688055470921,0.07692945335376893,0.09852269154263836,0.018344059363937473,9.57646200540008,0.17131817932620974,0.21795933764970127,1.3644713502550068,0.002215844182173527,1.851687620904456,1.517205581239168,0.6362888648867958,1.0111676847158155,11.83628161247828,19.41344161333652,3.235573008871779,3.3221888213838687e-06,0.004686112871134399,0.002279231774766372,0.0021273079817786087,0.004328135988841574,0.003297988037787543,0.0021519154986831177,0.00237852196394468,0.0037759522328511663,0.0001608069179569342,0.0003401834724933994,0.00010543750722534408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4537259320138042,7.6255757201503735,5.789244696602978,2.0867706208490273,16.697422950496865,41.00096508941403,8.061870242351134,0.3343176658141103,13.910495871978544,0.3277158757033135,1.4018656524557598,0.04323248854149973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,0,2,2,1,2,0,2,2,0.9980966342388545,0.000858355477017639,1.1743454588830018e-06,0.002223957769640465,1.7448786090229977,0.7951737788629283,0.021390774764684505,7.100635431511514e-06,0.06167533785372762,3.2197399991757014,0.7909958146046832,0.5132175821063653,1.4853537862748072e-09,31.01086269064711,3.0082491971164292e-06,9.722274222523611e-07,0.7995530313476964
1e5003d6,1000000.0,1.8,-0.0011255220358930165,-0.0020317273717303757,-0.0011774185552806185,-0.0013364188632050342,2000008.0722023747,21.752796826494013,21.428371999841833,7.148490080911233,0.0,0.0,-0.0033765661076790494,-0.0016715917083362536,-0.0027768984154135997,-0.0016466919914412737,-0.001820218570423633,-0.001381922863158077,-0.00033011423226014553,-0.0013651550686075876,-0.001328566086145458,-0.0013155354348620568,1000000.0,1000000.0,8.072202374750056,7.313167646224235,7.315519173276161,7.124110006993617,7.257489911147424,7.134019502766713,7.036862585927698,0.0037273803930503373,0.0035301865527420555,7.1412325139654405,0.0,0.0,0.007777256633895601,3.753613232926811e-05,0.008947233531186302,0.0012487364208422901,0.006167497950267662,0.00023704769168093412,0.005828106335881911,0.00028925829350797257,0.00010422202423083181,0.0002118483629132888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1564112439137615,14.296337977665086,6.114535669455102,8.365363652450695,4.740198670129236,5.537020459239019,7.136536480749173,0.2507494433022953,0.11756615411318419,1.076766000593146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0,0,2,0,0,1,2,1,0,0.06115211274689689,0.0019212486988379976,1.0576888433910325e-06,0.007841221084290115,2.1376402459421375,0.7750531753572589,0.16454491663764406,2.6102217018083393e-05,0.02576002978237711,4.4108948336034,0.5006599049483583,0.9905816964503716,3.369532836360034e-10,31.7022918082387,1.7623026903678157e-06,0.00017088137877097786,0.8120505773743377
13927ed1,25.78262739295942,1.8,0.04202268816233836,0.1017384550334484,0.14207562330920442,0.051005232839978494,6.687512281250249,1.5180666378046677,11.569488913166172,5.47508519332239,0.042563641030012665,0.05182239588089388,0.031682027576108523,0.08396823531274582,0.09206951612808217,0.12917761365951716,0.06807263939822884,0.13442165449097984,0.22373257603840457,-0.0013217993709184826,0.0521114846502188,0.10222601324063517,6.485198222990614,0.04570966401232779,0.15660439424730704,1.5082659551161144,0.0045591783238951595,0.0052415043646580305,0.012136051264261032,0.4351450926044464,11.122207769297464,0.003495478109607773,5.431229606959084,0.04036010825369779,0.0007530987737908936,0.001561004149741467,0.00034982154563369783,0.0010489400084983112,0.010048532928613331,0.000125963261101196,0.0009707351645575384,0.0012213708665660874,0.005609184687852835,0.0010821070588351754,0.003992750819342417,0.0036543255698060816,0.0,0.0,0.14742835254452802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982019385375063,2.147198941279185,3.7750323230841016,9.743795034715042,5.063333456929946,16.688554616444794,0.8597085554111674,8.217473110210447,14.41209662475418,12.436139683704043,5.568078028742325,10.794511309277881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,1,2,1,2,1,2,2,0.7085386342672074,0.0019849404788201026,1.9791537295527985e-06,0.00614038148075231,2.0152855723962477,0.9871376301661412,0.2955485392278221,6.840332641719867e-05,0.029007618983608548,4.128081192277621,0.7852417230372346,1.4469067578698753,8.720488148619935e-10,30.405641293054348,1.1845471661769656e-06,4.076639338914694e-05,0.9909095299276234
db639e2a,1000000.0,1.8,-0.00016841937588657585,0.001722101544682824,0.02552944207841389,0.020412699895334542,2000007.2571247905,2000004.806778079,14.155502012639772,1000007.317490617,-0.0005052581276597276,0.0,0.0,0.005166304634048472,0.0,0.0,0.0777014385128577,-0.0003478950677227482,-0.0007652172098932781,0.06048284752198,0.0007552521640236278,0.0,7.257124790447214,1000000.0,1000000.0,4.806778078837043,1000000.0,1000000.0,0.036308524018341407,7.033573954841121,7.085619533780309,7.316349786496446,0.001140830546471076,1000000.0,0.0017349299061480607,0.0,0.0,0.0025764294188041032,0.0,0.0,0.00011454264100574954,0.0013735272359784822,0.006555075082030749,0.0003126696066637491,0.0001374188718142712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260485140056876,0.0,0.0,2.2349631988215948,0.0,0.0,3.3247408876792157,10.518792271089053,37.41830403349736,0.17758585693980358,12.87410356234963,0.0,1.0,1.0,1.0,0.3572676790364858,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0,0,0,0,0,1,2,1,2,1,0,0.3243791267375346,0.0013163089447694508,1.3001385674276416e-06,0.002671443014544749,1.7509945375085956,0.6776601337043322,0.5927731941460752,0.00030188696494017764,0.31148596833891845,3.913504166151297,0.5001867855328266,0.8429757746892855,6.312988201336857e-09,30.096537088574365,2.2024140475260562e-05,0.00031928648797361703,0.8686752885296194
9cd3cd03,3.193864698102148,1.8,0.036443332750200334,0.06465943380465244,0.06928146374777007,0.02366562440638376,0.15350832543003923,1.3413175388063268,0.8342088814702061,0.8014201877344893,0.019775541761026666,0.05545814390275426,0.034096312586820075,0.03754246905642604,0.07267116197201809,0.08376467038551319,0.052864248244080356,0.07230310285401419,0.08267704014521567,0.0058465875425370885,0.005660426424021981,0.05948985925259222,0.00019630504026926148,0.14874209449579837,0.004569925893971597,0.4722739491631917,0.1750783342292735,0.6939652554138617,0.34236263910273973,0.4603750720334493,0.03147117033401706,0.06836517178773369,0.06408086086288663,0.668974155083869,0.0008549993281833598,0.001086463620475107,0.006312873378280204,0.001189763568680754,0.0015404812055797024,0.0006362188698603721,0.00035382950488114314,0.0010077456285479277,0.003556349990840067,1.6229455163826968e-06,7.911607976227107e-05,0.0001408385603951792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362398651987368,3.6463744803523976,4.91056775695548,0.4148539434414695,10.946884268799355,2.680512252174211,2.9938987339832774,4.235455236780349,6.4002749789772455,0.030236089237858033,0.6281695055814713,0.7928926378435058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,2,0,1,2,1,2,2,2,0.3869668534926884,0.0005234322418504614,1.1496985068140434e-06,0.000981346025749774,6.882837923020579,0.46911675218868176,0.07824465105894046,0.0005643214556749067,0.05876519408397245,4.052300214365689,0.6008686921487171,0.948297167016627,2.3169423658891829e-10,31.307153961234533,1.9390074738927187e-05,6.751049226769573e-06,0.5106477022016095
59bef14b,1000000.0,1.8,0.0023003694344716184,0.02517313223152201,0.008042042885039631,0.0013521013448757628,17.471545801254514,8.362775766588605,15.952407642981218,4.228767517495471,0.0022924285551017207,0.004977340215992868,-0.0003686604676797333,0.013113203583236447,0.0162123613977292,0.04619383171360039,0.02465803138038985,0.0008420827990467596,-0.0013739855243177165,-0.001366608815092933,-0.0022921679400907742,0.007715080789810995,5.319033920305818,5.040513630353432,7.111998250595265,2.8732704822763697,3.3510620289632227,2.138443255349014,2.1491901008402725,6.6484419771085985,7.154775565032347,0.004009724653520192,0.011003661478393044,4.213754131363558,0.0013475687905405665,0.00044368702955004206,0.00046395090416510203,0.0018542748877477765,0.009634612799361847,0.0014054354563131544,0.006398933830003151,0.0006819625032118814,0.02449424308336392,0.01656759929925792,0.022261934939108004,0.049313602317993505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.181124897367558,11.531844030161379,31.219864119368914,6.787481573411017,51.41276404698044,12.837664353466076,2.7077009376649745,21.113278070841005,42.865941131923655,21.06952633751564,26.604538431126127,27.70329242615814,0.7023270153699022,0.5187196661274396,1.0,0.0,0.0,0.0,0.0,0.8646189775592361,1.0,0.0,0.0,0.0,0,0,2,0,1,0,0,2,2,1,1,1,0.45784145755936234,0.001716994288502462,1.1272393159683325e-06,0.01805789223916826,1.270854010702778,0.8967611037543433,0.05642597521911034,4.540821299072356e-05,0.24526016502717893,3.477044589444752,0.786321094616296,0.5010100409127501,3.4646580773094333e-10,31.088071781025878,2.3920050405748162e-06,0.00037120845172774623,0.9025808165580271
38ea39db,1000000.0,1.8,0.0017743012958187903,0.012831770719468692,0.017055696393599162,0.0011279416235430851,1000011.428728403,1000009.5129352539,10.33504276551676,6.2291348609111195,0.0,0.003972641910531632,0.0013502619769247392,0.0,0.00047511133275992716,0.03802020082564615,0.008475622938644563,0.023380998190060356,0.01931046805209257,0.0008280662620373552,0.0007977962756397567,0.0017579623329521436,1000000.0,5.1873191563370415,6.241409246713107,1000000.0,6.889173742854926,2.623761511043119,4.075023200965418,3.0011846241395785,3.2588349404117647,0.0013771604523676161,0.0012860063948433077,6.226471694063909,0.0,0.001698964816135791,0.006015916227769829,0.0,0.0006987083215065812,0.008039536222469796,0.00029173331255736646,0.0006391270013078373,0.0030669554691641738,0.0024027034187725504,0.003612284594820116,0.008968600610635591,0.0,0.0898303559553245,0.08808136614568021,0.0,0.09850359758602159,0.06610957721187168,0.0,0.0,0.17800369164859106,0.0,0.0,0.0,0.0,1.2309081011897642,169.3916890210555,0.0,0.2719428759242983,2.942329383191634,0.18146730073504516,5.759547305660471,7.135179575847877,0.0051914898484647825,0.02455557134014403,0.01655145315499076,1.0,0.45104891749501236,0.7764526542591054,1.0,0.9218364424287332,0.0,0.09435329030650716,0.0,0.0,0.0,0.0,0.7060255234379833,0,2,1,0,2,0,2,2,2,2,0,2,0.19037976740941237,0.003712442454022265,1.0088800780257444e-06,0.0014063013822357211,2.7119363531640905,0.8702553429614576,0.030179328318771424,0.00018610372541751993,0.2443918944642713,5.064085426881708,0.6468870376768124,1.1610529582272817,3.6901537149464076e-09,31.183471712479832,5.705880671955363e-06,2.685576410681245e-06,0.8741679316309983
7111500e,1000000.0,1.8,-0.0012918619890165686,0.07968772727653607,0.07799954918310353,0.01513920453544027,1000014.855823348,7.603434710471458,1.5884510985538893,14.035990302877082,0.0,-0.0038422630841424333,-3.3322882907272145e-05,-0.0013613357786610343,0.1127015995326084,0.12772291807566083,0.06926690865076456,0.12273293890318619,0.041998799995359846,0.060482166404772476,-0.018136049321500758,0.003071496523049088,1000000.0,7.845313398525618,7.010509949547311,7.254389080412372,0.33968238651061744,0.009363243548469272,0.0053117396414233495,0.16634642275606004,1.416792936156406,7.31714617374422,0.6586224501207789,6.060221679012082,0.0,0.001616548218565429,0.020917594474918363,0.00811327090382595,0.0022708522474482557,0.00019669577246265394,0.0016745662556262191,0.0008972291303201057,0.006112555893307901,0.031004317683894986,0.02810480629648088,0.022297981220568683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.902567170084442,21.50974313838321,5.812918660567417,5.630664262117938,3.519730298461931,3.024260004892166,3.8720740959279683,15.125912984239303,31.257098274679933,52.03347687727084,150.90915708575926,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690907452319856,0,1,2,0,0,0,0,0,1,2,1,2,0.3930785123752148,6.026474691693488e-05,1.0674587075076321e-06,0.008742894135909977,1.1500104190402631,0.5982006891000728,0.014075014248508166,0.00012318786761299422,0.3613604468350043,4.811290960605104,0.8076584021267812,1.262923376838794,3.1051209103992273e-10,31.439164081090468,5.368886525424971e-06,0.0002397710032380534,0.6038546126246053
c0e1bda1,1000000.0,1.8,0.0004902671490389778,0.0051217817211845545,0.06298607267706488,0.06568534840699036,1000013.1077384851,16.365294502764996,1.965038128813182,13.774930429465378,0.0,-2.748427714699825e-05,0.0014982857242639318,-0.0007425957647592995,0.009127483352208162,0.006980457576104802,0.03072820632560484,0.08542397195885695,0.07280603974673285,0.05722206721309646,0.05966809242716614,0.08016588558070849,1000000.0,7.005826987071071,6.101911497946769,7.137955681420822,4.031230914556836,5.196107906787336,1.62926574170541,0.15670368118066091,0.1790687059271111,6.548729962961912,7.1205628098773905,0.10563765662607676,0.0,0.00383007602905636,0.013912754535264065,0.0026080182801397045,0.00911524963995758,0.011984365051824729,0.001464149893717635,0.00046977699881599506,0.002330080618930101,0.00010335209875723588,0.0005496214222180265,0.00036985667899605985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9172226240943201,7.720279108434584,3.2759755838158795,1.9422408907223239,1.6359211738026025,2.548895489867962,4.152691427000615,3.103938753878645,0.1376771492309863,0.7986626920614005,0.9577121574619244,1.0,1.0,0.7720637174613793,1.0,0.0,0.35258739343303314,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2,0,2,2,2,0,0,0.30286712934907356,0.0004572032243119108,1.8027013182130822e-06,0.0015402958267840858,6.523756660923837,0.1715513400910207,0.15522654857146267,0.0004076536195643491,0.7772058897124048,4.276388693556891,0.5949442524712566,0.834862316143738,1.1245810715849414e-09,30.99100551791395,8.340937240443568e-06,0.0010565172249987404,0.3001330435824879
