timestamp,elapsed_min,n_eval,id,cost,vel_scene_wheel_f30_flat,lateral_scene_wheel_f30_flat,tumble_scene_wheel_f30_flat,yaw_scene_wheel_f30_flat,best_trial_scene_wheel_f30_flat,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
2026-02-24T23:44:09,0.1,16,e4bd6a70,0.804624,0.3223,0.042085,0.156123,6.6,0,0.07480666705091497,0.0039014387999195457,7.979373890741458e-06,0.005871878841515228,1.4120524872251121,0.0013210047396354071,0.4436816395977694,0.00046083627727124536,0.34442910030974494,4.603268164365411,1.4275215539777144,1.013880188473927,1.0309148416869643e-09,30.556363797200373,6.335492455467998e-06,0.0018998269703414095,0.44437217062464723
2026-02-24T23:44:12,0.1,32,f9c45402,0.654827,0.4422,0.023360,0.160152,127.0,0,0.058999802617849074,0.007567512374643691,2.773002484225983e-05,0.027720154380824032,3.3464163421763597,0.010446205418070759,0.09141116305549452,0.00015968468183896856,0.7611929418553782,5.582577981722253,1.1068764741083528,0.9983514666474764,2.297971310004317e-09,31.22582237215018,1.3074041916186395e-05,0.0033504039898706005,0.10089332757047727
