,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.65E+01,-4.5E+00,-1.525512E+01,,
1.333333E-03,1.679515E+01,-2.621102E+00,-8.8702E+00,4.149372E+03,
2.666667E-03,1.720664E+01,-1.260596E+00,-4.190128E+00,3.332182E+03,-5.065573E+05
4E-03,1.719087E+01,4.686363E-03,1.561927E-02,2.878469E+03,-4.444791E+05
5.333333E-03,1.72782E+01,1.052478E+00,3.485788E+00,2.157143E+03,-5.296347E+05
6.666667E-03,1.739802E+01,1.75741E+00,5.768002E+00,1.419913E+03,-5.052373E+05
8E-03,1.724398E+01,2.200508E+00,7.272222E+00,8.323826E+02,-3.360902E+05
9.333333E-03,1.732997E+01,2.431771E+00,7.987689E+00,4.878108E+02,-7.556211E+04
1.066667E-02,1.731848E+01,2.610842E+00,8.573051E+00,6.316764E+02,3.734107E+05
1.2E-02,1.711535E+01,2.917021E+00,9.672159E+00,1.45543E+03,1.065432E+06
1.333333E-02,1.709465E+01,3.775459E+00,1.24542E+01,3.433235E+03,1.452233E+06
1.466667E-02,1.673341E+01,5.705466E+00,1.882745E+01,5.517327E+03,8.956086E+05
1.6E-02,1.565465E+01,8.034025E+00,2.716707E+01,5.891681E+03,-8.821447E+04
1.733333E-02,1.447236E+01,9.96094E+00,3.45386E+01,5.129977E+03,-9.512093E+04
1.866667E-02,1.348424E+01,1.165861E+01,4.084701E+01,5.470396E+03,-1.625161E+05
2E-02,1.162118E+01,1.342832E+01,4.912632E+01,5.120319E+03,-6.309952E+05
2.133333E-02,1.025008E+01,1.437071E+01,5.450119E+01,3.45349E+03,-9.429164E+05
2.266667E-02,9.161325E+00,1.48541E+01,5.833563E+01,2.63135E+03,-3.660963E+05
2.4E-02,8.393553E+00,1.547067E+01,6.151812E+01,2.477025E+03,1.330508E+05
2.533333E-02,7.385096E+00,1.579493E+01,6.494103E+01,2.986879E+03,1.39219E+05
2.666667E-02,6.161054E+00,1.646371E+01,6.948313E+01,3.011719E+03,3.980215E+05
2.8E-02,5.110176E+00,1.668576E+01,7.297228E+01,3.718166E+03,6.766702E+05
2.933333E-02,3.227105E+00,1.724096E+01,7.939824E+01,5.14127E+03,8.147489E+05
3.066667E-02,1.021902E+00,1.762843E+01,8.668233E+01,5.780146E+03,3.19014E+05
3.2E-02,-1.462484E+00,1.737274E+01,9.481197E+01,6.044175E+03,2.744112E+04
3.333333E-02,-3.814738E+00,1.679045E+01,1.028001E+02,5.81765E+03,-6.359361E+05
3.466667E-02,-5.923219E+00,1.599049E+01,1.103257E+02,4.473586E+03,-8.871338E+05
3.6E-02,-7.165382E+00,1.555741E+01,1.147297E+02,3.162377E+03,-6.485607E+05
3.733333E-02,-8.183504E+00,1.491118E+01,1.187587E+02,2.889968E+03,-6.210391E+04
3.866667E-02,-9.199254E+00,1.447544E+01,1.224363E+02,2.951574E+03,1.905578E+05
4E-02,-1.011868E+01,1.361013E+01,1.266296E+02,3.4313E+03,3.157094E+05
4.133333E-02,-1.130694E+01,1.27414E+01,1.315864E+02,3.831395E+03,1.062422E+05
4.266667E-02,-1.247474E+01,1.169548E+01,1.368466E+02,3.73608E+03,3.86191E+04
4.4E-02,-1.334656E+01,1.05976E+01,1.415493E+02,3.816967E+03,1.341249E+05
4.533333E-02,-1.434919E+01,9.3095E+00,1.470252E+02,4.194021E+03,-8.829152E+04
4.666667E-02,-1.524092E+01,7.855196E+00,1.527333E+02,3.654498E+03,-2.613796E+05
4.8E-02,-1.604631E+01,6.887228E+00,1.567705E+02,3.270829E+03,-1.976785E+05
4.933333E-02,-1.62894E+01,5.46441E+00,1.614556E+02,3.314719E+03,2.248964E+04
5.066667E-02,-1.675989E+01,4.300158E+00,1.656098E+02,3.223778E+03,-1.18607E+05
5.2E-02,-1.708068E+01,2.995711E+00,1.700523E+02,3.092026E+03,-1.734981E+05
5.333333E-02,-1.714484E+01,1.84582E+00,1.738552E+02,2.699017E+03,-1.840734E+05
5.466667E-02,-1.720303E+01,8.264177E-01,1.772497E+02,2.585949E+03,7.512337E+04
5.6E-02,-1.720063E+01,-2.254824E-01,1.80751E+02,2.894343E+03,3.080308E+05
5.733333E-02,-1.701926E+01,-1.479392E+00,1.849679E+02,3.438847E+03,1.502896E+05
5.866667E-02,-1.684633E+01,-2.94661E+00,1.899213E+02,3.383112E+03,1.215149E+05
6E-02,-1.649858E+01,-4.110365E+00,1.939896E+02,3.556421E+03,5.212995E+04
6.133333E-02,-1.591838E+01,-5.607336E+00,1.994051E+02,3.757363E+03,-1.838471E+05
6.266667E-02,-1.5393E+01,-6.856365E+00,2.040092E+02,2.9753E+03,-7.498861E+05
6.4E-02,-1.482326E+01,-7.663711E+00,2.073392E+02,1.768741E+03,-4.857618E+05
6.533333E-02,-1.474422E+01,-8.080869E+00,2.087258E+02,1.477464E+03,-1.359349E+04
6.666667E-02,-1.435971E+01,-8.723678E+00,2.112791E+02,1.955777E+03,5.779279E+05
6.8E-02,-1.383022E+01,-9.307981E+00,2.139412E+02,2.846365E+03,6.438403E+05
6.933333E-02,-1.29098E+01,-1.040553E+01,2.188694E+02,3.882962E+03,4.375556E+05
7.066667E-02,-1.181477E+01,-1.152787E+01,2.242958E+02,3.960735E+03,3.208148E+05
7.2E-02,-1.058173E+01,-1.235962E+01,2.294314E+02,4.57701E+03,1.629836E+05
7.333333E-02,-8.906774E+00,-1.345726E+01,2.365012E+02,4.703688E+03,-2.433412E+05
7.466667E-02,-7.703182E+00,-1.447208E+01,2.419746E+02,3.709895E+03,-1.28981E+05
7.6E-02,-6.44823E+00,-1.475536E+01,2.463942E+02,4.205154E+03,1.226928E+05
7.733333E-02,-4.754169E+00,-1.573497E+01,2.531883E+02,4.441386E+03,2.728461E+05
7.866667E-02,-3.308139E+00,-1.588768E+01,2.582379E+02,4.514703E+03,2.346898E+05
8E-02,-1.375312E+00,-1.647304E+01,2.652275E+02,5.352746E+03,3.645623E+05
8.133333E-02,7.288797E-01,-1.661486E+01,2.725119E+02,5.42062E+03,-2.229361E+04
8.266667E-02,2.761596E+00,-1.618575E+01,2.796825E+02,5.279394E+03,-1.876195E+05
8.4E-02,4.700688E+00,-1.577791E+01,2.865903E+02,4.933562E+03,-1.541008E+05
8.533333E-02,6.301846E+00,-1.496322E+01,2.928387E+02,4.796188E+03,-3.103752E+05
8.666667E-02,7.992867E+00,-1.419657E+01,2.993801E+02,4.264303E+03,-4.056157E+05
8.8E-02,9.229699E+00,-1.357592E+01,3.042101E+02,3.528859E+03,-3.705074E+05
8.933333E-02,1.031868E+01,-1.283825E+01,3.087904E+02,3.352956E+03,-1.887671E+05
9.066667E-02,1.127903E+01,-1.20314E+01,3.131514E+02,3.047281E+03,-3.456443E+05
9.2E-02,1.231029E+01,-1.151312E+01,3.169165E+02,2.434737E+03,-1.064315E+05
9.333333E-02,1.300659E+01,-1.105227E+01,3.19644E+02,2.604385E+03,1.850846E+05
9.466667E-02,1.36827E+01,-9.991675E+00,3.238615E+02,3.145981E+03,4.399292E+05
9.6E-02,1.446104E+01,-9.024584E+00,3.280333E+02,3.622305E+03,4.461632E+05
9.733333E-02,1.529154E+01,-7.617084E+00,3.33521E+02,4.433772E+03,1.850192E+05
9.866667E-02,1.574552E+01,-5.775548E+00,3.398567E+02,4.213006E+03,-2.081828E+05
1E-01,1.614851E+01,-4.400869E+00,3.447557E+02,3.678639E+03,-2.847665E+05
1.013333E-01,1.653712E+01,-3.015331E+00,3.496664E+02,3.55074E+03,-2.808672E+05
1.026667E-01,1.671746E+01,-1.690928E+00,3.542243E+02,2.957143E+03,-3.481714E+05
1.04E-01,1.683006E+01,-7.194871E-01,3.575521E+02,2.507681E+03,-2.265603E+05
1.053333E-01,1.704523E+01,2.711817E-01,3.609115E+02,2.434431E+03,-1.357142E+05
1.066667E-01,1.716127E+01,1.213249E+00,3.640439E+02,2.148461E+03,-1.031991E+05
1.08E-01,1.711063E+01,1.992086E+00,3.666407E+02,2.093201E+03,6.447392E+04
1.093333E-01,1.699649E+01,2.882607E+00,3.696258E+02,2.371702E+03,4.163017E+05
1.106667E-01,1.68383E+01,3.87667E+00,3.729652E+02,3.131021E+03,2.888925E+05
1.12E-01,1.673322E+01,5.428934E+00,3.779752E+02,3.358995E+03,3.517388E+05
1.133333E-01,1.651018E+01,6.644601E+00,3.819226E+02,3.752521E+03,-9.442223E+03
1.146667E-01,1.564571E+01,8.312626E+00,3.879819E+02,3.73295E+03,-1.25027E+05
1.16E-01,1.488796E+01,9.258685E+00,3.918771E+02,3.055019E+03,-2.177767E+05
1.173333E-01,1.446131E+01,1.055643E+01,3.961286E+02,3.291611E+03,6.596543E+04
1.186667E-01,1.358524E+01,1.166648E+01,4.006547E+02,3.260428E+03,2.768741E+04
1.2E-01,1.26437E+01,1.256585E+01,4.048231E+02,3.289134E+03,8.937021E+04
1.213333E-01,1.16069E+01,1.355433E+01,4.094257E+02,3.550392E+03,1.038717E+05
1.226667E-01,1.0346E+01,1.43931E+01,4.142908E+02,3.580696E+03,-3.946662E+03
1.24E-01,8.996383E+00,1.495728E+01,4.189743E+02,3.507141E+03,2.93634E+05
1.253333E-01,7.722017E+00,1.558537E+01,4.236432E+02,4.263107E+03,2.602619E+05
1.266667E-01,5.90788E+00,1.653877E+01,4.303426E+02,4.495137E+03,2.502479E+05
1.28E-01,4.315193E+00,1.684342E+01,4.356302E+02,4.582315E+03,1.111594E+05
1.293333E-01,2.276151E+00,1.743501E+01,4.425621E+02,5.062802E+03,8.733308E+04
1.306667E-01,2.662134E-01,1.755095E+01,4.49131E+02,4.718043E+03,-1.617913E+05
1.32E-01,-1.569798E+00,1.743965E+01,4.551435E+02,4.580959E+03,-3.464433E+04
