,mass_B,,,,
t,x,y,θ,ω,α
0E+00,4E+00,-1.15E+01,-7.082099E+01,,
3.333333E-04,5.645888E+00,-1.070533E+01,-6.219326E+01,2.172018E+04,
6.666667E-04,6.865876E+00,-1.031087E+01,-5.634087E+01,1.837377E+04,-8.014333E+06
1E-03,8.041313E+00,-9.56429E+00,-4.994408E+01,1.745346E+04,-2.651621E+06
1.333333E-03,8.888645E+00,-8.797654E+00,-4.470523E+01,1.595853E+04,-4.336322E+06
1.666667E-03,9.636669E+00,-7.888942E+00,-3.930506E+01,1.504493E+04,-1.647377E+05
2E-03,1.047545E+01,-7.246857E+00,-3.467527E+01,1.528464E+04,-6.034074E+06
2.333333E-03,1.135875E+01,-6.326171E+00,-2.91153E+01,1.222271E+04,-1.206838E+06
2.666667E-03,1.183256E+01,-5.906409E+00,-2.65268E+01,1.235204E+04,2.183557E+06
3E-03,1.231897E+01,-4.699381E+00,-2.088061E+01,1.578973E+04,-1.062358E+07
3.333333E-03,1.247641E+01,-3.577628E+00,-1.600032E+01,5.580511E+03,-2.574277E+06
3.666667E-03,1.21694E+01,-3.757813E+00,-1.716026E+01,9.757892E+03,6.165764E+06
4E-03,1.267793E+01,-2.120434E+00,-9.495058E+00,1.579607E+04,6.1943E+06
4.333333E-03,1.286183E+01,-1.494888E+00,-6.629551E+00,9.771459E+03,-1.06933E+07
4.666667E-03,1.289229E+01,-6.713138E-01,-2.980752E+00,1.014578E+04,1.043625E+06
5E-03,1.295918E+01,3.037706E-02,1.343044E-01,9.979934E+03,-1.068273E+06
5.333333E-03,1.332889E+01,8.555252E-01,3.672537E+00,9.840006E+03,-2.089387E+06
5.666667E-03,1.312099E+01,1.540041E+00,6.694308E+00,8.373779E+03,-2.189824E+06
6E-03,1.310949E+01,2.136203E+00,9.255056E+00,8.21684E+03,1.966084E+05
6.333333E-03,1.340334E+01,2.891099E+00,1.21722E+01,8.755766E+03,-1.992594E+06
6.666667E-03,1.312254E+01,3.538824E+00,1.509223E+01,7.056658E+03,-3.821984E+06
7E-03,1.293309E+01,3.923614E+00,1.687664E+01,5.674557E+03,1.382347E+06
7.333333E-03,1.305948E+01,4.464965E+00,1.887527E+01,8.023694E+03,6.167341E+06
7.666667E-03,1.260368E+01,5.150081E+00,2.222577E+01,1.028607E+04,7.067292E+06
8E-03,1.222657E+01,5.892833E+00,2.573265E+01,1.226357E+04,-3.864653E+05
8.333333E-03,1.177514E+01,6.908842E+00,3.040148E+01,1.09321E+04,7.692429E+05
8.666667E-03,1.164287E+01,7.566955E+00,3.302072E+01,1.11751E+04,2.735175E+06
9E-03,1.087687E+01,8.452649E+00,3.785155E+01,1.418631E+04,4.310455E+06
9.333333E-03,1.006417E+01,9.21509E+00,4.247826E+01,1.353644E+04,2.497507E+05
9.666667E-03,9.362742E+00,9.996791E+00,4.687584E+01,1.416015E+04,8.172026E+05
1E-02,8.470833E+00,1.081039E+01,5.191836E+01,1.449684E+04,5.902777E+06
1.033333E-02,7.718175E+00,1.167878E+01,5.65404E+01,1.728808E+04,2.198495E+06
1.066667E-02,6.200572E+00,1.240591E+01,6.344375E+01,1.749028E+04,6.841019E+06
1.1E-02,5.208014E+00,1.302135E+01,6.820059E+01,1.96688E+04,-8.01359E+05
1.133333E-02,3.223381E+00,1.348469E+01,7.655628E+01,1.972196E+04,2.38504E+06
1.166667E-02,2.136937E+00,1.404455E+01,8.134856E+01,1.838751E+04,-1.089579E+06
1.2E-02,2.952948E-01,1.427114E+01,8.881462E+01,2.109171E+04,1.632654E+06
1.233333E-02,-1.336181E+00,1.410983E+01,9.54097E+01,1.868665E+04,-1.454552E+06
1.266667E-02,-2.805883E+00,1.407737E+01,1.012724E+02,1.969393E+04,-5.406054E+05
1.3E-02,-4.469542E+00,1.332791E+01,1.08539E+02,1.942423E+04,1.158432E+05
1.333333E-02,-5.805214E+00,1.290401E+01,1.142219E+02,1.857373E+04,-5.030679E+06
1.366667E-02,-7.053888E+00,1.177617E+01,1.209215E+02,1.725219E+04,-3.103952E+06
1.4E-02,-7.944716E+00,1.104675E+01,1.257233E+02,1.533979E+04,-5.092248E+05
1.433333E-02,-8.662705E+00,9.91347E+00,1.31148E+02,1.742224E+04,6.474894E+06
1.466667E-02,-9.582772E+00,8.830918E+00,1.373382E+02,1.969094E+04,1.541435E+06
1.5E-02,-1.047864E+01,7.536523E+00,1.442753E+02,1.888163E+04,-7.989502E+06
1.533333E-02,-1.116395E+01,6.464772E+00,1.499259E+02,1.406552E+04,-5.060746E+06
1.566667E-02,-1.168563E+01,5.787509E+00,1.536523E+02,1.448635E+04,5.287225E+06
1.6E-02,-1.173586E+01,4.368379E+00,1.595835E+02,1.880333E+04,-2.599514E+06
1.633333E-02,-1.251298E+01,3.076294E+00,1.661879E+02,1.347486E+04,-7.093578E+06
1.666667E-02,-1.260097E+01,2.548418E+00,1.685667E+02,1.149628E+04,-5.557605E+06
