,mass_B,,,,
t,x,y,θ,ω,α
0E+00,6.916667E+00,-1.308333E+01,-6.213627E+01,,
1.333333E-03,7.478083E+00,-1.314257E+01,-6.036026E+01,1.997151E+03,
2.666667E-03,8.348221E+00,-1.276254E+01,-5.681054E+01,2.957983E+03,5.397138E+05
4E-03,9.348109E+00,-1.217051E+01,-5.24723E+01,3.40433E+03,4.745473E+05
5.333333E-03,1.028297E+01,-1.131365E+01,-4.773233E+01,4.140587E+03,4.077239E+05
6.666667E-03,1.160417E+01,-1.024152E+01,-4.143074E+01,4.648488E+03,4.791839E+05
8E-03,1.322967E+01,-9.379735E+00,-3.533636E+01,5.219831E+03,1.009308E+06
9.333333E-03,1.428323E+01,-7.438923E+00,-2.751119E+01,7.328063E+03,7.179636E+05
1.066667E-02,1.468104E+01,-4.152892E+00,-1.579486E+01,7.624672E+03,3.837812E+04
1.2E-02,1.554007E+01,-1.957306E+00,-7.178729E+00,6.836324E+03,-2.630312E+05
1.333333E-02,1.583354E+01,6.734052E-01,2.43534E+00,7.198046E+03,2.464476E+05
1.466667E-02,1.552098E+01,3.303633E+00,1.201606E+01,7.405116E+03,-1.105024E+05
1.6E-02,1.454656E+01,5.931106E+00,2.218231E+01,7.049995E+03,2.419973E+05
1.733333E-02,1.37743E+01,8.21636E+00,3.081605E+01,7.682428E+03,4.050952E+05
1.866667E-02,1.181523E+01,1.089087E+01,4.266879E+01,8.598781E+03,1.157452E+06
2E-02,9.461375E+00,1.290186E+01,5.374613E+01,1.023776E+04,8.307251E+05
2.133333E-02,5.378985E+00,1.475419E+01,6.996949E+01,1.150202E+04,9.96424E+04
2.266667E-02,1.521944E+00,1.557286E+01,8.441818E+01,1.013751E+04,-1.391376E+06
2.4E-02,-1.880387E+00,1.530823E+01,9.700285E+01,7.905971E+03,-2.120829E+06
2.533333E-02,-4.092969E+00,1.4758E+01,1.055008E+02,4.422642E+03,-2.423228E+06
2.666667E-02,-4.986691E+00,1.465119E+01,1.087966E+02,1.276373E+03,-1.86903E+06
2.8E-02,-4.971188E+00,1.451599E+01,1.089044E+02,-5.361652E+02,-1.008908E+06
2.933333E-02,-4.580388E+00,1.464578E+01,1.073668E+02,-1.386279E+03,-1.457959E+05
3.066667E-02,-3.982088E+00,1.464875E+01,1.052077E+02,-9.928804E+02,2.890304E+05
3.2E-02,-3.86183E+00,1.470045E+01,1.047191E+02,-3.986507E+02,3.331204E+05
3.333333E-02,-3.69719E+00,1.467077E+01,1.041446E+02,-2.317087E+02,1.049963E+05
3.466667E-02,-3.682557E+00,1.465955E+01,1.041012E+02,-5.4079E+01,1.406405E+05
3.6E-02,-3.649425E+00,1.46366E+01,1.040004E+02,8.568691E+01,9.998925E+04
3.733333E-02,-3.727243E+00,1.459094E+01,1.043297E+02,2.598776E+02,7.370536E+04
3.866667E-02,-3.811626E+00,1.453586E+01,1.046934E+02,2.641131E+02,-1.585732E+04
4E-02,-3.883446E+00,1.445888E+01,1.05034E+02,2.18548E+02,1.044922E+05
4.133333E-02,-3.957167E+00,1.44886E+01,1.052762E+02,4.894749E+02,1.5724E+05
4.266667E-02,-4.231246E+00,1.443299E+01,1.063393E+02,7.393581E+02,1.847266E+05
4.4E-02,-4.454209E+00,1.434682E+01,1.072478E+02,8.915286E+02,-3.203018E+04
4.533333E-02,-4.797303E+00,1.415944E+01,1.087167E+02,7.696814E+02,-3.751579E+04
4.666667E-02,-4.948272E+00,1.41298E+01,1.093003E+02,6.380077E+02,-6.215039E+04
4.8E-02,-5.214369E+00,1.400751E+01,1.10418E+02,7.24811E+02,1.618347E+05
4.933333E-02,-5.377256E+00,1.383965E+01,1.112331E+02,9.588766E+02,4.364517E+05
5.066667E-02,-5.829141E+00,1.374924E+01,1.129751E+02,1.916977E+03,7.634257E+05
5.2E-02,-6.690083E+00,1.350959E+01,1.163451E+02,3.045475E+03,8.427601E+05
5.333333E-02,-7.833344E+00,1.298737E+01,1.210963E+02,4.142394E+03,7.915625E+05
5.466667E-02,-9.176073E+00,1.200551E+01,1.273915E+02,5.181936E+03,6.965945E+05
5.6E-02,-1.047996E+01,1.051117E+01,1.349148E+02,5.99807E+03,1.984345E+05
5.733333E-02,-1.254333E+01,9.320149E+00,1.433863E+02,5.822728E+03,2.351403E+05
5.866667E-02,-1.254929E+01,7.116798E+00,1.504421E+02,6.281282E+03,2.749622E+05
6E-02,-1.373982E+01,4.963875E+00,1.601364E+02,6.959033E+03,6.052718E+05
6.133333E-02,-1.491137E+01,2.89861E+00,1.689995E+02,7.537732E+03,7.415897E+05
6.266667E-02,-1.48144E+01,-6.128411E-02,1.80237E+02,9.134609E+03,8.731862E+05
6.4E-02,-1.429669E+01,-3.395001E+00,1.933585E+02,9.928405E+03,5.935051E+05
6.533333E-02,-1.29192E+01,-6.501285E+00,2.067128E+02,1.056311E+04,5.751724E+05
6.666667E-02,-1.087963E+01,-9.634545E+00,2.215268E+02,1.154417E+04,2.335262E+05
6.8E-02,-7.597061E+00,-1.192372E+01,2.374972E+02,1.132484E+04,-7.433287E+05
6.933333E-02,-4.440698E+00,-1.344817E+01,2.517263E+02,9.483238E+03,-1.597761E+06
7.066667E-02,-1.802494E+00,-1.423993E+01,2.627858E+02,7.002427E+03,-1.773736E+06
7.2E-02,1.020143E-01,-1.46311E+01,2.703995E+02,4.698421E+03,-1.406661E+06
7.333333E-02,1.362358E+00,-1.464417E+01,2.75315E+02,3.214317E+03,-1.238347E+06
7.466667E-02,2.266797E+00,-1.435904E+01,2.78971E+02,1.572794E+03,-1.2725E+06
7.6E-02,2.424012E+00,-1.447122E+01,2.795091E+02,-3.394629E+02,-1.076807E+06
7.733333E-02,2.051293E+00,-1.447514E+01,2.780658E+02,-1.311273E+03,-4.655721E+05
7.866667E-02,1.542891E+00,-1.464922E+01,2.760124E+02,-1.540186E+03,2.079538E+05
8E-02,1.004681E+00,-1.451836E+01,2.739586E+02,-8.261158E+02,5.616586E+05
8.133333E-02,9.648619E-01,-1.44908E+01,2.738094E+02,1.274542E+02,5.557681E+05
8.266667E-02,1.092853E+00,-1.453965E+01,2.742985E+02,5.903579E+02,2.921722E+05
8.4E-02,1.373469E+00,-1.457411E+01,2.753837E+02,9.209596E+02,1.975329E+05
8.533333E-02,1.729575E+00,-1.460357E+01,2.767544E+02,1.104799E+03,1.559229E+05
8.666667E-02,2.119144E+00,-1.447349E+01,2.783298E+02,1.323169E+03,1.086401E+05
8.8E-02,2.63267E+00,-1.451138E+01,2.802828E+02,1.429088E+03,2.030779E+05
8.933333E-02,3.078586E+00,-1.431071E+01,2.821407E+02,1.779181E+03,1.751384E+05
9.066667E-02,3.801883E+00,-1.416183E+01,2.850273E+02,2.030627E+03,-1.36136E+05
9.2E-02,4.413359E+00,-1.395008E+01,2.875557E+02,1.394371E+03,-5.002858E+05
9.333333E-02,4.673514E+00,-1.377119E+01,2.887456E+02,6.123248E+02,-4.094737E+05
9.466667E-02,4.792841E+00,-1.377201E+01,2.891886E+02,2.988777E+02,1.889453E+04
9.6E-02,4.910302E+00,-1.383355E+01,2.895426E+02,6.397427E+02,3.282722E+05
9.733333E-02,5.239519E+00,-1.372486E+01,2.908946E+02,1.251948E+03,3.601012E+05
9.866667E-02,5.703646E+00,-1.351482E+01,2.928812E+02,1.59898E+03,4.579715E+05
1E-01,6.259965E+00,-1.332815E+01,2.951585E+02,2.375063E+03,5.558332E+05
1.013333E-01,7.349273E+00,-1.314208E+01,2.992147E+02,3.229451E+03,1.679821E+05
1.026667E-01,8.535905E+00,-1.276506E+01,3.037704E+02,2.860689E+03,1.033434E+04
1.04E-01,9.200618E+00,-1.227942E+01,3.068432E+02,2.975516E+03,4.353226E+05
1.053333E-01,1.016847E+01,-1.14108E+01,3.117051E+02,4.211903E+03,5.451846E+05
1.066667E-01,1.150533E+01,-1.033224E+01,3.180749E+02,4.530345E+03,4.653337E+05
1.08E-01,1.300985E+01,-9.526654E+00,3.23786E+02,5.174171E+03,1.070711E+06
1.093333E-01,1.407493E+01,-7.523938E+00,3.318727E+02,7.474095E+03,7.461011E+05
1.106667E-01,1.45445E+01,-4.248447E+00,3.437169E+02,7.619612E+03,5.897688E+04
1.12E-01,1.538227E+01,-2.109392E+00,3.521917E+02,6.979928E+03,-1.252681E+05
1.133333E-01,1.56692E+01,6.375743E-01,3.623301E+02,7.639257E+03,2.911792E+05
1.146667E-01,1.540166E+01,3.432239E+00,3.72563E+02,7.677073E+03,1.446501E+05
1.16E-01,1.447173E+01,6.084024E+00,3.828023E+02,7.977955E+03,5.213506E+05
1.173333E-01,1.321881E+01,8.861778E+00,3.938376E+02,9.042818E+03,5.765106E+05
1.186667E-01,1.091234E+01,1.166788E+01,4.069164E+02,9.706317E+03,7.217745E+05
1.2E-01,7.956426E+00,1.362729E+01,4.197211E+02,1.067554E+04,4.173597E+05
1.213333E-01,3.977572E+00,1.525325E+01,4.353845E+02,1.121619E+04,-3.372808E+05
1.226667E-01,1.006E-01,1.561611E+01,4.496309E+02,9.622843E+03,-1.656649E+06
1.24E-01,-2.941286E+00,1.506778E+01,4.610454E+02,6.819706E+03,-2.452305E+06
1.253333E-01,-4.639237E+00,1.4435E+01,4.678168E+02,3.030196E+03,-2.360342E+06
1.266667E-01,-5.033035E+00,1.451326E+01,4.69126E+02,2.880888E+02,-1.696509E+06
1.28E-01,-4.871357E+00,1.448747E+01,4.68585E+02,-1.275226E+03,-7.890515E+05
1.293333E-01,-4.141244E+00,1.470794E+01,4.657254E+02,-1.987788E+03,-1.943413E+04
1.306667E-01,-3.490124E+00,1.478241E+01,4.632843E+02,-1.242096E+03,6.006982E+05
1.32E-01,-3.251371E+00,1.477197E+01,4.624131E+02,-2.917887E+02,4.873516E+05
1.333333E-01,-3.266766E+00,1.472795E+01,4.625061E+02,7.584097E+01,2.13723E+05
1.346667E-01,-3.290727E+00,1.470336E+01,4.626154E+02,2.099296E+02,8.398114E+04
1.36E-01,-3.408531E+00,1.468681E+01,4.63066E+02,3.358099E+02,1.237589E+05
1.373333E-01,-3.516437E+00,1.463481E+01,4.635108E+02,4.976275E+02,1.049065E+05
1.386667E-01,-3.735989E+00,1.455814E+01,4.64393E+02,6.625732E+02,8.287497E+04
1.4E-01,-3.945861E+00,1.444572E+01,4.652777E+02,6.914937E+02,-4.103544E+04
1.413333E-01,-4.207853E+00,1.444874E+01,4.66237E+02,5.807928E+02,-3.028722E+04
1.426667E-01,-4.359178E+00,1.441421E+01,4.668265E+02,5.515041E+02,3.10015E+04
1.44E-01,-4.572128E+00,1.431979E+01,4.677076E+02,7.078047E+02,5.198004E+04
1.453333E-01,-4.809045E+00,1.419631E+01,4.68714E+02,6.962661E+02,2.170746E+04
1.466667E-01,-5.014543E+00,1.411026E+01,4.695643E+02,7.29211E+02,5.802044E+04
1.48E-01,-5.261003E+00,1.395337E+01,4.706585E+02,8.773641E+02,1.222142E+05
1.493333E-01,-5.5474E+00,1.379683E+01,4.71904E+02,1.042737E+03,4.031294E+05
1.506667E-01,-5.955271E+00,1.373605E+01,4.734392E+02,1.872326E+03,7.250288E+05
1.52E-01,-6.819385E+00,1.344358E+01,4.768968E+02,3.094939E+03,9.037705E+05
1.533333E-01,-7.948765E+00,1.2874E+01,4.816923E+02,4.231963E+03,7.603291E+05
1.546667E-01,-9.354886E+00,1.189559E+01,4.881821E+02,5.186713E+03,4.417749E+05
1.56E-01,-1.065503E+01,1.046205E+01,4.955236E+02,5.422473E+03,7.501743E+04
1.573333E-01,-1.242011E+01,9.481468E+00,5.02642E+02,5.319932E+03,2.444274E+05
1.586667E-01,-1.242177E+01,7.255773E+00,5.097101E+02,5.983355E+03,5.35035E+05
1.6E-01,-1.335436E+01,5.234156E+00,5.185976E+02,6.909507E+03,6.260241E+05
1.613333E-01,-1.451502E+01,3.049429E+00,5.281354E+02,7.565994E+03,5.080444E+05
1.626667E-01,-1.442253E+01,3.087568E-01,5.387736E+02,8.301271E+03,5.763382E+05
1.64E-01,-1.437051E+01,-2.604343E+00,5.502721E+02,9.072094E+03,6.240174E+05
1.653333E-01,-1.34658E+01,-5.706425E+00,5.629659E+02,9.981412E+03,6.632189E+05
1.666667E-01,-1.143555E+01,-8.582691E+00,5.768892E+02,1.085016E+04,4.681755E+05
1.68E-01,-9.085342E+00,-1.158681E+01,5.918996E+02,1.127764E+04,-1.500513E+05
1.693333E-01,-5.821526E+00,-1.369002E+01,6.069629E+02,1.050996E+04,-1.136818E+06
1.706667E-01,-2.61386E+00,-1.471308E+01,6.199262E+02,8.231305E+03,-1.705122E+06
1.72E-01,-2.860564E-01,-1.507726E+01,6.289131E+02,5.785775E+03,-1.561267E+06
1.733333E-01,1.432368E+00,-1.528118E+01,6.353549E+02,4.111155E+03,-1.275521E+06
1.746667E-01,2.655316E+00,-1.525175E+01,6.398762E+02,2.449442E+03,-1.3584E+06
1.76E-01,3.120556E+00,-1.482506E+01,6.418868E+02,4.708159E+02,-1.183878E+06
1.773333E-01,2.921622E+00,-1.484819E+01,6.411317E+02,-8.315132E+02,-6.197139E+05
1.786667E-01,2.587234E+00,-1.518476E+01,6.396694E+02,-1.107775E+03,1.549906E+04
1.8E-01,2.176096E+00,-1.5143E+01,6.381776E+02,-8.008878E+02,3.563832E+05
1.813333E-01,1.990878E+00,-1.505379E+01,6.375337E+02,-1.172317E+02,3.738922E+05
1.826667E-01,2.082512E+00,-1.507553E+01,6.37865E+02,2.543728E+02,1.9153E+05
1.84E-01,2.181151E+00,-1.511366E+01,6.38212E+02,3.326286E+02,3.496786E+04
1.853333E-01,2.329666E+00,-1.513259E+01,6.38752E+02,3.721355E+02,9.584424E+04
1.866667E-01,2.451934E+00,-1.513135E+01,6.392044E+02,5.398475E+02,2.116283E+05
1.88E-01,2.713436E+00,-1.509336E+01,6.401916E+02,9.662085E+02,2.91749E+05
1.893333E-01,3.089548E+00,-1.481344E+01,6.417809E+02,1.333502E+03,1.394768E+05
1.906667E-01,3.611598E+00,-1.476207E+01,6.437476E+02,1.362394E+03,1.642537E+05
1.92E-01,4.016088E+00,-1.456641E+01,6.45414E+02,1.660467E+03,-8.164884E+04
1.933333E-01,4.712797E+00,-1.435474E+01,6.481755E+02,1.377211E+03,-2.452697E+05
1.946667E-01,4.961001E+00,-1.433739E+01,6.490866E+02,7.412127E+02,-2.773481E+05
1.96E-01,5.247408E+00,-1.429894E+01,6.501521E+02,7.590243E+02,1.096658E+04
1.973333E-01,5.493867E+00,-1.422983E+01,6.511106E+02,7.467478E+02,2.165103E+05
1.986667E-01,5.750725E+00,-1.413161E+01,6.521434E+02,1.27813E+03,5.759499E+05
2E-01,6.326876E+00,-1.387089E+01,6.54519E+02,2.342407E+03,5.743303E+05
2.013333E-01,7.279798E+00,-1.346943E+01,6.583898E+02,2.898597E+03,2.537605E+05
2.026667E-01,8.246196E+00,-1.307016E+01,6.622486E+02,2.932247E+03,-1.029628E+05
2.04E-01,8.92654E+00,-1.219249E+01,6.662091E+02,2.677443E+03,2.228534E+05
2.053333E-01,9.503654E+00,-1.157471E+01,6.693884E+02,3.305744E+03,6.098106E+05
2.066667E-01,1.060217E+01,-1.059312E+01,6.750245E+02,4.56098E+03,5.262565E+05
2.08E-01,1.194653E+01,-9.485344E+00,6.81551E+02,4.700648E+03,4.675226E+05
2.093333E-01,1.33551E+01,-8.488648E+00,6.875595E+02,5.554727E+03,1.079401E+06
2.106667E-01,1.421692E+01,-6.22197E+00,6.963636E+02,7.743429E+03,5.9981E+05
2.12E-01,1.463387E+01,-3.054865E+00,7.082087E+02,7.524457E+03,-6.802834E+04
2.133333E-01,1.547045E+01,-9.654986E-01,7.164288E+02,6.905037E+03,1.562484E+05
2.146667E-01,1.559729E+01,1.810764E+00,7.266221E+02,8.258985E+03,6.558615E+05
2.16E-01,1.472756E+01,4.914288E+00,7.384528E+02,8.742406E+03,3.893152E+05
2.173333E-01,1.371894E+01,7.899952E+00,7.499352E+02,9.102073E+03,6.071278E+05
2.186667E-01,1.170747E+01,1.08128E+01,7.62725E+02,1.040419E+04,1.123901E+06
2.2E-01,8.471184E+00,1.338957E+01,7.776797E+02,1.213042E+04,6.430067E+05
2.213333E-01,4.073934E+00,1.528175E+01,7.950728E+02,1.236174E+04,-5.500116E+05
2.226667E-01,-1.768274E-01,1.57237E+01,8.106443E+02,1.050551E+04,-1.80384E+06
2.24E-01,-3.556316E+00,1.52975E+01,8.230875E+02,7.566212E+03,-2.364941E+06
2.253333E-01,-5.488215E+00,1.443198E+01,8.308209E+02,4.104236E+03,-2.49173E+06
2.266667E-01,-6.286737E+00,1.409897E+01,8.340321E+02,9.042671E+02,-1.900571E+06
2.28E-01,-6.070879E+00,1.414242E+01,8.332323E+02,-1.082505E+03,-1.022045E+06
2.293333E-01,-5.545207E+00,1.433689E+01,8.311454E+02,-1.721815E+03,-4.538561E+05
