,mass_B,,,,
t,x,y,θ,ω,α
0E+00,7.987808E+00,-1.301114E+01,-5.845338E+01,,
3.333333E-04,8.31318E+00,-1.270309E+01,-5.679838E+01,1.256906E+04,
6.666667E-04,9.640834E+00,-1.151968E+01,-5.007401E+01,1.359015E+04,-1.367304E+06
1E-03,1.00937E+01,-1.110773E+01,-4.773828E+01,8.479986E+03,-8.786617E+06
1.333333E-03,1.08012E+01,-1.058496E+01,-4.442069E+01,9.201018E+03,1.887672E+06
1.666667E-03,1.128052E+01,-1.001682E+01,-4.160427E+01,9.205246E+03,-8.656818E+04
2E-03,1.20576E+01,-9.516999E+00,-3.828386E+01,9.528516E+03,1.082655E+06
2.333333E-03,1.242993E+01,-8.785233E+00,-3.525192E+01,9.620434E+03,4.982865E+05
2.666667E-03,1.323732E+01,-8.229964E+00,-3.187023E+01,1.00815E+04,-3.666059E+06
3E-03,1.354931E+01,-7.366144E+00,-2.853092E+01,7.450114E+03,-3.368025E+06
3.333333E-03,1.401568E+01,-7.111632E+00,-2.690349E+01,6.832912E+03,9.294639E+05
3.666667E-03,1.423019E+01,-6.328442E+00,-2.397565E+01,8.96761E+03,5.011914E+06
4E-03,1.461021E+01,-5.586428E+00,-2.092508E+01,9.848569E+03,2.597441E+06
4.333333E-03,1.476628E+01,-4.630284E+00,-1.740993E+01,1.083122E+04,-1.174448E+06
4.666667E-03,1.479549E+01,-3.607919E+00,-1.370427E+01,9.306361E+03,-4.748314E+06
5E-03,1.586497E+01,-3.142987E+00,-1.120569E+01,7.156055E+03,-1.007153E+05
5.333333E-03,1.604883E+01,-2.522814E+00,-8.933566E+00,9.077776E+03,4.893677E+06
5.666667E-03,1.636951E+01,-1.476447E+00,-5.153843E+00,1.11414E+04,7.136124E+06
6E-03,1.640054E+01,-4.31173E-01,-1.505969E+00,1.314163E+04,4.499211E+06
6.333333E-03,1.589719E+01,1.002184E+00,3.607243E+00,1.486494E+04,2.463454E+05
6.666667E-03,1.599319E+01,2.362807E+00,8.40399E+00,1.304798E+04,5.589178E+05
7E-03,1.589132E+01,3.466582E+00,1.23059E+01,1.451984E+04,2.218522E+06
7.333333E-03,1.505017E+01,4.914471E+00,1.808389E+01,1.574918E+04,9.365161E+06
7.666667E-03,1.4982E+01,6.299499E+00,2.280535E+01,1.919046E+04,9.233941E+06
8E-03,1.398717E+01,8.363698E+00,3.087753E+01,2.364868E+04,3.620399E+04
8.333333E-03,1.277172E+01,1.0185E+01,3.857114E+01,1.892766E+04,-3.901367E+06
8.666667E-03,1.198644E+01,1.137311E+01,4.349596E+01,1.929629E+04,-6.975229E+05
9E-03,1.055138E+01,1.323421E+01,5.143533E+01,2.078167E+04,1.259252E+07
9.333333E-03,9.335995E+00,1.457049E+01,5.735041E+01,2.512372E+04,5.092179E+06
9.666667E-03,6.565609E+00,1.640231E+01,6.818448E+01,2.744135E+04,3.025677E+06
1E-02,4.428139E+00,1.730243E+01,7.564465E+01,2.435827E+04,-6.490335E+06
1.033333E-02,1.719791E+00,1.761363E+01,8.442333E+01,2.46442E+04,-1.064835E+07
1.066667E-02,-6.517892E-01,1.799728E+01,9.207412E+01,1.730082E+04,-9.908096E+06
1.1E-02,-1.752425E+00,1.679386E+01,9.595721E+01,1.603871E+04,2.075298E+06
1.133333E-02,-3.786633E+00,1.671203E+01,1.027666E+02,2.070613E+04,9.154665E+06
1.166667E-02,-5.583134E+00,1.554069E+01,1.097613E+02,2.151792E+04,-1.027556E+07
1.2E-02,-7.514297E+00,1.467673E+01,1.171119E+02,1.497896E+04,-6.624538E+06
1.233333E-02,-8.078009E+00,1.413515E+01,1.197473E+02,1.411722E+04,1.748092E+06
1.266667E-02,-9.408007E+00,1.270336E+01,1.265234E+02,1.91042E+04,6.337394E+06
1.3E-02,-1.05973E+01,1.157166E+01,1.324834E+02,1.7202E+04,-7.512936E+06
1.333333E-02,-1.139762E+01,1.026558E+01,1.379914E+02,1.438258E+04,-1.271878E+07
1.366667E-02,-1.226799E+01,9.560078E+00,1.420718E+02,8.712074E+03,-6.520481E+06
1.4E-02,-1.322043E+01,9.6761E+00,1.437994E+02,8.814359E+03,7.291351E+06
1.433333E-02,-1.384851E+01,8.670987E+00,1.47948E+02,1.478112E+04,2.716545E+06
1.466667E-02,-1.452378E+01,7.192777E+00,1.536535E+02,1.156663E+04,-6.036665E+06
1.5E-02,-1.452568E+01,6.571077E+00,1.556591E+02,8.484863E+03,-3.782049E+06
1.533333E-02,-1.461694E+01,5.520351E+00,1.593101E+02,1.059442E+04,3.564927E+06
1.566667E-02,-1.472212E+01,4.579212E+00,1.627221E+02,1.03852E+04,-1.643434E+06
1.6E-02,-1.474783E+01,3.613265E+00,1.662335E+02,9.710342E+03,-7.432477E+05
1.633333E-02,-1.477676E+01,2.819988E+00,1.691956E+02,9.539618E+03,-3.458486E+06
1.666667E-02,-1.471575E+01,1.913001E+00,1.725933E+02,8.019553E+03,-2.547935E+06
1.7E-02,-1.583897E+01,1.513404E+00,1.74542E+02,6.966629E+03,4.940399E+05
1.733333E-02,-1.576768E+01,7.60772E-01,1.772377E+02,8.867975E+03,6.17566E+06
1.766667E-02,-1.535499E+01,-1.216653E-01,1.80454E+02,1.095954E+04,3.630686E+06
1.8E-02,-1.499934E+01,-1.192077E+00,1.84544E+02,1.164122E+04,-5.161839E+06
1.833333E-02,-1.46319E+01,-2.112343E+00,1.882148E+02,7.633964E+03,-5.548994E+06
1.866667E-02,-1.586912E+01,-2.693564E+00,1.896334E+02,6.715178E+03,2.410856E+06
1.9E-02,-1.555237E+01,-3.502475E+00,1.926916E+02,1.027003E+04,5.794624E+06
1.933333E-02,-1.522771E+01,-4.504885E+00,1.9648E+02,1.064307E+04,2.034662E+06
1.966667E-02,-1.494024E+01,-5.374973E+00,1.997869E+02,1.109574E+04,2.217954E+06
2E-02,-1.442487E+01,-6.385357E+00,2.038772E+02,1.252438E+04,4.158563E+06
2.033333E-02,-1.379102E+01,-7.375026E+00,2.081365E+02,1.364838E+04,4.272403E+06
2.066667E-02,-1.288803E+01,-8.361953E+00,2.129761E+02,1.545181E+04,6.573171E+06
2.1E-02,-1.186488E+01,-9.416719E+00,2.184377E+02,1.794926E+04,3.785363E+06
2.133333E-02,-1.049088E+01,-1.046977E+01,2.249423E+02,1.844213E+04,2.834791E+06
2.166667E-02,-9.448802E+00,-1.155755E+01,2.307325E+02,1.906712E+04,1.421689E+06
2.2E-02,-8.052375E+00,-1.271484E+01,2.376537E+02,2.011971E+04,2.825713E+06
2.233333E-02,-6.598439E+00,-1.361654E+01,2.441456E+02,2.039349E+04,8.130955E+05
2.266667E-02,-4.884481E+00,-1.43887E+01,2.512494E+02,2.105287E+04,3.479336E+06
2.3E-02,-3.174413E+00,-1.516978E+01,2.581809E+02,2.229394E+04,5.939759E+06
2.333333E-02,-1.053452E+00,-1.550043E+01,2.66112E+02,2.526743E+04,1.249976E+06
2.366667E-02,1.370867E+00,-1.558811E+01,2.750258E+02,2.376014E+04,-3.654175E+06
2.4E-02,3.171451E+00,-1.498209E+01,2.819521E+02,2.164514E+04,1.717137E+06
2.433333E-02,5.155369E+00,-1.459398E+01,2.894559E+02,2.519499E+04,2.899972E+06
2.466667E-02,7.439279E+00,-1.356071E+01,2.987488E+02,2.467852E+04,-6.692894E+06
2.5E-02,8.988465E+00,-1.24133E+01,3.059083E+02,1.969083E+04,-1.077E+07
2.533333E-02,1.01407E+01,-1.131153E+01,3.11876E+02,1.750215E+04,-8.861726E+05
2.566667E-02,1.134033E+01,-1.036372E+01,3.175764E+02,1.897343E+04,7.496323E+04
2.6E-02,1.237511E+01,-8.818959E+00,3.245249E+02,1.848199E+04,4.485112E+05
2.633333E-02,1.288625E+01,-7.470589E+00,3.298977E+02,1.805323E+04,3.226052E+06
2.666667E-02,1.387736E+01,-6.016654E+00,3.365604E+02,2.13313E+04,4.925425E+06
2.7E-02,1.413108E+01,-4.02039E+00,3.441186E+02,2.159798E+04,-1.017193E+07
2.733333E-02,1.575302E+01,-2.50657E+00,3.509591E+02,1.485944E+04,-2.042713E+07
2.766667E-02,1.616709E+01,-1.692136E+00,3.540249E+02,6.851124E+03,-4.733892E+06
2.8E-02,1.65398E+01,-1.294017E+00,3.555265E+02,1.092487E+04,4.686656E+06
2.833333E-02,1.589774E+01,3.630226E-01,3.613081E+02,1.279501E+04,6.489972E+05
2.866667E-02,1.591224E+01,1.128459E+00,3.640565E+02,9.028519E+03,-7.064365E+06
2.9E-02,1.612273E+01,2.073129E+00,3.673271E+02,9.065817E+03,-1.391114E+06
2.933333E-02,1.595849E+01,2.842747E+00,3.701004E+02,7.843996E+03,1.85995E+05
2.966667E-02,1.551431E+01,3.455481E+00,3.725565E+02,8.936443E+03,4.752962E+06
3E-02,1.53342E+01,4.413814E+00,3.76058E+02,1.140065E+04,5.201499E+06
