,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.373435E+01,-6.191229E+00,-2.426509E+01,,
1.333333E-03,1.403218E+01,-6.021186E+00,-2.322409E+01,1.17783E+03,
2.666667E-03,1.430998E+01,-5.528712E+00,-2.112422E+01,1.467527E+03,9.749544E+04
4E-03,1.433298E+01,-5.02234E+00,-1.931069E+01,1.351628E+03,3.495423E+04
5.333333E-03,1.453765E+01,-4.589249E+00,-1.751987E+01,1.544828E+03,2.985307E+05
6.666667E-03,1.461581E+01,-3.968603E+00,-1.519115E+01,2.149058E+03,3.29925E+05
8E-03,1.474981E+01,-3.078454E+00,-1.178905E+01,2.51591E+03,4.307745E+05
9.333333E-03,1.503543E+01,-2.242246E+00,-8.482055E+00,3.136368E+03,2.765393E+04
1.066667E-02,1.529952E+01,-9.157666E-01,-3.425404E+00,2.908495E+03,-3.713526E+05
1.2E-02,1.52505E+01,-1.932687E-01,-7.260673E-01,1.827882E+03,-5.031945E+05
1.333333E-02,1.54852E+01,3.916877E-01,1.448949E+00,1.636065E+03,-8.558555E+04
1.466667E-02,1.530897E+01,9.73023E-01,3.636772E+00,1.630584E+03,5.133654E+04
1.6E-02,1.543226E+01,1.566782E+00,5.797173E+00,1.750708E+03,1.95204E+05
1.733333E-02,1.528491E+01,2.231278E+00,8.305328E+00,2.151264E+03,7.388318E+05
1.866667E-02,1.515244E+01,3.09213E+00,1.153388E+01,3.609723E+03,7.810959E+05
2E-02,1.449088E+01,4.689159E+00,1.793126E+01,4.567977E+03,2.35438E+04
2.133333E-02,1.417054E+01,6.224899E+00,2.371515E+01,3.54963E+03,-3.905636E+05
2.266667E-02,1.40725E+01,7.293537E+00,2.739694E+01,3.262517E+03,1.914435E+05
2.4E-02,1.385846E+01,8.800003E+00,3.241519E+01,4.246919E+03,9.469138E+05
2.533333E-02,1.268412E+01,1.016991E+01,3.872205E+01,5.713596E+03,1.490912E+06
2.666667E-02,1.074197E+01,1.17852E+01,4.765145E+01,8.21744E+03,1.257674E+06
2.8E-02,7.621037E+00,1.354463E+01,6.063523E+01,9.408365E+03,1.623208E+06
2.933333E-02,4.448582E+00,1.431832E+01,7.274042E+01,1.184019E+04,8.944896E+05
3.066667E-02,-5.730085E-01,1.485454E+01,9.220907E+01,1.287615E+04,-3.277581E+05
3.2E-02,-4.393512E+00,1.430191E+01,1.070768E+02,1.021276E+04,-1.622869E+06
3.333333E-02,-7.140387E+00,1.264989E+01,1.194431E+02,8.620427E+03,-1.593181E+06
3.466667E-02,-9.410457E+00,1.118929E+01,1.300646E+02,6.168204E+03,-2.109559E+06
3.6E-02,-1.04999E+01,1.017808E+01,1.358916E+02,2.799141E+03,-2.111393E+06
3.733333E-02,-1.075027E+01,9.840797E+00,1.37529E+02,4.560697E+02,-1.197697E+06
3.866667E-02,-1.069548E+01,9.936137E+00,1.371078E+02,-3.814705E+02,-3.47865E+05
