,mass_B,,,,
t,x,y,θ,ω,α
0E+00,4.5E+00,-1.2E+01,-6.944395E+01,,
3.333333E-04,5.389447E+00,-1.188701E+01,-6.561096E+01,1.443139E+04,
6.666667E-04,6.516768E+00,-1.120729E+01,-5.982303E+01,1.707407E+04,4.598967E+06
1E-03,7.532561E+00,-1.045501E+01,-5.422825E+01,1.696926E+04,3.389484E+04
1.333333E-03,8.449652E+00,-9.554017E+00,-4.851019E+01,1.718631E+04,-4.654033E+06
1.666667E-03,9.372311E+00,-8.66996E+00,-4.277071E+01,1.427047E+04,-1.122559E+06
2E-03,9.644241E+00,-7.808789E+00,-3.899654E+01,1.50575E+04,1.055924E+07
2.333333E-03,1.055267E+01,-6.783116E+00,-3.273238E+01,2.229752E+04,9.057687E+06
2.666667E-03,1.157162E+01,-5.18388E+00,-2.413153E+01,2.209366E+04,6.306409E+06
3E-03,1.201649E+01,-3.905153E+00,-1.800327E+01,2.412182E+04,-9.296357E+06
3.333333E-03,1.232592E+01,-1.743335E+00,-8.050318E+00,1.953931E+04,-1.112998E+07
3.666667E-03,1.264053E+01,-1.100804E+00,-4.977065E+00,1.246955E+04,-9.412228E+06
4E-03,1.284763E+01,5.89103E-02,2.627167E-01,1.567374E+04,3.332579E+06
4.333333E-03,1.303071E+01,1.24831E+00,5.472095E+00,1.439075E+04,-4.209652E+06
4.666667E-03,1.316875E+01,2.288025E+00,9.856553E+00,1.259942E+04,-1.255487E+06
5E-03,1.308425E+01,3.231168E+00,1.387171E+01,1.338141E+04,2.152668E+06
5.333333E-03,1.290584E+01,4.387851E+00,1.877749E+01,1.452311E+04,2.164997E+06
5.666667E-03,1.280625E+01,5.582615E+00,2.355378E+01,1.45472E+04,-3.087379E+06
6E-03,1.245435E+01,6.755302E+00,2.847563E+01,1.283131E+04,-8.002817E+06
6.333333E-03,1.216285E+01,7.632104E+00,3.210799E+01,8.911782E+03,-5.496304E+06
6.666667E-03,1.107311E+01,7.586691E+00,3.441682E+01,8.632481E+03,6.322031E+06
7E-03,1.070067E+01,8.319147E+00,3.786298E+01,1.345263E+04,1.278428E+07
7.333333E-03,9.945005E+00,9.399672E+00,4.338524E+01,1.764705E+04,-2.43143E+06
7.666667E-03,9.144155E+00,1.075487E+01,4.962768E+01,1.257443E+04,-9.659506E+06
8E-03,8.846398E+00,1.122894E+01,5.176819E+01,8.935897E+03,-9.753759E+06
8.333333E-03,7.981128E+00,1.164958E+01,5.558494E+01,8.141916E+03,5.587123E+06
8.666667E-03,7.91616E+00,1.228166E+01,5.719614E+01,1.054089E+04,4.556754E+06
9E-03,6.482391E+00,1.251232E+01,6.26122E+01,1.365367E+04,-5.087201E+05
9.333333E-03,5.697473E+00,1.297834E+01,6.629859E+01,8.946875E+03,-2.519236E+06
9.666667E-03,5.159053E+00,1.314866E+01,6.857678E+01,1.112798E+04,8.01591E+06
1E-02,3.907363E+00,1.337708E+01,7.371724E+01,1.576952E+04,6.287161E+06
1.033333E-02,2.637864E+00,1.36851E+01,7.908979E+01,1.496956E+04,-5.443935E+06
1.066667E-02,1.543586E+00,1.39748E+01,8.369695E+01,1.201984E+04,-3.70616E+06
1.1E-02,7.023916E-01,1.387988E+01,8.710302E+01,1.190682E+04,-3.181907E+05
1.133333E-02,-3.911463E-01,1.370475E+01,9.163483E+01,1.267853E+04,1.585638E+06
1.166667E-02,-1.3156E+00,1.3526E+01,9.555537E+01,1.237333E+04,3.591376E+06
1.2E-02,-2.331267E+00,1.338001E+01,9.988371E+01,1.507935E+04,5.485313E+06
1.233333E-02,-3.591028E+00,1.285445E+01,1.056083E+02,1.662025E+04,2.634877E+06
1.266667E-02,-4.859227E+00,1.268261E+01,1.109639E+02,1.633965E+04,-6.857574E+06
1.3E-02,-5.957716E+00,1.194861E+01,1.165014E+02,1.275641E+04,-1.692919E+06
1.333333E-02,-6.332709E+00,1.120755E+01,1.194682E+02,1.342409E+04,9.565972E+06
1.366667E-02,-7.442558E+00,1.045307E+01,1.254508E+02,2.059843E+04,9.623822E+06
