,mass_B,,,,
t,x,y,θ,ω,α
0E+00,6.134109E+00,-1.613393E+01,-6.918323E+01,,
3.333333E-04,7.650698E+00,-1.560157E+01,-6.387759E+01,1.6805E+04,
6.666667E-04,9.149127E+00,-1.463024E+01,-5.79799E+01,1.599317E+04,-3.030894E+06
1E-03,1.02503E+01,-1.370958E+01,-5.321547E+01,1.418703E+04,-2.80334E+06
1.333333E-03,1.119094E+01,-1.26588E+01,-4.852188E+01,1.430477E+04,-4.075561E+06
1.666667E-03,1.239154E+01,-1.183291E+01,-4.367896E+01,1.192161E+04,-5.928285E+06
2E-03,1.317999E+01,-1.12863E+01,-4.057414E+01,9.543029E+03,-1.49128E+06
2.333333E-03,1.375275E+01,-1.048322E+01,-3.731694E+01,1.116598E+04,2.356033E+06
2.666667E-03,1.495025E+01,-9.757161E+00,-3.313016E+01,1.161457E+04,5.657163E+06
3E-03,1.567625E+01,-8.895902E+00,-2.95739E+01,1.39931E+04,2.855781E+05
3.333333E-03,1.637837E+01,-7.224209E+00,-2.380143E+01,1.344331E+04,6.168314E+05
3.666667E-03,1.699008E+01,-6.390105E+00,-2.061169E+01,1.241587E+04,-6.299939E+06
4E-03,1.698488E+01,-4.718045E+00,-1.552418E+01,1.119167E+04,-6.256675E+06
4.333333E-03,1.754697E+01,-4.099639E+00,-1.315057E+01,6.730722E+03,-6.604911E+06
4.666667E-03,1.801116E+01,-3.513098E+00,-1.103703E+01,7.143753E+03,1.777044E+06
5E-03,1.817529E+01,-2.680026E+00,-8.388069E+00,8.1689E+03,3.616458E+06
5.333333E-03,1.853509E+01,-1.814475E+00,-5.5911E+00,9.364358E+03,2.629574E+06
5.666667E-03,1.884514E+01,-7.058953E-01,-2.145164E+00,1.018954E+04,1.810877E+06
6E-03,1.879238E+01,3.942772E-01,1.201929E+00,1.034657E+04,-6.690006E+05
6.333333E-03,1.869676E+01,1.554419E+00,4.75255E+00,9.951938E+03,-1.04292E+06
6.666667E-03,1.851907E+01,2.548835E+00,7.836554E+00,9.388239E+03,-6.208362E+05
7E-03,1.829538E+01,3.560032E+00,1.101138E+01,9.657896E+03,2.819443E+06
7.333333E-03,1.830044E+01,4.656273E+00,1.427515E+01,1.109963E+04,3.061822E+06
7.666667E-03,1.80715E+01,6.015488E+00,1.841113E+01,1.209811E+04,2.197708E+06
8E-03,1.774442E+01,7.292195E+00,2.234056E+01,1.222672E+04,1.397658E+06
8.333333E-03,1.725204E+01,8.624976E+00,2.656227E+01,1.313262E+04,2.663838E+06
8.666667E-03,1.634049E+01,9.85552E+00,3.109564E+01,1.401436E+04,-6.835842E+05
9E-03,1.544351E+01,1.118136E+01,3.590518E+01,1.2941E+04,1.788884E+06
9.333333E-03,1.480638E+01,1.230252E+01,3.972297E+01,1.431407E+04,2.257444E+06
9.666667E-03,1.3408E+01,1.361928E+01,4.544789E+01,1.568818E+04,2.797852E+06
1E-02,1.230608E+01,1.476066E+01,5.018176E+01,1.520286E+04,-5.483163E+05
1.033333E-02,1.09896E+01,1.603978E+01,5.558313E+01,1.586896E+04,2.138583E+06
1.066667E-02,9.37006E+00,1.673903E+01,6.076107E+01,1.628279E+04,1.947641E+06
1.1E-02,7.723874E+00,1.771153E+01,6.643832E+01,1.737957E+04,2.96384E+06
1.133333E-02,5.966066E+00,1.874774E+01,7.234745E+01,1.81856E+04,-8.410993E+02
1.166667E-02,3.853054E+00,1.904392E+01,7.856206E+01,1.760819E+04,-8.054003E+05
1.2E-02,1.990854E+00,1.921996E+01,8.408624E+01,1.719797E+04,-8.73262E+05
1.233333E-02,-9.080317E-03,1.901127E+01,9.002737E+01,1.741149E+04,1.375779E+06
1.266667E-02,-1.871539E+00,1.877061E+01,9.56939E+01,1.779457E+04,3.79062E+05
1.3E-02,-3.827198E+00,1.817643E+01,1.018904E+02,1.803009E+04,-1.76815E+06
1.333333E-02,-5.773559E+00,1.807574E+01,1.07714E+02,1.648343E+04,-5.232374E+06
1.366667E-02,-7.176E+00,1.700505E+01,1.128794E+02,1.448426E+04,-4.973789E+06
1.4E-02,-8.693597E+00,1.679307E+01,1.173701E+02,1.307608E+04,-2.418325E+06
1.433333E-02,-9.826364E+00,1.597456E+01,1.215968E+02,1.287545E+04,1.150249E+06
1.466667E-02,-1.086954E+01,1.498605E+01,1.259538E+02,1.384486E+04,1.146558E+06
1.5E-02,-1.204967E+01,1.394656E+01,1.308267E+02,1.393118E+04,-6.870487E+05
1.533333E-02,-1.305126E+01,1.294183E+01,1.352412E+02,1.310034E+04,-1.598019E+06
1.566667E-02,-1.400824E+01,1.193873E+01,1.395602E+02,1.292732E+04,1.038029E+06
1.6E-02,-1.488782E+01,1.087254E+01,1.438594E+02,1.369103E+04,1.374303E+06
1.633333E-02,-1.560404E+01,9.492041E+00,1.486876E+02,1.412568E+04,-6.924329E+05
1.666667E-02,-1.654157E+01,8.328026E+00,1.532766E+02,1.310775E+04,-1.901346E+06
1.7E-02,-1.741009E+01,7.237827E+00,1.574261E+02,1.268695E+04,-7.870641E+05
1.733333E-02,-1.720037E+01,5.676982E+00,1.617345E+02,1.276784E+04,1.108259E+06
1.766667E-02,-1.793101E+01,4.491331E+00,1.65938E+02,1.325467E+04,8.798347E+05
1.8E-02,-1.767734E+01,2.935667E+00,1.70571E+02,1.360326E+04,2.297743E+06
1.833333E-02,-1.823802E+01,1.593439E+00,1.750068E+02,1.444714E+04,3.435359E+06
1.866667E-02,-1.80103E+01,-6.362116E-02,1.802024E+02,1.617704E+04,4.808637E+06
1.9E-02,-1.775506E+01,-1.800831E+00,1.857915E+02,1.75473E+04,3.912189E+04
1.933333E-02,-1.724921E+01,-3.635166E+00,1.919006E+02,1.658987E+04,-7.469097E+05
1.966667E-02,-1.698499E+01,-5.144703E+00,1.968514E+02,1.624288E+04,3.758596E+05
2E-02,-1.623751E+01,-6.802018E+00,2.027292E+02,1.750435E+04,3.563699E+06
