,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.47878E+01,-5.510844E+00,-2.043849E+01,,
1.333333E-03,1.40961E+01,-6.134247E+00,-2.351739E+01,-1.375653E+03,
2.666667E-03,1.399273E+01,-6.261272E+00,-2.41069E+01,3.413396E+01,1.221984E+06
4E-03,1.441371E+01,-6.245245E+00,-2.342636E+01,1.713778E+03,1.036471E+06
5.333333E-03,1.482764E+01,-5.261471E+00,-1.953683E+01,3.054255E+03,3.204175E+05
6.666667E-03,1.518649E+01,-4.149337E+00,-1.528168E+01,2.52997E+03,-9.218546E+04
8E-03,1.554522E+01,-3.529004E+00,-1.279024E+01,2.508461E+03,3.039294E+04
9.333333E-03,1.587425E+01,-2.398616E+00,-8.592454E+00,2.920826E+03,4.956166E+04
1.066667E-02,1.602092E+01,-1.402035E+00,-5.001373E+00,2.510348E+03,-3.203812E+05
1.2E-02,1.595783E+01,-5.28872E-01,-1.898193E+00,2.081788E+03,-2.37464E+05
1.333333E-02,1.584564E+01,1.521293E-01,5.50063E-01,1.833467E+03,-1.75625E+05
1.466667E-02,1.611238E+01,8.41891E-01,2.991053E+00,1.670634E+03,-1.573025E+05
1.6E-02,1.584913E+01,1.388037E+00,5.005087E+00,1.386374E+03,-6.292176E+04
1.733333E-02,1.609728E+01,1.887592E+00,6.68805E+00,1.461741E+03,1.452416E+05
1.866667E-02,1.58687E+01,2.485841E+00,8.903063E+00,1.82503E+03,6.419528E+05
2E-02,1.563601E+01,3.196759E+00,1.15548E+01,3.041516E+03,3.861755E+05
2.133333E-02,1.54882E+01,4.739289E+00,1.701377E+01,3.252464E+03,4.752467E+05
2.266667E-02,1.522787E+01,5.611227E+00,2.022804E+01,3.729542E+03,4.347275E+05
2.4E-02,1.427872E+01,7.262574E+00,2.695922E+01,4.92625E+03,7.776855E+05
2.533333E-02,1.35528E+01,8.924448E+00,3.33647E+01,5.483073E+03,6.688821E+05
2.666667E-02,1.205549E+01,1.069612E+01,4.158075E+01,6.826455E+03,1.423162E+06
2.8E-02,1.030662E+01,1.298908E+01,5.156858E+01,9.135997E+03,2.119704E+06
2.933333E-02,6.716159E+00,1.504473E+01,6.59434E+01,1.259499E+04,2.758569E+06
3.066667E-02,1.432742E+00,1.690363E+01,8.515522E+01,1.64796E+04,1.824377E+06
3.2E-02,-5.67616E+00,1.568964E+01,1.09889E+02,1.788724E+04,-7.714067E+05
3.333333E-02,-1.142131E+01,1.231037E+01,1.328545E+02,1.43481E+04,-3.301919E+06
3.466667E-02,-1.458914E+01,9.063074E+00,1.481506E+02,8.744736E+03,-3.858262E+06
3.6E-02,-1.557249E+01,6.876791E+00,1.561738E+02,3.98183E+03,-3.306041E+06
3.733333E-02,-1.592031E+01,6.185054E+00,1.587688E+02,1.284691E+01,-2.633738E+06
3.866667E-02,-1.562041E+01,6.886792E+00,1.562081E+02,-3.130258E+03,-1.33717E+06
4E-02,-1.490157E+01,8.45789E+00,1.504215E+02,-3.71207E+03,3.778936E+05
4.133333E-02,-1.423388E+01,9.489507E+00,1.463092E+02,-1.934558E+03,1.18773E+06
