,mass_B,,,,
t,x,y,θ,ω,α
0E+00,2.317378E+00,-1.72558E+01,-8.23512E+01,,
3.333333E-04,3.781798E+00,-1.670325E+01,-7.72427E+01,1.411541E+04,
6.666667E-04,5.085572E+00,-1.657302E+01,-7.294092E+01,1.463769E+04,1.045574E+06
1E-03,6.623918E+00,-1.597912E+01,-6.748423E+01,1.559152E+04,4.257529E+05
1.333333E-03,7.904788E+00,-1.521515E+01,-6.254658E+01,1.449677E+04,-4.093064E+05
1.666667E-03,9.290611E+00,-1.476451E+01,-5.781972E+01,1.519466E+04,1.692093E+06
2E-03,1.057282E+01,-1.373742E+01,-5.241681E+01,1.599086E+04,-1.182319E+06
2.333333E-03,1.178552E+01,-1.270901E+01,-4.715914E+01,1.439604E+04,-4.849443E+06
2.666667E-03,1.287974E+01,-1.19349E+01,-4.281945E+01,1.247354E+04,-4.574218E+06
3E-03,1.377562E+01,-1.109309E+01,-3.884345E+01,1.145497E+04,3.829251E+06
3.333333E-03,1.448956E+01,-1.021475E+01,-3.51828E+01,1.447076E+04,8.813501E+06
3.666667E-03,1.584877E+01,-8.856224E+00,-2.919628E+01,1.834059E+04,9.030757E+06
4E-03,1.678445E+01,-7.10928E+00,-2.295574E+01,1.992921E+04,-6.638347E+06
4.333333E-03,1.708139E+01,-4.869029E+00,-1.591014E+01,1.507202E+04,-1.062817E+07
4.666667E-03,1.750044E+01,-4.010618E+00,-1.290772E+01,1.069705E+04,-7.570876E+06
5E-03,1.802321E+01,-2.783303E+00,-8.778773E+00,1.150058E+04,1.477276E+06
5.333333E-03,1.817235E+01,-1.66682E+00,-5.240669E+00,1.111565E+04,4.314193E+05
5.666667E-03,1.81967E+01,-4.34656E-01,-1.368337E+00,1.200292E+04,1.391728E+06
6E-03,1.84773E+01,8.911729E-01,2.761275E+00,1.212046E+04,-6.7062E+05
6.333333E-03,1.837684E+01,2.162674E+00,6.711967E+00,1.147753E+04,-2.139029E+06
6.666667E-03,1.8146E+01,3.334659E+00,1.041296E+01,1.068542E+04,-1.043113E+06
7E-03,1.782834E+01,4.390801E+00,1.383558E+01,1.066026E+04,2.938281E+05
7.333333E-03,1.763833E+01,5.568048E+00,1.75198E+01,1.105302E+04,-1.904986E+05
7.666667E-03,1.742384E+01,6.759755E+00,2.120426E+01,1.054931E+04,1.463939E+06
8E-03,1.700855E+01,7.770136E+00,2.455268E+01,1.165496E+04,7.045618E+05
8.333333E-03,1.656186E+01,9.170658E+00,2.897423E+01,1.176516E+04,1.815972E+05
8.666667E-03,1.603046E+01,1.017171E+01,3.239612E+01,1.101114E+04,-2.419519E+06
9E-03,1.548303E+01,1.137966E+01,3.631499E+01,1.072652E+04,3.14793E+05
9.333333E-03,1.46996E+01,1.213774E+01,3.954713E+01,1.067971E+04,5.165502E+05
9.666667E-03,1.402828E+01,1.328204E+01,4.34348E+01,1.151949E+04,2.550843E+06
1E-02,1.316804E+01,1.423353E+01,4.722679E+01,1.209594E+04,1.534545E+06
1.033333E-02,1.210989E+01,1.522354E+01,5.149876E+01,1.277463E+04,3.596585E+06
1.066667E-02,1.088798E+01,1.598706E+01,5.574321E+01,1.41733E+04,1.256308E+06
1.1E-02,9.496561E+00,1.709538E+01,6.094763E+01,1.422746E+04,-2.339483E+06
1.133333E-02,8.114662E+00,1.758445E+01,6.522818E+01,1.21157E+04,-6.338432E+06
1.166667E-02,6.925934E+00,1.806601E+01,6.902476E+01,1.016707E+04,1.651988E+06
1.2E-02,5.94896E+00,1.831579E+01,7.200622E+01,1.246802E+04,4.328307E+06
1.233333E-02,4.216946E+00,1.876823E+01,7.733678E+01,1.445373E+04,2.720434E+06
1.266667E-02,2.771113E+00,1.886171E+01,8.164204E+01,1.328597E+04,-6.565791E+05
1.3E-02,1.262484E+00,1.897802E+01,8.619409E+01,1.425581E+04,1.668377E+06
1.333333E-02,-3.766519E-01,1.883005E+01,9.114592E+01,1.455903E+04,5.473209E+05
1.366667E-02,-1.91836E+00,1.856323E+01,9.590011E+01,1.442686E+04,3.397506E+06
1.4E-02,-3.509333E+00,1.845989E+01,1.007638E+02,1.662305E+04,3.103623E+06
1.433333E-02,-5.488013E+00,1.797051E+01,1.069821E+02,1.725326E+04,-1.069416E+06
1.466667E-02,-6.983047E+00,1.705525E+01,1.12266E+02,1.529837E+04,-5.724615E+06
1.5E-02,-8.4954E+00,1.654371E+01,1.171811E+02,1.363731E+04,-2.934669E+06
1.533333E-02,-9.600907E+00,1.575506E+01,1.213575E+02,1.303254E+04,5.306437E+05
1.566667E-02,-1.072821E+01,1.483711E+01,1.258694E+02,1.41984E+04,2.506469E+06
1.6E-02,-1.198652E+01,1.387519E+01,1.308231E+02,1.482602E+04,2.233079E+06
1.633333E-02,-1.310055E+01,1.276046E+01,1.357534E+02,1.548347E+04,-2.100099E+06
1.666667E-02,-1.421775E+01,1.145367E+01,1.411454E+02,1.394725E+04,1.949194E+06
1.7E-02,-1.53738E+01,1.074423E+01,1.450516E+02,1.55061E+04,2.339231E+06
1.733333E-02,-1.586539E+01,8.620354E+00,1.514828E+02,1.720562E+04,2.311334E+06
1.766667E-02,-1.734545E+01,7.53409E+00,1.56522E+02,1.581032E+04,-1.105389E+05
1.8E-02,-1.738945E+01,5.642436E+00,1.620231E+02,1.748755E+04,1.132091E+05
1.833333E-02,-1.764436E+01,3.692403E+00,1.681804E+02,1.636857E+04,-1.69752E+06
1.866667E-02,-1.827185E+01,2.264403E+00,1.729354E+02,1.544563E+04,-5.667665E+05
1.9E-02,-1.803124E+01,4.792585E-01,1.784775E+02,1.662819E+04,3.502744E+06
1.933333E-02,-1.789573E+01,-1.257951E+00,1.840209E+02,1.748994E+04,2.333632E+06
1.966667E-02,-1.762314E+01,-3.151041E+00,1.901374E+02,1.841931E+04,1.685526E+06
2E-02,-1.697943E+01,-4.965274E+00,1.963004E+02,1.850801E+04,-2.652899E+06
