,mass_B,,,,
t,x,y,θ,ω,α
0E+00,6.688525E+00,-1.085839E+01,-5.836785E+01,,
3.333333E-04,8.169604E+00,-9.931722E+00,-5.056008E+01,2.2869E+04,
6.666667E-04,9.482846E+00,-8.880677E+00,-4.312185E+01,2.335307E+04,-4.828086E+06
1E-03,1.080865E+01,-7.565871E+00,-3.499136E+01,2.057182E+04,-2.310667E+06
1.333333E-03,1.100315E+01,-6.201808E+00,-2.940731E+01,2.009536E+04,-3.185626E+06
1.666667E-03,1.209495E+01,-4.787375E+00,-2.159446E+01,2.038513E+04,-6.136486E+06
2E-03,1.315932E+01,-3.727985E+00,-1.581722E+01,1.498903E+04,-1.499089E+07
2.333333E-03,1.322391E+01,-2.714905E+00,-1.160177E+01,1.04691E+04,-3.763411E+06
2.666667E-03,1.383667E+01,-2.151383E+00,-8.837819E+00,1.170508E+04,4.43477E+06
3E-03,1.391004E+01,-9.23509E-01,-3.798382E+00,1.476267E+04,4.321506E+06
3.333333E-03,1.383471E+01,2.424419E-01,1.003958E+00,1.404814E+04,-4.405401E+06
3.666667E-03,1.37377E+01,1.339017E+00,5.567045E+00,1.201341E+04,-4.106075E+06
4E-03,1.347836E+01,2.137873E+00,9.012898E+00,1.081501E+04,-3.337885E+06
4.333333E-03,1.33014E+01,3.016401E+00,1.277705E+01,1.030503E+04,-1.321742E+06
4.666667E-03,1.303023E+01,3.70756E+00,1.588292E+01,9.550279E+03,-2.673079E+06
5E-03,1.260043E+01,4.374106E+00,1.91439E+01,8.86207E+03,-1.532405E+06
5.333333E-03,1.270702E+01,5.08012E+00,2.179097E+01,8.195939E+03,6.228157E+05
5.666667E-03,1.224872E+01,5.609935E+00,2.460786E+01,9.352751E+03,-1.026731E+06
6E-03,1.164348E+01,6.197763E+00,2.802613E+01,8.048047E+03,-9.924576E+05
6.333333E-03,1.165375E+01,6.721038E+00,2.997323E+01,7.670431E+03,-3.369381E+06
6.666667E-03,1.126047E+01,7.351746E+00,3.313975E+01,6.997153E+03,-3.464683E+05
7E-03,1.115479E+01,7.706097E+00,3.463799E+01,6.217107E+03,-1.931194E+06
7.333333E-03,1.057968E+01,8.05503E+00,3.728449E+01,6.731818E+03,4.392314E+06
7.666667E-03,1.05057E+01,8.545633E+00,3.912587E+01,8.17545E+03,-5.214656E+05
8E-03,9.806323E+00,9.060046E+00,4.273479E+01,7.753285E+03,3.563844E+06
8.333333E-03,9.666854E+00,9.431752E+00,4.429473E+01,8.717621E+03,3.203666E+04
8.666667E-03,8.816895E+00,9.982013E+00,4.854654E+01,9.790879E+03,6.216098E+06
9E-03,8.559705E+00,1.050346E+01,5.082198E+01,1.08614E+04,3.623795E+06
9.333333E-03,7.571644E+00,1.11361E+01,5.578747E+01,1.39223E+04,4.897667E+06
9.666667E-03,6.739348E+00,1.172175E+01,6.010351E+01,1.323128E+04,-4.296017E+05
1E-02,5.672272E+00,1.195026E+01,6.460833E+01,1.381328E+04,6.985379E+06
1.033333E-02,4.721691E+00,1.250375E+01,6.931237E+01,1.74555E+04,7.310289E+06
1.066667E-02,3.121535E+00,1.275216E+01,7.624533E+01,1.974931E+04,3.820149E+06
1.1E-02,1.726694E+00,1.307775E+01,8.247857E+01,1.915913E+04,-9.491327E+04
1.133333E-02,2.239487E-01,1.306638E+01,8.901809E+01,1.992365E+04,4.757648E+06
1.166667E-02,-1.308787E+00,1.297258E+01,9.576101E+01,2.208698E+04,4.91323E+06
1.2E-02,-3.093607E+00,1.264947E+01,1.037427E+02,2.371881E+04,7.382797E+05
1.233333E-02,-4.67675E+00,1.182807E+01,1.115735E+02,2.240445E+04,2.127007E+06
1.266667E-02,-5.999001E+00,1.096692E+01,1.18679E+02,2.441558E+04,2.76948E+06
1.3E-02,-7.726897E+00,9.943312E+00,1.278506E+02,2.556953E+04,-9.132864E+05
1.333333E-02,-8.947274E+00,8.723541E+00,1.357254E+02,2.291025E+04,-3.625281E+05
1.366667E-02,-9.76319E+00,7.323991E+00,1.431241E+02,2.500099E+04,2.923964E+06
1.4E-02,-1.070658E+01,5.598997E+00,1.523927E+02,2.601833E+04,-1.12791E+06
1.433333E-02,-1.1344E+01,4.023885E+00,1.604697E+02,2.344928E+04,-1.069687E+07
1.466667E-02,-1.162623E+01,2.465809E+00,1.680256E+02,1.938773E+04,-2.441092E+06
1.5E-02,-1.22791E+01,1.421869E+00,1.733948E+02,2.03853E+04,-7.412559E+06
1.533333E-02,-1.199975E+01,-3.38489E-01,1.816158E+02,1.720254E+04,-9.01636E+06
1.566667E-02,-1.209329E+01,-1.028929E+00,1.848632E+02,1.139557E+04,-8.628014E+06
1.6E-02,-1.226444E+01,-1.989221E+00,1.892128E+02,1.299623E+04,5.609521E+06
1.633333E-02,-1.229268E+01,-2.95741E+00,1.935273E+02,1.464142E+04,6.394453E+06
1.666667E-02,-1.183275E+01,-4.068285E+00,1.989738E+02,1.757529E+04,3.980548E+06
1.7E-02,-1.108303E+01,-5.225721E+00,2.052442E+02,1.758137E+04,-1.94443E+07
1.733333E-02,-1.020893E+01,-6.060335E+00,2.106947E+02,5.617862E+03,-7.712052E+06
1.766667E-02,-1.111634E+01,-6.159202E+00,2.089894E+02,7.715847E+03,-2.588249E+06
1.8E-02,-9.505973E+00,-6.865659E+00,2.158386E+02,1.052387E+04,-2.122629E+06
1.833333E-02,-9.91809E+00,-7.207325E+00,2.160053E+02,1.465837E+03,-6.074555E+06
1.866667E-02,-1.071442E+01,-8.020023E+00,2.168158E+02,7.463174E+03,7.749422E+06
1.9E-02,-9.423974E+00,-8.186587E+00,2.209808E+02,8.50221E+03,2.910791E+05
1.933333E-02,-9.059619E+00,-8.296942E+00,2.224839E+02,5.636612E+03,-1.035577E+07
1.966667E-02,-8.586893E+00,-8.508874E+00,2.247385E+02,3.024905E+03,2.493231E+05
2E-02,-9.361778E+00,-9.19997E+00,2.245005E+02,3.912637E+03,1.980163E+06
2.033333E-02,-8.477996E+00,-9.202635E+00,2.273469E+02,6.493279E+03,1.057158E+06
2.066667E-02,-8.107955E+00,-9.271238E+00,2.288294E+02,3.506354E+03,-9.463322E+05
2.1E-02,-8.524755E+00,-1.004654E+01,2.296845E+02,5.470748E+03,8.854932E+06
2.133333E-02,-7.774716E+00,-1.012363E+01,2.324766E+02,1.012443E+04,1.201165E+06
2.166667E-02,-6.876285E+00,-1.036303E+01,2.364341E+02,7.045569E+03,2.935357E+06
2.2E-02,-6.991568E+00,-1.083783E+01,2.371736E+02,9.423151E+03,9.725075E+06
2.233333E-02,-5.775778E+00,-1.119815E+01,2.427162E+02,1.632089E+04,5.451483E+06
2.266667E-02,-4.669208E+00,-1.158825E+01,2.480542E+02,1.244969E+04,-2.377574E+06
2.3E-02,-4.230685E+00,-1.229798E+01,2.51016E+02,1.315187E+04,4.326516E+06
2.333333E-02,-2.946662E+00,-1.258501E+01,2.568221E+02,1.710669E+04,7.880367E+06
2.366667E-02,-1.657278E+00,-1.245469E+01,2.624205E+02,1.759296E+04,-6.997123E+06
2.4E-02,-3.209027E-01,-1.268419E+01,2.685508E+02,1.342396E+04,1.577233E+06
2.433333E-02,3.08161E-01,-1.28873E+01,2.713698E+02,1.602959E+04,9.021567E+06
2.466667E-02,2.040505E+00,-1.254691E+01,2.792372E+02,2.247278E+04,1.178742E+07
2.5E-02,3.706838E+00,-1.263411E+01,2.863516E+02,2.234093E+04,6.886612E+05
2.533333E-02,5.260157E+00,-1.174212E+01,2.941311E+02,2.337322E+04,2.892202E+06
2.566667E-02,6.739534E+00,-1.081329E+01,3.019338E+02,2.404547E+04,1.235051E+06
2.6E-02,8.201327E+00,-9.718225E+00,3.101614E+02,2.441237E+04,1.017166E+06
2.633333E-02,9.608811E+00,-8.588641E+00,3.182087E+02,2.450356E+04,-2.009656E+06
2.666667E-02,1.063456E+01,-7.039627E+00,3.264971E+02,2.342092E+04,-4.128953E+06
2.7E-02,1.198082E+01,-5.889409E+00,3.338227E+02,2.137284E+04,-6.320539E+06
2.733333E-02,1.174239E+01,-4.101617E+00,3.407457E+02,1.943207E+04,-6.386128E+06
2.766667E-02,1.290614E+01,-3.032486E+00,3.467774E+02,1.697909E+04,-4.53172E+06
2.8E-02,1.30632E+01,-1.820784E+00,3.520651E+02,1.623059E+04,-8.544141E+05
2.833333E-02,1.288219E+01,-5.404279E-01,3.575978E+02,1.666441E+04,-1.398012E+06
2.866667E-02,1.309435E+01,7.262843E-01,3.631747E+02,1.544826E+04,-3.345651E+06
2.9E-02,1.317662E+01,1.82761E+00,3.678966E+02,1.407152E+04,-3.16402E+06
2.933333E-02,1.297164E+01,2.888977E+00,3.725557E+02,1.355547E+04,-1.90555E+06
2.966667E-02,1.28011E+01,3.897467E+00,3.769336E+02,1.274904E+04,-2.337761E+06
3E-02,1.258845E+01,4.846137E+00,3.810551E+02,1.199947E+04,-1.14332E+06
3.033333E-02,1.219598E+01,5.669783E+00,3.849332E+02,1.189962E+04,-2.150676E+06
3.066667E-02,1.174835E+01,6.509036E+00,3.889881E+02,1.087747E+04,-5.407436E+06
3.1E-02,1.137275E+01,7.157608E+00,3.921849E+02,8.101651E+03,-3.146947E+06
3.133333E-02,1.115337E+01,7.633797E+00,3.943892E+02,8.297472E+03,-2.216257E+06
3.166667E-02,1.055643E+01,8.163799E+00,3.977165E+02,7.65102E+03,1.722836E+06
3.2E-02,1.044852E+01,8.61001E+00,3.994899E+02,8.137048E+03,-3.776409E+06
3.233333E-02,9.833132E+00,9.21496E+00,4.031412E+02,6.856541E+03,-4.911734E+06
3.266667E-02,9.843585E+00,9.526096E+00,4.040609E+02,3.22319E+03,-4.006531E+05
3.3E-02,9.57498E+00,9.672406E+00,4.0529E+02,6.85483E+03,4.368884E+06
3.333333E-02,8.872905E+00,1.007526E+01,4.086308E+02,7.355522E+03,-1.692293E+06
3.366667E-02,8.833244E+00,1.059962E+01,4.101937E+02,4.534189E+03,4.072493E+05
3.4E-02,8.462322E+00,1.069735E+01,4.116536E+02,7.515888E+03,5.608748E+06
3.433333E-02,7.695551E+00,1.107422E+01,4.152043E+02,9.374005E+03,3.440845E+06
3.466667E-02,7.245071E+00,1.155096E+01,4.17903E+02,8.88406E+03,3.325577E+05
3.5E-02,6.453574E+00,1.170366E+01,4.21127E+02,9.962012E+03,1.728335E+06
3.533333E-02,5.715473E+00,1.200662E+01,4.245443E+02,1.003722E+04,3.854182E+06
3.566667E-02,5.060826E+00,1.241261E+01,4.278185E+02,1.210293E+04,3.124452E+06
3.6E-02,3.946818E+00,1.260427E+01,4.326129E+02,1.300003E+04,2.579637E+06
3.633333E-02,3.115605E+00,1.296263E+01,4.364852E+02,1.291605E+04,3.841009E+05
3.666667E-02,2.039064E+00,1.320757E+01,4.412236E+02,1.387376E+04,4.270158E+06
3.7E-02,9.909937E-01,1.328626E+01,4.457343E+02,1.523616E+04,6.600607E+06
3.733333E-02,-3.251609E-01,1.348727E+01,4.513811E+02,1.857613E+04,8.161674E+06
3.766667E-02,-1.926646E+00,1.350619E+01,4.581184E+02,2.08151E+04,3.974233E+06
3.8E-02,-3.56254E+00,1.306024E+01,4.652578E+02,2.119595E+04,-2.226747E+06
3.833333E-02,-5.090693E+00,1.24439E+01,4.722491E+02,1.940508E+04,6.463573E+05
3.866667E-02,-6.313044E+00,1.177648E+01,4.781945E+02,2.078865E+04,4.261549E+06
3.9E-02,-7.897124E+00,1.082642E+01,4.861081E+02,2.336711E+04,4.871212E+06
3.933333E-02,-9.193553E+00,9.596135E+00,4.937726E+02,2.344329E+04,4.041143E+05
3.966667E-02,-1.011659E+01,7.978996E+00,5.01737E+02,2.382783E+04,-8.394369E+05
4E-02,-1.086311E+01,6.358625E+00,5.096578E+02,2.29209E+04,-1.845757E+06
4.033333E-02,-1.122143E+01,4.759147E+00,5.170176E+02,2.233039E+04,6.49667E+05
4.066667E-02,-1.154034E+01,3.190719E+00,5.245447E+02,2.342537E+04,-6.049158E+06
4.1E-02,-1.203048E+01,1.555117E+00,5.326345E+02,1.922371E+04,-3.498088E+06
4.133333E-02,-1.251425E+01,5.769054E-01,5.373605E+02,1.886199E+04,-3.225929E+06
4.166667E-02,-1.20113E+01,-1.095055E+00,5.452092E+02,1.968388E+04,-5.429943E+06
4.2E-02,-1.20265E+01,-2.225318E+00,5.504831E+02,1.37635E+04,-1.207263E+07
4.233333E-02,-1.186925E+01,-3.04416E+00,5.543849E+02,1.161235E+04,-6.330956E+05
4.266667E-02,-1.176171E+01,-3.872671E+00,5.582247E+02,1.334779E+04,5.131071E+06
4.3E-02,-1.128119E+01,-4.854566E+00,5.632834E+02,1.55196E+04,5.263202E+06
4.333333E-02,-1.066171E+01,-5.805975E+00,5.685711E+02,1.658977E+04,-6.158774E+06
4.366667E-02,-9.893198E+00,-6.759623E+00,5.743432E+02,1.229029E+04,-6.576039E+06
4.4E-02,-9.835622E+00,-7.348518E+00,5.767646E+02,1.02407E+04,-7.449867E+06
4.433333E-02,-9.237261E+00,-8.078172E+00,5.811704E+02,9.432782E+03,3.782889E+06
4.466667E-02,-9.693698E+00,-9.056344E+00,5.830531E+02,1.055518E+04,-7.382717E+05
4.5E-02,-8.173938E+00,-9.144346E+00,5.882071E+02,1.145553E+04,3.715152E+06
4.533333E-02,-8.339999E+00,-1.018592E+01,5.906902E+02,1.071912E+04,-6.66804E+06
4.566667E-02,-6.991453E+00,-1.011701E+01,5.953532E+02,9.200865E+03,5.320256E+06
4.6E-02,-7.111672E+00,-1.087775E+01,5.968241E+02,1.142845E+04,-3.717994E+05
4.633333E-02,-5.761312E+00,-1.129365E+01,6.029722E+02,1.249193E+04,4.001717E+06
4.666667E-02,-5.541551E+00,-1.196669E+01,6.05152E+02,1.078658E+04,1.556799E+06
4.7E-02,-4.444272E+00,-1.231963E+01,6.101632E+02,1.552359E+04,8.747662E+06
4.733333E-02,-3.229829E+00,-1.24898E+01,6.155011E+02,1.613436E+04,-2.719394E+05
4.766667E-02,-2.015282E+00,-1.260927E+01,6.209195E+02,1.542537E+04,-1.968797E+06
4.8E-02,-9.13873E-01,-1.239914E+01,6.257847E+02,1.457099E+04,-1.336093E+06
4.833333E-02,1.378099E-01,-1.246407E+01,6.306335E+02,1.463369E+04,-2.146995E+06
4.866667E-02,1.216044E+00,-1.253631E+01,6.355405E+02,1.336221E+04,4.526278E+05
4.9E-02,2.115724E+00,-1.25869E+01,6.395416E+02,1.421835E+04,1.066152E+07
4.933333E-02,3.368452E+00,-1.255427E+01,6.450194E+02,2.068888E+04,6.068634E+06
4.966667E-02,4.975467E+00,-1.153395E+01,6.533342E+02,1.988621E+04,2.574327E+06
