,mass_B,,,,
t,x,y,θ,ω,α
0E+00,3.566753E+00,-1.225882E+01,-7.377742E+01,,
3.333333E-04,4.795179E+00,-1.200333E+01,-6.822392E+01,2.133291E+04,
6.666667E-04,6.544354E+00,-1.113475E+01,-5.955548E+01,2.651082E+04,6.006488E+06
1E-03,8.24103E+00,-1.001498E+01,-5.055004E+01,2.508945E+04,1.878475E+06
1.333333E-03,9.068848E+00,-8.406429E+00,-4.282918E+01,2.664316E+04,1.967145E+06
1.666667E-03,1.035786E+01,-6.672096E+00,-3.278794E+01,2.797725E+04,-1.63318E+07
2E-03,1.148037E+01,-5.154108E+00,-2.417768E+01,1.604302E+04,-1.172132E+07
2.333333E-03,1.09728E+01,-4.453938E+00,-2.209259E+01,1.624594E+04,6.155706E+05
2.666667E-03,1.234437E+01,-2.928792E+00,-1.334705E+01,2.139743E+04,5.004008E+06
3E-03,1.259436E+01,-1.731401E+00,-7.827631E+00,1.674537E+04,-9.484879E+06
3.333333E-03,1.311992E+01,-5.002272E-01,-2.183476E+00,1.595813E+04,-2.89718E+06
3.666667E-03,1.324595E+01,6.504133E-01,2.811125E+00,1.456818E+04,-4.35158E+06
4E-03,1.301874E+01,1.720571E+00,7.528644E+00,1.32119E+04,-4.317951E+06
4.333333E-03,1.288323E+01,2.649015E+00,1.161906E+01,1.157905E+04,-2.924749E+06
4.666667E-03,1.254229E+01,3.418951E+00,1.524801E+01,1.11597E+04,-1.315319E+06
5E-03,1.233081E+01,4.260013E+00,1.905886E+01,1.09482E+04,-9.558529E+05
5.333333E-03,1.193067E+01,4.95327E+00,2.254681E+01,1.035995E+04,-4.60229E+06
5.666667E-03,1.128655E+01,5.496407E+00,2.596549E+01,8.211577E+03,-5.710755E+06
6E-03,1.115154E+01,5.934671E+00,2.80212E+01,6.006444E+03,-3.396497E+06
6.333333E-03,1.100601E+01,6.346586E+00,2.996978E+01,6.149949E+03,-1.614396E+06
6.666667E-03,1.074017E+01,6.742824E+00,3.212116E+01,5.216804E+03,-3.146446E+06
7E-03,1.056182E+01,6.976848E+00,3.344765E+01,3.695859E+03,-1.122207E+06
7.333333E-03,1.054594E+01,7.271102E+00,3.458507E+01,4.420374E+03,1.379269E+05
7.666667E-03,1.023206E+01,7.542229E+00,3.639457E+01,4.280383E+03,-1.268108E+06
8E-03,1.004196E+01,7.6884E+00,3.743866E+01,3.106582E+03,-2.657584E+06
8.333333E-03,9.911852E+00,7.874538E+00,3.846562E+01,2.717288E+03,1.405569E+06
8.666667E-03,9.928072E+00,8.111628E+00,3.925018E+01,3.744688E+03,5.330061E+06
9E-03,9.724539E+00,8.442121E+00,4.096208E+01,6.521999E+03,3.699308E+06
9.333333E-03,9.194878E+00,8.755607E+00,4.359818E+01,6.595764E+03,-3.277814E+06
9.666667E-03,9.097829E+00,9.212642E+00,4.535926E+01,3.953677E+03,3.857679E+06
1E-02,8.936412E+00,9.329869E+00,4.623396E+01,8.181297E+03,3.40903E+06
1.033333E-02,8.133101E+00,9.976951E+00,5.081346E+01,8.720868E+03,5.868729E+06
1.066667E-02,7.925444E+00,1.01616E+01,5.204788E+01,9.095917E+03,2.644898E+06
1.1E-02,6.972934E+00,1.068724E+01,5.68774E+01,1.296005E+04,7.492124E+06
1.133333E-02,6.313536E+00,1.124503E+01,6.068791E+01,1.270206E+04,1.059413E+06
1.166667E-02,5.298468E+00,1.15438E+01,6.534544E+01,1.421331E+04,4.710191E+06
1.2E-02,4.339652E+00,1.202977E+01,7.016345E+01,1.557003E+04,8.14013E+06
1.233333E-02,3.140573E+00,1.234388E+01,7.572546E+01,1.951972E+04,7.529244E+06
1.266667E-02,1.523173E+00,1.272949E+01,8.31766E+01,2.137893E+04,5.941812E+06
1.3E-02,4.894147E-03,1.279673E+01,8.997809E+01,2.249854E+04,-5.515094E+05
1.333333E-02,-1.855401E+00,1.29145E+01,9.817563E+01,2.210426E+04,5.703133E+05
1.366667E-02,-3.187536E+00,1.213785E+01,1.047143E+02,2.158704E+04,2.843794E+06
1.4E-02,-4.670647E+00,1.123875E+01,1.12567E+02,2.474871E+04,1.094872E+07
1.433333E-02,-6.317523E+00,1.042597E+01,1.212134E+02,2.856906E+04,7.540634E+06
1.466667E-02,-8.022664E+00,9.032006E+00,1.31613E+02,3.046233E+04,4.815737E+06
1.5E-02,-9.463809E+00,7.522025E+00,1.415216E+02,3.100996E+04,-2.575667E+06
1.533333E-02,-1.058281E+01,5.559321E+00,1.522863E+02,2.960195E+04,-2.950076E+06
1.566667E-02,-1.131448E+01,3.839373E+00,1.612563E+02,2.794298E+04,-8.72746E+06
1.6E-02,-1.213616E+01,1.94064E+00,1.70915E+02,2.502755E+04,-1.019502E+07
1.633333E-02,-1.212429E+01,4.35829E-01,1.779413E+02,2.002155E+04,-1.208879E+07
1.666667E-02,-1.185415E+01,-8.835564E-01,1.842627E+02,1.744709E+04,-1.524902E+07
1.7E-02,-1.21536E+01,-2.049667E+00,1.895727E+02,1.036773E+04,8.365703E+06
1.733333E-02,-1.250622E+01,-2.470517E+00,1.911745E+02,1.954597E+04,1.162077E+07
1.766667E-02,-1.083954E+01,-4.512804E+00,2.026033E+02,2.451675E+04,3.409359E+06
1.8E-02,-1.053517E+01,-5.488708E+00,2.07519E+02,1.664991E+04,-1.046332E+07
1.833333E-02,-9.850798E+00,-6.570477E+00,2.137033E+02,1.936457E+04,-7.561819E+06
1.866667E-02,-8.955229E+00,-7.629242E+00,2.204287E+02,1.264475E+04,-7.23549E+06
1.9E-02,-9.167896E+00,-8.293455E+00,2.221331E+02,1.137806E+04,-5.520011E+06
1.933333E-02,-8.061543E+00,-8.957682E+00,2.280141E+02,1.255721E+04,5.668432E+05
1.966667E-02,-7.770634E+00,-9.428066E+00,2.305046E+02,9.165829E+03,-5.602702E+06
2E-02,-7.222529E+00,-9.986575E+00,2.341247E+02,1.013617E+04,-7.640795E+06
2.033333E-02,-6.614759E+00,-1.028854E+01,2.37262E+02,4.346666E+03,-4.985735E+06
2.066667E-02,-7.189844E+00,-1.108088E+01,2.370224E+02,4.695103E+03,5.136319E+06
2.1E-02,-6.384453E+00,-1.123506E+01,2.403921E+02,1.004979E+04,-1.092312E+05
2.133333E-02,-5.628459E+00,-1.139948E+01,2.437223E+02,4.601791E+03,-6.743028E+06
2.166667E-02,-6.10398E+00,-1.222129E+01,2.434599E+02,3.42195E+03,2.17194E+06
2.2E-02,-5.425101E+00,-1.218703E+01,2.460036E+02,7.97324E+03,8.795143E+06
2.233333E-02,-4.762381E+00,-1.226256E+01,2.487754E+02,8.723612E+03,-4.372115E+05
2.266667E-02,-4.109114E+00,-1.251216E+01,2.518193E+02,7.922224E+03,5.050314E+05
2.3E-02,-3.578385E+00,-1.252627E+01,2.540569E+02,8.413496E+03,-4.57489E+06
2.333333E-02,-2.775259E+00,-1.244469E+01,2.574283E+02,6.103892E+03,1.172307E+06
2.366667E-02,-2.802494E+00,-1.332897E+01,2.581262E+02,7.092186E+03,5.966063E+06
2.4E-02,-1.833426E+00,-1.330909E+01,2.621564E+02,1.20834E+04,8.628361E+06
2.433333E-02,-8.877909E-01,-1.330237E+01,2.661818E+02,1.21217E+04,-4.552867E+05
2.466667E-02,5.55826E-02,-1.340444E+01,2.702376E+02,1.184066E+04,8.20236E+05
2.5E-02,9.580818E-01,-1.344637E+01,2.740756E+02,1.24368E+04,7.821511E+05
2.533333E-02,2.009671E+00,-1.340097E+01,2.785288E+02,1.275835E+04,8.181572E+06
2.566667E-02,2.969007E+00,-1.330316E+01,2.825811E+02,1.690872E+04,2.40613E+06
2.6E-02,4.470549E+00,-1.241657E+01,2.898013E+02,1.653778E+04,7.273785E+06
2.633333E-02,5.284572E+00,-1.209228E+01,2.936063E+02,1.859044E+04,9.575986E+05
2.666667E-02,6.887273E+00,-1.093896E+01,3.021949E+02,2.068403E+04,-2.42939E+06
2.7E-02,7.917573E+00,-1.035738E+01,3.073957E+02,1.463244E+04,-7.963293E+06
2.733333E-02,8.837034E+00,-9.831811E+00,3.119499E+02,1.555384E+04,8.634743E+06
2.766667E-02,9.693192E+00,-8.800078E+00,3.177649E+02,2.061501E+04,1.019611E+07
2.8E-02,1.049639E+01,-7.161976E+00,3.256932E+02,2.308652E+04,-6.132307E+06
2.833333E-02,1.145149E+01,-5.79563E+00,3.331559E+02,1.668864E+04,-4.303276E+06
2.866667E-02,1.132987E+01,-4.851553E+00,3.36819E+02,1.772653E+04,-2.788435E+05
2.9E-02,1.21862E+01,-3.271304E+00,3.449736E+02,1.989467E+04,1.606838E+06
2.933333E-02,1.244298E+01,-2.175661E+00,3.500821E+02,1.637923E+04,-4.387856E+06
2.966667E-02,1.266929E+01,-9.09685E-01,3.558931E+02,1.786199E+04,1.348189E+06
3E-02,1.281008E+01,4.451122E-01,3.619901E+02,1.738015E+04,-6.282658E+05
3.033333E-02,1.271388E+01,1.669265E+00,3.674798E+02,1.70401E+04,-1.921715E+06
3.066667E-02,1.26705E+01,3.006886E+00,3.733501E+02,1.654452E+04,6.107992E+05
3.1E-02,1.234148E+01,4.131683E+00,3.785095E+02,1.686324E+04,-2.592944E+06
3.133333E-02,1.161816E+01,5.317318E+00,3.845923E+02,1.572449E+04,-1.198141E+06
3.166667E-02,1.116241E+01,6.18552E+00,3.889925E+02,1.490243E+04,-3.317843E+06
3.2E-02,1.04523E+01,7.190986E+00,3.945272E+02,1.463995E+04,-7.677176E+05
3.233333E-02,1.00942E+01,8.102168E+00,3.987525E+02,1.347249E+04,1.312596E+06
3.266667E-02,9.384876E+00,8.908685E+00,4.035089E+02,1.5804E+04,1.70803E+06
3.3E-02,8.528606E+00,9.91139E+00,4.092885E+02,1.523622E+04,9.453423E+05
3.333333E-02,7.798033E+00,1.060269E+01,4.136664E+02,1.530418E+04,4.667718E+05
3.366667E-02,6.565115E+00,1.114147E+01,4.194913E+02,1.659376E+04,-7.112699E+05
3.4E-02,5.496592E+00,1.164332E+01,4.247289E+02,1.444881E+04,-4.096034E+06
3.433333E-02,4.568571E+00,1.197884E+01,4.291238E+02,1.35724E+04,1.464751E+06
3.466667E-02,3.563667E+00,1.224799E+01,4.337771E+02,1.549705E+04,2.736182E+06
3.5E-02,2.348164E+00,1.261448E+01,4.394552E+02,1.593703E+04,-1.037398E+05
3.533333E-02,1.261227E+00,1.286723E+01,4.444018E+02,1.4888E+04,-2.421184E+06
3.566667E-02,1.40453E-01,1.298986E+01,4.493805E+02,1.454869E+04,5.181659E+05
3.6E-02,-9.399764E-01,1.311027E+01,4.54101E+02,1.499659E+04,6.285332E+06
3.633333E-02,-2.132018E+00,1.290891E+01,4.593782E+02,1.863276E+04,2.600736E+06
3.666667E-02,-3.757054E+00,1.26651E+01,4.665228E+02,1.791415E+04,-4.545291E+06
3.7E-02,-4.765715E+00,1.22102E+01,4.71321E+02,1.422157E+04,-7.057314E+06
3.733333E-02,-5.754156E+00,1.179576E+01,4.760038E+02,1.371086E+04,1.030677E+06
3.766667E-02,-6.622386E+00,1.125984E+01,4.804616E+02,1.465396E+04,2.742069E+06
3.8E-02,-7.643483E+00,1.060842E+01,4.857732E+02,1.595079E+04,2.51046E+06
3.833333E-02,-8.53002E+00,9.77972E+00,4.910954E+02,1.612642E+04,1.206863E+06
3.866667E-02,-9.299426E+00,8.817395E+00,4.965241E+02,1.673458E+04,2.821002E+06
3.9E-02,-9.946657E+00,7.701019E+00,5.022518E+02,1.799629E+04,-1.985271E+05
3.933333E-02,-1.060687E+01,6.494391E+00,5.085216E+02,1.702534E+04,-3.183754E+06
3.966667E-02,-1.109921E+01,5.509199E+00,5.13602E+02,1.524706E+04,-2.556856E+05
4E-02,-1.148675E+01,4.481653E+00,5.186863E+02,1.68791E+04,-2.601829E+05
4.033333E-02,-1.19231E+01,3.227198E+00,5.248548E+02,1.59084E+04,-4.232298E+06
4.066667E-02,-1.222936E+01,2.312543E+00,5.292919E+02,1.311179E+04,-5.652433E+06
4.1E-02,-1.224151E+01,1.373976E+00,5.33596E+02,1.251131E+04,-1.990097E+06
4.133333E-02,-1.218068E+01,5.035342E-01,5.376328E+02,1.17505E+04,-1.011647E+07
4.166667E-02,-1.198483E+01,-2.991074E-01,5.414296E+02,6.430029E+03,-2.644351E+05
4.2E-02,-1.266019E+01,-4.242946E-01,5.419195E+02,9.116014E+03,5.46891E+06
4.233333E-02,-1.231329E+01,-1.622603E+00,5.47507E+02,1.344345E+04,-5.598317E+06
4.266667E-02,-1.183877E+01,-2.275888E+00,5.508818E+02,4.190822E+03,-5.587364E+06
4.3E-02,-1.276042E+01,-2.319161E+00,5.503009E+02,7.21735E+03,1.323004E+07
4.333333E-02,-1.185368E+01,-3.330439E+00,5.556934E+02,1.638842E+04,-1.077157E+06
4.366667E-02,-1.112224E+01,-4.319948E+00,5.612265E+02,6.69447E+03,-7.509007E+06
4.4E-02,-1.184107E+01,-4.346425E+00,5.601563E+02,7.055728E+03,-8.08018E+06
4.433333E-02,-1.086524E+01,-5.282977E+00,5.659303E+02,7.114098E+03,1.131866E+07
4.466667E-02,-1.195365E+01,-5.548464E+00,5.648991E+02,8.554401E+03,-6.274703E+06
4.5E-02,-1.038976E+01,-6.400131E+00,5.716332E+02,9.277887E+03,1.360629E+06
4.533333E-02,-1.106529E+01,-6.670885E+00,5.710843E+02,3.885812E+03,-7.57048E+06
4.566667E-02,-1.084607E+01,-7.377559E+00,5.742238E+02,7.628026E+03,1.564721E+07
4.6E-02,-1.108438E+01,-8.103539E+00,5.761697E+02,1.211821E+04,2.725837E+06
4.633333E-02,-9.243241E+00,-8.411462E+00,5.823026E+02,1.235833E+04,6.751747E+06
4.666667E-02,-9.347676E+00,-9.156662E+00,5.844086E+02,1.303655E+04,-3.711241E+06
