,mass_B,,,,
t,x,y,θ,ω,α
0E+00,6E+00,-1.1E+01,-6.138954E+01,,
3.333333E-04,6.970843E+00,-1.018557E+01,-5.561287E+01,1.67126E+04,
6.666667E-04,7.741376E+00,-9.307269E+00,-5.024781E+01,1.62209E+04,-5.021849E+06
1E-03,8.678484E+00,-8.617787E+00,-4.479894E+01,1.384604E+04,-7.673459E+06
1.333333E-03,9.193105E+00,-7.996267E+00,-4.101712E+01,1.049443E+04,-3.430289E+06
1.666667E-03,9.752272E+00,-7.56536E+00,-3.780265E+01,1.141952E+04,1.17428E+06
2E-03,1.062742E+01,-7.008584E+00,-3.34041E+01,1.206749E+04,-8.433535E+04
2.333333E-03,1.105694E+01,-6.321521E+00,-2.975766E+01,1.080625E+04,-4.84824E+06
2.666667E-03,1.181143E+01,-5.811929E+00,-2.619994E+01,9.172808E+03,-4.188765E+06
3E-03,1.185272E+01,-5.188786E+00,-2.364245E+01,7.612623E+03,-6.368235E+06
3.333333E-03,1.19515E+01,-4.617656E+00,-2.112485E+01,5.428089E+03,-1.071305E+06
3.666667E-03,1.232214E+01,-4.490672E+00,-2.002373E+01,5.925344E+03,4.782666E+05
4E-03,1.262779E+01,-3.902827E+00,-1.717462E+01,7.018057E+03,5.680123E+06
4.333333E-03,1.272027E+01,-3.490617E+00,-1.534502E+01,8.474126E+03,3.367247E+06
4.666667E-03,1.278224E+01,-2.606432E+00,-1.152521E+01,1.047494E+04,1.597805E+05
5E-03,1.295898E+01,-1.904772E+00,-8.361727E+00,8.075082E+03,-7.020522E+06
5.333333E-03,1.283972E+01,-1.38165E+00,-6.14182E+00,5.671957E+03,-3.77053E+06
5.666667E-03,1.304842E+01,-1.045364E+00,-4.580422E+00,5.381723E+03,-1.349906E+05
6E-03,1.288365E+01,-5.746796E-01,-2.554004E+00,5.941978E+03,-2.928877E+05
6.333333E-03,1.307969E+01,-1.413367E-01,-6.191036E-01,5.142234E+03,-1.274341E+06
6.666667E-03,1.339745E+01,2.044185E-01,8.741518E-01,4.867378E+03,-1.094544E+06
7E-03,1.301576E+01,5.969189E-01,2.625815E+00,4.697556E+03,-1.924524E+06
7.333333E-03,1.321564E+01,9.254845E-01,4.005856E+00,3.466022E+03,-2.340463E+06
7.666667E-03,1.339451E+01,1.15691E+00,4.936497E+00,2.995236E+03,6.018201E+05
8E-03,1.316983E+01,1.384828E+00,6.00268E+00,3.91874E+03,3.196281E+06
8.333333E-03,1.3288E+01,1.760958E+00,7.54899E+00,5.219829E+03,3.649444E+06
8.666667E-03,1.358338E+01,2.26883E+00,9.482566E+00,6.338031E+03,1.157199E+07
9E-03,1.333795E+01,2.780211E+00,1.177434E+01,1.223881E+04,-5.415219E+06
9.333333E-03,1.280566E+01,4.072473E+00,1.764177E+01,5.86089E+03,-2.333509E+06
9.666667E-03,1.294274E+01,3.633558E+00,1.56816E+01,5.006899E+03,-1.108818E+06
1E-02,1.266062E+01,4.854812E+00,2.09797E+01,1.065778E+04,6.525401E+06
1.033333E-02,1.267488E+01,5.324591E+00,2.278679E+01,6.195123E+03,-1.325814E+06
1.066667E-02,1.226603E+01,5.748383E+00,2.510979E+01,1.027132E+04,9.834019E+06
1.1E-02,1.196126E+01,6.804427E+00,2.963434E+01,1.35828E+04,7.118261E+06
1.133333E-02,1.163444E+01,7.89637E+00,3.416499E+01,1.442821E+04,-7.715889E+05
1.166667E-02,1.098286E+01,8.974378E+00,3.925315E+01,1.355084E+04,1.006383E+06
1.2E-02,1.030374E+01,9.675472E+00,4.319888E+01,1.415845E+04,4.301071E+06
1.233333E-02,9.409932E+00,1.070813E+01,4.869211E+01,1.722042E+04,5.923608E+06
1.266667E-02,8.34535E+00,1.177748E+01,5.467916E+01,1.798425E+04,3.897034E+06
1.3E-02,7.147226E+00,1.272664E+01,6.068161E+01,1.950524E+04,-4.628884E+06
1.333333E-02,5.590819E+00,1.362008E+01,6.768266E+01,1.603301E+04,2.042624E+06
1.366667E-02,4.716919E+00,1.399203E+01,7.137029E+01,1.821171E+04,5.636261E+06
1.4E-02,2.641752E+00,1.471731E+01,7.98238E+01,2.289524E+04,8.694235E+06
1.433333E-02,8.614547E-01,1.464579E+01,8.663378E+01,2.20507E+04,-1.14898E+06
1.466667E-02,-1.127798E+00,1.425285E+01,9.452427E+01,2.303538E+04,4.092485E+06
1.5E-02,-2.917638E+00,1.373737E+01,1.019907E+02,2.411995E+04,-5.23036E+06
1.533333E-02,-4.831106E+00,1.285007E+01,1.106042E+02,2.084466E+04,-8.268544E+06
1.566667E-02,-6.01612E+00,1.239679E+01,1.158871E+02,1.679867E+04,-4.210499E+06
1.6E-02,-7.358949E+00,1.186722E+01,1.218033E+02,1.88635E+04,1.214955E+06
1.633333E-02,-8.392635E+00,1.056505E+01,1.284628E+02,1.806484E+04,9.860906E+05
1.666667E-02,-9.440195E+00,9.828141E+00,1.338466E+02,1.848194E+04,1.997104E+06
1.7E-02,-1.053024E+01,8.593119E+00,1.407841E+02,2.039515E+04,1.877055E+06
1.733333E-02,-1.135288E+01,7.248377E+00,1.474433E+02,1.936816E+04,-1.129889E+06
1.766667E-02,-1.207423E+01,5.968447E+00,1.536962E+02,1.943128E+04,-4.462582E+06
1.8E-02,-1.215336E+01,4.328207E+00,1.603975E+02,1.710132E+04,-5.33324E+06
1.833333E-02,-1.243143E+01,3.308424E+00,1.650971E+02,1.481892E+04,5.053592E+06
1.866667E-02,-1.316536E+01,2.255881E+00,1.702768E+02,2.040935E+04,4.580138E+06
1.9E-02,-1.272414E+01,2.880112E-01,1.787033E+02,1.992577E+04,3.130648E+06
1.933333E-02,-1.267019E+01,-7.884061E-01,1.835607E+02,1.955866E+04,-3.904863E+06
