,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.625E+01,-4E+00,-1.382865E+01,,
1.333333E-03,1.687058E+01,-2.884395E+00,-9.702158E+00,3.013676E+03,
2.666667E-03,1.690954E+01,-1.715278E+00,-5.792183E+00,2.78152E+03,-4.136241E+05
4E-03,1.698921E+01,-6.778338E-01,-2.28477E+00,1.973072E+03,-6.172926E+05
5.333333E-03,1.723254E+01,-1.596072E-01,-5.306564E-01,1.012427E+03,-5.015835E+05
6.666667E-03,1.71949E+01,1.245578E-01,4.150366E-01,6.511321E+02,-4.872723E+04
8E-03,1.728199E+01,3.637248E-01,1.205696E+00,8.696617E+02,1.981769E+05
9.333333E-03,1.739635E+01,8.307784E-01,2.734134E+00,1.251879E+03,3.351559E+05
1.066667E-02,1.73477E+01,1.378711E+00,4.544039E+00,1.704467E+03,5.299556E+05
1.2E-02,1.732638E+01,2.213223E+00,7.27938E+00,2.661961E+03,6.741982E+05
1.333333E-02,1.731852E+01,3.568403E+00,1.16426E+01,3.582824E+03,9.835015E+05
1.466667E-02,1.622092E+01,4.90776E+00,1.683358E+01,5.112002E+03,4.049387E+05
1.6E-02,1.567811E+01,7.402508E+00,2.527461E+01,5.137066E+03,2.215099E+05
1.733333E-02,1.492253E+01,8.801422E+00,3.053242E+01,5.032005E+03,8.61061E+04
1.866667E-02,1.359957E+01,1.08927E+01,3.869329E+01,5.882303E+03,-3.87715E+04
2E-02,1.237783E+01,1.291585E+01,4.621856E+01,4.822364E+03,-6.283596E+05
2.133333E-02,1.12001E+01,1.410718E+01,5.155292E+01,4.005335E+03,-2.12587E+05
2.266667E-02,9.755114E+00,1.4964E+01,5.689945E+01,4.328609E+03,3.192268E+04
2.4E-02,8.088884E+00,1.594122E+01,6.309588E+01,4.239177E+03,-3.509492E+05
2.533333E-02,6.739895E+00,1.685429E+01,6.820393E+01,3.305655E+03,-6.407544E+05
2.666667E-02,5.583095E+00,1.709257E+01,7.191096E+01,2.481395E+03,-3.669271E+05
2.8E-02,4.686283E+00,1.727338E+01,7.482098E+01,2.300051E+03,3.232272E+05
2.933333E-02,3.69963E+00,1.7472E+01,7.804443E+01,3.294361E+03,6.06962E+05
3.066667E-02,1.987147E+00,1.773241E+01,8.360594E+01,4.154681E+03,3.658817E+05
3.2E-02,2.730651E-01,1.785019E+01,8.912358E+01,4.139859E+03,6.537522E+04
3.333333E-02,-1.436159E+00,1.767394E+01,9.464557E+01,4.308038E+03,2.951092E+05
3.466667E-02,-3.22384E+00,1.720703E+01,1.006117E+02,4.911722E+03,5.981914E+05
