,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.385E+01,-4.25E+00,-1.705911E+01,,
1.333333E-03,1.289591E+01,-6.007777E+00,-2.497925E+01,-4.591876E+03,
2.666667E-03,1.23978E+01,-6.958491E+00,-2.930412E+01,-1.590431E+03,2.004475E+06
4E-03,1.241787E+01,-6.945914E+00,-2.92204E+01,9.118412E+02,1.641142E+06
5.333333E-03,1.265737E+01,-6.413827E+00,-2.687254E+01,2.663428E+03,1.096968E+06
6.666667E-03,1.323604E+01,-5.379422E+00,-2.211793E+01,3.922699E+03,5.69211E+05
8E-03,1.391848E+01,-4.099601E+00,-1.641201E+01,4.169956E+03,2.286659E+05
9.333333E-03,1.459372E+01,-2.836214E+00,-1.099804E+01,4.401512E+03,-1.406718E+05
1.066667E-02,1.485631E+01,-1.214792E+00,-4.674644E+00,4.01224E+03,-3.854351E+05
1.2E-02,1.494209E+01,-7.79076E-02,-2.987357E-01,3.137009E+03,-4.557634E+05
1.333333E-02,1.487528E+01,9.595202E-01,3.690713E+00,2.876331E+03,-4.246831E+05
1.466667E-02,1.471653E+01,1.903896E+00,7.37148E+00,2.088204E+03,-4.921104E+05
1.6E-02,1.469025E+01,2.394895E+00,9.259256E+00,1.391887E+03,-4.322711E+05
1.733333E-02,1.466628E+01,2.872938E+00,1.108318E+01,1.067599E+03,-1.768786E+05
1.866667E-02,1.464356E+01,3.140962E+00,1.210619E+01,8.289988E+02,-1.594624E+05
2E-02,1.464274E+01,3.459737E+00,1.329384E+01,7.263919E+02,-7.620643E+04
2.133333E-02,1.468606E+01,3.673418E+00,1.404323E+01,5.690086E+02,3.090103E+04
2.266667E-02,1.455137E+01,3.847681E+00,1.48112E+01,8.019779E+02,1.662585E+05
2.4E-02,1.462197E+01,4.243051E+00,1.618184E+01,1.069946E+03,1.665626E+05
2.533333E-02,1.477926E+01,4.706545E+00,1.766439E+01,1.211607E+03,5.332966E+05
2.666667E-02,1.429412E+01,5.037341E+00,1.941279E+01,2.364152E+03,6.545526E+05
2.8E-02,1.374077E+01,6.108819E+00,2.39688E+01,3.265322E+03,6.460965E+05
2.933333E-02,1.31784E+01,7.042615E+00,2.812032E+01,3.79587E+03,8.958646E+05
3.066667E-02,1.251381E+01,8.46966E+00,3.409112E+01,5.696787E+03,1.32128E+06
3.2E-02,1.089051E+01,1.026691E+01,4.331175E+01,7.4882E+03,1.147974E+06
3.333333E-02,8.68673E+00,1.198247E+01,5.405965E+01,8.661757E+03,1.351716E+06
3.466667E-02,5.843094E+00,1.338053E+01,6.640977E+01,1.094262E+04,2.019872E+06
3.6E-02,1.654297E+00,1.395615E+01,8.323997E+01,1.421481E+04,2.346875E+06
3.733333E-02,-3.274965E+00,1.28333E+01,1.043159E+02,1.721474E+04,1.496245E+06
3.866667E-02,-8.02239E+00,9.855394E+00,1.291459E+02,1.840993E+04,-2.553706E+05
4E-02,-1.139407E+01,5.703467E+00,1.534091E+02,1.651258E+04,-2.408906E+06
4.133333E-02,-1.300616E+01,1.555612E+00,1.731795E+02,1.194677E+04,-3.452567E+06
4.266667E-02,-1.359164E+01,-1.252991E+00,1.852671E+02,7.016071E+03,-3.591723E+06
4.4E-02,-1.319158E+01,-2.777261E+00,1.91889E+02,2.541256E+03,-3.191869E+06
4.533333E-02,-1.346163E+01,-2.872116E+00,1.920438E+02,-1.644206E+03,-2.69811E+06
4.666667E-02,-1.349427E+01,-1.777625E+00,1.875045E+02,-4.634482E+03,-1.860492E+06
4.8E-02,-1.357967E+01,7.461574E-02,1.796852E+02,-6.600345E+03,-7.939159E+05
4.933333E-02,-1.30625E+01,2.325951E+00,1.699035E+02,-6.854894E+03,1.87039E+05
5.066667E-02,-1.24608E+01,4.1922E+00,1.614055E+02,-5.923254E+03,7.913053E+05
5.2E-02,-1.186613E+01,5.759783E+00,1.541082E+02,-4.783362E+03,1.502889E+06
5.333333E-02,-1.126467E+01,6.862542E+00,1.486498E+02,-2.07172E+03,1.951563E+06
5.466667E-02,-1.120478E+01,6.843824E+00,1.485836E+02,7.813136E+02,1.866201E+06
5.6E-02,-1.179411E+01,6.609526E+00,1.507333E+02,2.698238E+03,9.428302E+05
5.733333E-02,-1.228725E+01,5.527544E+00,1.557789E+02,3.524224E+03,-3.150675E+04
5.866667E-02,-1.299132E+01,4.694775E+00,1.601313E+02,2.494742E+03,-3.250446E+05
6E-02,-1.347879E+01,4.267554E+00,1.624316E+02,2.381026E+03,1.1891E+04
6.133333E-02,-1.423629E+01,3.422912E+00,1.664807E+02,2.85039E+03,2.81961E+05
6.266667E-02,-1.413568E+01,2.484209E+00,1.700326E+02,2.945714E+03,1.79604E+05
6.4E-02,-1.425437E+01,1.413754E+00,1.743359E+02,3.410349E+03,4.127987E+05
6.533333E-02,-1.426979E+01,2.174752E-01,1.791269E+02,4.000346E+03,1.7933E+05
6.666667E-02,-1.376113E+01,-1.204789E+00,1.850035E+02,4.032349E+03,-2.843848E+05
6.8E-02,-1.373098E+01,-2.391451E+00,1.898798E+02,3.149219E+03,-6.846761E+05
6.933333E-02,-1.357984E+01,-3.235529E+00,1.934014E+02,2.180769E+03,-4.700826E+05
7.066667E-02,-1.385692E+01,-3.893746E+00,1.956952E+02,1.822137E+03,-4.018834E+05
7.2E-02,-1.334044E+01,-4.401716E+00,1.982604E+02,1.293948E+03,-2.776023E+05
7.333333E-02,-1.334036E+01,-4.631435E+00,1.991457E+02,8.593973E+02,-1.235059E+05
7.466667E-02,-1.327987E+01,-4.97893E+00,2.005522E+02,1.103494E+03,2.087218E+05
7.6E-02,-1.303847E+01,-5.291288E+00,2.020884E+02,1.370737E+03,2.115849E+05
7.733333E-02,-1.290388E+01,-5.801259E+00,2.042075E+02,1.706491E+03,5.579277E+05
7.866667E-02,-1.31783E+01,-6.610427E+00,2.06639E+02,2.731146E+03,9.552615E+05
8E-02,-1.258776E+01,-7.710929E+00,2.114905E+02,4.389184E+03,6.80065E+05
