,mass_B,,,,
t,x,y,θ,ω,α
0E+00,-1.55037E+01,-8.429028E+00,-1.51468E+02,,
3.333333E-04,-1.399069E+01,-1.005356E+01,-1.442994E+02,2.286445E+04,
6.666667E-04,-1.177932E+01,-1.128608E+01,-1.362251E+02,2.324237E+04,2.694344E+06
1E-03,-1.023869E+01,-1.273233E+01,-1.288045E+02,2.394584E+04,-1.386993E+06
1.333333E-03,-8.209195E+00,-1.407024E+01,-1.202612E+02,2.327534E+04,-2.628526E+06
1.666667E-03,-6.371791E+00,-1.480396E+01,-1.132876E+02,2.123524E+04,-3.006078E+06
2E-03,-4.488563E+00,-1.554657E+01,-1.061043E+02,2.167904E+04,3.649894E+06
2.333333E-03,-2.551024E+00,-1.64125E+01,-9.883489E+01,2.342899E+04,5.259962E+05
2.666667E-03,-1.359743E-01,-1.606269E+01,-9.048501E+01,2.27962E+04,-4.495617E+06
3E-03,1.787192E+00,-1.602768E+01,-8.363743E+01,1.967983E+04,-1.1556E+06
3.333333E-03,3.52239E+00,-1.571334E+01,-7.736513E+01,2.169064E+04,-8.608498E+03
3.666667E-03,5.769493E+00,-1.516995E+01,-6.9177E+01,2.111167E+04,-4.708603E+06
4E-03,7.308843E+00,-1.452613E+01,-6.329068E+01,1.72176E+04,-5.57723E+06
4.333333E-03,8.652375E+00,-1.368596E+01,-5.76986E+01,1.76376E+04,-8.98945E+05
4.666667E-03,1.024099E+01,-1.288959E+01,-5.153228E+01,1.71239E+04,-7.297276E+05
5E-03,1.134271E+01,-1.186228E+01,-4.628267E+01,1.652439E+04,-7.549424E+05
5.333333E-03,1.278196E+01,-1.0923E+01,-4.051602E+01,1.70713E+04,9.616578E+06
5.666667E-03,1.405915E+01,-9.808453E+00,-3.49018E+01,2.201974E+04,5.762873E+06
6E-03,1.533992E+01,-7.427562E+00,-2.583619E+01,2.302152E+04,-5.975597E+06
6.333333E-03,1.629644E+01,-5.788202E+00,-1.955412E+01,1.644632E+04,-1.036064E+07
6.666667E-03,1.68199E+01,-4.466623E+00,-1.487198E+01,1.577786E+04,-3.941971E+06
7E-03,1.688497E+01,-2.685055E+00,-9.035544E+00,1.501256E+04,-3.737702E+06
7.333333E-03,1.768019E+01,-1.504415E+00,-4.863607E+00,1.234916E+04,-2.886958E+06
7.666667E-03,1.794003E+01,-2.513731E-01,-8.027674E-01,1.324517E+04,2.452304E+06
8E-03,1.791924E+01,1.24251E+00,3.966509E+00,1.4311E+04,7.555087E+06
8.333333E-03,1.776082E+01,2.729813E+00,8.737901E+00,1.76539E+04,5.283871E+06
8.666667E-03,1.774677E+01,5.000349E+00,1.573577E+01,1.906312E+04,-3.628764E+06
9E-03,1.687414E+01,6.628757E+00,2.144665E+01,1.457187E+04,-5.935061E+06
9.333333E-03,1.716975E+01,8.171296E+00,2.545035E+01,1.432062E+04,2.550665E+06
9.666667E-03,1.613626E+01,9.693238E+00,3.099373E+01,1.721451E+04,1.477662E+06
1E-02,1.513375E+01,1.137377E+01,3.692669E+01,1.547478E+04,3.779377E+06
1.033333E-02,1.396046E+01,1.226899E+01,4.131025E+01,1.825709E+04,-3.713314E+05
1.066667E-02,1.227478E+01,1.416943E+01,4.909809E+01,1.781138E+04,-3.71558E+06
1.1E-02,1.150459E+01,1.536983E+01,5.318451E+01,1.331361E+04,-3.372189E+06
1.133333E-02,1.021126E+01,1.632483E+01,5.797383E+01,1.637145E+04,4.426656E+06
1.166667E-02,8.218191E+00,1.69238E+01,6.409881E+01,1.689757E+04,7.702545E+05
1.2E-02,6.578992E+00,1.735478E+01,6.923887E+01,1.608208E+04,-4.818935E+06
1.233333E-02,4.930597E+00,1.817292E+01,7.482019E+01,1.441746E+04,-5.244476E+05
1.266667E-02,3.584845E+00,1.818894E+01,7.885051E+01,1.46129E+04,2.257266E+06
1.3E-02,1.718092E+00,1.804817E+01,8.456213E+01,1.699517E+04,2.283651E+06
1.333333E-02,-5.657061E-02,1.794434E+01,9.018063E+01,1.58752E+04,-1.293953E+06
1.366667E-02,-1.641119E+00,1.822458E+01,9.514559E+01,1.575021E+04,-1.858092E+06
1.4E-02,-3.34562E+00,1.773883E+01,1.006808E+02,1.521897E+04,-2.097775E+06
1.433333E-02,-4.817817E+00,1.762116E+01,1.052916E+02,1.383323E+04,-1.239834E+06
1.466667E-02,-6.07538E+00,1.678038E+01,1.099029E+02,1.449615E+04,2.248418E+06
1.5E-02,-7.827949E+00,1.682106E+01,1.149557E+02,1.547585E+04,7.89695E+04
1.533333E-02,-9.154882E+00,1.571694E+01,1.202202E+02,1.470102E+04,-1.54155E+06
1.566667E-02,-1.029025E+01,1.482983E+01,1.247563E+02,1.403039E+04,2.494772E+06
1.6E-02,-1.170718E+01,1.416475E+01,1.295738E+02,1.636721E+04,-7.369083E+05
1.633333E-02,-1.292521E+01,1.262736E+01,1.356678E+02,1.455803E+04,-2.943191E+06
1.666667E-02,-1.428236E+01,1.229383E+01,1.392791E+02,1.278826E+04,2.827665E+06
1.7E-02,-1.490597E+01,1.075316E+01,1.441933E+02,1.718471E+04,9.684264E+06
1.733333E-02,-1.54321E+01,8.647494E+00,1.507356E+02,1.965843E+04,1.784262E+06
1.766667E-02,-1.610594E+01,6.737608E+00,1.572989E+02,1.824137E+04,-8.223724E+06
1.8E-02,-1.724902E+01,5.307648E+00,1.628965E+02,1.413688E+04,-6.416978E+06
1.833333E-02,-1.647115E+01,3.886472E+00,1.667235E+02,1.317026E+04,3.239194E+06
1.866667E-02,-1.746967E+01,2.555816E+00,1.716767E+02,1.687097E+04,4.026173E+06
1.9E-02,-1.736746E+01,6.153317E-01,1.779709E+02,1.652466E+04,-4.007188E+04
1.933333E-02,-1.763581E+01,-8.295561E-01,1.826931E+02,1.566865E+04,5.687514E+05
1.966667E-02,-1.744187E+01,-2.580761E+00,1.884166E+02,1.760738E+04,-9.463127E+04
2E-02,-1.670402E+01,-4.298608E+00,1.944314E+02,1.583187E+04,-6.582838E+06
2.033333E-02,-1.672357E+01,-5.748982E+00,1.989712E+02,1.266121E+04,-4.471995E+06
2.066667E-02,-1.613689E+01,-6.807251E+00,2.028722E+02,1.274405E+04,1.500317E+06
2.1E-02,-1.561872E+01,-8.11924E+00,2.074672E+02,1.405697E+04,4.391242E+06
2.133333E-02,-1.498298E+01,-9.451173E+00,2.122435E+02,1.54415E+04,3.188709E+06
2.166667E-02,-1.359526E+01,-1.053096E+01,2.177616E+02,1.647342E+04,3.371807E+06
2.2E-02,-1.246051E+01,-1.171174E+01,2.232258E+02,1.736797E+04,6.836641E+06
2.233333E-02,-1.127994E+01,-1.313277E+01,2.293402E+02,2.094915E+04,-7.463562E+05
2.266667E-02,-9.180196E+00,-1.424043E+01,2.371919E+02,1.82355E+04,-2.472809E+06
2.3E-02,-7.727437E+00,-1.423051E+01,2.414972E+02,1.684695E+04,-1.955945E+06
2.333333E-02,-5.854882E+00,-1.480522E+01,2.484232E+02,1.905998E+04,3.149299E+06
