timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f10,vel_scene2_f10,vel_scene4_f10,vel_scene_wheel_f10,lateral_scene1_f10,lateral_scene2_f10,lateral_scene4_f10,lateral_scene_wheel_f10,tumble_scene1_f10,tumble_scene2_f10,tumble_scene4_f10,tumble_scene_wheel_f10,yaw_scene1_f10,yaw_scene2_f10,yaw_scene4_f10,yaw_scene_wheel_f10,pitch_rms_scene1_f10,pitch_rms_scene2_f10,pitch_rms_scene4_f10,pitch_rms_scene_wheel_f10,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
2026-02-17T23:42:54,0.2,8,345ed7f1,52.170905,0.0963,0.0010,-0.0005,0.0003,0.807055,0.000188,0.001454,0.001927,0.144568,0.000000,0.000000,0.000000,91.4,124.7,84.3,44.4,10.45,4.07,2.19,2.68,0.00066412795,0.0042053256,0.0081981157,0.0089204518,0.28754272,0.49497346,0.36959099,0.0001859396,0.49481579,5.0956525,0.85650499,1.0268088,1.1149834e-11,0.68158976
2026-02-17T23:43:01,0.3,16,14593d9d,34.209065,-0.0243,-0.0005,0.0007,-0.0000,0.187035,0.000632,0.000401,0.003702,0.000000,0.000000,0.000000,0.000000,106.5,37.8,126.5,55.4,7.95,6.13,3.65,4.31,0.00074151448,0.0064496488,0.00075973391,0.0055422326,0.61067288,0.23005298,0.020097599,0.00028790481,0.8517287,4.7190155,0.83304364,0.87964817,3.1801773e-11,0.24552505
2026-02-17T23:43:45,1.0,48,3e0d5714,22.997581,0.0461,0.0006,-0.0048,-0.0025,0.393133,0.004508,0.002659,0.007434,0.070643,0.013698,0.000000,0.000000,41.8,100.1,34.6,80.9,27.20,14.46,9.01,7.74,0.020506991,0.00036974717,0.0010559832,0.05447535,1.9321503,0.55697264,0.2384589,0.0025029345,0.52946158,5.044169,1.0066246,0.91278459,7.090834e-11,0.66259261
2026-02-17T23:43:56,1.2,56,2ebc1e44,20.509727,0.0627,0.0006,0.0001,-0.0015,0.237585,0.001008,0.001715,0.004531,0.000000,0.000000,0.000000,0.000000,98.7,108.9,31.4,158.9,5.74,6.53,2.68,1.21,0.0034702255,0.0032023306,0.0044002244,0.0080492014,4.4088366,0.25958054,0.090784472,0.00049781794,0.69141876,4.5052996,0.9185176,0.91459757,1.5740107e-10,0.32679005
2026-02-17T23:44:08,1.4,64,6db62897,17.353045,0.0674,0.0128,0.0081,0.0040,0.296393,0.005276,0.012906,0.008520,0.000000,0.000000,0.000000,0.000000,41.6,145.5,126.6,143.7,7.01,6.72,2.59,1.27,0.013758379,0.0010256787,0.0061053656,0.017590661,0.49777761,0.2671735,0.020675819,0.0022956845,0.16603155,5.1681355,0.86141044,0.81814816,6.4934609e-11,0.28232322
2026-02-17T23:44:19,1.6,72,0bfbc499,17.021149,0.0937,0.0117,0.0091,-0.0010,0.065236,0.028365,0.008230,0.012901,0.001731,0.000000,0.000000,0.000000,65.9,57.2,88.2,40.6,7.68,6.33,2.54,1.39,0.024698488,0.00093825296,0.0072952567,0.0050955521,2.5494131,0.76415601,0.058743238,0.0099888675,0.067762278,4.4481037,0.91853054,0.80087538,8.2579112e-11,0.77800437
2026-02-17T23:44:42,2.0,88,70bf65d6,11.394237,0.0144,0.0498,0.0944,-0.0328,0.018560,0.004933,0.009627,0.062414,0.000000,0.000000,0.000000,0.000000,61.7,12.8,6.5,104.0,4.72,5.78,2.33,1.65,0.071591759,0.0023926972,0.0028057445,0.0031036796,3.2249184,0.4953297,0.29239856,0.0071787265,0.20933872,4.4931921,0.80007609,0.80782456,1.2460703e-10,0.64286533
2026-02-17T23:44:54,2.2,96,9d9b8a3d,0.240819,0.0441,0.0835,0.1017,0.1148,0.000329,0.000941,0.002893,0.004386,0.000000,0.000000,0.000000,0.000000,1.6,2.6,1.5,9.9,3.19,3.81,1.88,0.93,0.38509894,0.00060426978,0.0094226274,0.0044178012,2.3093912,0.43546368,0.48384477,0.010944623,0.018809901,4.7704185,0.8233408,0.80973554,5.820005e-10,0.70856324
2026-02-17T23:45:06,2.4,104,1deca1d5,0.200249,0.0574,0.0906,0.1047,0.1199,0.000529,0.000648,0.002252,0.002804,0.000000,0.000000,0.000000,0.000000,2.3,0.5,3.6,1.6,2.99,3.76,1.54,0.11,0.41116412,0.00040704946,0.025555122,0.0022063335,1.6690409,0.34240079,0.45405859,0.0054070579,0.056220493,4.706822,0.8204738,0.84293864,8.3410251e-10,0.64094395
2026-02-17T23:45:18,2.6,112,14511be2,0.147401,0.0451,0.0771,0.0940,0.1283,0.000906,0.004136,0.001185,0.001362,0.000000,0.000000,0.000000,0.000000,0.6,1.9,0.6,0.8,4.96,7.57,2.02,0.50,0.41905542,0.00025675898,0.0099208992,0.005056356,0.66102888,0.31530562,0.7998851,0.003943035,0.085391776,5.0235878,0.80001159,0.90237196,1.8751241e-09,0.86290246
2026-02-17T23:45:30,2.8,120,aa041b23,0.077622,0.0443,0.0768,0.1080,0.1457,0.001057,0.001952,0.000729,0.003341,0.000000,0.000000,0.000000,0.000000,2.2,1.0,1.9,2.1,9.15,10.82,2.68,0.46,0.20322524,0.00062858253,0.0087443675,0.0058283528,3.8927497,0.64216396,0.82269823,0.0020593164,0.028667037,5.2156041,0.85979877,0.80523314,1.8538898e-09,0.93647277
2026-02-17T23:46:53,4.1,176,8a6801f9,0.065541,0.0559,0.0801,0.0966,0.1474,0.000240,0.000370,0.017636,0.002561,0.000000,0.000000,0.000000,0.000000,2.5,0.8,4.8,0.7,6.61,5.83,0.75,0.14,0.43763846,0.0003347847,0.025126282,0.00035520912,8.6796394,0.73976464,0.66222826,0.00096648945,0.33852984,4.0148855,0.80192118,0.80013089,3.6612741e-09,0.91203363
2026-02-17T23:50:55,8.2,336,176809b8,0.064557,0.0562,0.0863,0.1013,0.1551,0.001939,0.001885,0.009884,0.002397,0.000000,0.000000,0.000000,0.000000,0.9,1.5,2.0,1.4,5.48,5.15,0.56,0.04,0.62715295,0.00095537223,0.016300509,0.00076555828,1.0362205,0.72191767,0.59695602,0.0034007215,0.72575008,3.2096213,0.82557025,0.8158707,3.4688151e-09,0.88786089
2026-02-17T23:51:07,8.4,344,be99462d,0.041590,0.0570,0.0855,0.1016,0.1437,0.000169,0.001430,0.001835,0.003805,0.000000,0.000000,0.000000,0.000000,2.8,0.5,0.7,1.1,4.63,3.65,0.54,0.04,0.49469585,0.00083343301,0.016599982,0.00074993416,1.0637262,0.69458416,0.81670979,0.003061707,0.78653416,3.4675688,0.83894256,0.86795961,2.0180559e-09,0.9439386
2026-02-17T23:51:43,9.0,368,c25a5ebc,0.026509,0.0554,0.0811,0.1026,0.1365,0.006215,0.000307,0.003239,0.004137,0.000000,0.000000,0.000000,0.000000,1.1,2.1,2.8,0.6,4.92,4.29,0.54,0.04,0.57597162,0.00045907752,0.022099213,0.00066688766,0.62410906,0.4572255,0.89073315,0.0048537491,0.28213924,3.4795603,0.89906986,0.8270174,2.7001097e-09,0.94060367
2026-02-17T23:53:18,10.6,432,df98fd2c,0.017478,0.0478,0.0859,0.1072,0.1507,0.000421,0.000232,0.001150,0.002225,0.000000,0.000000,0.000000,0.000000,2.0,0.3,1.2,0.5,7.21,6.49,1.06,0.20,0.51219645,0.00055414973,0.039276581,0.00080300803,0.27903736,0.069504778,0.92992294,0.015784118,0.3136708,3.1865543,0.80339087,1.0637528,5.2237429e-09,0.93470064
2026-02-17T23:53:42,11.0,448,a2cfe6d7,0.015097,0.0465,0.0808,0.1039,0.1400,0.000387,0.000504,0.000365,0.002063,0.000000,0.000000,0.000000,0.000000,3.3,7.5,0.2,1.7,4.46,6.10,0.73,0.09,0.355469,0.0011458208,0.03537495,0.00046954585,0.3277133,0.049356824,0.81206485,0.030130384,0.44278151,3.3045525,0.84577715,1.1466846,2.131765e-09,0.82125953
2026-02-17T23:56:18,13.6,552,7fd2767f,0.007663,0.0505,0.0872,0.1064,0.1453,0.000186,0.000256,0.000609,0.003416,0.000000,0.000000,0.000000,0.000000,1.9,1.0,0.7,2.1,6.32,5.65,0.85,0.17,0.57067783,0.0011128993,0.0081765147,0.0014786169,0.3040976,0.11515534,0.71929318,0.012998516,0.055479832,3.0707201,0.8645644,1.0447546,4.1529087e-09,0.75154614
2026-02-17T23:58:06,15.4,624,5232e4b5,0.004681,0.0509,0.0854,0.1052,0.1468,0.000561,0.000368,0.000153,0.002541,0.000000,0.000000,0.000000,0.000000,0.8,0.9,0.9,0.4,6.07,6.37,1.03,0.29,0.71886299,0.0015178104,0.0043802824,0.0024771222,0.24107739,0.089264723,0.63180159,0.020371811,0.10670358,3.2210468,0.90854942,1.0972536,4.0105948e-09,0.66460554
2026-02-18T00:00:06,17.4,704,b99ae677,0.003992,0.0485,0.0854,0.1052,0.1402,0.000263,0.000562,0.000042,0.003355,0.000000,0.000000,0.000000,0.000000,14.1,0.7,0.8,0.9,6.53,5.95,0.96,0.10,0.58368289,0.0015940948,0.008666207,0.0018047875,0.39229578,0.20651462,0.58069184,0.0078775683,0.35292152,3.2662762,0.94128516,1.0678139,4.1049826e-09,0.66722704
2026-02-18T00:00:18,17.6,712,c692db1a,0.001348,0.0484,0.0823,0.1063,0.1414,0.000429,0.000286,0.000178,0.002656,0.000000,0.000000,0.000000,0.000000,11.6,1.3,1.3,0.9,6.27,5.67,0.84,0.09,0.55692397,0.0017967116,0.011321793,0.0017357415,0.30055888,0.13839821,0.65755873,0.0095984328,0.40105435,3.2936276,0.90947153,1.0806433,3.8612549e-09,0.70488623
2026-02-18T00:02:41,19.9,808,f9e30a77,0.001174,0.0486,0.0837,0.1075,0.1412,0.000333,0.000115,0.000283,0.001951,0.000000,0.000000,0.000000,0.000000,3.3,1.8,1.9,0.9,6.15,5.01,0.88,0.07,0.65737334,0.0022143004,0.011408092,0.0016315604,0.38832632,0.26764026,0.74823274,0.0076089406,0.47833896,3.283149,0.91577931,1.0501872,3.4916741e-09,0.81554097
