id,cost,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping
a1553eee,60.08338577973674,-0.02229571101952337,0.1447669772936766,0.2605274963386652,-0.10775857650038237,34.09444788071623,0.8936017421911779,1.0030243601793694,22.819507586636835,-0.05698525074261733,-0.03287630240406913,0.022974420088116343,0.09514080983027043,0.17710586386661067,0.1620542581841487,0.1090071632889964,0.3904110608004973,0.28216426492650176,-0.10492059745122825,-0.11059655554953647,22.363944078784,8.157376031595927,3.573127770336302,0.10400307500350628,0.005799643337393939,0.7837990238502778,0.003980996588284852,0.8884308731839854,0.11061249040709897,15.011937708632942,7.807569878003893,0.03425862537959632,0.0605688396499418,1.800606603990955e-05,0.003875025259357907,1.4851871929759635,0.8298261631365131,0.9604088874256189,8.239723573500014e-05,0.2057327839630847,2.9556357296658113,0.909440597926815,1.299400688272076,4.5625945927154774e-10
65b3e4fb,12.623664405654283,0.08547532518035143,0.2782801366920082,0.3654365455800787,0.20649367461774767,2.4007216123088773,4.629035359747192,4.3346937252619435,0.9059688381646458,0.07301484725707191,0.11026350468480609,0.0731476235991763,0.10237034437052939,0.23971569176874846,0.4927543739367467,0.13486190861797992,0.350727342898968,0.6107203852232882,0.14896484720491082,0.2640225020305845,0.9080289138898553,0.20558649106597,1.2871062073530517,0.2702184844658373,0.5611378674931113,3.7976790077882434,0.2064841218987317,0.3837047583214956,3.744504845041716,0.018688426801836598,0.8872804113628092,0.019002187278819492,0.016047231191182298,0.0005605837268556654,0.008712711370321206,1.9737427100419669,0.8459341161505014,0.9966666239125495,0.00019658014780825518,0.6546863110623056,4.653133957122094,0.754505521562439,0.8642924160033074,1.1272600973549962e-09
8073ee59,51.31225775329081,-0.0008934010743706298,0.07875113836028903,0.00046948623242587816,-0.0075529660562174954,18.5959356850209,4.2010558256921815,16.548823733413403,11.771044663001355,-0.020431801973696734,0.01415823572826046,0.0035933630223243837,0.06650851934635343,0.09087126191836489,0.07887363381614876,-0.015868489255001318,0.005633561781886466,0.011643386170392487,-0.017052765998436997,0.0019468338860020064,9.845991850421123,3.988957416693045,4.760986417906732,0.4536365289009178,1.2676492814774303,2.479770015313833,7.089416610336844,4.803562508658981,4.655844614417578,6.78855847457012,4.982486188431235,0.09410149354623636,0.023963626202561535,2.3454091499822343e-05,0.0073074405444316,1.4954821142245853,0.8537010986645958,0.9604988550037359,0.0001561784291270843,0.5541385064311395,2.0872482667873453,1.1402937487947233,1.1940715291995394,4.166376408486757e-10
67f2624b,55.57108015420761,0.003665308496067441,0.06917518428308707,-0.01673729596863882,-0.015383181165336416,19.71102470944328,5.02976710299612,18.11318981249147,12.458188199788065,-0.028180400564158718,0.0253912083717037,0.013785117680657339,0.07428029257982345,0.0902421389713409,0.04300312129809686,-0.017643342935118947,-0.021422712704520456,-0.01114583226627706,-0.02327017978607123,-0.0074961825446016005,12.468029658429188,3.105097561764725,4.137897489249363,0.16761246056416257,1.3000567548623112,3.5620978875696454,6.926335269987492,5.817931272496759,5.368923270007221,7.154132236791587,5.304055962996477,0.019283887823226164,0.01071735825090574,0.0021586412558018886,0.009169327741264853,1.9080674343169035,0.8139110938627561,0.9754008421585244,0.0002112163898874121,0.38460939299329233,4.502895730992461,1.2309067158019427,1.1486578629284672,3.908659428188096e-10
7e4f9b15,21.443243019513808,0.02029032638294808,0.19659806504817856,0.2737146333050408,0.2990021838771282,18.34560177990665,2.0639155252423467,0.33061633703038396,0.0038182181546656487,-0.03506109953722476,0.0596620661686192,0.0362700125174498,0.13422849272294698,0.2086118587836961,0.24695384363789255,0.12768022854000002,0.30934511891360417,0.3841185524615181,0.1458085213760687,0.45219584637818766,14.19299558725444,1.2604197430616557,2.8921864495905574,1.8845470448391914,0.14303717522125237,0.036331305181903,0.09663912936573321,0.08121763223588219,0.15275957542876856,0.0016771874703849759,0.002141030684280673,0.056774140129808734,0.014502144730564086,0.00041845080001078576,0.0010679607866945031,1.1050572181508944,0.8485720617700132,0.9595413120735937,0.0009149875224185123,0.5242312633076626,2.6800550439697792,1.1311990702245778,1.2941924791795971,1.233183969372331e-09
9042fd84,16.39378766100976,0.040845847559257166,0.1881414757128882,0.27226092159899834,0.30302165443025997,14.187788094461602,1.3424103375055076,0.30669484435036515,0.018250093861399988,-0.027982741698977662,0.05009642006955348,0.10042386430719569,0.12520827762786313,0.18962902040284713,0.24958712910795433,0.1271631133368456,0.3098820210316512,0.3797376304284983,0.15074402527265995,0.4552992835878599,11.995565180414943,1.6704503528226187,0.5217725612240409,1.284469010209724,0.015654149131422317,0.04228717816436117,0.09132182650405926,0.08607211896246833,0.12930089888383756,0.014158099537887613,0.004091994323512373,0.025146492106093297,0.05272051855567465,0.018777109591761747,0.0011850489426407942,1.410013885355252,0.8491014603956835,0.9501331559538002,8.018433748206922e-05,0.16337901470668623,2.985421209674783,0.9061638791270518,1.0727239328223357,4.694090015396247e-10
c13b4705,42.52699096115396,0.003800379499320291,0.12829838147504133,0.2249449682138359,-0.07583176214243269,21.47775836635036,1.4374443099650014,1.0116901606322979,17.812298050815734,-0.034623817658236744,0.00031221642223756797,0.04571273973396005,0.08597023333483744,0.14928734124743623,0.14963756984285034,0.1315587985606953,0.3323862122252948,0.2108898938555175,-0.0648210694781984,-0.08684245480666697,14.106105071353884,4.977917904197673,2.3937353907988044,0.31397622127764896,0.18739803059598992,0.9360700580913626,0.15324839808451815,0.22191496776865507,0.6365267947791245,10.660784171898573,7.151513878917163,0.02198592686507367,0.011871507128402087,0.0001784241934759908,0.005270151673283288,1.1584776132425807,0.8732410182179879,0.9755188277223357,0.0004310869798750768,0.6560251450870778,2.684702288587413,0.8835254630706519,1.0041640824107132,1.5276882669782946e-10
9d142c83,28.585729294025796,0.008401031752764113,0.15229814330106825,0.2720119185102295,-0.016741541698165743,16.15642834077917,0.4740548912198561,1.1460865510088996,10.238581118006135,-0.01231949381007695,0.019598421377878716,0.017924167690490576,0.06704054327703876,0.17904575366830355,0.2108081329578624,0.12835843264335814,0.3881448057929806,0.2995325170943498,0.018059890746719577,-0.05154297414305106,8.766926042054354,3.5015230782714943,3.887979220453321,0.20715755204035213,0.027837733568659335,0.23905960561084466,0.13090715134664627,0.9145508341687573,0.100628565493496,3.937315951940164,6.301265166065971,0.014052533111208583,0.015435564228022924,0.0034761467516262997,0.00918567436902078,1.944694657333668,0.8730886909112948,0.9676487926022047,0.0007514395526136015,0.13548524007996318,4.509103324421984,0.8534857436679948,0.8240215448532617,1.8565382001167378e-10
1e9b99b0,18.276314730330267,0.024643179374253515,0.19065285656762657,0.21241333391593128,0.13593935658843553,12.614381254604858,0.9438863472035539,0.2360882015795499,4.026242122101512,-0.012742499489395584,0.02821981462066349,0.058452222991492636,0.10849300594535857,0.22458588647998973,0.23887967727753143,0.10038415069016227,0.25072260896412957,0.286133242093502,0.1720788429232011,0.09979987025366996,7.848626828740248,2.9071403920081176,1.8586140338564925,0.49366985621548737,0.32290856154078595,0.12730792944728056,0.05514515312383962,0.04159981179546166,0.13934323666024861,0.9986603188444486,3.027581803257063,0.0303612523367292,0.044234693745838057,0.02822609154544828,0.003842196341383439,1.6701479482689345,0.8414118632485539,0.967195635410058,0.0004582338788205534,0.2826779866219037,3.943374765040633,1.0299783650858705,0.6014670547166805,1.7048749104516867e-10
a6b666ff,20.826521628327374,0.03121839051350224,0.21001847378737434,0.20467705590670418,0.125446466439167,13.29490720714571,2.719740531377603,1.471817653315786,2.762693372411913,-0.021233474630527924,0.05917955849187993,0.05570908767915471,0.09972643758044934,0.30152241063791074,0.2288065731437629,0.14614596685408882,0.26557908481879894,0.20230611604722482,0.0919425485162953,0.15895038436203868,10.08785231400637,1.2574922014975842,1.949562691641757,0.20067874723523427,2.3959281101954337,0.12313367394693493,0.4625178247107905,0.144385484624363,0.8649143439806325,0.6654233901852753,2.0972699822266376,0.055386273147059566,0.006314061822265064,0.002928060784163714,0.007144725275959898,1.7719872187435448,0.8040994995694253,0.99825386326403,0.00019679733251423237,0.1027042330785442,4.534576535717491,1.125550302804052,0.6989278812220436,8.275786244020222e-10
