timestamp,n_eval,id,cost,vel_scene1_f10,vel_scene1_f30,vel_scene1_f50,vel_scene2_f10,vel_scene2_f30,vel_scene2_f50,vel_scene4_f10,vel_scene4_f30,vel_scene4_f50,vel_scene_wheel_f10,vel_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping
2026-02-13T12:07:57,8,f34950bc,8.704157,-0.0035,0.0860,0.1091,0.1210,0.1792,0.2598,0.1177,0.3255,0.4341,0.1602,0.4705,0.035117728,0.052720519,0.01877711,0.0011850489,1.4100139,0.84910146,0.95013316,8.0184337e-05,0.16337901,3.9708424,0.70924582,1.5738574,8.9615369e-10
2026-02-13T12:08:35,16,0d94eab5,8.633336,0.0626,0.0495,0.0472,0.1044,0.1860,0.3216,0.1079,0.3603,0.0857,0.1562,0.4617,0.13985781,0.033262756,0.029070399,0.007115899,1.5736669,0.82277794,0.9520167,0.00083343806,0.23943496,7.8887456,0.51263161,0.7277867,1.3197318e-09
2026-02-13T12:09:59,32,5b29e968,3.237122,0.0464,0.0893,0.0828,0.1189,0.1319,0.2047,0.1152,0.2386,0.3674,0.1629,0.4668,0.023024542,0.087597039,1.4965806e-05,0.001,1.1934904,0.83285568,0.95,5.8331131e-05,0.1,6.070835,0.4359938,1.6107987,5.9323151e-10
2026-02-13T12:19:18,128,6936dd69,2.875840,0.0684,0.1220,0.1066,0.1174,0.1326,0.2056,0.1001,0.2414,0.3806,0.1631,0.4702,0.056346151,0.1,1e-05,0.001,1.4568237,0.88375299,0.999,0.00014779893,0.1,4.1216091,0.4,1.7418099,9.5675819e-10
2026-02-13T12:36:17,288,f0b7a681,2.428849,0.0694,0.1201,0.1126,0.1047,0.1371,0.1971,0.1059,0.2619,0.4149,0.1628,0.4715,0.01,0.017819568,0.001563503,0.001,1.6067461,0.9,0.96903506,0.001,0.28320375,2,0.4,1.3606385,9.2407665e-10
