id,cost,velocity_scene4,velocity_scene2,cost_scene4,cost_scene2,velocity_scene4_f30,velocity_scene2_f30,cost_scene4_f30,cost_scene2_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping
a9eb0495,0.5950258905016188,0.03410455242373888,0.04466756098148733,0.35346923673334746,0.24155665376827137,0.03410455242373888,0.04466756098148733,0.35346923673334746,0.24155665376827137,0.0010251245028333018,0.0081452228834028,0.05388550972627239,0.032264159755217826,1.3732811017109758,0.8786825401722523,0.967195635410058,0.003013064775868027,0.34357064882920496,4.238957941734388,1.0499639418097841,0.6268338183958506,1.5895195609747346e-10
8182467a,1.6991122412219883,0.008839526455480421,0.6444968765919753,0.3263173351151157,1.3727949061068727,0.008839526455480421,0.6444968765919753,0.3263173351151157,1.3727949061068727,0.012566714402740056,2.0491083193323006e-05,0.004648529464471078,0.06859197803555887,1.5667757156127353,0.807789049181908,0.99825386326403,0.0008217421491921298,0.1036056441047256,5.224294226195819,1.20925050467342,0.7486598515275547,1.8029946334156742e-09
eea1d4bc,0.5839281847972807,0.0007665156229675221,-0.00939224630149222,0.41511745777180786,0.16881072702547284,0.0007665156229675221,-0.00939224630149222,0.41511745777180786,0.16881072702547284,0.00022050811999490083,0.0019503674657594988,0.0009473931399354601,0.05367180747725867,0.6291017535597073,0.8328827668466402,0.9581785041561401,0.0013237958252098698,0.5945151843610942,5.7776581995346445,1.268819043030958,0.5705888981237057,1.2815339495015978e-10
7264caa0,0.6070868428069831,-0.0014776897636376621,-0.04285726033068524,0.3856625980447927,0.22142424476219047,-0.0014776897636376621,-0.04285726033068524,0.3856625980447927,0.22142424476219047,0.0076688540688596,0.000183345418139068,1.7400946509643106e-05,0.06105352358216682,0.44707456273894197,0.9432422773565695,0.9511723407636401,0.00015626889709185587,0.4694342434653158,5.561666848114752,1.2656274548612934,0.7742156078961218,2.457817499718481e-10
ed1fba0d,1000000.0,-0.03555548099173195,0.0,0.38616431106000804,1000000.0,-0.03555548099173195,0.0,0.38616431106000804,1000000.0,6.444391972846268e-05,4.5782066828772506e-05,0.007346445881606785,0.0981689134168386,1.6555600228098517,0.8368970973782734,0.9682823347354559,0.00020083349039338923,0.38032963076640725,1.5152979776101865,1.3853864858801224,1.4365881447245998,3.7403366638055843e-10
3af57714,0.5899451567373185,0.010708963319047431,0.07502495361299502,0.3844113568192184,0.20553379991810014,0.010708963319047431,0.07502495361299502,0.3844113568192184,0.20553379991810014,0.3954294848807081,3.556698060186069e-05,2.852958678307942e-05,0.0751442339641902,0.7017442897347281,0.9233057877025929,0.9513847977812933,0.00041781767208745184,0.8316431360154157,5.931216436744718,0.8340273097140976,0.7439937676989383,7.101674030284956e-10
c488adc3,0.5284145888325061,0.014684413618761633,0.03805908346521599,0.38778832037080324,0.1406262684617029,0.014684413618761633,0.03805908346521599,0.38778832037080324,0.1406262684617029,0.047242413437132764,0.00019607922425239608,0.0007961196894764353,0.08363831728391773,1.0354626116814198,0.9189798657865997,0.9590865910384753,0.007009788380427953,0.1731465954205973,5.415900296639594,0.9296610988969498,0.5373654587766254,1.6132439449454278e-10
fd62aac0,0.5347084920778519,0.3372741663857773,0.24409711598049755,0.28080220312747284,0.25390628895037903,0.3372741663857773,0.24409711598049755,0.28080220312747284,0.25390628895037903,0.032089559255456056,0.06047188171198116,0.00017908980000151504,0.0034110776944146115,1.975527170454793,0.8113933844554214,0.9777602515864405,0.00019902370507284787,0.4818956610345735,3.1706143491143335,0.9966531672542354,0.8502913716550873,1.073886454933248e-09
9691f3a5,0.8258976004932871,0.5630616790157817,0.20804846162482205,0.7160258608533397,0.10987173963994734,0.5630616790157817,0.20804846162482205,0.7160258608533397,0.10987173963994734,0.1275823100392177,0.03413981076557398,0.00016354619314682428,0.09517116675273962,1.7418430393834063,0.8118394587603737,0.9567771183756502,0.0005095359082904493,0.6085832815033363,5.767400750948968,1.1299010664811902,1.4922939998623368,2.391550478094743e-09
a2fb526f,0.4235232382671848,0.26810341110331326,0.17891018672704195,0.21669465444873737,0.20682858381844743,0.26810341110331326,0.17891018672704195,0.21669465444873737,0.20682858381844743,0.0008034748773222976,0.002687100637069945,3.6653130311076474e-05,0.005733974600595265,1.3856447107447096,0.9552280380698711,0.9650889395916918,0.0003061348008977494,0.5829468848594547,2.2318455955127807,0.9757148178123797,1.0174131865987253,3.693169005225914e-10
216004d4,0.3578129368786249,0.13480147857026017,0.12591553872384253,0.22682346025620953,0.13098947662241536,0.13480147857026017,0.12591553872384253,0.22682346025620953,0.13098947662241536,0.031915091167320456,4.754516930416395e-05,6.50587151992039e-05,0.0588952432445585,1.0412269161677548,0.8145992120711759,0.9529089787177537,0.0017027187977457935,0.742389210876693,3.6556011258481997,0.6739974069079988,0.8363279279012747,1.0935048797689825e-09
4e795bae,0.9761146844765239,0.490805048608342,0.42153481333787307,0.49139869653491175,0.4847159879416122,0.490805048608342,0.42153481333787307,0.49139869653491175,0.4847159879416122,0.007926646947855808,0.012583182202131544,0.03317798700186659,0.07776848139122941,1.63800443213041,0.8946091179361461,0.9943808143771794,0.0019215528749994834,0.4098578848724025,3.2134478194779788,1.124828641404195,1.2828164722691193,1.4903336082460015e-09
b5ac97ff,0.43449752357617555,0.26873261595821546,0.20286717239550484,0.2160228285272085,0.21847469504896708,0.26873261595821546,0.20286717239550484,0.2160228285272085,0.21847469504896708,2.3645190300293876e-05,0.08705375002349473,0.002316554973567855,0.01700710370213379,1.967704642677164,0.957828116827909,0.9611187515538105,0.006946532361603357,0.17150087454558893,4.03432692925663,0.8204889001559967,1.0305551451865764,1.8270330141508835e-09
c27cf481,0.5663016138236384,0.06921438978384147,0.022160266048170958,0.29870320966529074,0.2675984041583477,0.06921438978384147,0.022160266048170958,0.29870320966529074,0.2675984041583477,7.567473925136513e-05,0.019922489127261505,0.006442052480195597,0.054791860208117035,0.8905037331972359,0.8943331276623662,0.9878525217078069,0.0001665681019220783,0.33993854257141265,1.8040395591085114,0.5349250946330479,0.9034784424741436,7.931921668012573e-11
7af5a2ac,0.5048449576182215,0.06650667759247639,0.11298567445857614,0.3025184173816471,0.20232654023657437,0.06650667759247639,0.11298567445857614,0.3025184173816471,0.20232654023657437,0.0959621635151978,0.05262566019223874,1.1954473864380014e-05,0.016854890120670585,1.795596950767627,0.9867588397510834,0.9965085486637287,0.007037212640503798,0.17193525155453424,2.3255811479928603,0.98431897629217,0.7114439891320492,1.0548028171983107e-10
34197017,0.6020704907586012,0.036617153388027554,0.03766437715105788,0.3502406013998835,0.25182988935871775,0.036617153388027554,0.03766437715105788,0.3502406013998835,0.25182988935871775,0.004845654232964211,0.017779866478708283,0.007905263430161529,0.009940954456656315,1.7389727383322076,0.8908637732564262,0.9897993666313674,0.006117417095362379,0.6997124375419256,5.977843671664809,0.5289765266279316,0.6779114222998861,2.5029363693471595e-09
628cfcd6,0.4467528054373765,-0.024259841263261195,-0.013747772495921934,0.2915108391606659,0.1552419662767106,-0.024259841263261195,-0.013747772495921934,0.2915108391606659,0.1552419662767106,0.001517238438996253,0.04730315267320388,2.626858226437908e-05,0.043899947385152294,0.45711485409796226,0.8861964153231968,0.9576169546484766,0.0031849679224816908,0.5458723384270411,5.866034888464444,1.2034675311063041,0.8814732328914414,1.7410401998471538e-10
34807e46,0.811181452110318,-0.041302837772344926,-0.11231648364550821,0.39983152820257234,0.4113499239077457,-0.041302837772344926,-0.11231648364550821,0.39983152820257234,0.4113499239077457,0.0031504671917259685,0.0006044851227724624,0.0002783310628894782,0.09969358796817548,0.5371428757913952,0.9568060194378494,0.9926662443449233,0.0001345793776253153,0.3804878917328419,5.301270575104194,1.1585322871069694,1.350462601107711,2.7910532482962446e-10
f92ca65d,4.2140190368205594,0.7746473796936629,0.8358993282308765,1.6895474973070828,2.5244715395134767,0.7746473796936629,0.8358993282308765,1.6895474973070828,2.5244715395134767,0.03415454428757958,0.006160512590310067,0.008575526324555667,0.05855929431478106,1.025391033782449,0.8713071140548897,0.9733329117529745,0.0008658676655543278,0.5548830346423363,1.8385687492066451,1.166800502642023,0.7864419033356307,3.4792948393794246e-09
37bde813,0.4999190564788414,-0.02950877333968864,0.011550712175969086,0.3174035327613598,0.1825155237174816,-0.02950877333968864,0.011550712175969086,0.3174035327613598,0.1825155237174816,0.0005035068399271276,0.009244155083657819,3.022456272226323e-05,0.029473089124898624,0.7861339446440326,0.9323546587833385,0.9904300918966293,0.003936769264283591,0.13734276111516355,3.5043899390929516,1.197468540784269,1.18613705223839,3.869344733131919e-10
e29758ef,0.412456513649436,0.03409977274112686,0.016289541668355983,0.24716430616231067,0.1652922074871253,0.03409977274112686,0.016289541668355983,0.24716430616231067,0.1652922074871253,0.8,0.0002120357696025461,1e-05,0.001,0.1,0.8,0.95,0.0001,0.9,4.037516448780827,1.5,0.5,7e-09
4088cb99,0.42691625114036424,0.13541707743890208,0.12140346137080012,0.22751479519416237,0.19940145594620187,0.13541707743890208,0.12140346137080012,0.22751479519416237,0.19940145594620187,0.0013425928543150559,0.0031031413658860877,7.141590060502965e-05,0.012002138693745796,1.4337264094944804,0.9542024654085014,0.9667808811841732,0.0004303990744496453,0.5809142312113642,2.265997264400604,0.9757471271446319,1.0127858292086516,4.521735916086564e-10
e4305d21,0.38243682217293307,0.06846071862482855,-0.005248305299660373,0.20259101027629803,0.17984581189663507,0.06846071862482855,-0.005248305299660373,0.20259101027629803,0.17984581189663507,0.0030764653167348215,0.0006565489894509446,0.0002354500827918286,0.09910222880762988,0.49507620085319215,0.9603902878733199,0.9927019419222906,0.00013370046125728554,0.3696759287138486,5.378627879635053,1.1526073943091153,1.3461702759395315,2.62417103676692e-10
e81bd491,0.46660141488716783,0.053985706797842654,0.15573610746393107,0.3204581588318896,0.14614325605527823,0.053985706797842654,0.15573610746393107,0.3204581588318896,0.14614325605527823,0.04930471419921586,6.582542347371402e-05,6.701358934648213e-05,0.05493879128367511,1.1302369124808862,0.8366429194229021,0.9500004379170881,0.0010948863921787714,0.796742219014125,3.8039730978226753,0.6856137653775449,0.809693496881128,8.724673000727756e-10
e7027853,0.41110400322214724,0.23845722816848042,0.18059995930493467,0.20379535890766473,0.20730864431448248,0.23845722816848042,0.18059995930493467,0.20379535890766473,0.20730864431448248,0.001131146870897066,0.006522058266522873,0.00011249548358889454,0.008748306463547968,1.5605302064243787,0.9522791319514053,0.968274389268003,0.00031592682046461987,0.5708494919805004,2.2910396280976446,0.9086221275806141,0.996076608229328,3.9516681658984643e-10
716de01f,0.1952995044417854,0.18060869761740167,0.07330482671483732,0.10370330015891326,0.09159620428287213,0.18060869761740167,0.07330482671483732,0.10370330015891326,0.09159620428287213,0.005352921588471738,0.01285269625501555,0.010030468222076481,0.06926960341794895,1.491224865136304,0.9000576865267494,0.9947249469746452,0.00196933519324593,0.36953222245660566,3.2667452817789324,1.1451297399886577,1.2706210835145946,1.1496544425334265e-09
cbd85948,3.6177900293290444,0.6785481550766903,0.8210666377201014,1.1971506964981398,2.4206393328309046,0.6785481550766903,0.8210666377201014,1.1971506964981398,2.4206393328309046,0.045920091484726686,0.0026632259376594,0.00432253453183719,0.05668239307666348,0.934665228299366,0.8690366373775187,0.9704424102720975,0.0010235825850494489,0.6046191359453116,1.8564505682255361,1.0850141173742165,0.7208435184166504,3.0621865841110097e-09
8bf559a5,1.40965632024971,0.5275539738156969,0.5177429298607579,0.5960130748267822,0.8136432454229279,0.5275539738156969,0.5177429298607579,0.5960130748267822,0.8136432454229279,0.007415174627180121,0.012361664019984404,0.033877720566319144,0.07714475491132285,1.6420314293939033,0.8812189805376237,0.9928625347389082,0.0019850528058977736,0.3839240032121076,3.2381501787877096,1.0712888593974454,1.3090895871996435,1.390388496625515e-09
feab62b7,0.6789967201625096,0.270670674853162,0.4471766621982103,0.11292952773733939,0.5660671924251701,0.270670674853162,0.4471766621982103,0.11292952773733939,0.5660671924251701,0.00712681040434424,0.014924288654059861,0.04340994546371078,0.07614325160437874,1.6338272915861616,0.8854204342729961,0.9941440876040399,0.0019446815688802846,0.40128613218451836,3.2856999031004968,1.1107816371210903,1.2721757120332002,1.4537401189808925e-09
7a4f343f,0.6875087471027398,0.00869967911880229,0.007469902014668461,0.4021061678823522,0.2854025792203876,0.00869967911880229,0.007469902014668461,0.4021061678823522,0.2854025792203876,0.031248932380915855,4.75898331288994e-05,9.088713814271877e-05,0.06656999225593022,0.9821880730386562,0.8,0.95,0.003392400724852618,0.7902488521433823,3.7610916533816496,0.5,0.6012072779359905,2.432973781507633e-09
f0c07807,0.5216964159807276,0.021217693950599147,-0.006352726979119256,0.37556404019936795,0.14613237578135957,0.021217693950599147,-0.006352726979119256,0.37556404019936795,0.14613237578135957,0.00023852212580785731,0.0021682013467705357,0.0005333626564094326,0.047764362304271675,0.6827492323774476,0.845907230793135,0.9603372126847776,0.0012466565186974629,0.5756918420889218,5.51659464555845,1.2535029542489085,0.6110417660356838,1.4833506458656948e-10
c9ac4992,0.7771544908532857,-0.018934605776133172,-0.011816805329865007,0.46197470686927317,0.3151797839840125,-0.018934605776133172,-0.011816805329865007,0.46197470686927317,0.3151797839840125,0.06299843661054891,1e-05,0.1,0.001,2.0,0.8,0.999,0.0001,0.1,6.0,1.5,0.5,7e-09
7cefb423,1.2415045502751267,0.3238204984330887,0.5850032252793128,0.1573191171252482,1.0841854331498786,0.3238204984330887,0.5850032252793128,0.1573191171252482,1.0841854331498786,0.014386450109530378,2.070103056523282e-05,0.005980021079361894,0.0656651418672624,1.6150126206963566,0.8157470332853517,0.9961129719402224,0.0006757499508513809,0.13089217077696533,4.972547078254586,1.2229160944373998,0.7466143346789912,1.848456851555839e-09
f1002206,0.5095850431930691,0.06392205299834926,0.0848807408725839,0.3037297228395235,0.2058553203535456,0.06392205299834926,0.0848807408725839,0.3037297228395235,0.2058553203535456,0.0233283403424361,5.408116846947507e-05,1e-05,0.06557625255862191,0.695276099633267,0.8,0.9556400694902196,0.004193064338102045,0.712586241012481,4.842111084175314,0.5918473850727115,0.93413407049759,6.140539138621134e-10
e593ce45,0.5431740451025703,-0.00865468993525021,0.025132672065848714,0.38346351034460013,0.15971053475797012,-0.00865468993525021,0.025132672065848714,0.38346351034460013,0.15971053475797012,0.00874079823147027,0.00019462165758713963,3.018094787712547e-05,0.0701613789870347,0.4000078627064729,0.9059603178718362,0.9506631491526608,0.0002186613590116494,0.43402373108380643,5.891882968418779,1.1717307534952117,0.5,4.6548059160622476e-10
99dd1aea,0.6021990283549972,0.0020636810535465864,0.05262174870092955,0.41508324015551534,0.18711578819948185,0.0020636810535465864,0.05262174870092955,0.41508324015551534,0.18711578819948185,0.000932534714127804,0.0023153146342101147,0.00020552658619828895,0.017941488429663293,1.2587007207225136,0.9364544814094409,0.9636029697552272,0.0005478083633880934,0.5607744147005218,2.830053278111092,0.997349141170008,1.0306868088952683,2.2985940681676346e-10
b2501177,0.6339673612066101,-0.03085967773967503,-0.03951222345415515,0.38299913162924015,0.25096822957737003,-0.03085967773967503,-0.03951222345415515,0.38299913162924015,0.25096822957737003,0.0005834820653221438,0.010578638070553191,8.832553384718269e-05,0.033131625409432604,0.8305574225975088,0.9290551416906874,0.9878665012607549,0.005356204337978356,0.11106453121380586,3.3872698993117294,1.205653242229685,1.1306274635982132,3.5202666339291794e-10
ad62cf99,0.47344876974048755,0.007575536848963182,0.020345392309003504,0.28653681132874115,0.1869119584117464,0.007575536848963182,0.020345392309003504,0.28653681132874115,0.1869119584117464,0.0586025173329723,0.00020659049897319803,0.0014209600247356855,0.07504679674687978,1.3276753099201528,0.9675967998002735,0.9636564725088989,0.009978632966126156,0.1140831269800869,4.481746772257448,1.0825478766518026,0.8183372697939703,7.043396330790233e-11
c5321614,1.6962410184285273,0.06003716231878195,0.6476414386516771,0.3069497447306583,1.389291273697869,0.06003716231878195,0.6476414386516771,0.3069497447306583,1.389291273697869,0.01423073642240183,2.795341124328038e-05,0.00027337823655805413,0.07494841423004334,1.0486659009754657,0.8,0.9809944845056595,0.004324366138184759,0.41197507531359256,5.209995467245332,0.797601034589036,0.7592624619201676,1.472570003218809e-09
0dbeb5c9,0.5321702117172431,0.007172044797772549,-0.040406078161067685,0.27112577914205593,0.2610444325751871,0.007172044797772549,-0.040406078161067685,0.27112577914205593,0.2610444325751871,0.0038857817869901302,0.0005574967197064402,0.0008865661914989793,0.0958759885447317,0.8580690613577339,0.9788982390951793,0.9909111802913297,0.0001,0.45582823283947893,5.380763072244864,1.3662336543544682,1.3416839472806108,1.6964295343891815e-10
0a8bf1bd,5.124712195360963,0.8702589693139916,0.8814534191530302,2.2746638005074318,2.850048394853531,0.8702589693139916,0.8814534191530302,2.2746638005074318,2.850048394853531,0.052107518360183916,0.002808095455980573,0.0003629421706469991,0.050490608032329104,0.8366261092698557,0.8503486240191649,0.970313197757273,0.0004993778319584073,0.5670798624851924,1.0,0.9641824800817691,0.8302306966054905,7e-09
cba178ca,0.5295683157217872,-0.03164191511880948,0.042896889807490964,0.3638396877683963,0.16572862795339094,-0.03164191511880948,0.042896889807490964,0.3638396877683963,0.16572862795339094,0.00021272373549855892,0.002299769291953832,0.02533660164642601,0.09981273547372146,0.1,0.8,0.95,0.001292128729913872,0.71443601281079,6.0,1.269736530412593,0.5,2.2591077639044363e-10
468154e5,0.4339979150678923,0.14330915267881877,0.09043160112792252,0.22214106761713456,0.21185684745075775,0.14330915267881877,0.09043160112792252,0.22214106761713456,0.21185684745075775,0.00026810387154731344,0.0021022553379847343,1.1258764286132281e-05,0.001,1.050948028353463,0.8392626202551201,0.9811299800438195,0.0023497870278861724,0.17022279456226097,6.0,1.4621814243321127,0.5,7.000000000000002e-11
7f880787,0.5883781438423787,0.04074681399775196,0.04001537089105964,0.3419110112932845,0.2464671325490942,0.04074681399775196,0.04001537089105964,0.3419110112932845,0.2464671325490942,0.00025046960438645404,0.0020976234610839877,0.0003493598139243232,0.02761023368934443,1.041591006125878,0.9086978780722279,0.95,0.0006720692064338059,0.8856653436464144,4.675479680606828,0.9713809817173834,0.8133098422483864,1.7956745269886697e-10
f574af91,0.596854329295232,0.03076987510515446,-0.03680977785887532,0.3576795166987812,0.2391748125964508,0.03076987510515446,-0.03680977785887532,0.3576795166987812,0.2391748125964508,0.012643640642889637,0.00010986604157379726,1e-05,0.06784995961391813,0.139616756661364,0.9139027540183464,0.95,0.0002725222769875155,0.16129463703017807,4.833834707266888,0.8971028747875689,1.1052452314046715,2.2623965989652676e-10
e6868894,0.45869203379401124,0.3069955886676337,0.1890608308964595,0.246924214204642,0.21176781958936924,0.3069955886676337,0.1890608308964595,0.246924214204642,0.21176781958936924,2.541566018329388e-05,0.08975239898478736,0.000644563731076382,0.001,2.0,0.9357455112500974,0.9747937541037727,0.01,0.1,4.521871946636112,0.7438528026731549,1.384795136529423,5.919162615396227e-10
9a01910f,0.7143253042035793,-0.00721868810376212,0.007380757536223488,0.4305163363120977,0.2838089678914816,-0.00721868810376212,0.007380757536223488,0.4305163363120977,0.2838089678914816,0.023817845403697746,1e-05,9.46917471856019e-05,0.03509784026634433,1.4984467589647408,0.8,0.999,0.0013582668772745587,0.1,6.0,1.2992921204806973,0.5,7e-09
838f3855,0.70953093469171,-0.0025541041361795288,0.010281995927395189,0.42575345209425985,0.2837774825974502,-0.0025541041361795288,0.010281995927395189,0.42575345209425985,0.2837774825974502,0.17902946308674453,1e-05,0.1,0.016341450568201316,1.7462941024327485,0.8,0.9536089587217329,0.0001,0.33350946717299745,6.0,0.7030616762178863,0.5,7e-09
