timestamp,n_eval,id,cost,vel_scene1_f10,vel_scene1_f30,vel_scene1_f50,vel_scene2_f10,vel_scene2_f30,vel_scene2_f50,vel_scene4_f10,vel_scene4_f30,vel_scene4_f50,vel_scene_wheel_f10,vel_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping
2026-02-13T11:19:23,8,65b3e4fb,12.623664,0.0730,0.1103,0.0731,0.1024,0.2397,0.4928,0.1349,0.3507,0.6107,0.1490,0.2640,0.019002187,0.016047231,0.00056058373,0.0087127114,1.9737427,0.84593412,0.99666662,0.00019658015,0.65468631,4.653134,0.75450552,0.86429242,1.1272601e-09
2026-02-13T11:20:09,16,522e5d58,11.344358,0.0566,0.0824,0.0473,0.0975,0.2256,0.5163,0.1071,0.2897,0.5643,0.1629,0.4005,0.069352516,0.033262756,0.029070399,0.007115899,1.5736669,0.82277794,0.9520167,0.00083343806,0.23943496,4.9443728,0.77508774,0.62148624,6.1671661e-10
2026-02-13T11:20:55,24,5b072594,4.858145,0.0749,0.1146,0.0738,0.1239,0.1384,0.1624,0.1163,0.2582,0.3316,0.1464,0.4826,0.056220165,0.037658249,0.05,0.001,1.3217045,0.85740917,0.95,0.00054036178,0.12445587,3.7303071,0.84381492,0.67407532,1.2516902e-09
2026-02-13T11:21:38,32,acd8308e,4.171710,0.0730,0.1280,0.1006,0.1345,0.1603,0.2025,0.1206,0.2559,0.3926,0.1587,0.4732,0.15,0.08847118,0.05,0.001,1.5039229,0.83765817,0.95,0.001,0.31157944,4.5074461,0.7,0.81623861,5.1574791e-10
2026-02-13T11:22:26,40,99a8e925,2.863240,0.0731,0.1357,0.1230,0.1220,0.1714,0.2415,0.1286,0.2743,0.4044,0.1612,0.4785,0.15,0.013084815,0.05,0.001,1.783003,0.86178589,0.95,0.001,0.36785323,5,0.7,1.1509487,7.9852347e-10
2026-02-13T11:35:45,152,1c0d8e61,2.159167,0.0567,0.1155,0.1034,0.1215,0.1624,0.2218,0.1281,0.2630,0.3789,0.1608,0.4737,0.065682338,0.02590695,0.00015229855,0.001,1.4988313,0.87187637,0.97144708,0.00026506434,0.62882765,3.0184354,0.7,0.99433934,5.6748333e-10
