timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f10_flat,lateral_scene1_f10_flat,tumble_scene1_f10_flat,yaw_scene1_f10_flat,best_trial_scene1_f10_flat,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
2026-02-25T00:28:56,0.1,16,0590b74e,0.641713,0.0477,0.001403,0.011341,163.9,0,0.2831963151345367,0.006649411271590921,6.302451826025337e-05,0.005513930963246465,2.563441712340729,0.6998387383011304,0.5236539522693897,0.00014023520944824616,0.4023496386748282,4.455626774345244,0.6273389957427091,1.4976855069698178,1.1866723166684713e-09,29.331703337326307,3.262275630286203e-06,0.0019313266458459578,0.8569670039126831
2026-02-25T00:29:22,0.5,144,d2ce4594,0.564753,0.0358,0.011913,0.017460,1.7,1,0.19779510437344863,0.0003305857800482725,6.920727044922971e-06,0.0020348904211115225,4.050793665354671,0.9889082319301916,0.22496398975319837,0.00012742288273012348,0.7650646153188954,5.261573195116031,1.270319096896374,1.0324542527664968,1.6254257345083916e-09,30.33310515470463,2.3678003776697064e-05,0.001822056838880129,0.9913809839296175
2026-02-25T00:29:28,0.6,176,e9afe2f6,0.488704,0.0498,0.083327,0.022712,22.6,2,0.1905385766566065,8.705787174545236e-05,1.035422763167878e-05,0.002245399701127507,2.371735022058334,0.044358578443265795,0.6218694422887097,0.001026077820414076,0.7731744464613156,5.346732586116843,1.3861133460918875,0.9094722139897352,1.2431729434849837e-09,30.09723086377626,2.1394916104787806e-05,0.000778848498226641,0.638580589350513
2026-02-25T00:29:34,0.7,208,418736bd,0.326549,0.0568,0.010828,0.023490,85.6,1,0.13038107681620797,0.00023647722544328879,1.6175887443504703e-06,0.0013000353400981028,3.0546421783084603,0.428062319198124,0.6202765994779773,0.0026721618319621625,0.5554872251091328,5.947610944130805,1.2354089220289006,0.86451655387604,4.5737579509553425e-10,29.99438443038001,1.643392931824909e-05,0.0015202749859441031,0.7827598512992846
2026-02-25T00:29:40,0.8,240,64ba7620,0.283823,0.0489,0.037108,0.029399,38.1,2,0.07707195081261173,0.0002478510082636035,1.322080904995748e-05,0.0008719973899763643,9.741249010868957,0.593940800586081,0.42599874988124725,0.0007609171308031248,0.6751019805516799,6.00060886435962,1.2409809507012377,1.0260278418593987,1.0299153225461506e-09,29.8415068730633,5.732893592238969e-05,0.0014006484357781267,0.7668789120392024
2026-02-25T00:29:43,0.8,256,d9855df4,0.173063,0.0441,0.006393,0.015088,17.3,0,0.14543114826974818,0.0007141032384313689,9.707369325931695e-06,0.0017341414693670101,7.933457839881424,0.8749096217762085,0.1951650392085301,0.001052275761698319,0.7685253543704832,5.759459729550373,0.9659104586562071,1.0243222732604031,5.314954761889361e-10,30.527378614901878,2.416262189013599e-05,0.0007494204938315154,0.8993033738429438
2026-02-25T00:30:50,2.0,624,2d17216c,0.120270,0.0552,0.008998,0.015029,0.7,1,0.3440366033069978,0.00028718650082874033,8.193700549297001e-06,0.002596054590271587,9.169428291250998,0.6360709311226959,0.12574328477736563,0.0006987718626132348,0.6338660736798342,5.971635097194511,1.4131870738067782,0.8984578981848841,2.5505684056417706e-09,31.069531669459753,4.985944439393006e-05,0.0013499999005791763,0.6818199933408184
2026-02-25T00:30:56,2.1,656,b8dcbac0,0.099772,0.0508,0.007908,0.019991,1.7,0,0.48037574810634726,0.00036228795836511224,2.536941663564737e-05,0.005472426523747962,9.044882681668135,0.5804660732387832,0.23875782308835766,0.0007247598249773791,0.7234993185171472,5.772684683013132,1.3478876342256028,0.9996941116266309,2.2085592614256103e-09,31.33075380401291,4.187310182522125e-05,0.0011085589788760145,0.6806092045216929
2026-02-25T00:31:19,2.5,784,c741bc00,0.063519,0.0524,0.001478,0.017855,3.9,1,0.3113615085283954,6.772888831609801e-05,1.3402650568055153e-05,0.002364837936113071,6.9278803051729385,0.790635784193876,0.16944215795225653,0.0014458375577173425,0.5622914756509645,5.8366820175249945,1.4975228275846564,0.748925816638886,1.5499652863731107e-09,30.933159107294486,0.00013529830788321293,0.001045189917142641,0.8260939645022524
2026-02-25T00:33:27,4.6,1472,42fdb12e,0.062145,0.0515,0.006512,0.009805,3.7,2,0.42386665330300727,3.4140375815817995e-05,3.053257721302192e-05,0.003857479335340578,6.001717709026676,0.8097921491892097,0.14847702560134715,0.001592245849422108,0.6695789786191626,6.250419038529628,1.4969539425568457,0.8675558514731014,2.3160241910816262e-09,30.88061393713706,0.00021455779886854275,0.0002512134420044332,0.8380187974210606
