param_name,param_value,ctrl_freq,trial,rng_seed,jitter_value,terrain,crash,success,max_x,vx_m_s
torsional_friction,1e-06,10.0,1,1594575673,0.0,flat,False,True,0.2706976885701988,0.09334394267997262
torsional_friction,1e-06,30.0,0,1536126701,0.0,flat,False,True,0.4945981476361074,0.17055099542505459
torsional_friction,1e-06,50.0,2,284136962,0.0,flat,False,True,0.8376751109209526,0.28885348651605336
torsional_friction,1e-06,50.0,0,1144689111,0.0,flat,False,True,0.827888583887753,0.28547882202180663
torsional_friction,1e-06,10.0,2,1114630155,0.0,flat,False,True,0.2782318553490515,0.09594201907742729
torsional_friction,1e-06,30.0,2,675574552,0.0,flat,False,True,0.46175678936762937,0.15922647908377371
torsional_friction,1e-06,10.0,3,734023524,0.0,flat,False,True,0.2861483655672198,0.09867176046155621
torsional_friction,1e-06,30.0,1,1155520070,0.0,flat,False,True,0.49835094121544526,0.17184506119557347
torsional_friction,1e-06,50.0,3,2051013979,0.0,flat,False,True,0.7679803444212826,0.2648208084126961
torsional_friction,1e-06,10.0,4,254078006,0.0,flat,False,True,0.26507034151528536,0.09140356603131918
torsional_friction,1e-06,50.0,4,1571068461,0.0,flat,False,True,0.8399267905041501,0.2896298394704259
torsional_friction,1e-06,50.0,1,764082480,0.0,flat,False,True,0.7781636501536555,0.2683322033413025
torsional_friction,1e-06,30.0,3,294967921,0.0,flat,False,True,0.4861671777359601,0.1676437650766985
torsional_friction,1e-06,30.0,4,2061844938,0.0,flat,False,True,0.47992307941105244,0.16549071702996235
torsional_friction,3.1622776601683795e-05,10.0,0,1501523336,0.0,flat,False,True,0.27455768138886905,0.09467497123935728
torsional_friction,3.1622776601683795e-05,10.0,1,1021577818,0.0,flat,False,True,0.26486559945466004,0.0913328740467059
torsional_friction,3.1622776601683795e-05,10.0,2,640971187,0.0,flat,False,True,0.2768592885499224,0.09546872018109019
torsional_friction,3.1622776601683795e-05,30.0,2,249533597,0.0,flat,False,True,0.46020472201809526,0.15869119217758829
torsional_friction,3.1622776601683795e-05,10.0,3,260364556,0.0,flat,False,True,0.2753213819761798,0.09493840756956373
torsional_friction,3.1622776601683795e-05,30.0,0,1110085746,0.0,flat,False,True,0.4906999267478118,0.169206781466433
torsional_friction,3.1622776601683795e-05,30.0,1,630140228,0.0,flat,False,True,0.4718746706488683,0.1627154036636473
torsional_friction,3.1622776601683795e-05,30.0,3,1917071727,0.0,flat,False,True,0.4931604177792939,0.17005528987088245
torsional_friction,3.1622776601683795e-05,10.0,4,1927902686,0.0,flat,False,True,0.27851215998894224,0.09603867584993776
torsional_friction,3.1622776601683795e-05,30.0,4,1536465096,0.0,flat,False,True,0.4621801736780419,0.15937238315596478
torsional_friction,3.1622776601683795e-05,50.0,1,191084625,0.0,flat,False,True,0.784437639359352,0.2704957377017033
torsional_friction,3.1622776601683795e-05,50.0,0,671030143,0.0,flat,False,True,0.7880998026781835,0.27175855263912907
torsional_friction,3.1622776601683795e-05,50.0,2,1957961642,0.0,flat,False,True,0.7807523447962825,0.269224857002246
torsional_friction,3.1622776601683795e-05,50.0,3,1577355011,0.0,flat,False,True,0.8512447783127841,0.29353268216841755
torsional_friction,3.1622776601683795e-05,50.0,4,1097409493,0.0,flat,False,True,0.8625213747799907,0.2974210725400041
torsional_friction,0.001,10.0,0,2124430006,0.0,flat,False,True,0.264654737175212,0.09126025418994779
torsional_friction,0.001,10.0,1,1743823375,0.0,flat,False,True,0.26977506368884663,0.09302588402228158
torsional_friction,0.001,10.0,2,1363216744,0.0,flat,False,True,0.2629780515446795,0.09068199564168304
torsional_friction,0.001,30.0,1,1352385785,0.0,flat,False,True,0.4421967524486084,0.1524815474852966
torsional_friction,0.001,30.0,0,1732992416,0.0,flat,False,True,0.5487822038147894,0.1892351514767422
torsional_friction,0.001,10.0,4,502664595,0.0,flat,False,True,0.2708070642499869,0.09338174628457634
