timestamp,elapsed_min,n_eval,id,cost,vel_scene4_f10_step,lateral_scene4_f10_step,tumble_scene4_f10_step,yaw_scene4_f10_step,best_trial_scene4_f10_step,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
2026-02-25T02:48:55,0.1,16,331868e0,0.217010,0.0652,0.009626,0.167347,15.1,1,0.30358435471067113,0.0008650930612572187,3.660884740974831e-05,0.0032708186921290992,3.1314521405404894,0.5105646134416018,0.6188012647151618,5.999451860468049e-05,0.12401867123128152,4.1403870419245346,1.1627025180808168,1.3710255095997685,5.467949446099947e-10,30.21906049197255,6.985435924153505e-05,0.0027134620830805115,0.8133659695138211
2026-02-25T02:49:52,1.1,192,0096f762,0.204136,0.0734,0.020571,0.180526,22.3,0,0.21795061016937678,0.001087932622761254,1.206539195380496e-05,0.001290415973777473,3.0475344492875847,0.36774760434654463,0.4183564765967426,0.00016540119412629148,0.3220356949204489,4.61542368799529,1.1152459099269978,0.9022752248176331,5.607500667415535e-09,29.834431960314454,5.436597552751718e-05,0.0025492501288897334,0.6322126532643142
2026-02-25T02:50:01,1.2,224,ef5cd6b3,0.181638,0.0737,0.026499,0.150997,2.5,2,0.3008830298547408,0.0037095381305792896,2.05302629986738e-05,0.001933567385871026,1.909444034019036,0.28928978564690877,0.8859693232127712,0.0002898507681253776,0.06156556799388052,4.8875909097092824,1.105633995008407,0.926306759108397,8.205957574147073e-09,29.60782277490829,8.79641444956398e-05,0.00368144246203222,0.9188686363253993
2026-02-25T02:50:11,1.4,256,791ac6c4,0.168195,0.0706,0.013460,0.153809,1.9,1,0.1705300017143458,0.0020476350625411067,6.0186828654915185e-06,0.0024844570842494874,4.506737388892733,0.1272427723149881,0.6502387392233859,0.0002599944914292865,0.028837709271440207,4.60660021384868,1.1897238324775725,0.9533778743731389,8.71479925962748e-09,29.668081329940865,0.00015373617228474966,0.003891439069229229,0.6946783078190655
2026-02-25T02:51:40,2.9,544,afe75095,0.155694,0.0709,0.001321,0.153925,179.9,2,0.22857227426054771,0.004505323940762251,7.5220997713102e-06,0.0017280955289758957,3.484404459332757,0.1632909027438315,0.8209273413371436,0.0003575866313033384,0.03462436568468681,4.383351119017851,1.4549918947534697,0.8108466614815797,8.539329696705992e-09,29.254922812367834,6.819951420312003e-05,0.0036810814789390027,0.8500861846928057
2026-02-25T02:55:26,6.6,1104,482c1948,0.142840,0.0747,0.000141,0.133489,174.4,0,0.32525887911863727,0.005774200798128063,1.6435786023850613e-05,0.0019132149588632838,2.1388674063528392,0.3251091710675078,0.588956821147899,0.0005770531707437572,0.3240144930661899,4.242417311167672,1.35312211925359,0.807126025823965,8.169859893072357e-09,29.36850200609767,4.805692182029879e-05,0.0033876365801607375,0.7225318326153441
