id,cost,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping
c18c2900,9.100312784199497,0.11082095812561461,0.28498599593077495,0.3148630077152343,0.18102339541550377,1.413700949384224,4.143266060890113,2.0450394773362692,1.201658350857036,0.07703455562871067,0.14512969041227414,0.11029862833585907,0.09395707623292907,0.32384984369188297,0.4371510678675128,0.1250246925789445,0.4111738335959906,0.4083904969707679,0.09558173500389414,0.26646505582711344,1.0483869407356685,0.16837156141019982,0.1969424472383557,0.06731623331482861,2.4921884195064994,1.583761408068785,0.025103317461426373,0.8919403082697277,1.1279958516051154,0.5265805191741014,0.6750778316829346,0.08913417344678029,0.020323829939708615,0.0011060966023122838,0.008909279597468952,1.4297529068668027,0.8424999909606354,0.9935048236134831,0.0003799457749943707,0.30610512281300956,5.162773647450683,0.710969344926206,1.1102751626185432,1.181930750179361e-09
8a769fb5,5.204078432873892,0.08621065676574437,0.1940337760334221,0.3501935754747965,0.32202080859604554,1.4582597041892544,0.5564100161331531,2.8678233318093067,0.07901834241746623,0.06868645153859702,0.12183800724363794,0.06810751151499816,0.10984866977354904,0.15143462040267153,0.32081803792404573,0.09205150476921911,0.335866714028837,0.6226625076263336,0.1617786302928535,0.48226298689923763,0.4341228851207848,7.724626470621121e-05,1.0240595728037634,0.46050168174597905,0.017117924666286304,0.07879040972088772,0.07860847894235456,0.10941118887414956,2.6798036639928027,0.072816830390673,0.006201512026793224,0.01686731370810813,0.006792156156981999,0.0004795097539547076,0.0029744200781556705,1.5942756501620432,0.8243131292699939,0.9568621220723825,0.0006154481505309213,0.35484473990269283,5.020259162672947,0.42632411816947025,1.0866782730232392,1.0796383748596877e-09
a269571a,14.319961512056931,0.04007188781151063,0.2210670220820233,0.25404126077872896,0.23515096888304954,11.29920600903867,1.5311557888659166,0.08720472422144646,0.8696644277545074,-0.023423372554010786,0.06152773066543488,0.08211130532310779,0.12070309690657,0.2587881756379411,0.28370979370155874,0.09315804483013695,0.2884907538403925,0.3804749836656573,0.16574148332668356,0.3045604544394155,9.950388917477744,0.7059309121160949,0.6428861794448304,0.941818021898957,0.5849636915029814,0.004374075463977993,0.0670299317881092,0.0010134982688144271,0.01916129416452282,0.4486032206171,0.42106120713740736,0.028558271787538433,0.028986437388448683,0.0004669732562958378,0.004667461372454403,1.3194852392023775,0.892681859079144,0.9742800412503194,0.00010768697569666467,0.5645089824206377,4.633734226797515,0.9126614885123305,0.6620740895737183,3.995082891380851e-10
9aad8e11,6.439612512490008,0.09921883866040994,0.24522808074109712,0.363399073330656,0.31458846939067825,1.0166275942178786,1.771478314886343,3.3481784221035022,0.0652317632469165,0.07108628309958337,0.1336789431615595,0.09289128972008695,0.09999253991210916,0.19789730843518505,0.43779439387599706,0.0984474586265492,0.349755520351716,0.641994241013703,0.16028211696699116,0.46889482181436537,0.5833249217042066,0.002020470446961511,0.43128220206671053,0.17144446345053566,0.0018257222675575105,1.59820812916825,0.02337105794829155,0.19588779002774628,3.1289195741274645,0.06130659302154339,0.003925170225373106,0.0724583376935039,0.037241385369293785,0.0007959685015959685,0.005159742415444954,1.409667501603159,0.8128605296321972,0.964153133959198,0.00016266332680547833,0.6114244452437831,5.103089055276075,0.40418541588932144,1.3472293042789112,7.664255670171946e-10
c4c060fe,6.419197670958832,0.05190931491138465,0.21958692120685494,0.19161839451759857,0.30657651791506824,3.0498519525526557,1.0786855389537773,1.8707301475227087,0.11268664334877751,0.059386950654931596,0.05932940849857583,0.03701158558064656,0.11508932019397591,0.17983190028859486,0.36383954313799405,0.11196937978088622,0.36165281090296975,0.1012329928689397,0.1584831252715092,0.45466991055862727,0.06426623343130096,0.789647891366461,2.1959378277548938,0.6714588627171749,0.0002834415478055263,0.40694323468879673,0.000288631304666078,0.2909847941619612,1.5794567220560813,0.04768069642788206,0.06500594692089545,0.03962355116793526,0.03411839513656286,0.0014414090289962284,0.007860199027218056,1.2482308696917679,0.8402241002126238,0.9796119117357982,0.00043868867179334,0.304165152430942,4.94430037897042,0.5180867421491537,0.891122829832087,1.7529478550901845e-09
01ec056b,29.3137926239299,0.011775828974278105,0.15907631614133474,0.17344947958649956,-0.05467537311351827,11.35124795402795,1.291800383453595,0.4988824264261571,15.645690413480825,0.0002571477212500848,-0.009368558257319828,0.04443889745890405,0.09732937669514041,0.17245494270108647,0.2074446290277773,0.11303174317257104,0.217637834302528,0.1896788612843996,-0.05864427749544218,-0.05070646873159436,4.647571366818711,4.802180370862489,1.901496216346752,1.0466611989430998,0.07029530772994828,0.1748438767805468,0.07402656972342991,0.08787052813279558,0.3369853285699316,9.893739244787398,5.751951168693427,0.16139943282652586,0.02127560323317995,0.0014143183866295388,0.006519517767836777,1.3064610961197685,0.8613209269409428,0.9931816935017477,0.00021814079977497394,0.6931286051340007,4.214049263256903,1.0965802349853795,1.2761152253229968,8.133803094420922e-10
87a3f143,6.455008589778619,0.10975878761983127,0.24429434127578772,0.35171456498181985,0.14136736675840197,0.34050958294896383,1.5451105233184315,2.250980833162008,2.071443034738628,0.05867533012065655,0.1408376939332634,0.12976333880557384,0.09967282961316595,0.2788308620501934,0.3543793321640037,0.11968138418822138,0.4167756813890945,0.5186866293681438,0.10271347290558909,0.18002126061121487,0.14510920731125723,0.09865201975444525,0.09674835588326139,0.16864778395292068,1.0348905280966278,0.34157221126888293,0.0011693235529423914,1.0041153842511756,1.2456961253578902,0.5061879896729015,1.5652550450657263,0.06738422357304459,0.005770947368550574,0.0006075512641891899,0.006507573020169374,1.9386715504743879,0.8342165706083753,0.9630740174521912,0.00015810799684124263,0.5830804235404148,5.0986287469108245,0.6910658261346009,1.403986744620006,1.06936165944443e-09
5d39534d,33.73854823027323,0.03651121033535596,0.24120442757866345,0.30473967677495145,0.153117769967766,27.454614490082527,1.505960792542353,1.4923618053173011,2.106806795590021,-0.06939085467734608,0.06103482190422026,0.1178896637791937,0.09808337663667613,0.19997190228501993,0.4255580038142943,0.07852012691328744,0.39664869955644194,0.43905020385512494,0.08071211281841467,0.22552342711711734,26.650342897465574,0.7317844215878673,0.07248717102908625,0.15629287182740959,0.0019998265830756157,1.3476680941318677,0.3039663962829531,0.6852522016397372,0.5031432073946108,1.0551677635498995,1.0516390320401214,0.12348764057352517,0.013767917785013213,0.000563878586027479,0.004400549942479884,1.060938760824029,0.859383524688326,0.978578383728854,0.0002243980509527599,0.35308257332497056,4.5753740790497,0.7238015494771747,1.1471812951118576,5.745207391200004e-10
74b18df6,5.802677779915563,0.07096203585042361,0.21172268072911093,0.2020464610043932,0.3074412109689445,2.8949473737291367,1.2078040521988596,1.3606600879692277,0.06268610454212803,0.06727608539533655,0.11416248460110927,0.03144753755482504,0.12296562274475412,0.17904305482447008,0.3331593646181087,0.11131007439416876,0.36778740106281593,0.12704190755619493,0.15910331168118635,0.4557791102567026,0.35691160486082285,0.09034477479550318,2.4476909940728104,1.0646375237815857,3.669626314295108e-05,0.14312983215413083,7.460572970262737e-06,0.3472084513081374,1.01344417608812,0.05220367968555836,0.01048242485656966,0.03595432408208914,0.006183072105937922,0.0014134319261407274,0.008930974026410259,1.5968037120801046,0.8571760159858263,0.9539846587356546,0.0004335017518229324,0.699050581400185,4.922457305882378,0.5347201989664837,1.110704819933508,2.108751702673938e-09
5bc9e501,37.788659366212,0.043803377387551155,0.22781924788158406,0.35846901626341693,0.11885621135881355,29.675836705323892,0.9470529674234749,2.6976922939778314,3.1350169505022647,-0.07341920571719272,0.07490072535517936,0.1299286125246668,0.08319075908610607,0.19709299852946627,0.40317398602917986,0.09120951704429797,0.406207610724891,0.5779899210210617,0.0897525383603609,0.1479598843572662,29.29050588685584,0.3662951190922964,0.019035699375754774,1.9642582957150806e-05,0.0008837754130787705,0.946149549427439,0.08830373178527962,0.8165943032689191,1.7927942589236328,0.99210452800264,2.1429124224996245,0.05454362093588152,0.015758166577944082,0.001424706973679665,0.004056324659407126,1.5031694467638261,0.8714832194587714,0.9821491174901879,0.0009552307279253407,0.6195580212041986,4.979631739856875,0.6020222451622153,1.4919760554305241,5.668233166390379e-10
