,mass_B,,,,
t,x,y,θ,ω,α
0E+00,5.810522E+00,-1.146098E+01,-6.311578E+01,,
3.333333E-04,6.740641E+00,-1.122977E+01,-5.902582E+01,1.313453E+04,
6.666667E-04,7.537389E+00,-1.051238E+01,-5.435942E+01,1.478585E+04,2.568166E+06
1E-03,8.406835E+00,-9.728624E+00,-4.916859E+01,1.502595E+04,2.514733E+05
1.333333E-03,9.262142E+00,-9.051849E+00,-4.434212E+01,1.465927E+04,-3.002576E+05
1.666667E-03,9.871613E+00,-8.107407E+00,-3.939574E+01,1.494073E+04,-4.377688E+04
2E-03,1.069925E+01,-7.320894E+00,-3.438163E+01,1.468453E+04,-5.99475E+06
2.333333E-03,1.142388E+01,-6.491267E+00,-2.960606E+01,1.12649E+04,-2.17071E+06
2.666667E-03,1.131767E+01,-5.734756E+00,-2.68717E+01,1.188737E+04,-2.103461E+06
3E-03,1.160459E+01,-4.613605E+00,-2.168115E+01,1.188003E+04,-1.059405E+07
3.333333E-03,1.195705E+01,-4.105867E+00,-1.895168E+01,3.861684E+03,-1.270386E+06
3.666667E-03,1.164715E+01,-4.034711E+00,-1.910669E+01,8.975619E+03,3.201932E+06
4E-03,1.242432E+01,-2.861057E+00,-1.296794E+01,1.04498E+04,2.453176E+06
4.333333E-03,1.313232E+01,-2.824955E+00,-1.214016E+01,6.423407E+03,-2.979634E+06
4.666667E-03,1.31259E+01,-2.005184E+00,-8.685666E+00,1.068171E+04,2.820963E+06
5E-03,1.301044E+01,-1.142617E+00,-5.019016E+00,8.228087E+03,-3.308962E+06
5.333333E-03,1.328004E+01,-7.425335E-01,-3.200275E+00,7.365555E+03,-1.349929E+05
5.666667E-03,1.329164E+01,-2.520416E-02,-1.086465E-01,9.104006E+03,-1.488294E+05
6E-03,1.314027E+01,6.585441E-01,2.869063E+00,7.193298E+03,-1.588007E+06
6.333333E-03,1.307903E+01,1.072278E+00,4.686886E+00,7.307754E+03,-2.362045E+05
6.666667E-03,1.305248E+01,1.774253E+00,7.740898E+00,7.982655E+03,1.975397E+06
7E-03,1.294227E+01,2.284088E+00,1.000866E+01,7.870377E+03,4.718642E+05
7.333333E-03,1.280742E+01,2.953957E+00,1.298782E+01,8.791462E+03,-5.735077E+05
7.666667E-03,1.271179E+01,3.613765E+00,1.586963E+01,7.46282E+03,-2.308879E+06
8E-03,1.23483E+01,4.0034E+00,1.796303E+01,6.853305E+03,-4.919758E+05
8.333333E-03,1.234849E+01,4.601811E+00,2.04385E+01,7.462387E+03,3.628395E+06
8.666667E-03,1.194583E+01,5.055442E+00,2.293795E+01,8.987857E+03,1.921328E+05
9E-03,1.154367E+01,5.737966E+00,2.64304E+01,8.319211E+03,-3.058586E+06
9.333333E-03,1.130333E+01,6.133146E+00,2.84841E+01,6.124612E+03,-3.598618E+06
9.666667E-03,1.114645E+01,6.569296E+00,3.051348E+01,6.201788E+03,4.679377E+05
1E-02,1.094711E+01,7.005985E+00,3.261862E+01,6.454393E+03,1.536957E+06
1.033333E-02,1.063783E+01,7.398005E+00,3.481641E+01,7.167831E+03,1.719467E+06
1.066667E-02,1.03696E+01,7.927344E+00,3.739717E+01,7.744649E+03,4.884788E+05
1.1E-02,9.862367E+00,8.2695E+00,3.997951E+01,7.453953E+03,-1.994856E+06
1.133333E-02,9.694039E+00,8.841479E+00,4.236648E+01,6.434459E+03,2.068489E+06
1.166667E-02,9.378811E+00,9.142543E+00,4.426915E+01,8.297348E+03,2.49517E+06
1.2E-02,8.767631E+00,9.702663E+00,4.789804E+01,9.184643E+03,3.255793E+06
1.233333E-02,8.432846E+00,1.019075E+01,5.039224E+01,9.345541E+03,1.603401E+06
1.266667E-02,7.736608E+00,1.069887E+01,5.41284E+01,1.105143E+04,4.424275E+06
1.3E-02,7.076538E+00,1.121991E+01,5.775986E+01,1.184784E+04,1.131078E+06
1.333333E-02,6.204314E+00,1.168188E+01,6.202696E+01,1.218796E+04,1.075027E+06
1.366667E-02,5.381527E+00,1.20222E+01,6.588517E+01,1.216827E+04,3.818335E+06
1.4E-02,4.509027E+00,1.248269E+01,7.013914E+01,1.471215E+04,5.758443E+06
1.433333E-02,3.312987E+00,1.299098E+01,7.569326E+01,1.650247E+04,4.562573E+06
1.466667E-02,2.059528E+00,1.32134E+01,8.114079E+01,1.72937E+04,2.767596E+05
1.5E-02,6.486262E-01,1.336923E+01,8.72224E+01,1.713948E+04,-4.023412E+06
1.533333E-02,-5.995311E-01,1.337211E+01,9.256711E+01,1.439403E+04,1.083932E+06
1.566667E-02,-1.570136E+00,1.313165E+01,9.681842E+01,1.695172E+04,3.749212E+06
1.6E-02,-3.10851E+00,1.259082E+01,1.038683E+02,1.867997E+04,4.243176E+06
