,mass_B,,,,
t,x,y,θ,ω,α
0E+00,-3.5E+00,-1.1625E+01,-1.067557E+02,,
3.333333E-04,-2.245316E+00,-1.181859E+01,-1.00757E+02,8.84243E+03,
6.666667E-04,-2.413212E+00,-1.257797E+01,-1.008608E+02,4.634011E+03,-2.124331E+06
1E-03,-1.69743E+00,-1.260813E+01,-9.766762E+01,1.0076E+04,1.075155E+07
1.333333E-03,-9.160541E-01,-1.26451E+01,-9.414346E+01,1.115398E+04,2.450125E+06
1.666667E-03,-5.112302E-02,-1.264557E+01,-9.023163E+01,1.1796E+04,1.35669E+06
2E-03,8.187069E-01,-1.259026E+01,-8.627947E+01,1.197563E+04,-1.79263E+06
2.333333E-03,1.70077E+00,-1.249356E+01,-8.224788E+01,1.080986E+04,-4.994394E+06
2.666667E-03,2.481685E+00,-1.285445E+01,-7.907289E+01,8.419783E+03,-2.485738E+06
3E-03,3.003315E+00,-1.264054E+01,-7.663469E+01,8.80726E+03,7.819636E+06
3.333333E-03,3.732045E+00,-1.236221E+01,-7.320138E+01,1.372756E+04,6.02477E+06
3.666667E-03,4.948703E+00,-1.19372E+01,-6.748298E+01,1.403554E+04,3.24831E+06
4E-03,5.711527E+00,-1.163008E+01,-6.384436E+01,1.406257E+04,-8.103986E+06
4.333333E-03,6.810925E+00,-1.094559E+01,-5.810793E+01,1.088157E+04,-4.99498E+06
4.666667E-03,7.331368E+00,-1.111437E+01,-5.658998E+01,7.984973E+03,-2.140565E+06
5E-03,7.925621E+00,-1.04358E+01,-5.278462E+01,1.134847E+04,1.691519E+06
5.333333E-03,8.79768E+00,-1.012926E+01,-4.902434E+01,8.937877E+03,5.919332E+05
5.666667E-03,9.378994E+00,-9.996712E+00,-4.682603E+01,1.052228E+04,9.658858E+05
6E-03,1.010635E+01,-9.10283E+00,-4.200948E+01,1.146499E+04,8.759176E+05
6.333333E-03,1.061975E+01,-8.655922E+00,-3.91827E+01,9.540907E+03,6.564967E+05
6.666667E-03,1.115359E+01,-7.999588E+00,-3.564888E+01,1.237823E+04,5.443348E+06
7E-03,1.169039E+01,-7.005023E+00,-3.093055E+01,1.360457E+04,-7.015193E+05
7.333333E-03,1.214103E+01,-6.074251E+00,-2.657916E+01,1.16938E+04,-1.212782E+06
7.666667E-03,1.245237E+01,-5.320296E+00,-2.313468E+01,1.221694E+04,1.543834E+04
8E-03,1.274785E+01,-4.249182E+00,-1.843454E+01,1.264455E+04,3.67034E+06
8.333333E-03,1.306437E+01,-3.428586E+00,-1.470498E+01,1.363004E+04,2.677265E+06
8.666667E-03,1.354905E+01,-2.230362E+00,-9.347845E+00,1.542697E+04,2.715638E+06
9E-03,1.371942E+01,-1.060549E+00,-4.420329E+00,1.489195E+04,-3.005819E+06
9.333333E-03,1.374152E+01,1.391374E-01,5.80119E-01,1.372828E+04,-3.5932E+06
9.666667E-03,1.373523E+01,1.13693E+00,4.731854E+00,1.215938E+04,-7.773446E+05
1E-02,1.368775E+01,2.091188E+00,8.686371E+00,1.312691E+04,8.492197E+06
1.033333E-02,1.36244E+01,3.266686E+00,1.348313E+01,1.774484E+04,4.313732E+06
1.066667E-02,1.279615E+01,4.788425E+00,2.051626E+01,1.732054E+04,8.874204E+06
1.1E-02,1.264645E+01,5.905241E+00,2.503015E+01,2.103202E+04,9.576555E+06
1.133333E-02,1.168908E+01,8.044982E+00,3.453761E+01,2.665204E+04,-1.906354E+06
1.166667E-02,1.0369E+01,9.601186E+00,4.279818E+01,1.898481E+04,-1.494048E+07
1.2E-02,9.73507E+00,1.051077E+01,4.719416E+01,1.503832E+04,-3.808216E+06
1.233333E-02,8.776253E+00,1.157223E+01,5.282372E+01,1.768855E+04,8.415162E+06
1.266667E-02,7.437625E+00,1.237169E+01,5.898652E+01,2.034708E+04,3.234335E+06
1.3E-02,5.764392E+00,1.318692E+01,6.638845E+01,2.050459E+04,2.160611E+06
1.333333E-02,4.294338E+00,1.375054E+01,7.265625E+01,2.075685E+04,1.161358E+06
