,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.625E+01,-4.5E+00,-1.547864E+01,,
1.333333E-03,1.675115E+01,-3.911888E+00,-1.314468E+01,2.56402E+03,
2.666667E-03,1.705264E+01,-2.591529E+00,-8.641253E+00,3.136755E+03,8.715783E+03
4E-03,1.691066E+01,-1.414084E+00,-4.780001E+00,2.463948E+03,-8.941232E+05
5.333333E-03,1.706172E+01,-6.168954E-01,-2.070724E+00,8.34472E+02,-7.964103E+05
6.666667E-03,1.673879E+01,-7.468552E-01,-2.554743E+00,6.914528E+00,-1.853607E+05
8E-03,1.700383E+01,-6.093231E-01,-2.052285E+00,5.869279E+02,3.595084E+05
9.333333E-03,1.671147E+01,-2.88666E-01,-9.896016E-01,9.508099E+02,3.992075E+05
1.066667E-02,1.700711E+01,1.434341E-01,4.832081E-01,1.595311E+03,6.518399E+05
1.2E-02,1.692709E+01,9.655054E-01,3.26456E+00,2.717122E+03,7.489829E+05
1.333333E-02,1.709162E+01,2.319647E+00,7.728866E+00,3.658491E+03,1.003375E+06
1.466667E-02,1.668846E+01,3.859135E+00,1.302054E+01,5.213462E+03,6.271866E+05
1.6E-02,1.606032E+01,6.368923E+00,2.163143E+01,5.744281E+03,1.303632E+05
1.733333E-02,1.533976E+01,8.272954E+00,2.833862E+01,5.160698E+03,-3.011667E+05
1.866667E-02,1.416429E+01,1.006354E+01,3.539329E+01,5.106712E+03,-2.380121E+05
2E-02,1.251939E+01,1.125532E+01,4.195652E+01,4.51319E+03,-2.940373E+05
2.133333E-02,1.151806E+01,1.25383E+01,4.742847E+01,4.21601E+03,-5.924567E+04
2.266667E-02,1.033395E+01,1.381327E+01,5.319921E+01,4.430975E+03,-1.184829E+05
2.4E-02,8.586335E+00,1.442912E+01,5.92444E+01,3.991008E+03,-2.607991E+05
2.533333E-02,7.427357E+00,1.512229E+01,6.38419E+01,3.551002E+03,-1.936521E+05
2.666667E-02,6.300644E+00,1.617177E+01,6.871374E+01,3.590591E+03,2.903927E+05
2.8E-02,4.851113E+00,1.629019E+01,7.341681E+01,4.196941E+03,3.628382E+05
2.933333E-02,2.971835E+00,1.669321E+01,7.990558E+01,4.772033E+03,3.587675E+05
3.066667E-02,1.139037E+00,1.689146E+01,8.614223E+01,4.986792E+03,2.619447E+05
3.2E-02,-9.434751E-01,1.685579E+01,9.320369E+01,5.53789E+03,3.246235E+05
3.333333E-02,-3.204581E+00,1.662562E+01,1.009099E+02,5.865143E+03,1.727341E+05
3.466667E-02,-5.4598E+00,1.599771E+01,1.088441E+02,5.983667E+03,1.058648E+05
3.6E-02,-7.618549E+00,1.503884E+01,1.168664E+02,6.128692E+03,-2.902345E+05
3.733333E-02,-9.763084E+00,1.384659E+01,1.251873E+02,5.362434E+03,-6.084637E+05
3.866667E-02,-1.088116E+01,1.244426E+01,1.311662E+02,4.269833E+03,-7.07958E+05
4E-02,-1.189059E+01,1.12548E+01,1.365735E+02,3.603342E+03,-4.369488E+05
4.133333E-02,-1.256592E+01,1.02576E+01,1.407751E+02,3.024231E+03,-4.20801E+05
4.266667E-02,-1.34642E+01,9.555042E+00,1.446381E+02,2.557973E+03,-2.317228E+05
4.4E-02,-1.383126E+01,8.77881E+00,1.475964E+02,2.313916E+03,-8.710247E+04
4.533333E-02,-1.429385E+01,7.985769E+00,1.508085E+02,2.402334E+03,2.339699E+05
4.666667E-02,-1.449052E+01,7.066682E+00,1.540026E+02,2.856455E+03,3.972981E+05
4.8E-02,-1.502962E+01,5.942836E+00,1.584257E+02,3.559814E+03,3.834977E+05
4.933333E-02,-1.554375E+01,4.605615E+00,1.634954E+02,3.872511E+03,1.289756E+04
5.066667E-02,-1.568849E+01,3.11994E+00,1.687524E+02,3.625028E+03,-7.143242E+04
5.2E-02,-1.611647E+01,1.932561E+00,1.731622E+02,3.546974E+03,-1.234786E+05
5.333333E-02,-1.672331E+01,5.223251E-01,1.78211E+02,3.456746E+03,-1.927171E+05
5.466667E-02,-1.615405E+01,-6.714561E-01,1.823802E+02,2.932353E+03,-3.015752E+05
5.6E-02,-1.624133E+01,-1.715817E+00,1.860306E+02,2.655822E+03,-1.085267E+05
5.733333E-02,-1.615601E+01,-2.692682E+00,1.894624E+02,2.638107E+03,1.234376E+05
5.866667E-02,-1.595594E+01,-3.702968E+00,1.930656E+02,2.976002E+03,-5.473405E+05
6E-02,-1.549393E+01,-4.855022E+00,1.973984E+02,1.497768E+03,-2.912335E+05
6.133333E-02,-1.616536E+01,-4.960654E+00,1.970596E+02,1.420552E+03,3.25785E+05
6.266667E-02,-1.538224E+01,-5.962211E+00,2.011865E+02,3.09523E+03,5.227515E+05
6.4E-02,-1.465626E+01,-6.932239E+00,2.053136E+02,2.640347E+03,4.736528E+04
6.533333E-02,-1.452548E+01,-7.797453E+00,2.082274E+02,2.978266E+03,3.437178E+05
6.666667E-02,-1.378971E+01,-9.042867E+00,2.132556E+02,3.838798E+03,3.779674E+05
6.8E-02,-1.334178E+01,-1.059894E+01,2.184642E+02,3.894013E+03,-1.439767E+05
6.933333E-02,-1.230906E+01,-1.173802E+01,2.236397E+02,3.496637E+03,2.998691E+04
7.066667E-02,-1.151328E+01,-1.26923E+01,2.277886E+02,3.77151E+03,6.087466E+04
7.2E-02,-9.686331E+00,-1.318491E+01,2.33697E+02,3.968587E+03,1.513145E+04
7.333333E-02,-8.625145E+00,-1.400436E+01,2.383715E+02,3.575446E+03,-3.794349E+05
7.466667E-02,-7.507249E+00,-1.488219E+01,2.432316E+02,3.118039E+03,7.116667E+04
7.6E-02,-6.745108E+00,-1.565163E+01,2.466863E+02,3.477998E+03,7.861129E+05
7.733333E-02,-5.209477E+00,-1.65286E+01,2.525062E+02,5.395785E+03,6.268772E+05
7.866667E-02,-2.582286E+00,-1.644323E+01,2.61075E+02,5.456122E+03,3.34051E+04
8E-02,-8.817645E-01,-1.714495E+01,2.670559E+02,4.988488E+03,-1.433942E+05
8.133333E-02,1.306207E+00,-1.706265E+01,2.743777E+02,5.372961E+03,-2.732915E+05
8.266667E-02,3.378437E+00,-1.677971E+01,2.813838E+02,4.291619E+03,-7.011166E+05
8.4E-02,4.637317E+00,-1.636397E+01,2.85822E+02,3.255541E+03,-4.552863E+05
8.533333E-02,5.789977E+00,-1.585167E+01,2.900652E+02,3.192727E+03,8.343528E+04
8.666667E-02,6.925365E+00,-1.531239E+01,2.943359E+02,3.455373E+03,1.886354E+05
8.8E-02,8.232559E+00,-1.468253E+01,2.992795E+02,3.759049E+03,1.681139E+05
8.933333E-02,9.509215E+00,-1.390866E+01,3.0436E+02,3.873304E+03,9.306973E+04
9.066667E-02,1.080476E+01,-1.305683E+01,3.096084E+02,4.007674E+03,3.083843E+04
9.2E-02,1.191602E+01,-1.189642E+01,3.150472E+02,3.980983E+03,-1.878371E+05
9.333333E-02,1.295102E+01,-1.078108E+01,3.202243E+02,3.52032E+03,-2.292258E+05
9.466667E-02,1.377482E+01,-9.84919E+00,3.244347E+02,3.264859E+03,-3.25257E+05
9.6E-02,1.440496E+01,-8.679137E+00,3.289306E+02,2.81492E+03,-5.841374E+04
9.733333E-02,1.478411E+01,-7.880341E+00,3.319411E+02,2.850057E+03,-6.056381E+04
9.866667E-02,1.543427E+01,-6.701167E+00,3.365307E+02,2.969676E+03,1.657622E+05
1E-01,1.579391E+01,-5.792168E+00,3.398603E+02,3.000574E+03,-6.605824E+04
1.013333E-01,1.612453E+01,-4.461946E+00,3.445323E+02,3.067251E+03,-4.940275E+04
1.026667E-01,1.644761E+01,-3.484162E+00,3.480396E+02,2.666928E+03,-5.451494E+05
1.04E-01,1.672842E+01,-2.457088E+00,3.516441E+02,1.813447E+03,-5.240226E+05
1.053333E-01,1.653339E+01,-2.06653E+00,3.528755E+02,9.992571E+02,-3.349807E+05
1.066667E-01,1.688021E+01,-1.682259E+00,3.543088E+02,1.069682E+03,9.040907E+04
1.08E-01,1.660031E+01,-1.240037E+00,3.55728E+02,1.207567E+03,1.043404E+05
1.093333E-01,1.699397E+01,-7.3337E-01,3.575289E+02,1.38473E+03,3.196078E+05
1.106667E-01,1.676062E+01,-1.695041E-01,3.594206E+02,1.970313E+03,5.755087E+05
1.12E-01,1.672729E+01,8.131606E-01,3.627831E+02,3.003381E+03,7.311781E+05
1.133333E-01,1.698861E+01,2.215357E+00,3.674296E+02,3.917132E+03,1.30136E+06
1.146667E-01,1.657924E+01,3.89742E+00,3.732288E+02,6.256026E+03,7.787357E+05
1.16E-01,1.545034E+01,6.915258E+00,3.841123E+02,6.687489E+03,6.152107E+04
1.173333E-01,1.450554E+01,8.737222E+00,3.910621E+02,5.661999E+03,-4.452441E+05
1.186667E-01,1.340846E+01,1.093995E+01,3.99211E+02,5.873417E+03,-1.983598E+05
1.2E-01,1.164151E+01,1.236429E+01,4.067246E+02,5.080038E+03,-5.023663E+05
1.213333E-01,1.053226E+01,1.385452E+01,4.127578E+02,4.423661E+03,-4.514354E+05
1.226667E-01,8.818069E+00,1.440162E+01,4.18521E+02,3.976068E+03,-4.349027E+05
1.24E-01,7.62564E+00,1.520194E+01,4.233606E+02,3.235712E+03,-4.941341E+05
1.253333E-01,6.628594E+00,1.573002E+01,4.271495E+02,2.626087E+03,-2.806609E+05
1.266667E-01,5.738161E+00,1.60822E+01,4.303635E+02,2.473026E+03,4.969399E+04
1.28E-01,4.768559E+00,1.635411E+01,4.337443E+02,2.77332E+03,5.006255E+05
1.293333E-01,3.647885E+00,1.681391E+01,4.37759E+02,3.760019E+03,5.147949E+05
1.306667E-01,1.848294E+00,1.693401E+01,4.43771E+02,4.348991E+03,4.276536E+05
1.32E-01,1.910437E-01,1.700496E+01,4.493563E+02,4.67788E+03,3.310649E+05
1.333333E-01,-1.852936E+00,1.693173E+01,4.562454E+02,5.365917E+03,5.342195E+05
