,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.460137E+01,-4.773133E+00,-1.810237E+01,,
1.333333E-03,1.400139E+01,-4.174864E+00,-1.660326E+01,1.285522E+03,
2.666667E-03,1.466337E+01,-3.839837E+00,-1.467432E+01,1.598296E+03,1.564494E+05
4E-03,1.464171E+01,-3.203424E+00,-1.234114E+01,1.726365E+03,1.481893E+05
5.333333E-03,1.523896E+01,-2.706427E+00,-1.007068E+01,1.932311E+03,2.57907E+05
6.666667E-03,1.536672E+01,-1.938082E+00,-7.188306E+00,2.442881E+03,4.953565E+05
8E-03,1.550922E+01,-9.63889E-01,-3.556326E+00,3.228695E+03,4.002768E+05
9.333333E-03,1.570359E+01,3.896963E-01,1.421546E+00,3.629215E+03,2.793912E+05
1.066667E-02,1.554214E+01,1.666897E+00,6.121581E+00,3.828513E+03,2.102453E+05
1.2E-02,1.541751E+01,3.173431E+00,1.163091E+01,4.271531E+03,2.362303E+05
1.333333E-02,1.481548E+01,4.674808E+00,1.751233E+01,4.449483E+03,-1.127577E+05
1.466667E-02,1.418107E+01,6.164987E+00,2.34962E+01,4.02764E+03,-2.347659E+05
1.6E-02,1.357292E+01,7.29382E+00,2.82527E+01,3.671564E+03,-3.473892E+05
1.733333E-02,1.284138E+01,8.431051E+00,3.328704E+01,3.269159E+03,-1.314524E+05
1.866667E-02,1.236318E+01,9.306332E+00,3.697046E+01,3.111546E+03,7.961082E+04
2E-02,1.161284E+01,1.030474E+01,4.158449E+01,3.629407E+03,-1.183511E+05
2.133333E-02,1.065061E+01,1.128197E+01,4.664888E+01,2.919834E+03,-1.631025E+05
2.266667E-02,1.021684E+01,1.190787E+01,4.937072E+01,2.809607E+03,4.766245E+05
2.4E-02,9.081863E+00,1.25651E+01,5.414117E+01,4.416072E+03,1.061642E+06
2.533333E-02,7.369849E+00,1.337633E+01,6.114691E+01,5.70589E+03,7.15945E+05
2.666667E-02,5.392782E+00,1.431454E+01,6.935687E+01,6.312401E+03,3.988113E+05
2.8E-02,3.191985E+00,1.499135E+01,7.797998E+01,6.713915E+03,1.906649E+05
2.933333E-02,7.213567E-01,1.507626E+01,8.726065E+01,6.880578E+03,3.312504E+05
3.066667E-02,-1.648705E+00,1.486672E+01,9.632819E+01,7.446872E+03,5.554951E+04
3.2E-02,-4.359582E+00,1.415436E+01,1.07119E+02,7.333301E+03,-8.635359E+04
3.333333E-02,-6.401249E+00,1.319243E+01,1.158837E+02,6.865487E+03,-6.747944E+05
3.466667E-02,-8.497754E+00,1.19456E+01,1.254269E+02,5.904767E+03,-1.088022E+06
3.6E-02,-9.914413E+00,1.115522E+01,1.316297E+02,3.700423E+03,-1.611483E+06
3.733333E-02,-1.077747E+01,1.066715E+01,1.352947E+02,1.668814E+03,-1.124151E+06
3.866667E-02,-1.131558E+01,1.089689E+01,1.360799E+02,5.374248E+02,-4.643335E+05
4E-02,-1.14706E+01,1.079882E+01,1.367279E+02,5.596533E+02,1.52151E+05
4.133333E-02,-1.166245E+01,1.065963E+01,1.375723E+02,9.292739E+02,1.401261E+05
