,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.32312E+01,-8.505768E+00,-3.273523E+01,,
1.333333E-03,1.362647E+01,-7.586786E+00,-2.910768E+01,2.002256E+03,
2.666667E-03,1.392904E+01,-7.218859E+00,-2.739588E+01,1.901502E+03,-2.304942E+05
4E-03,1.444893E+01,-6.444263E+00,-2.403701E+01,1.773261E+03,-1.488706E+05
5.333333E-03,1.449256E+01,-6.052617E+00,-2.266718E+01,1.181191E+03,-3.564085E+05
6.666667E-03,1.46828E+01,-5.603047E+00,-2.088716E+01,1.018552E+03,-2.246845E+04
8E-03,1.467118E+01,-5.32568E+00,-1.995104E+01,9.705347E+02,-4.881748E+04
9.333333E-03,1.473314E+01,-4.872256E+00,-1.829907E+01,1.038866E+03,-8.341393E+04
1.066667E-02,1.479007E+01,-4.572842E+00,-1.718073E+01,6.758464E+02,7.294032E+04
1.2E-02,1.506887E+01,-4.46269E+00,-1.649681E+01,1.127606E+03,4.341337E+05
1.333333E-02,1.519374E+01,-3.837211E+00,-1.417378E+01,1.996159E+03,5.361636E+05
1.466667E-02,1.534288E+01,-3.030659E+00,-1.117372E+01,2.505597E+03,4.026594E+05
1.6E-02,1.548534E+01,-2.036536E+00,-7.492189E+00,3.063474E+03,2.176289E+05
1.733333E-02,1.560629E+01,-8.191086E-01,-3.004458E+00,3.16456E+03,-1.381325E+05
1.866667E-02,1.562552E+01,2.581872E-01,9.466366E-01,2.640546E+03,-2.338016E+05
2E-02,1.564463E+01,1.104131E+00,4.036997E+00,2.457635E+03,9.263312E+03
2.133333E-02,1.564207E+01,2.059409E+00,7.50033E+00,2.732092E+03,1.228705E+05
2.266667E-02,1.563141E+01,3.129869E+00,1.132258E+01,2.811629E+03,5.991008E+05
2.4E-02,1.547129E+01,4.144942E+00,1.499801E+01,4.102466E+03,6.149171E+05
2.533333E-02,1.480856E+01,6.062109E+00,2.226249E+01,4.919382E+03,1.256113E+06
2.666667E-02,1.443136E+01,7.710926E+00,2.811636E+01,6.768909E+03,1.566021E+06
2.8E-02,1.251568E+01,1.061892E+01,4.031291E+01,9.762684E+03,2.356074E+06
2.933333E-02,9.781647E+00,1.353776E+01,5.415018E+01,1.257405E+04,2.532112E+06
3.066667E-02,4.656381E+00,1.607313E+01,7.384371E+01,1.676899E+04,2.669483E+06
3.2E-02,-2.583755E+00,1.656098E+01,9.88675E+01,1.980227E+04,1.47122E+06
3.333333E-02,-9.889504E+00,1.32921E+01,1.266498E+02,2.071905E+04,-9.877762E+05
3.466667E-02,-1.459928E+01,7.083267E+00,1.541183E+02,1.743864E+04,-3.585546E+06
3.6E-02,-1.589392E+01,1.908522E+00,1.731528E+02,1.077139E+04,-5.179643E+06
3.733333E-02,-1.588268E+01,-7.884662E-01,1.82842E+02,3.600569E+03,-4.652042E+06
3.866667E-02,-1.608491E+01,-7.738226E-01,1.827543E+02,-1.916552E+03,-4.225767E+06
4E-02,-1.602594E+01,6.349267E-01,1.777312E+02,-7.184937E+03,-3.030444E+06
4.133333E-02,-1.551588E+01,4.568201E+00,1.635945E+02,-1.06964E+04,-7.455275E+05
4.266667E-02,-1.397363E+01,8.327483E+00,1.492075E+02,-8.971423E+03,2.009541E+06
4.4E-02,-1.22772E+01,1.042263E+01,1.396707E+02,-5.09806E+03,3.233941E+06
4.533333E-02,-1.174204E+01,1.149358E+01,1.356127E+02,-3.982873E+02,3.190329E+06
4.666667E-02,-1.228798E+01,1.083004E+01,1.386086E+02,3.668654E+03,2.23251E+06
4.8E-02,-1.352062E+01,9.328741E+00,1.453957E+02,5.521759E+03,7.845139E+05
4.933333E-02,-1.478785E+01,7.426761E+00,1.533333E+02,5.714882E+03,1.078914E+05
5.066667E-02,-1.567723E+01,5.509936E+00,1.606354E+02,5.654371E+03,-6.163598E+05
5.2E-02,-1.616769E+01,3.315343E+00,1.684116E+02,4.365588E+03,-1.286658E+06
5.333333E-02,-1.588513E+01,2.154254E+00,1.72277E+02,1.918899E+03,-1.561227E+06
5.466667E-02,-1.600137E+01,1.815022E+00,1.735286E+02,2.326504E+02,-8.295733E+05
5.6E-02,-1.587653E+01,1.978264E+00,1.728974E+02,-3.698222E+02,-1.852874E+05
5.733333E-02,-1.583792E+01,2.073164E+00,1.725425E+02,-1.478733E+02,1.687586E+05
5.866667E-02,-1.580159E+01,2.079463E+00,1.725031E+02,8.310895E+01,1.100126E+05
6E-02,-1.579355E+01,2.00525E+00,1.727641E+02,1.65153E+02,2.079129E+03
6.133333E-02,-1.581675E+01,1.957899E+00,1.729435E+02,7.265212E+01,-3.272849E+04
6.266667E-02,-1.577195E+01,1.94834E+00,1.729578E+02,5.784423E+01,7.036051E+03
6.4E-02,-1.577002E+01,1.909021E+00,1.730977E+02,1.12608E+02,2.317567E+04
6.533333E-02,-1.578449E+01,1.865953E+00,1.732581E+02,1.157643E+02,1.165916E+04
6.666667E-02,-1.582713E+01,1.829466E+00,1.734064E+02,1.375473E+02,2.85374E+04
6.8E-02,-1.587533E+01,1.773718E+00,1.736249E+02,1.955084E+02,1.258724E+05
6.933333E-02,-1.591147E+01,1.692646E+00,1.739278E+02,4.470733E+02,2.336683E+05
7.066667E-02,-1.596011E+01,1.447684E+00,1.748171E+02,8.506931E+02,3.922719E+05
7.2E-02,-1.578028E+01,1.049153E+00,1.761963E+02,1.454226E+03,1.372401E+05
7.333333E-02,-1.609117E+01,3.665571E-01,1.78695E+02,1.380835E+03,-4.73326E+03
7.466667E-02,-1.580318E+01,3.350831E-02,1.798785E+02,1.196571E+03,-1.877123E+05
7.6E-02,-1.595872E+01,-5.254691E-01,1.818859E+02,1.097318E+03,5.667753E+04
7.733333E-02,-1.561505E+01,-7.649859E-01,1.828047E+02,1.124714E+03,1.446136E+05
7.866667E-02,-1.579938E+01,-1.350351E+00,1.848851E+02,1.652552E+03,4.438413E+05
8E-02,-1.556672E+01,-1.969708E+00,1.872115E+02,2.20646E+03,6.263658E+05
8.133333E-02,-1.549731E+01,-2.947585E+00,1.90769E+02,3.34491E+03,1.241504E+06
8.266667E-02,-1.55902E+01,-4.509097E+00,1.961313E+02,5.441691E+03,1.703037E+06
8.4E-02,-1.437046E+01,-6.786807E+00,2.052802E+02,8.028666E+03,2.457973E+06
8.533333E-02,-1.24486E+01,-9.566322E+00,2.17541E+02,1.176045E+04,2.943946E+06
8.666667E-02,-8.411659E+00,-1.277702E+01,2.366414E+02,1.618028E+04,3.365046E+06
8.8E-02,-2.51145E+00,-1.531714E+01,2.606884E+02,2.053973E+04,2.505775E+06
8.933333E-02,5.734885E+00,-1.462319E+01,2.91414E+02,2.32793E+04,2.410145E+05
9.066667E-02,1.28837E+01,-9.791104E+00,3.227666E+02,2.121967E+04,-2.882042E+06
