,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.275E+01,-6.5E+00,-2.701267E+01,,
1.333333E-03,1.308479E+01,-5.749753E+00,-2.372178E+01,3.387629E+03,
2.666667E-03,1.362146E+01,-4.42036E+00,-1.797899E+01,5.148441E+03,9.15345E+05
4E-03,1.403277E+01,-2.472488E+00,-9.992605E+00,5.944107E+03,2.593372E+05
5.333333E-03,1.46553E+01,-5.445659E-01,-2.128035E+00,5.730721E+03,-2.487638E+05
6.666667E-03,1.476509E+01,1.366939E+00,5.289318E+00,5.279805E+03,-1.061916E+05
8E-03,1.453101E+01,3.075794E+00,1.195145E+01,5.341336E+03,-7.622169E+05
9.333333E-03,1.40029E+01,4.967733E+00,1.953288E+01,3.673669E+03,-1.415813E+06
1.066667E-02,1.399304E+01,5.582063E+00,2.17479E+01,1.031568E+03,-1.386127E+06
1.2E-02,1.393304E+01,5.709735E+00,2.228373E+01,1.245272E+02,-4.293396E+05
1.333333E-02,1.388023E+01,5.630524E+00,2.207997E+01,-1.088981E+02,-7.396599E+04
1.466667E-02,1.382127E+01,5.582283E+00,2.199333E+01,-2.609918E+01,1.400246E+05
1.6E-02,1.379803E+01,5.577672E+00,2.201037E+01,2.372646E+02,5.171346E+05
1.733333E-02,1.371183E+01,5.714996E+00,2.262604E+01,1.292792E+03,9.945107E+05
1.866667E-02,1.338979E+01,6.374506E+00,2.545782E+01,2.97331E+03,1.197246E+06
2E-02,1.29105E+01,7.621526E+00,3.055486E+01,4.511105E+03,7.886063E+05
2.133333E-02,1.183319E+01,9.075798E+00,3.748743E+01,5.15755E+03,8.978733E+05
2.266667E-02,1.090713E+01,1.064692E+01,4.430833E+01,6.585206E+03,7.158641E+05
2.4E-02,8.792611E+00,1.257956E+01,5.504798E+01,7.562664E+03,5.65805E+05
2.533333E-02,6.586516E+00,1.379369E+01,6.447543E+01,7.659382E+03,-2.147887E+05
2.666667E-02,3.888225E+00,1.500547E+01,7.5473E+01,7.355885E+03,-5.492493E+05
2.8E-02,1.60129E+00,1.547193E+01,8.409113E+01,5.931657E+03,-1.245342E+06
2.933333E-02,-3.480679E-01,1.544798E+01,9.129075E+01,4.184116E+03,-1.491365E+06
3.066667E-02,-1.418494E+00,1.544099E+01,9.524877E+01,1.844006E+03,-1.436772E+06
3.2E-02,-1.693605E+00,1.55694E+01,9.62081E+01,2.693923E+02,-7.955625E+05
3.333333E-02,-1.63347E+00,1.562762E+01,9.596715E+01,-2.373582E+02,-1.862077E+05
3.466667E-02,-1.521078E+00,1.558276E+01,9.557514E+01,-1.934155E+02,1.975193E+05
3.6E-02,-1.487989E+00,1.559204E+01,9.545137E+01,2.738149E+02,4.930363E+05
3.733333E-02,-1.729188E+00,1.564947E+01,9.630532E+01,1.140323E+03,1.19884E+06
3.866667E-02,-2.317893E+00,1.552377E+01,9.849224E+01,3.321042E+03,8.825773E+05
4E-02,-4.001501E+00,1.476725E+01,1.051614E+02,4.040096E+03,6.572153E+05
4.133333E-02,-5.0799E+00,1.45337E+01,1.092658E+02,4.373645E+03,7.276353E+05
4.266667E-02,-6.865491E+00,1.357694E+01,1.168245E+02,6.385586E+03,9.189457E+05
4.4E-02,-8.785327E+00,1.196237E+01,1.262941E+02,6.876148E+03,1.093659E+05
4.533333E-02,-1.069544E+01,1.063555E+01,1.351609E+02,6.527758E+03,-1.374814E+05
4.666667E-02,-1.193464E+01,8.766413E+00,1.437014E+02,6.494178E+03,-1.242199E+05
4.8E-02,-1.29397E+01,6.742099E+00,1.524787E+02,6.282302E+03,-3.090523E+05
4.933333E-02,-1.380717E+01,4.901795E+00,1.604542E+02,5.622728E+03,-6.995305E+05
5.066667E-02,-1.414699E+01,3.143405E+00,1.674726E+02,4.470606E+03,-7.677226E+05
5.2E-02,-1.460939E+01,1.955582E+00,1.723758E+02,3.434772E+03,-5.943463E+05
5.333333E-02,-1.487733E+01,8.755333E-01,1.76632E+02,2.962483E+03,-3.895259E+05
5.466667E-02,-1.492815E+01,-7.185462E-02,1.802758E+02,2.411048E+03,-3.195453E+05
5.6E-02,-1.523612E+01,-8.148861E-01,1.830615E+02,2.05599E+03,-4.753574E+04
5.733333E-02,-1.499488E+01,-1.512132E+00,1.857584E+02,2.28349E+03,2.78829E+05
5.866667E-02,-1.489536E+01,-2.399394E+00,1.891508E+02,2.836983E+03,3.283932E+05
6E-02,-1.454343E+01,-3.444277E+00,1.933237E+02,3.196096E+03,7.474969E+04
6.133333E-02,-1.419784E+01,-4.523931E+00,1.976737E+02,3.0446E+03,-4.020378E+05
6.266667E-02,-1.378964E+01,-5.415945E+00,2.014426E+02,2.149058E+03,-5.621342E+05
6.4E-02,-1.353827E+01,-5.859804E+00,2.034045E+02,1.394132E+03,-1.503597E+05
6.533333E-02,-1.366257E+01,-6.417567E+00,2.051603E+02,1.759578E+03,2.004561E+04
6.666667E-02,-1.288137E+01,-6.877071E+00,2.080967E+02,1.662269E+03,-2.208801E+05
6.8E-02,-1.289374E+01,-7.322595E+00,2.09593E+02,9.741724E+02,-1.912408E+04
6.933333E-02,-1.264899E+01,-7.508787E+00,2.106945E+02,1.543616E+03,3.404313E+05
7.066667E-02,-1.20228E+01,-8.021047E+00,2.137094E+02,2.127264E+03,5.895328E+05
7.2E-02,-1.152411E+01,-8.486139E+00,2.163672E+02,2.852265E+03,7.919133E+05
7.333333E-02,-1.065597E+01,-9.366573E+00,2.213154E+02,4.40449E+03,1.094827E+06
7.466667E-02,-9.375378E+00,-1.045363E+01,2.281125E+02,5.753546E+03,7.60838E+05
7.6E-02,-7.548686E+00,-1.147352E+01,2.366582E+02,6.507622E+03,4.659327E+05
7.733333E-02,-5.701422E+00,-1.24911E+01,2.454662E+02,6.889917E+03,5.857151E+05
7.866667E-02,-3.598323E+00,-1.345853E+01,2.550313E+02,8.016243E+03,6.711165E+05
8E-02,-7.46589E-01,-1.353535E+01,2.668429E+02,8.877066E+03,4.098872E+03
8.133333E-02,2.017023E+00,-1.317596E+01,2.787035E+02,8.035008E+03,-8.805449E+05
8.266667E-02,4.286842E+00,-1.298537E+01,2.882695E+02,6.392232E+03,-1.228846E+06
8.4E-02,5.90442E+00,-1.224144E+01,2.957494E+02,4.776543E+03,-1.123793E+06
8.533333E-02,6.972015E+00,-1.160018E+01,3.01007E+02,3.353363E+03,-9.883727E+05
8.666667E-02,7.70037E+00,-1.112418E+01,3.046917E+02,2.175436E+03,-6.006989E+05
8.8E-02,8.366147E+00,-1.117994E+01,3.068081E+02,1.657673E+03,-2.604614E+05
8.933333E-02,8.615831E+00,-1.059717E+01,3.091122E+02,1.60287E+03,-2.558677E+04
9.066667E-02,9.25372E+00,-1.061429E+01,3.110825E+02,1.535391E+03,-3.552731E+05
9.2E-02,9.605462E+00,-1.022643E+01,3.132066E+02,8.027392E+02,-1.019252E+05
9.333333E-02,9.435864E+00,-1.004006E+01,3.132231E+02,9.024003E+02,3.071352E+05
9.466667E-02,9.851481E+00,-9.642917E+00,3.15613E+02,1.964384E+03,7.406058E+05
9.6E-02,1.065668E+01,-9.441016E+00,3.184615E+02,2.716476E+03,8.161818E+05
9.733333E-02,1.149246E+01,-8.705275E+00,3.228569E+02,4.158859E+03,1.270019E+06
9.866667E-02,1.260443E+01,-7.409249E+00,3.295518E+02,6.110995E+03,7.200373E+05
1E-01,1.318013E+01,-5.019067E+00,3.391529E+02,6.383873E+03,-3.756922E+04
1.013333E-01,1.390063E+01,-3.317901E+00,3.465754E+02,5.614845E+03,-9.067945E+05
1.026667E-01,1.413936E+01,-1.454723E+00,3.541258E+02,4.291994E+03,-1.011342E+06
1.04E-01,1.44347E+01,-4.988409E-01,3.580207E+02,2.569647E+03,-1.095883E+06
1.053333E-01,1.445176E+01,2.467565E-01,3.609782E+02,1.559161E+03,-7.056942E+05
1.066667E-01,1.47521E+01,5.611742E-01,3.621785E+02,5.935574E+02,-5.471546E+05
1.08E-01,1.481566E+01,6.626753E-01,3.62561E+02,1.291349E+02,-2.271614E+05
1.093333E-01,1.479687E+01,6.519596E-01,3.625229E+02,-1.536498E+01,-3.833455E+04
1.106667E-01,1.483362E+01,6.528504E-01,3.6252E+02,4.631677E+01,8.160601E+04
1.12E-01,1.48688E+01,6.872465E-01,3.626464E+02,1.992607E+02,4.251714E+05
1.133333E-01,1.490744E+01,7.946794E-01,3.630514E+02,1.090644E+03,8.776651E+05
1.146667E-01,1.476187E+01,1.435645E+00,3.655548E+02,2.640577E+03,1.298074E+06
1.16E-01,1.471352E+01,2.61901E+00,3.700929E+02,4.501018E+03,9.823447E+05
1.173333E-01,1.427624E+01,4.51703E+00,3.775575E+02,5.4814E+03,6.807518E+05
1.186667E-01,1.352354E+01,6.222997E+00,3.8471E+02,6.030945E+03,4.86788E+05
1.2E-01,1.26228E+01,8.399269E+00,3.9364E+02,6.950505E+03,7.415236E+05
1.213333E-01,1.121343E+01,1.054658E+01,4.032447E+02,7.88768E+03,2.547492E+05
1.226667E-01,8.949489E+00,1.262757E+01,4.146738E+02,7.886994E+03,-1.989722E+05
1.24E-01,6.651461E+00,1.380633E+01,4.242767E+02,7.080994E+03,-7.533039E+05
1.253333E-01,4.423925E+00,1.498913E+01,4.335564E+02,6.068702E+03,-7.101649E+05
1.266667E-01,2.585652E+00,1.538507E+01,4.404599E+02,4.97838E+03,-9.345899E+05
1.28E-01,8.579589E-01,1.550168E+01,4.468321E+02,3.788394E+03,-1.031806E+06
1.293333E-01,-1.516114E-01,1.544889E+01,4.505623E+02,2.075438E+03,-1.015304E+06
1.306667E-01,-6.438934E-01,1.557971E+01,4.523666E+02,1.058269E+03,-5.434132E+05
1.32E-01,-9.07471E-01,1.534542E+01,4.533843E+02,6.599728E+02,-2.221083E+05
1.333333E-01,-1.114406E+00,1.544637E+01,4.541266E+02,4.883693E+02,3.419454E+04
1.346667E-01,-1.275529E+00,1.555899E+01,4.546866E+02,7.056052E+02,2.031513E+05
1.36E-01,-1.644952E+00,1.562923E+01,4.560082E+02,1.105162E+03,4.997474E+05
1.373333E-01,-2.075312E+00,1.548419E+01,4.576337E+02,1.928688E+03,9.360796E+05
1.386667E-01,-3.010972E+00,1.52746E+01,4.611513E+02,3.644105E+03,9.910061E+05
1.4E-01,-4.66469E+00,1.492946E+01,4.673513E+02,4.743986E+03,1.592939E+05
1.413333E-01,-6.163138E+00,1.39724E+01,4.73802E+02,4.062781E+03,3.832134E+05
1.426667E-01,-7.229902E+00,1.349195E+01,4.781854E+02,5.250558E+03,5.509358E+05
1.44E-01,-9.258107E+00,1.193399E+01,4.878035E+02,6.329779E+03,3.574142E+05
1.453333E-01,-1.059683E+01,1.057287E+01,4.950648E+02,5.642654E+03,-3.689072E+05
1.466667E-01,-1.179474E+01,8.93631E+00,5.028505E+02,5.567304E+03,-2.743093E+05
1.48E-01,-1.273883E+01,7.381182E+00,5.09911E+02,4.866615E+03,-2.886082E+05
1.493333E-01,-1.344652E+01,6.035158E+00,5.158282E+02,4.679524E+03,-3.926051E+05
1.506667E-01,-1.412459E+01,4.483374E+00,5.223897E+02,4.071352E+03,-3.23835E+05
1.52E-01,-1.47327E+01,3.486705E+00,5.266851E+02,3.499007E+03,-1.713604E+05
1.533333E-01,-1.475338E+01,2.146921E+00,5.317204E+02,3.81024E+03,4.810413E+04
1.546667E-01,-1.506677E+01,8.302944E-01,5.368458E+02,3.628138E+03,-1.776249E+05
1.56E-01,-1.519487E+01,-3.701436E-01,5.413954E+02,3.287843E+03,-2.178291E+05
1.573333E-01,-1.519483E+01,-1.493437E+00,5.456133E+02,3.057661E+03,-8.929381E+04
1.586667E-01,-1.504758E+01,-2.531386E+00,5.495492E+02,3.026609E+03,-3.948287E+04
1.6E-01,-1.466353E+01,-3.570324E+00,5.536843E+02,3.002891E+03,-5.266725E+04
1.613333E-01,-1.43333E+01,-4.534929E+00,5.575569E+02,2.854504E+03,-4.498635E+05
1.626667E-01,-1.382281E+01,-5.388259E+00,5.612963E+02,1.928231E+03,-5.988969E+05
1.64E-01,-1.37246E+01,-5.740804E+00,5.626989E+02,1.01892E+03,-3.73485E+05
