,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.352315E+01,-9.468872E+00,-3.499961E+01,,
1.333333E-03,1.414396E+01,-8.991662E+00,-3.244512E+01,2.655709E+03,
2.666667E-03,1.48836E+01,-7.886355E+00,-2.791772E+01,3.912287E+03,5.687038E+05
4E-03,1.555174E+01,-6.287209E+00,-2.201235E+01,4.241054E+03,2.534292E+05
5.333333E-03,1.61706E+01,-4.8232E+00,-1.660824E+01,4.409636E+03,-1.408311E+04
6.666667E-03,1.666058E+01,-3.013721E+00,-1.025332E+01,4.386471E+03,-3.005542E+05
8E-03,1.747867E+01,-1.501827E+00,-4.910988E+00,3.518483E+03,-6.192367E+05
9.333333E-03,1.73638E+01,-2.638913E-01,-8.70702E-01,2.697451E+03,-5.947399E+05
1.066667E-02,1.73433E+01,6.911867E-01,2.282215E+00,1.964375E+03,-5.774182E+05
1.2E-02,1.763711E+01,1.347078E+00,4.36763E+00,1.149985E+03,-3.449706E+05
1.333333E-02,1.771481E+01,1.658585E+00,5.348843E+00,9.524052E+02,5.055111E+04
1.466667E-02,1.750172E+01,2.120227E+00,6.907377E+00,1.376186E+03,1.966576E+05
1.6E-02,1.732838E+01,2.750334E+00,9.018672E+00,1.514915E+03,1.791157E+05
1.733333E-02,1.757255E+01,3.39894E+00,1.094715E+01,1.759845E+03,7.827565E+05
1.866667E-02,1.740468E+01,4.246534E+00,1.371159E+01,3.49809E+03,5.78415E+05
2E-02,1.659417E+01,6.130269E+00,2.027539E+01,3.82186E+03,4.443254E+05
2.133333E-02,1.636503E+01,7.253082E+00,2.390322E+01,3.984354E+03,4.592199E+05
2.266667E-02,1.54493E+01,9.246337E+00,3.090033E+01,5.525115E+03,2.270403E+05
2.4E-02,1.376608E+01,1.100383E+01,3.863686E+01,4.652753E+03,-1.548849E+05
2.533333E-02,1.320897E+01,1.245084E+01,4.330768E+01,4.588897E+03,1.287581E+05
2.666667E-02,1.141579E+01,1.403407E+01,5.087392E+01,5.49608E+03,4.52423E+05
2.8E-02,9.576783E+00,1.530458E+01,5.796389E+01,5.555251E+03,1.431029E+05
2.933333E-02,7.457312E+00,1.650683E+01,6.568792E+01,5.948872E+03,1.816013E+05
3.066667E-02,5.053384E+00,1.742513E+01,7.382755E+01,6.056913E+03,8.109185E+04
3.2E-02,2.527014E+00,1.762272E+01,8.183969E+01,6.114182E+03,-1.268257E+05
3.333333E-02,-4.05475E-02,1.759537E+01,9.013203E+01,5.813526E+03,-4.454874E+05
