,mass_B,,,,
t,x,y,θ,ω,α
0E+00,5.75E+00,-1.35E+01,-6.692959E+01,,
3.333333E-04,7.278693E+00,-1.266811E+01,-6.01197E+01,2.0037E+04,
6.666667E-04,8.814006E+00,-1.194262E+01,-5.357159E+01,2.012879E+04,2.931893E+06
1E-03,9.958594E+00,-1.056799E+01,-4.67005E+01,2.19895E+04,2.534213E+06
1.333333E-03,1.132221E+01,-9.139763E+00,-3.891192E+01,2.22952E+04,6.491185E+05
1.666667E-03,1.230623E+01,-7.641202E+00,-3.183703E+01,2.183289E+04,-9.667144E+05
2E-03,1.312577E+01,-5.942148E+00,-2.435666E+01,2.20354E+04,-4.71778E+06
2.333333E-03,1.386862E+01,-4.27894E+00,-1.714677E+01,1.887799E+04,-5.584E+06
2.666667E-03,1.40399E+01,-2.925758E+00,-1.177133E+01,1.740222E+04,-5.391185E+06
3E-03,1.450794E+01,-1.40853E+00,-5.545287E+00,1.637109E+04,-3.40028E+06
3.333333E-03,1.467058E+01,-2.195203E-01,-8.572699E-01,1.42652E+04,-3.839359E+06
3.666667E-03,1.420975E+01,9.848818E-01,3.964847E+00,1.423204E+04,-1.788439E+06
4E-03,1.419146E+01,2.15405E+00,8.630758E+00,1.310479E+04,-6.424575E+06
4.333333E-03,1.447692E+01,3.26288E+00,1.270137E+01,1.00379E+04,-1.071933E+07
4.666667E-03,1.424616E+01,3.903373E+00,1.532269E+01,5.764876E+03,-5.658542E+06
5E-03,1.443254E+01,4.287344E+00,1.654462E+01,5.687545E+03,-9.279931E+05
5.333333E-03,1.355683E+01,4.698286E+00,1.911439E+01,6.234421E+03,5.194671E+05
5.666667E-03,1.405162E+01,5.309917E+00,2.070091E+01,5.25313E+03,-4.843838E+06
6E-03,1.345987E+01,5.607343E+00,2.261648E+01,3.65564E+03,-1.185759E+07
6.333333E-03,1.424877E+01,6.088786E+00,2.3138E+01,-2.70933E+03,-1.208491E+06
6.666667E-03,1.320511E+01,5.018855E+00,2.081026E+01,8.137382E+02,7.868606E+06
7E-03,1.310218E+01,5.746133E+00,2.368049E+01,5.779174E+03,1.166279E+07
7.333333E-03,1.314828E+01,6.037258E+00,2.466304E+01,6.201268E+03,-1.875179E+06
7.666667E-03,1.250848E+01,6.599068E+00,2.781467E+01,6.312132E+03,-2.085856E+06
8E-03,1.282791E+01,7.072954E+00,2.887113E+01,3.413138E+03,-4.664778E+06
8.333333E-03,1.273891E+01,7.381547E+00,3.009009E+01,3.712895E+03,3.433816E+06
8.666667E-03,1.288614E+01,7.849193E+00,3.134639E+01,5.444192E+03,2.311374E+06
9E-03,1.25807E+01,8.396486E+00,3.371956E+01,5.89885E+03,1.642374E+06
9.333333E-03,1.238804E+01,8.764393E+00,3.527896E+01,5.791919E+03,1.173102E+06
9.666667E-03,1.189283E+01,9.152376E+00,3.758084E+01,7.140018E+03,4.209093E+06
1E-02,1.13705E+01,9.554167E+00,4.003897E+01,8.364414E+03,1.557145E+06
1.033333E-02,1.100754E+01,1.032128E+01,4.315711E+01,8.54336E+03,3.803451E+06
1.066667E-02,1.042577E+01,1.069658E+01,4.573454E+01,1.017756E+04,3.132249E+06
1.1E-02,9.676415E+00,1.150828E+01,4.994215E+01,1.159314E+04,1.0252E+06
1.133333E-02,9.07245E+00,1.22443E+01,5.34633E+01,1.026075E+04,-3.073303E+06
1.166667E-02,8.188392E+00,1.250491E+01,5.678265E+01,9.649028E+03,4.692585E+06
1.2E-02,7.635406E+00,1.316964E+01,5.989599E+01,1.284358E+04,7.823098E+06
1.233333E-02,6.236682E+00,1.358764E+01,6.534504E+01,1.596429E+04,1.011355E+07
1.266667E-02,4.944417E+00,1.399275E+01,7.053885E+01,1.855172E+04,7.800179E+06
1.3E-02,3.141925E+00,1.442572E+01,7.771285E+01,2.199954E+04,7.403491E+06
1.333333E-02,1.232532E+00,1.469385E+01,8.520521E+01,2.310919E+04,1.352892E+06
1.366667E-02,-8.154051E-01,1.496424E+01,9.311898E+01,2.310479E+04,-1.62482E+05
1.4E-02,-2.767857E+00,1.477793E+01,1.006084E+02,2.269615E+04,4.965423E+06
