,mass_B,,,,
t,x,y,θ,ω,α
0E+00,3.651947E-01,-1.671352E+01,-8.874827E+01,,
3.333333E-04,1.513087E+00,-1.700866E+01,-8.491636E+01,1.113678E+04,
6.666667E-04,2.575249E+00,-1.687612E+01,-8.132375E+01,1.080821E+04,9.574952E+05
1E-03,3.638091E+00,-1.670104E+01,-7.771089E+01,1.171051E+04,2.528693E+06
1.333333E-03,4.834236E+00,-1.633764E+01,-7.351675E+01,1.271923E+04,3.502116E+06
1.666667E-03,6.056593E+00,-1.597045E+01,-6.92314E+01,1.382182E+04,2.168766E+06
2E-03,7.391526E+00,-1.535997E+01,-6.43022E+01,1.446723E+04,2.136823E+06
2.333333E-03,8.652883E+00,-1.474057E+01,-5.958658E+01,1.490812E+04,2.712044E+06
2.666667E-03,9.91853E+00,-1.38354E+01,-5.436346E+01,1.642988E+04,1.635031E+06
3E-03,1.128753E+01,-1.281821E+01,-4.863332E+01,1.624215E+04,-2.202853E+06
3.333333E-03,1.245397E+01,-1.1833E+01,-4.353536E+01,1.467076E+04,-1.679671E+06
3.666667E-03,1.360695E+01,-1.096094E+01,-3.885282E+01,1.495077E+04,5.335704E+06
4E-03,1.464654E+01,-9.71942E+00,-3.356818E+01,1.823483E+04,8.857667E+06
4.333333E-03,1.597874E+01,-8.035167E+00,-2.669627E+01,2.130819E+04,1.962931E+06
4.666667E-03,1.706457E+01,-5.996906E+00,-1.936272E+01,1.97261E+04,-8.239551E+06
5E-03,1.760459E+01,-4.24129E+00,-1.354554E+01,1.536451E+04,-6.812414E+06
5.333333E-03,1.800581E+01,-2.890417E+00,-9.119712E+00,1.470868E+04,5.148498E+05
5.666667E-03,1.830047E+01,-1.196189E+00,-3.739753E+00,1.638044E+04,3.076607E+06
6E-03,1.842932E+01,5.793517E-01,1.800581E+00,1.662364E+04,-6.36673E+05
6.333333E-03,1.834874E+01,2.36442E+00,7.342677E+00,1.601037E+04,-1.836155E+06
6.666667E-03,1.805365E+01,3.993856E+00,1.247416E+01,1.524459E+04,-1.050408E+06
7E-03,1.790876E+01,5.648582E+00,1.750574E+01,1.53227E+04,3.550225E+05
7.333333E-03,1.74882E+01,7.311634E+00,2.26893E+01,1.556567E+04,5.865242E+05
7.666667E-03,1.669451E+01,8.832895E+00,2.788285E+01,1.567235E+04,-5.147352E+05
8E-03,1.578066E+01,1.030201E+01,3.313753E+01,1.531124E+04,-2.298985E+06
8.333333E-03,1.478886E+01,1.159193E+01,3.809035E+01,1.410489E+04,-2.641458E+06
8.666667E-03,1.387412E+01,1.273147E+01,4.254078E+01,1.33936E+04,-2.007664E+06
9E-03,1.290262E+01,1.384577E+01,4.701942E+01,1.29549E+04,-1.525108E+06
9.333333E-03,1.195979E+01,1.486296E+01,5.117738E+01,1.226345E+04,-4.773116E+06
9.666667E-03,1.084655E+01,1.560326E+01,5.519505E+01,1.006536E+04,-1.795956E+06
1E-02,1.019817E+01,1.624948E+01,5.788762E+01,1.022199E+04,-2.302381E+06
1.033333E-02,8.978785E+00,1.689354E+01,6.200971E+01,9.794442E+03,1.191398E+06
1.066667E-02,8.286359E+00,1.730834E+01,6.441725E+01,9.631058E+03,-1.924752E+06
1.1E-02,7.036583E+00,1.779998E+01,6.843041E+01,9.875889E+03,2.22727E+06
1.133333E-02,6.268503E+00,1.820627E+01,7.100118E+01,9.848495E+03,1.811994E+06
1.166667E-02,5.012934E+00,1.87034E+01,7.499608E+01,1.200099E+04,3.048217E+06
