,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.365193E+01,-6.548967E+00,-2.56275E+01,,
1.333333E-03,1.43137E+01,-4.515176E+00,-1.750758E+01,6.097775E+03,
2.666667E-03,1.453979E+01,-2.398382E+00,-9.366765E+00,5.030863E+03,-7.910945E+05
4E-03,1.535967E+01,-1.098825E+00,-4.091947E+00,3.714513E+03,-5.070927E+05
5.333333E-03,1.527996E+01,1.436419E-01,5.386028E-01,3.726846E+03,-1.408319E+05
6.666667E-03,1.528604E+01,1.565183E+00,5.84631E+00,3.512872E+03,-2.075112E+05
8E-03,1.573515E+01,2.747995E+00,9.906262E+00,3.008699E+03,2.785791E+05
9.333333E-03,1.595507E+01,3.93947E+00,1.386951E+01,4.144758E+03,2.240742E+05
1.066667E-02,1.48475E+01,5.687218E+00,2.095895E+01,4.117701E+03,3.388722E+05
1.2E-02,1.477045E+01,6.840569E+00,2.485004E+01,4.335769E+03,-4.643471E+04
1.333333E-02,1.340156E+01,8.544642E+00,3.2521E+01,4.718078E+03,9.266124E+04
1.466667E-02,1.289428E+01,9.869688E+00,3.743158E+01,4.034409E+03,-4.817623E+05
1.6E-02,1.176401E+01,1.107787E+01,4.327942E+01,3.769702E+03,-1.659811E+05
1.733333E-02,1.100722E+01,1.200559E+01,4.748412E+01,3.33903E+03,-4.889515E+04
1.866667E-02,9.815104E+00,1.264604E+01,5.21835E+01,3.748367E+03,-1.266281E+05
2E-02,8.571296E+00,1.344376E+01,5.747977E+01,3.155479E+03,-1.064321E+05
2.133333E-02,7.849068E+00,1.392878E+01,6.059812E+01,3.091667E+03,-2.987669E+05
2.266667E-02,6.524695E+00,1.446689E+01,6.572421E+01,2.834808E+03,-4.109085E+05
2.4E-02,5.892456E+00,1.470064E+01,6.81576E+01,1.627999E+03,1.193598E+05
2.533333E-02,5.444108E+00,1.501097E+01,7.006554E+01,3.014791E+03,7.421496E+05
2.666667E-02,3.762659E+00,1.53154E+01,7.619705E+01,4.151601E+03,8.151723E+05
2.8E-02,2.429254E+00,1.557777E+01,8.113648E+01,4.693345E+03,4.062092E+05
2.933333E-02,3.595712E-01,1.600046E+01,8.871263E+01,5.593809E+03,-1.778596E+05
3.066667E-02,-1.671716E+00,1.576423E+01,9.60533E+01,4.234185E+03,-9.692293E+05
3.2E-02,-2.752002E+00,1.560134E+01,1.000038E+02,2.696617E+03,-6.379631E+05
3.333333E-02,-3.633976E+00,1.543986E+01,1.032443E+02,2.612478E+03,-4.58144E+05
3.466667E-02,-4.658857E+00,1.526664E+01,1.069704E+02,1.718671E+03,-5.01795E+05
3.6E-02,-4.897263E+00,1.522817E+01,1.078274E+02,9.036624E+02,-3.948412E+05
3.733333E-02,-5.300896E+00,1.506936E+01,1.093802E+02,9.278308E+02,-5.534392E+04
3.866667E-02,-5.557999E+00,1.502392E+01,1.103016E+02,6.561548E+02,-4.000942E+04
4E-02,-5.789947E+00,1.498171E+01,1.111299E+02,8.170093E+02,-8.640396E+03
4.133333E-02,-6.170529E+00,1.491147E+01,1.124803E+02,7.338873E+02,-3.652379E+04
4.266667E-02,-6.367978E+00,1.493895E+01,1.130869E+02,5.923326E+02,8.800915E+04
4.4E-02,-6.611746E+00,1.480857E+01,1.140599E+02,1.007919E+03,6.872575E+05
4.533333E-02,-7.163471E+00,1.483505E+01,1.157747E+02,2.33505E+03,1.386354E+06
4.666667E-02,-8.292746E+00,1.419892E+01,1.202867E+02,4.767195E+03,1.956465E+06
4.8E-02,-1.027423E+01,1.292237E+01,1.284872E+02,7.591757E+03,1.657673E+06
4.933333E-02,-1.216607E+01,1.001776E+01,1.405313E+02,9.355757E+03,7.257792E+05
5.066667E-02,-1.31637E+01,6.581565E+00,1.534359E+02,9.446584E+03,-8.628928E+05
5.2E-02,-1.418249E+01,3.609209E+00,1.657222E+02,7.226412E+03,-1.454018E+06
5.333333E-02,-1.588446E+01,2.033052E+00,1.727064E+02,5.059719E+03,-1.441654E+06
5.466667E-02,-1.513126E+01,2.073712E-01,1.792148E+02,3.773363E+03,-7.452962E+05
5.6E-02,-1.550343E+01,-7.497458E-01,1.827687E+02,2.766705E+03,-9.25874E+05
5.733333E-02,-1.433572E+01,-1.656849E+00,1.865927E+02,1.663651E+03,-3.390514E+05
5.866667E-02,-1.542937E+01,-1.950569E+00,1.872051E+02,1.373398E+03,-1.437429E+05
6E-02,-1.41753E+01,-2.564614E+00,1.902551E+02,1.785312E+03,3.556067E+05
6.133333E-02,-1.478839E+01,-3.134172E+00,1.919659E+02,1.952043E+03,5.098408E+05
6.266667E-02,-1.418388E+01,-3.92302E+00,1.954605E+02,3.30941E+03,7.246615E+05
6.4E-02,-1.327831E+01,-5.041568E+00,2.00791E+02,3.987133E+03,7.707728E+05
6.533333E-02,-1.35E+01,-6.611506E+00,2.060929E+02,5.102528E+03,5.715311E+05
