,mass_B,,,,
t,x,y,θ,ω,α
0E+00,5.75E+00,-1.375E+01,-6.730621E+01,,
1.333333E-03,6.164076E+00,-1.336196E+01,-6.523541E+01,1.526466E+03,
2.666667E-03,6.676987E+00,-1.323864E+01,-6.323563E+01,2.841724E+03,9.243251E+05
4E-03,7.906675E+00,-1.24866E+01,-5.765747E+01,4.35417E+03,7.332216E+05
5.333333E-03,9.089992E+00,-1.14788E+01,-5.162451E+01,4.637852E+03,4.936294E+05
6.666667E-03,1.04931E+01,-1.059981E+01,-4.528987E+01,5.562536E+03,6.97839E+05
8E-03,1.248381E+01,-9.336052E+00,-3.679108E+01,6.671921E+03,6.80466E+05
9.333333E-03,1.40016E+01,-7.288175E+00,-2.749808E+01,7.299204E+03,3.126475E+05
1.066667E-02,1.4828E+01,-4.625943E+00,-1.732654E+01,7.566159E+03,1.825922E+05
1.2E-02,1.576694E+01,-2.025849E+00,-7.321656E+00,7.694003E+03,1.487839E+05
1.333333E-02,1.541914E+01,8.595819E-01,3.190805E+00,8.008493E+03,1.595374E+05
1.466667E-02,1.488617E+01,3.721014E+00,1.403433E+01,8.12833E+03,2.479522E+05
1.6E-02,1.405423E+01,6.513726E+00,2.486635E+01,8.584893E+03,4.454972E+05
1.733333E-02,1.272427E+01,9.563162E+00,3.692738E+01,9.398261E+03,6.239859E+05
1.866667E-02,1.010876E+01,1.201661E+01,4.992838E+01,1.021711E+04,6.287895E+05
2E-02,6.896252E+00,1.424844E+01,6.417299E+01,1.109861E+04,2.191295E+05
2.133333E-02,2.891445E+00,1.563844E+01,7.952468E+01,1.093599E+04,-7.653619E+05
2.266667E-02,-8.959645E-01,1.537253E+01,9.333562E+01,9.023878E+03,-1.912286E+06
2.4E-02,-3.589409E+00,1.485004E+01,1.035884E+02,5.806822E+03,-2.480444E+06
2.533333E-02,-4.943833E+00,1.450542E+01,1.088205E+02,2.294811E+03,-2.221144E+06
2.666667E-02,-5.216054E+00,1.456158E+01,1.097079E+02,-1.904882E+02,-1.586178E+06
2.8E-02,-4.865751E+00,1.47019E+01,1.083125E+02,-1.83428E+03,-7.957273E+05
2.933333E-02,-3.934376E+00,1.487373E+01,1.048164E+02,-2.441073E+03,4.61779E+04
3.066667E-02,-3.110443E+00,1.488497E+01,1.01803E+02,-1.63604E+03,6.527022E+05
3.2E-02,-2.756645E+00,1.494094E+01,1.004537E+02,-6.06076E+02,6.052192E+05
3.333333E-02,-2.69489E+00,1.499741E+01,1.001868E+02,-2.090511E+01,3.918241E+05
3.466667E-02,-2.753141E+00,1.500376E+01,1.003979E+02,3.978084E+02,1.609593E+05
3.6E-02,-2.985962E+00,1.501472E+01,1.012476E+02,4.743952E+02,7.39836E+04
3.733333E-02,-3.085944E+00,1.495011E+01,1.01663E+02,4.890017E+02,6.113421E+04
3.866667E-02,-3.341553E+00,1.500878E+01,1.025516E+02,7.057801E+02,1.327344E+05
4E-02,-3.605207E+00,1.496492E+01,1.035451E+02,8.18366E+02,1.006176E+05
4.133333E-02,-3.931363E+00,1.49494E+01,1.047339E+02,9.771966E+02,8.246643E+04
4.266667E-02,-4.312426E+00,1.489108E+01,1.061509E+02,1.053561E+03,4.426016E+04
4.4E-02,-4.666236E+00,1.47604E+01,1.075434E+02,1.075879E+03,6.671985E+03
4.533333E-02,-4.999213E+00,1.450239E+01,1.090199E+02,1.084879E+03,-8.678404E+03
4.666667E-02,-5.358238E+00,1.437988E+01,1.104364E+02,1.044379E+03,-2.898836E+03
4.8E-02,-5.694954E+00,1.423485E+01,1.118049E+02,1.069116E+03,2.502408E+05
4.933333E-02,-6.086272E+00,1.414072E+01,1.132874E+02,1.649642E+03,5.447153E+05
5.066667E-02,-6.806895E+00,1.383101E+01,1.16204E+02,2.609014E+03,6.571793E+05
5.2E-02,-7.717296E+00,1.323584E+01,1.202448E+02,3.393851E+03,9.334797E+05
5.333333E-02,-8.832976E+00,1.249641E+01,1.252542E+02,4.968761E+03,6.707645E+05
5.466667E-02,-1.053835E+01,1.110712E+01,1.334948E+02,5.564795E+03,7.274199E+04
5.6E-02,-1.199722E+01,1.003348E+01,1.400937E+02,4.830682E+03,-2.986915E+04
5.733333E-02,-1.267731E+01,8.430243E+00,1.463766E+02,5.435854E+03,5.973097E+05
5.866667E-02,-1.356766E+01,6.445501E+00,1.545893E+02,6.586237E+03,7.506768E+05
6E-02,-1.438667E+01,4.141643E+00,1.639399E+02,7.400793E+03,5.102201E+05
6.133333E-02,-1.471563E+01,1.462393E+00,1.743248E+02,7.970669E+03,6.157337E+05
6.266667E-02,-1.468271E+01,-1.334949E+00,1.85195E+02,8.928524E+03,8.289366E+05
6.4E-02,-1.408004E+01,-4.61136E+00,1.981342E+02,1.029276E+04,7.445461E+05
6.533333E-02,-1.204307E+01,-7.714428E+00,2.126424E+02,1.096001E+04,6.841984E+04
6.666667E-02,-9.966432E+00,-1.082356E+01,2.273608E+02,1.049182E+04,-3.644529E+05
6.8E-02,-7.219131E+00,-1.282267E+01,2.406206E+02,9.836112E+03,-4.680416E+05
6.933333E-02,-4.152393E+00,-1.409997E+01,2.535905E+02,9.345377E+03,-1.04065E+06
7.066667E-02,-1.122812E+00,-1.440033E+01,2.655416E+02,7.216908E+03,-1.598013E+06
7.2E-02,7.22303E-01,-1.4583E+01,2.728356E+02,4.743467E+03,-1.64729E+06
7.333333E-02,2.09627E+00,-1.456359E+01,2.781908E+02,3.009725E+03,-1.440232E+06
7.466667E-02,2.810994E+00,-1.465029E+01,2.808615E+02,8.795604E+02,-1.348337E+06
7.6E-02,2.712946E+00,-1.458612E+01,2.805363E+02,-6.981127E+02,-7.44544E+05
7.733333E-02,2.30696E+00,-1.456579E+01,2.789999E+02,-1.084828E+03,-1.122852E+05
7.866667E-02,1.932968E+00,-1.440357E+01,2.776435E+02,-9.263501E+02,2.709063E+05
8E-02,1.666953E+00,-1.456376E+01,2.765296E+02,-4.072355E+02,3.9911E+05
8.133333E-02,1.672177E+00,-1.45467E+01,2.765575E+02,2.189865E+02,3.18513E+05
8.266667E-02,1.822442E+00,-1.460325E+01,2.771136E+02,4.349927E+02,1.960648E+05
8.4E-02,1.989753E+00,-1.468279E+01,2.777175E+02,6.85443E+02,1.91558E+05
8.533333E-02,2.273959E+00,-1.445284E+01,2.789414E+02,9.982145E+02,1.775226E+05
8.666667E-02,2.647632E+00,-1.44551E+01,2.803794E+02,1.139795E+03,1.433351E+05
8.8E-02,3.059611E+00,-1.441801E+01,2.819809E+02,1.363321E+03,2.686754E+05
