,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.300831E+01,-8.561866E+00,-3.335228E+01,,
1.333333E-03,1.331288E+01,-7.853522E+00,-3.053716E+01,2.456552E+03,
2.666667E-03,1.390842E+01,-7.0261E+00,-2.680148E+01,3.313817E+03,6.654069E+05
4E-03,1.457893E+01,-5.801753E+00,-2.170031E+01,4.265195E+03,8.225179E+04
5.333333E-03,1.504332E+01,-4.151423E+00,-1.542762E+01,3.7254E+03,-4.242378E+05
6.666667E-03,1.536347E+01,-3.200059E+00,-1.176591E+01,2.785747E+03,-6.398849E+05
8E-03,1.562713E+01,-2.195961E+00,-7.998962E+00,2.252069E+03,-6.600425E+05
9.333333E-03,1.591667E+01,-1.605642E+00,-5.760398E+00,9.590755E+02,-7.763163E+05
1.066667E-02,1.602304E+01,-1.526313E+00,-5.441427E+00,8.074031E+01,-3.7264E+05
1.2E-02,1.60168E+01,-1.554965E+00,-5.54509E+00,1.033817E+01,-5.854813E+04
1.333333E-02,1.602461E+01,-1.518682E+00,-5.413859E+00,-1.182912E+01,1.974949E+04
1.466667E-02,1.599248E+01,-1.561492E+00,-5.576635E+00,1.293797E+00,4.787652E+03
1.6E-02,1.60088E+01,-1.516212E+00,-5.410408E+00,6.103005E+01,-5.826771E+03
1.733333E-02,1.598869E+01,-1.515286E+00,-5.413888E+00,-4.412185E+01,3.524389E+03
1.866667E-02,1.599532E+01,-1.548083E+00,-5.528067E+00,4.849752E+01,8.879391E+04
2E-02,1.602945E+01,-1.482651E+00,-5.284561E+00,2.301297E+02,1.946289E+05
2.133333E-02,1.606645E+01,-1.381445E+00,-4.914387E+00,5.26382E+02,3.577062E+05
2.266667E-02,1.580302E+01,-1.072043E+00,-3.880876E+00,1.189153E+03,3.891321E+05
2.4E-02,1.610566E+01,-4.901904E-01,-1.743312E+00,1.641367E+03,2.760109E+05
2.533333E-02,1.602601E+01,1.387665E-01,4.96102E-01,1.852276E+03,2.699226E+05
2.666667E-02,1.579278E+01,8.818723E-01,3.19609E+00,2.357544E+03,3.96095E+05
2.8E-02,1.573899E+01,1.871993E+00,6.782886E+00,2.942774E+03,3.016459E+05
2.933333E-02,1.579173E+01,3.082042E+00,1.104349E+01,3.187723E+03,5.910947E+05
3.066667E-02,1.579594E+01,4.316385E+00,1.528348E+01,4.318131E+03,8.724179E+05
3.2E-02,1.539514E+01,6.395299E+00,2.25585E+01,5.792432E+03,1.214997E+06
3.333333E-02,1.432667E+01,8.516692E+00,3.072997E+01,7.321207E+03,1.351368E+06
3.466667E-02,1.251448E+01,1.130045E+01,4.208172E+01,9.541929E+03,3.222798E+06
3.6E-02,9.782802E+00,1.459965E+01,5.617511E+01,1.535513E+04,4.298251E+06
3.733333E-02,2.118653E+00,1.732684E+01,8.302872E+01,2.196372E+04,2.912241E+06
3.866667E-02,-7.041778E+00,1.527828E+01,1.14745E+02,2.306211E+04,-1.287479E+06
4E-02,-1.36498E+01,9.726359E+00,1.445277E+02,1.859704E+04,-3.943068E+06
4.133333E-02,-1.603948E+01,4.497274E+00,1.643371E+02,1.199165E+04,-5.117374E+06
4.266667E-02,-1.639744E+01,1.001357E+00,1.765054E+02,5.223776E+03,-4.479808E+06
4.4E-02,-1.636138E+01,4.949639E-01,1.782672E+02,-4.124481E+02,-3.209216E+06
4.533333E-02,-1.658495E+01,1.332777E+00,1.754055E+02,-3.131297E+03,-1.730827E+06
4.666667E-02,-1.654546E+01,2.942103E+00,1.699171E+02,-4.943565E+03,-4.60549E+05
4.8E-02,-1.573858E+01,5.046225E+00,1.622227E+02,-4.619524E+03,8.26176E+05
4.933333E-02,-1.563948E+01,6.446649E+00,1.575984E+02,-2.440188E+03,1.3914E+06
5.066667E-02,-1.57146E+01,7.090283E+00,1.557155E+02,-8.588893E+02,1.13229E+06
5.2E-02,-1.524596E+01,7.009783E+00,1.55308E+02,4.784366E+02,6.444724E+05
5.333333E-02,-1.549837E+01,6.581422E+00,1.569914E+02,1.036928E+03,1.461472E+05
5.466667E-02,-1.56433E+01,6.297088E+00,1.580731E+02,7.066442E+02,-1.918986E+05
5.6E-02,-1.571869E+01,6.072983E+00,1.588758E+02,5.368251E+02,-2.413883E+04
5.733333E-02,-1.573089E+01,5.880077E+00,1.595047E+02,6.1775E+02,1.583822E+05
5.866667E-02,-1.584427E+01,5.603567E+00,1.605231E+02,9.794163E+02,2.450374E+05
6E-02,-1.597839E+01,5.155817E+00,1.621164E+02,1.297304E+03,3.790994E+05
6.133333E-02,-1.610263E+01,4.622658E+00,1.639826E+02,1.915125E+03,5.203312E+05
6.266667E-02,-1.627989E+01,3.691696E+00,1.672234E+02,2.769177E+03,2.404985E+05
6.4E-02,-1.638369E+01,2.487443E+00,1.71367E+02,2.645548E+03,3.248636E+05
6.533333E-02,-1.648268E+01,1.651513E+00,1.742782E+02,3.296118E+03,8.814488E+05
6.666667E-02,-1.638511E+01,-4.480817E-02,1.801567E+02,5.258621E+03,7.165358E+05
6.8E-02,-1.630676E+01,-2.379255E+00,1.883012E+02,5.392927E+03,-2.648902E+05
6.933333E-02,-1.564617E+01,-4.057396E+00,1.945378E+02,4.282805E+03,-4.17573E+05
7.066667E-02,-1.554116E+01,-5.571286E+00,1.99722E+02,4.221268E+03,-3.64632E+05
7.2E-02,-1.459928E+01,-7.05585E+00,2.057945E+02,3.598551E+03,-5.30537E+05
7.333333E-02,-1.408604E+01,-7.910591E+00,2.093182E+02,2.505436E+03,-4.7947E+05
7.466667E-02,-1.368158E+01,-8.707975E+00,2.124757E+02,2.411142E+03,1.820488E+05
7.6E-02,-1.314766E+01,-9.464222E+00,2.157479E+02,2.951715E+03,8.892596E+05
7.733333E-02,-1.228234E+01,-1.043349E+01,2.203469E+02,4.734869E+03,1.483827E+06
7.866667E-02,-1.077638E+01,-1.212673E+01,2.283742E+02,7.056766E+03,2.356687E+06
8E-02,-8.454085E+00,-1.416217E+01,2.39165E+02,1.075196E+04,2.529069E+06
8.133333E-02,-3.52323E+00,-1.531701E+01,2.570461E+02,1.428737E+04,2.7466E+06
8.266667E-02,2.019564E+00,-1.584276E+01,2.772646E+02,1.759896E+04,1.902361E+06
8.4E-02,8.751166E+00,-1.298554E+01,3.039767E+02,1.994374E+04,-7.04022E+05
8.533333E-02,1.349234E+01,-7.649791E+00,3.304479E+02,1.59111E+04,-3.723111E+06
8.666667E-02,1.562821E+01,-3.779055E+00,3.464063E+02,9.285306E+03,-4.895841E+06
8.8E-02,1.583194E+01,-1.327009E+00,3.552088E+02,3.145752E+03,-4.271419E+06
8.933333E-02,1.628643E+01,-1.483634E+00,3.547949E+02,-2.409399E+03,-3.884635E+06
9.066667E-02,1.547428E+01,-3.068567E+00,3.487837E+02,-6.967913E+03,-2.650946E+06
9.2E-02,1.452171E+01,-6.400649E+00,3.362138E+02,-9.824681E+03,-8.552101E+05
