,mass_B,,,,
t,x,y,θ,ω,α
0E+00,1.2625E+01,-7.25E+00,-2.986692E+01,,
1.333333E-03,1.321616E+01,-6.774606E+00,-2.713969E+01,3.552915E+03,
2.666667E-03,1.358899E+01,-5.051668E+00,-2.039248E+01,4.942972E+03,6.749219E+05
4E-03,1.443567E+01,-3.588094E+00,-1.395843E+01,5.069015E+03,3.446069E+05
5.333333E-03,1.485238E+01,-1.790788E+00,-6.875104E+00,5.868794E+03,3.009019E+05
6.666667E-03,1.476096E+01,4.359517E-01,1.691688E+00,6.04927E+03,1.051021E+05
8E-03,1.472252E+01,2.399372E+00,9.256281E+00,5.92612E+03,1.124344E+05
9.333333E-03,1.433484E+01,4.518294E+00,1.749467E+01,6.437954E+03,1.64507E+05
1.066667E-02,1.362041E+01,6.768389E+00,2.642416E+01,6.439549E+03,-3.014381E+04
1.2E-02,1.243574E+01,8.600263E+00,3.466681E+01,6.238836E+03,-3.03701E+05
1.333333E-02,1.109999E+01,1.037305E+01,4.306106E+01,5.759339E+03,-4.489802E+05
1.466667E-02,9.911826E+00,1.182294E+01,5.002504E+01,4.923042E+03,-4.657871E+05
1.6E-02,8.638536E+00,1.289881E+01,5.618917E+01,4.522528E+03,-5.186721E+05
1.733333E-02,7.347298E+00,1.386792E+01,6.208512E+01,3.662524E+03,-6.34512E+05
1.866667E-02,6.344039E+00,1.421948E+01,6.59559E+01,2.66228E+03,-5.050564E+05
2E-02,5.528982E+00,1.454332E+01,6.918453E+01,2.363657E+03,-2.180858E+05
2.133333E-02,4.773804E+00,1.492142E+01,7.225898E+01,2.124504E+03,-1.710908E+05
2.266667E-02,4.05335E+00,1.49703E+01,7.484988E+01,1.873778E+03,-5.056621E+04
2.4E-02,3.39056E+00,1.499108E+01,7.725572E+01,1.97182E+03,8.489987E+04
2.533333E-02,2.650584E+00,1.519979E+01,8.010806E+01,2.155595E+03,-1.597036E+04
2.666667E-02,1.871844E+00,1.52537E+01,8.300398E+01,1.942726E+03,2.933708E+05
2.8E-02,1.268552E+00,1.539242E+01,8.528867E+01,2.725522E+03,4.316245E+05
2.933333E-02,-7.408159E-02,1.560275E+01,9.027204E+01,3.455853E+03,-2.851849E+05
3.066667E-02,-1.228874E+00,1.559944E+01,9.450428E+01,1.919254E+03,-6.301568E+05
