id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f20,velocity_scene1_f30,velocity_scene2_f10,velocity_scene2_f20,velocity_scene2_f30,velocity_scene4_f10,velocity_scene4_f20,velocity_scene4_f30,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f20,cost_scene1_f30,cost_scene2_f10,cost_scene2_f20,cost_scene2_f30,cost_scene4_f10,cost_scene4_f20,cost_scene4_f30,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f20,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f20,lateral_scene2_f30,lateral_scene4_f10,lateral_scene4_f20,lateral_scene4_f30,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f20,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f20,tumble_scene2_f30,tumble_scene4_f10,tumble_scene4_f20,tumble_scene4_f30,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f20,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f20,yaw_scene2_f30,yaw_scene4_f10,yaw_scene4_f20,yaw_scene4_f30,yaw_scene_wheel_f30,best_trial_scene1_f10,best_trial_scene1_f20,best_trial_scene1_f30,best_trial_scene2_f10,best_trial_scene2_f20,best_trial_scene2_f30,best_trial_scene4_f10,best_trial_scene4_f20,best_trial_scene4_f30,best_trial_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
26debda5,40.68820828521501,6.0,-0.0002695348715601711,0.061798842213147374,0.0008936468705502066,-0.00018562669543198773,15.322438317037015,5.44572799512257,14.671941837973892,5.019811849868744,-0.0004812232416707767,-0.0009042513981534366,0.0005768700251436999,0.00010635095095304901,0.080287582189321,0.10500259349916807,0.0021955944827796153,0.0016846654200198062,-0.001199319291148802,-0.00018562669543198773,5.244744595379596,5.193001048687293,4.884692672970124,4.98042600381974,0.139464992720009,0.32583699858282117,4.6980830930199815,4.839406865246903,5.134451879707006,5.019811849868744,8.822163600293129e-05,0.0001523603223276956,0.01151491452863242,0.005357186807195489,0.006393807503519325,0.008104128014273597,0.005360934116991538,0.019722767926942678,0.00235645822259159,0.001625430545230881,0.0,0.0,0.05732236117592014,0.0,0.08747690338870773,0.09793752481622996,0.0,0.0,0.0,0.0,0.8777789317080352,1.5300377750443797,153.62720988943747,10.860232797125192,172.62154423158717,10.862299941753985,3.9178285368314802,34.19385863301149,163.87074921147013,1.4673574905624884,1,0,0,2,1,1,1,0,0,1,0.22570969058877763,0.0002481229484450339,2.716061605026092e-06,0.0015374456744165063,3.708401691281637,0.39598886679180845,0.7361563749454225,4.2970463850492416e-05,0.5275873771164756,5.000843222708048,1.1855075965431767,0.7274585554863322,1.254874073214192e-09,0.8405618974035329
dfda662f,31.413916313576035,6.0,0.0497352800385388,0.08721811820341967,0.15601046295962093,0.0055889665384163505,7.367982960504776,0.495782304529876,18.099979346918314,4.421912619542288,0.02755057452549115,0.051159878664602663,0.07049538692552257,0.053627666355587855,0.09618148330514577,0.1118452049495254,0.07218307920699583,0.13948726128620254,0.2563610483856644,0.0055889665384163505,0.7705899665360344,0.1140501393668821,6.483342854601859,0.05563843552102409,0.15822083368013862,0.28192303532871327,0.0003694589666283468,0.732342497872464,17.36726739007922,4.421912619542288,0.0015131732835929387,0.009891372649314757,0.008400931963034623,0.00140173949523509,0.007436451742710065,0.014444729035504237,0.006153922776840525,0.02189611136111069,0.011451005109682959,0.00029127752505080535,0.03157489218955731,0.08065607274638718,0.10137103986466432,0.05507893840975469,0.12939523484477528,0.15015688013718806,0.0,0.140843655728327,0.1657193325199096,0.0,178.44840298951624,176.44526740326796,179.89936198733432,179.99873509753306,179.44519159079624,177.33431684394353,0.7206668599640672,172.5916128165815,169.27760585890184,3.7581270933942283,2,1,1,1,0,2,1,0,0,2,0.3522123582798201,0.0001684300105432652,4.786587929058676e-06,0.002312284217620202,7.824890461470731,0.3207929780691315,0.7528507772660675,1.5041740643870351e-05,0.25221225900881095,5.203638734074314,0.6907436284555105,0.6925918440088003,1.6578039419526301e-09,0.8320592273766303
8cbb0559,128.63967317149337,6.0,0.0800891131765179,0.10481231951216619,0.15160573923775808,0.4406096700251029,42.74082536033328,1.1135440951290079,13.678347572606524,68.51665293099508,0.05341723027082788,0.0780025739328998,0.10884753532582603,0.07595503657516191,0.09477214455303623,0.14370977740830046,0.08783953992734014,0.13514404681284573,0.23183363097308834,0.4406096700251029,14.276243125833618,2.2223410928256846,26.24224114167398,0.9310603481955713,0.1532167323542773,0.029267014579159315,0.3950745363488318,0.610438249464883,12.67283478679281,68.51665293099508,0.0015539417427815555,0.004147130262703325,0.00982521955440257,0.0007525413180148966,0.002930679607275484,0.004774521189244839,0.003817106347169109,0.011624590134631657,0.0108672638370969,0.0006408531083670942,0.09219580026687456,0.1156500921142283,0.05723798879005259,0.12551244390067776,0.13515344054332248,0.0,0.1378478617795339,0.15438649040240437,0.1643757539330209,0.16536114198941523,168.07233515030214,163.82115595248553,173.51526704024684,176.14728376339767,178.45199224184023,2.008727962491259,178.07544713833207,169.9876331809849,162.59310185861705,163.40112466420535,0,1,2,1,0,2,2,2,2,2,0.5238466470727704,0.0003566875744415593,3.127552732693295e-06,0.0003448514431427789,5.330997679427226,0.0029892248655333745,0.8687357796670285,3.0180363997749343e-05,0.23170593958998592,4.955529062034465,0.9191957916725688,1.0581586409781951,1.5352575196375653e-09,0.869041284360436
fabbb612,43.89013849676337,6.0,0.07692370879335732,0.10077279530523853,0.1436619581540214,0.10870146029836386,32.55583786923733,1.189663717371338,9.208425817881299,0.1631487132650631,0.05544148372977433,0.09077329588428532,0.08455634676601233,0.07641246315267095,0.09844658679395574,0.1274593359690889,0.09216663351819468,0.13654961771006727,0.20226962323380226,0.10870146029836386,16.04516059918111,4.357121880045396,12.15355539001082,0.839778797115261,0.18997882913837005,0.1599060911177068,0.5492511261619678,0.6486010163738584,8.010573675345473,0.1631487132650631,0.003579268158387043,0.008937184811979765,0.019685878762535927,0.0002536573962601214,0.0036766510437920485,0.0018762378097496694,0.009381969842833935,0.011245448706240377,0.04398125557794759,0.0031804851664751976,0.09609264151146518,0.1333440171458091,0.06969096886463072,0.0,0.13876595810524012,0.14966547341939374,0.13661900674224195,0.15075149122763212,0.1655382545969658,0.036949455713237586,176.5978579242187,175.2775756092122,0.24441841818153248,3.1645935282013684,179.21887899033024,172.83050904077407,171.37675280748843,176.32411918699273,164.49684987437809,179.74975122931772,1,0,2,0,1,2,2,2,1,1,0.4812912383514082,0.0002950885842284304,3.4904526268319437e-06,0.0007182837774014211,6.419216305712133,0.27058193306583056,0.7929303555724359,2.086854294860507e-05,0.16866763102221813,5.098625637056256,0.8411345479335842,0.7852943149923105,1.1856758370529187e-09,0.8488803672053431
72fefaa8,98.77731596736211,6.0,0.05738908564095895,0.08356299516639609,0.1359556726234281,0.4398742839867672,19.1499157058589,0.6078727633396488,8.208531011980982,68.22830441011739,0.04839841833648031,0.04745323628778435,0.0763156022986122,0.05304650013769462,0.07217078078218069,0.12547170457931295,0.090390499840634,0.11922392405975812,0.19825259396989206,0.4398742839867672,10.331185501577254,0.16334196413421426,8.65538824014743,0.12792664767898698,0.32230318422022,0.15764293144044184,0.4873538204458037,0.2647350871566002,7.456442104378579,68.22830441011739,0.000659311816176543,0.013305618130946408,0.02738003685346993,0.022956481403986463,0.006405205918762589,0.004637077356754393,0.0006381529199024308,0.00782441515573621,0.009017714232730388,0.011796396653158006,0.07690048213938526,0.1631124474225176,0.13158620093328183,0.1251349693063309,0.13655606145078006,0.1395391084384309,0.14298712834812682,0.15427488745356177,0.1635118293513177,0.16643497286971548,178.0827331275789,173.19924949800827,1.160955056964083,2.170700544348277,175.0224045532729,9.046461515295503,178.9333865024579,179.67095164021077,170.4703481188124,170.05992300989237,2,0,0,1,0,1,2,0,1,2,0.5936065892745063,0.00046044360862316147,2.6322044235222475e-06,0.0010179882673619957,6.581955357145057,0.033418355565591876,0.6386842607330223,2.6074057284513672e-05,0.2390117940052342,4.703495456346672,1.0010555187618855,1.3932179325367966,2.003696109148202e-09,0.6506949701532175
b1b729f7,31.818172197011187,6.0,0.05732040936892089,0.0658989120818812,0.13935692638654182,0.005606310378952085,12.851897871000245,4.686657893544364,8.739349377455028,4.420174051319045,0.031944656577202024,0.05883951295583943,0.08117705857372123,0.00548756678551523,0.09626881556333863,0.09594035389678973,0.09278208184560242,0.12325971078712196,0.20202898652690102,0.005606310378952085,1.8316935531975072,0.4135315439650688,10.60667277383767,4.038829791748102,0.10121904123680663,0.5466090605594552,0.43760450633891396,0.3280263829673916,7.973718488148723,4.420174051319045,0.0007171825512090879,0.005324096669842385,0.011302334362682173,0.00644968028703035,0.004996245927521661,0.005798103723073971,0.0007392277248213586,0.005639724568854671,0.0052781201316089025,0.0004440933733464823,0.0,0.11591021882427817,0.058067191785075474,0.0,0.07167799888017287,0.15079853015429381,0.0,0.1522637060445184,0.16411539382437462,0.0,7.053351867840179,176.8102346724652,154.62369243765127,1.7583072235508586,4.3186418577609125,17.487097328967337,1.3915170126825323,177.5196187716111,147.0459265794118,5.001174055680114,2,2,1,0,2,1,2,2,2,0,0.34989154633683656,0.00019452689202828822,7.649511637126125e-06,0.0016828146325310463,9.764296101725632,0.11576938703503145,0.79840389214008,2.8294454973566435e-05,0.2514950889319569,4.918241439322235,0.7355411534103745,1.0579430754758332,2.246424561225066e-09,0.821662709586457
45e6cb56,11.601329302602165,6.0,0.04076775186644934,0.08839318218398828,0.1099676352869196,0.0036680950334946113,4.672176898471902,0.30948174750799223,1.5905885826741915,4.61659277778664,0.03322664762578701,0.03510029249727883,0.05397631547628219,0.052430682876214364,0.08556338876280718,0.1271854749129433,0.0812287283374612,0.11496174216280101,0.13371243536049657,0.0036680950334946113,2.286861360245673,0.3330438921141223,2.0522716461121067,0.005330695042109488,0.1431375949506896,0.16101345751519316,0.09043949076785025,0.1974070173578719,1.3027420745484692,4.61659277778664,0.0014032738815221728,0.020622089746351983,0.007396342854558476,0.0015707123195535134,0.01254959957812802,0.013481049738062025,0.003985437616424581,0.001483940375215441,0.030368875501513473,0.0012199876649011236,0.044497620634327585,0.0,0.06327677052331533,0.0,0.13377156723409186,0.14964535708130983,0.0,0.13958998308855392,0.10620198951369136,0.0,173.90143245278497,26.252908977746827,178.16107142585972,4.953695329384623,178.05802958927427,173.72703653850465,0.5265609439183898,171.67833757704423,115.54767038374136,7.531955018553055,1,1,0,2,0,1,1,0,1,0,0.4129066936784684,0.00017398504771528085,2.0596566389661004e-06,0.0010847339166656263,4.422534170448761,0.21416119517503784,0.5686384100415163,2.5687490465856832e-05,0.33572608263392506,5.359315491033072,1.0210237241669469,0.9734096998702806,1.1618623094056826e-09,0.6609624598586257
ccac5cc3,212.1503754311641,6.0,0.1098770093956507,0.1431404317335916,0.1861357537696304,0.4572041657339403,98.78190710886835,8.819604927017927,26.593871003609273,75.04940128323115,0.07122098774002858,0.11596024746222437,0.14244979298469918,0.11144475218924957,0.152300998601651,0.16567554440987423,0.0998843615779743,0.17672918053941458,0.2817937191915023,0.4572041657339403,33.37630382895214,10.682353671854768,54.723249608061444,5.7285733475544625,2.6355143482457932,0.4555172312176718,0.92919320125479,2.6328557207515844,23.031822081602897,75.04940128323115,0.003925891056970793,0.003902796984788924,0.0017301198612575581,0.020008829060049083,0.0015154530179905938,0.004289387399129185,0.0012661714862889568,0.004398096694782845,0.04268306756306819,0.023151425119342796,0.12152486727768164,0.14675838207219943,0.15375005211689696,0.1506317482652516,0.16031347132567192,0.1650569246255721,0.14893631004141034,0.16464992226107916,0.17446615704323024,0.0,179.623139206117,171.07533189548542,165.44688973368852,176.41290718156563,179.60505471331837,175.60878164258432,179.26070696568786,176.3998978903014,176.99733867560735,7.375277791602071,1,1,1,0,1,0,2,2,2,2,0.8093390792778198,0.00031512004217258477,6.390529676390493e-06,0.0020931578155033927,6.884680061973557,0.3125299490982068,0.8881117775526784,3.485498648026298e-05,0.11730054640742385,4.787586081709082,0.6295418505647589,1.1212882125638215,1.4552514310839533e-09,0.9229913868410735
8a763ffa,13.636156906815915,6.8,0.035345810426862655,0.09114927305376407,0.04330262007740059,-0.0002469857535205524,0.510439945039351,1.9441945772597444,5.798358937086629,5.026366980886544,0.016527115151423636,0.055564337869728614,0.03394597825943571,0.026493366586957688,0.11405789335561149,0.13289655921872298,0.0509555748331578,0.07843877322573758,0.0005135121733064025,-0.0002469857535205524,0.1446221225528719,0.2243706196811578,0.1414472028053213,1.3068310770207519,0.5111757252434074,0.1261877749955853,0.4741992651127797,0.3811685229426314,4.942991149031218,5.026366980886544,0.004041050004890537,0.005732097056599468,0.005042165039632075,0.015563577384367328,0.007268510654741501,0.007658453456998594,0.00227310677374702,0.0009894014782533106,0.003410615229215817,0.0011003401164698667,0.0009686090410991515,0.0716993465690506,0.13815565723759668,0.0,0.13075232464209255,0.12602696405005331,0.058523267688365584,0.08268714806450972,0.0,0.0,177.5313459588925,179.87864673045212,162.80395275158997,8.912832360193464,179.03940099930492,178.6089987989391,171.90030762925338,158.01237461377315,170.6535707508282,2.4752874443573996,2,1,0,2,1,1,1,1,0,0,0.3264989383113503,0.0001495671407300493,2.605956912362955e-06,0.0014390079482467994,4.846284438891724,0.2482921967546562,0.6825991704601326,3.7564571314857214e-05,0.35356082320467985,5.308542515363148,1.2370897341113247,0.7305516637526328,1.1472690930988187e-09,0.7613390597612905
300f1f4a,27.45300712375362,6.8,0.05762703379427122,0.11090204827065427,0.08741745990760504,0.0027625074924198015,19.049830255803435,2.494801612096876,0.29805762526121693,4.7098278781073954,0.05408631378639642,0.05650234736250432,0.06229244023391291,0.08521104910151013,0.12284316903560849,0.12465192667484418,0.06347379169448504,0.11067945757274518,0.08809913045558491,0.0027625074924198015,14.851283536156842,0.18958639973313962,4.008960319913453,1.6368535137127416,0.6998367059595395,0.1581113924245947,0.1614829471883818,0.13477617847903647,0.00179849959379863,4.7098278781073954,0.0008201067582386495,0.018233018989361735,0.009813821950726468,0.004539050695347077,0.011833159458450246,0.0234577748176837,0.010075992784929521,0.009590674066348672,0.0021817935311402525,0.0012054697100192544,0.09529121814403499,0.0,0.11971291120181181,0.0,0.0,0.13559745577624072,0.09697638053161389,0.11272160055622944,0.0,0.0,178.11624510821787,161.46727329263766,6.247837005111786,28.68355473124172,1.801875547538712,166.84556004737797,167.50297255754154,174.83636724837547,1.6074874002248358,8.628629213228304,2,2,1,0,1,2,1,1,0,0,0.5950124859660003,0.0002507419471506203,6.156620911403267e-06,0.0010440005510048594,8.152746740257628,0.459304122258151,0.4815061787473658,1.8497375478461602e-05,0.3401565150764127,5.015824456101738,1.1918085694558136,0.7475692504806283,8.123812501075905e-10,0.7196043775962069
db7c147f,1000000.0,6.8,0.0033223230816891293,0.05340507067193373,0.12853112737646685,0.001778057376310591,11.59088514728575,5.930665210257868,10.415179202036313,4.812238497294996,0.006231181675483698,0.0020522513638406904,0.0016835362057429984,0.0001868135926511091,0.06585237619166169,0.0941760222314884,0.07517522767731949,0.09306113891068489,0.2173570155413962,0.001778057376310591,2.3589914213086733,4.575536892245437,4.65635683373164,4.965616990524955,0.4238518989523031,0.5411963207806101,0.012466977422614815,0.16544872466900634,10.237263499944692,4.812238497294996,0.0017557829822311016,0.0020223671516602943,0.0011932765817310531,0.005004276116874799,0.005484897198307103,0.0066114209949548345,0.0005305520743894195,0.002591555165657293,0.014527752992639836,0.00048421891638731327,0.0,0.0,0.15204184324392522,0.0,0.07693392002857975,0.10731983694394447,0.0,0.11192501018163294,0.1485656475038411,0.0,3.681996681868334,0.30241495054041306,11.802415734766418,17.546179028995628,176.90196611199522,170.6367463301133,2.4016850228265985,175.5499878494213,167.32890835446074,5.919397656647305,1,0,1,2,2,0,1,1,0,0,0.26479204702015313,0.00012235649631906154,2.430269278961682e-06,0.0015701064449480935,6.200444353265355,0.22823219088614746,0.7653200886213206,1.9219152852857406e-05,0.5056494842352494,5.339480826284879,0.6978165348841495,0.8613301610545632,1.376043342122026e-09,0.8188050669433814
d6ced114,17.679020397626548,6.8,0.007841054115176853,0.08398975913250088,0.06465962279292721,0.002702262775159341,8.98600155454449,0.34536327786130067,3.273956236955101,4.716074307819393,0.018929143529680788,0.0022543213340127394,0.0023396974818370303,0.04797612340467066,0.08390581461954504,0.12008733937328697,0.03447049256014713,0.04667661819234372,0.11283175762629079,0.002702262775159341,0.01587285475147734,4.632693660462316,4.337435039330697,0.1630529042638429,0.12933308985519906,0.05297728374225867,1.38618389329905,1.5569625063981534,0.33080983725789753,4.716074307819393,0.0072773494880836054,0.0015431069775711146,0.0014535085989509067,0.00465179617171201,0.0032670746224716025,0.009329360706847416,0.008322467143630429,0.011101078384613666,0.005672414550974935,0.003506724762997022,0.003919156495453608,0.0979345725545389,0.019307813652042895,0.09709970115817862,0.11043808592155716,0.002419777249148517,0.041547978199909553,0.04256996976303404,0.0018718895734698886,0.0,178.14099292513072,178.13576862232435,3.363584324863804,178.26041042084347,172.724643122162,26.850825019894437,175.92188690508823,173.95692843703256,9.59552203521557,13.749394460637987,1,2,1,0,1,0,0,2,2,0,0.3695073554207791,0.0002017627235990357,4.340516061441223e-06,0.001223638095684591,6.585552529034632,0.19136061101581497,0.468123198064866,1.8745465159036937e-05,0.48309928478858644,5.638333696879663,1.226449716394236,0.7798553227340032,1.739652268688056e-09,0.5698566555485043
222b552f,25.707069589016378,6.8,0.01307314240852453,0.06382921290984646,0.1284218769737895,0.001766540704743994,6.6934717367892835,5.4086738218321075,7.962232844133538,4.813442903636029,0.006646846858674438,0.003648419476955588,0.028924160889943564,-0.00017619708983216423,0.08123385991636878,0.11042997590300274,0.06599257559652152,0.11911620802021414,0.20015684730463293,0.001766540704743994,2.217698205811618,4.258416149414737,0.21735738156292844,5.0325729008422835,0.15642438535216657,0.21967653563765777,0.030668224668009173,0.23302796372192805,7.6985366557436015,4.813442903636029,0.0009066785036512291,0.0020558691056462046,0.009348867413069725,0.003372230874364837,0.012794131945734182,0.00505791581086989,0.0011218179651236084,0.00045083220314544585,0.007620303833758094,0.0002215355062334225,0.0,0.0,0.13769042057527842,0.0,0.11454220196262513,0.0703359082134605,0.0,0.12416538427521982,0.14727984078792164,0.0,0.04368678930488128,1.4240263903844554,179.54822889184658,3.756813704985882,177.53558861339644,172.24741894200528,2.7010293275033384,178.2307615100549,167.97979182632807,2.1563682870949066,0,1,2,2,0,0,0,1,2,0,0.23943497817777845,0.0002593607151588655,2.7535821802199096e-06,0.0019370424166942923,9.831096977183078,0.09190743724488648,0.927630091910867,1.5367322462908813e-05,0.6504262267478247,5.208027798927121,0.8274690514112444,0.8939385160652201,1.3941520042869955e-09,0.9341886616877961
29ec9017,140.23215290495511,6.8,0.11570560099731182,0.1136093773712903,0.1259866915920008,0.3232344960895112,100.63668212067552,3.589493880716484,3.5304477062047805,29.993863954689196,0.0603463281028662,0.13759020387645018,0.1491802710126191,0.09524706359977195,0.11626685017966894,0.12931421833443002,0.114044816094189,0.15235398788992957,0.11156127079188383,0.3232344960895112,20.764444989194924,18.298256673892972,61.57398045758763,3.0094479636714753,0.49914131755357993,0.08090459949142836,1.912744055478523,1.2534960689718082,0.3642075817544494,29.993863954689196,0.002080144982660619,0.015372838686145418,0.004232638516383432,5.212014708625814e-06,0.00864121798982187,0.012951743879176787,0.00348760997755057,0.008200779862109537,0.02375261853822405,0.060868665751611886,0.1095903174441144,0.07883348514437194,0.08023156891434413,0.14173539477316952,0.04749312007662524,0.0758214320090922,0.15564486559929308,0.1594092012337579,0.07002325751794654,0.07565821017224104,177.2753539318232,178.3073549805798,165.17563771955258,179.3466018458932,171.01202769680944,151.5928446974616,179.97793564738862,171.57837538677958,36.964585094483695,23.08892821687109,0,1,0,1,1,0,1,0,2,1,0.6737042116132336,0.0001568564532064828,2.063936597502136e-06,0.0012229793225262012,6.83226306421965,0.3209843448448543,0.4555723721714482,1.767340996359029e-05,0.6527540048171545,5.258001188597325,0.9640039475659571,0.9895746017950319,4.183210430165818e-09,0.630279560368217
a114bd62,64.89291332123327,6.8,0.049421554300813075,0.07604275454023474,0.15832171019083865,0.35363385566132766,6.781111968092072,0.9248318471657696,17.154634568453005,38.36717357022767,0.03709319028952105,0.05358969313259792,0.05758177948032025,0.0563212278511887,0.08719476643434321,0.0846122693351723,0.07622393918553405,0.14964241474238824,0.24909877664459368,0.35363385566132766,3.7871966396571835,0.17305910715851103,2.8208562212763777,0.007659111598036582,0.1326220943512496,0.7845506412164834,0.14926166095558968,1.1257695145262427,15.879603392971173,38.36717357022767,0.001380481055181871,0.0006631859661958321,0.005213484512115657,0.0007550187836082449,0.004369441664152143,0.005884153518336535,0.0011798357241130412,0.003040252990776025,0.03313540390906255,0.01880655055850481,0.054892616158465316,0.08464759925996039,0.08556043924085802,0.0,0.12956068749568855,0.1140029767955468,0.1284072860546137,0.15052304819443013,0.14439434697237294,0.0,178.04560816020947,173.41575110651388,156.85272594943555,2.8477738238492734,171.96159239569482,172.20643942433108,174.93916168645865,167.40745735806763,179.17485991615428,30.501623105576765,2,1,0,2,2,0,0,1,0,0,0.38124934491863316,0.0003403867318073439,3.26553725299715e-06,0.0017202499523915578,4.293031018737993,0.3663684598226078,0.575053559260357,2.0117242725273763e-05,0.21261533620913692,5.436569242088101,0.6535277430980815,0.6294587591311767,1.2423985692769972e-09,0.7306830269053131
4d19cbc8,23.12268677416563,6.8,0.04910470719766946,0.09934597906215183,0.15335830952268217,0.0017925114575447596,6.530902158810127,0.4273129670085818,10.607525574306825,4.810726665478482,0.018635021474930742,0.05901627152499579,0.06966282859308186,0.047452720871982455,0.09298828803274962,0.15759692828172342,0.0826045451534262,0.1757605671411799,0.20170981627344045,0.0017925114575447596,0.029968806674253147,0.35241029011670744,6.148523062019167,0.07750549151126361,0.13891304598955861,0.21089442950775955,0.1181116605644513,2.5605649717121475,7.928848942030226,4.810726665478482,0.00048777141163824613,0.0027042840313472095,0.009299712735276066,0.004301462824152515,0.0009561551940680216,0.0032458113020937115,0.0011211886804014734,0.0002597174242292795,0.020719637972718936,0.00014428302787930307,0.009764903834659697,0.045623305023470846,0.04754102727100359,0.0,0.1308570572819461,0.04798023373209773,0.0,0.15750580175332649,0.16320085353521255,0.0,176.39657470195553,1.3302511606333116,7.479438125215467,0.04179785718975185,173.63521779645959,175.61629346245635,1.3885509389475423,176.4182541954999,174.8434423074979,1.7197295266734904,0,2,1,2,2,2,0,1,0,0,0.32594314855745116,0.00025555499485055286,3.5304457681493913e-06,0.002959922352112641,4.343474905306626,0.5552839587229037,0.6432745989507339,1.9184482022754154e-05,0.25162620771658795,5.211007775989497,0.8477554750735805,0.8371314587223619,1.4452103480063733e-09,0.8412941643624907
5c56f0b3,105.24338837490595,7.7,0.08211290207887223,0.10653565103038848,0.14656064920913592,0.39600364517809117,40.67447537908137,1.4660973083154505,9.190798536916573,52.04885865855187,0.058340639483844346,0.09441620566571583,0.09358186108705652,0.07948183739315327,0.10820306637263821,0.13192204932537396,0.09208819037517785,0.14559301660673207,0.2020007406454978,0.39600364517809117,18.75769415888132,5.090604594028797,16.82617662617125,1.087903158389186,0.22119049050515466,0.15700365942110964,0.4094138769472919,0.8115970181404304,7.96978764182885,52.04885865855187,0.003167962900067771,0.004129880982221935,0.006367345016137735,0.0019633927652640774,0.002682316933244001,0.012425858827389235,0.0032778337377890564,0.03227315830951506,0.026861391762907746,0.00218383810084501,0.10054460713656176,0.1293691973200357,0.13198615494819838,0.0,0.0,0.15615071256396248,0.0,0.0,0.16342141733198215,0.14928808062007481,178.4251625788211,176.91114736789933,174.49138397016964,4.2781609874694935,3.2524255880217656,175.31036741688453,0.18338873422241034,23.695937337348976,173.8279030595316,179.9270645287067,1,2,0,1,1,1,1,0,0,1,0.47796745703430654,0.00023511907128735403,2.4789120469701153e-06,0.0009843685429552931,4.713423039340579,0.39042268118716994,0.760849299162012,1.939571312927299e-05,0.47527663990794405,5.373267629989539,0.8429804548724374,0.8350202567439944,8.191915285463668e-10,0.8541430720610539
7f99e97b,1000000.0,7.7,0.03688287360579898,0.06640446771599877,0.15092945215623896,-0.0013517840968265322,17.865203798513747,5.366571722898645,16.463487444424942,5.145236440312198,0.023248627347057665,0.0012594334139400774,0.08614056005639918,-0.000816456871728249,0.08432084569004612,0.11570901432967844,0.06180671343490815,0.1438177851132358,0.24716385792057285,-0.0013517840968265322,0.1415800656756574,4.771597301556371,12.95202643128172,5.151834049179063,0.11789132222225768,0.09684635149732451,0.0935434866312975,0.8893423252532804,15.480601632540365,5.145236440312198,0.0012270579993205652,0.011426857135821294,0.008599335313579832,0.007852556248699584,0.0027400850623491967,0.0031819560917586897,0.001651833450434881,0.0022609777827023786,0.01305170103500844,0.009195810392328457,0.0,0.0341868685604463,0.11298144787261215,0.0,0.10174477105474511,0.008037345725378018,0.0,0.14617880993330945,0.12622683002873705,0.0,3.3777051647945844,179.04730057316831,2.296901637446133,26.735581063892106,170.0639405518946,1.572555560877552,8.487712959750816,173.55102367357725,169.32868855707054,14.312869092117468,2,0,2,0,1,0,2,2,2,2,0.25845502831364037,0.00026854102837362036,2.8053684587023885e-06,0.0022407221074933936,3.071549596642667,0.38595619034373124,0.8770605633412696,2.6282503615488647e-05,0.5239760336591042,5.274208030655477,1.0441683812151774,0.9756069002952145,1.30466064164058e-09,0.9244220939007435
7128c697,1000000.0,7.7,0.004841538736919244,0.019793395734047398,0.0007052058978081096,-0.0014953504881966763,10.121908349294522,9.951964473359311,2000004.7671981035,5.1611718505633,0.011061070725581641,0.0016988938374409893,0.0017646516477351,0.05802272487413123,0.0016376378971960793,-0.00028017556918511947,0.0,0.0,0.002115617693424329,-0.0014953504881966763,0.9864246447761745,4.647379232390575,4.488104472127771,0.11091569256187843,4.819593271568608,5.021455509228825,1000000.0,1000000.0,4.767198103589533,5.1611718505633,0.0013007088637661118,0.0101538608428627,0.006902509895282704,0.017937142249261722,0.03311315401451952,0.02113179210305244,0.0,0.0,0.0038846883159006293,0.021956790226192617,0.0,0.0,0.006972973021236821,0.08572156164064074,0.0,0.0,0.0,0.0,0.0,0.0,25.93263654508165,16.32171979311115,179.82473399506375,167.9330240245748,90.86622978117545,90.16086542158607,0.0,0.0,73.79342375764739,116.47606547303008,1,0,2,2,1,2,0,0,2,1,0.3460085581307212,0.0003353380707842299,2.6718555721156983e-06,0.001978583724591993,6.423943038889966,0.1609506968268547,0.5849794321859558,2.5237513995002047e-05,0.14213853442939708,5.595229757412875,1.2131111021591097,0.5953527490258776,1.4821163326142417e-09,0.6517187838298846
