,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,6.086352E-02,1.032932E-03,,,6.781595E-02,9.932037E-04,,,3.878525E+00,,-3.274009E-01
1E-03,6.082818E-02,1.028493E-03,-2.050832E-02,1.592069E-03,6.77904E-02,9.738057E-04,-9.826047E-03,-1.154149E-02,4.007387E+00,-5.396061E+01,-4.50043E-01
2E-03,6.082251E-02,1.036116E-03,-4.38708E-04,1.011978E-03,6.77963E-02,9.701207E-04,6.724513E-03,-8.359186E-04,3.770603E+00,-4.797818E+01,-5.421926E-01
3E-03,6.08273E-02,1.030517E-03,8.419787E-03,-1.807338E-03,6.780385E-02,9.721339E-04,6.658789E-04,-4.804848E-03,3.911431E+00,3.27202E+01,-4.79469E-01
4E-03,6.083935E-02,1.032501E-03,-1.192503E-02,-3.004907E-03,6.779763E-02,9.60511E-04,-9.989403E-03,-1.341609E-02,3.836044E+00,1.788389E+02,-5.927601E-01
5E-03,6.080345E-02,1.024507E-03,-2.315071E-02,-2.273789E-03,6.778387E-02,9.453017E-04,6.514583E-03,-1.133899E-02,4.269109E+00,7.199702E+02,-6.500978E-01
6E-03,6.079304E-02,1.027954E-03,-7.160135E-03,4.030097E-03,6.781066E-02,9.37833E-04,-3.714201E-03,-8.361803E-03,5.275984E+00,1.553752E+03,-7.357561E-01
7E-03,6.078913E-02,1.032568E-03,-3.429812E-04,6.464959E-03,6.777644E-02,9.285781E-04,-7.33102E-04,-5.255243E-03,7.376612E+00,3.338131E+03,-8.52648E-01
8E-03,6.079518E-02,1.042973E-03,1.038723E-02,3.214541E-03,6.780919E-02,9.273225E-04,8.14318E-03,-2.524606E-03,1.195225E+01,6.376015E+03,-9.446329E-01
9E-03,6.08099E-02,1.038997E-03,3.64482E-02,-8.917092E-03,6.779273E-02,9.235289E-04,-1.306916E-02,6.817379E-03,2.012864E+01,1.014821E+04,-9.473548E-01
1E-02,6.086807E-02,1.025139E-03,7.032531E-02,2.674748E-03,6.778305E-02,9.409573E-04,-2.292752E-02,5.268639E-02,3.224866E+01,1.383316E+04,-6.974704E-01
1.1E-02,6.095055E-02,1.044346E-03,8.488845E-02,1.269728E-02,6.774687E-02,1.028902E-03,-2.017996E-02,5.090971E-02,4.779497E+01,1.605555E+04,-1.302031E-01
1.2E-02,6.103785E-02,1.050533E-03,2.859769E-02,1.194994E-02,6.774269E-02,1.042777E-03,-3.965679E-03,1.819504E-02,6.435976E+01,1.588037E+04,-6.628196E-02
1.3E-02,6.100775E-02,1.068246E-03,1.900617E-03,2.678086E-02,6.773894E-02,1.065292E-03,-8.335104E-02,5.48134E-02,7.955571E+01,1.401231E+04,-2.514678E-02
1.4E-02,6.104165E-02,1.104095E-03,-2.37086E-03,1.963671E-02,6.757599E-02,1.152404E-03,-7.753659E-02,3.895279E-02,9.238437E+01,1.003383E+04,4.235824E-01
1.5E-02,6.100301E-02,1.107519E-03,1.81441E-02,1.988802E-02,6.758387E-02,1.143197E-03,-1.564697E-02,-3.56362E-02,9.962336E+01,6.180319E+03,3.106238E-01
1.6E-02,6.107794E-02,1.143871E-03,-1.565462E-02,8.386241E-03,6.75447E-02,1.081131E-03,-4.850921E-02,-3.236212E-02,1.04745E+02,8.773912E+02,-5.558599E-01
1.7E-02,6.09717E-02,1.124292E-03,-7.248656E-02,-1.148961E-02,6.748685E-02,1.078473E-03,-3.106525E-02,-3.267305E-03,1.013781E+02,-3.792134E+03,-4.02935E-01
1.8E-02,6.093297E-02,1.120892E-03,-9.128597E-03,-6.956108E-03,6.748257E-02,1.074597E-03,-2.549947E-02,-1.25863E-02,9.716074E+01,-3.686265E+03,-4.049825E-01
1.9E-02,6.095344E-02,1.11038E-03,7.613668E-03,-1.274283E-02,6.743585E-02,1.0533E-03,-3.198528E-02,-1.603011E-02,9.400561E+01,-1.9124E+03,-5.044904E-01
2E-02,6.094578E-02,1.094774E-03,-2.699644E-02,-1.261406E-02,6.74186E-02,1.042536E-03,-8.343815E-03,-7.639782E-03,9.333594E+01,-1.968681E+02,-4.623822E-01
2.1E-02,6.089945E-02,1.085152E-03,-2.097624E-02,-8.086118E-03,6.741916E-02,1.038021E-03,-1.397892E-02,1.180264E-03,9.361187E+01,3.136951E+03,-4.141808E-01
2.2E-02,6.090383E-02,1.078601E-03,-2.305434E-02,-3.630546E-03,6.739064E-02,1.044897E-03,-2.599121E-02,1.767984E-02,9.960984E+01,6.390545E+03,-2.976984E-01
2.3E-02,6.085334E-02,1.07789E-03,-2.945112E-02,-7.933803E-04,6.736718E-02,1.073381E-03,6.965435E-04,1.445998E-02,1.06393E+02,8.279879E+03,-3.966905E-02
2.4E-02,6.084492E-02,1.077015E-03,2.986166E-03,4.210702E-03,6.739203E-02,1.073817E-03,5.431861E-02,1.524613E-02,1.161696E+02,1.087599E+04,-2.79855E-02
2.5E-02,6.085931E-02,1.086312E-03,3.108588E-03,3.498896E-03,6.747582E-02,1.103873E-03,1.392602E-02,5.409383E-02,1.281449E+02,1.198569E+04,1.520692E-01
2.6E-02,6.08496E-02,1.084295E-03,-1.596958E-02,-1.334942E-02,6.741988E-02,1.182004E-03,-2.771606E-02,3.79922E-02,1.40141E+02,1.176868E+04,8.52009E-01
2.7E-02,6.082737E-02,1.059613E-03,-2.81715E-02,-4.168185E-02,6.742039E-02,1.179857E-03,-2.677805E-03,6.723095E-03,1.516823E+02,9.733055E+03,1.044852E+00
2.8E-02,6.079325E-02,1.000931E-03,-4.10294E-02,-5.009014E-02,6.741453E-02,1.195451E-03,-4.002772E-03,2.037491E-03,1.596071E+02,8.402734E+03,1.68275E+00
2.9E-02,6.074513E-02,9.596589E-04,-5.533626E-02,5.617734E-03,6.741238E-02,1.183932E-03,-6.677354E-03,-2.412019E-02,1.684878E+02,4.709462E+03,1.926593E+00
3E-02,6.068306E-02,1.011479E-03,-6.051859E-02,6.02056E-02,6.740117E-02,1.14721E-03,-8.709438E-06,-3.354033E-02,1.69026E+02,6.194189E+02,1.157431E+00
3.1E-02,6.062409E-02,1.08007E-03,-5.192395E-02,3.148296E-02,6.741236E-02,1.116852E-03,7.776392E-04,1.67566E-02,1.697266E+02,1.137047E+03,3.10448E-01
