,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,5.891659E-02,9.932298E-04,,,6.627552E-02,1.038377E-03,,,-1.060912E+00,,3.515034E-01
1E-03,5.88646E-02,1.099608E-03,-2.094531E-02,4.729173E-02,6.624554E-02,1.11892E-03,-9.580049E-03,3.397526E-02,-2.213549E+00,-5.779232E+02,1.499087E-01
2E-03,5.887469E-02,1.087813E-03,5.200595E-03,-6.878239E-03,6.625635E-02,1.106327E-03,5.153553E-03,-8.833975E-03,-2.216758E+00,-2.536699E+01,1.437028E-01
3E-03,5.8875E-02,1.085852E-03,-2.083892E-03,-1.677077E-04,6.625585E-02,1.101252E-03,2.233777E-04,-3.12387E-04,-2.264283E+00,1.617927E+01,1.19547E-01
4E-03,5.887053E-02,1.087478E-03,0E+00,-1.02652E-14,6.62568E-02,1.105702E-03,-4.04433E-04,3.16394E-03,-2.1844E+00,5.098477E+01,1.413685E-01
5E-03,5.887371E-02,1.084842E-03,2.311499E-03,-6.050137E-03,6.625374E-02,1.10657E-03,-6.708699E-03,-5.222388E-04,-2.162313E+00,-2.873154E+00,1.68687E-01
6E-03,5.887515E-02,1.075378E-03,0E+00,0E+00,6.624338E-02,1.104658E-03,-1.264173E-02,5.747143E-03,-2.190146E+00,-5.715613E+01,2.276841E-01
7E-03,5.887193E-02,1.083535E-03,-6.024079E-04,4.775949E-03,6.622846E-02,1.118064E-03,-1.731569E-02,1.160741E-02,-2.276626E+00,2.810602E+01,2.689242E-01
8E-03,5.887395E-02,1.084929E-03,-2.051577E-03,6.588567E-04,6.620875E-02,1.127873E-03,-2.239139E-02,1.53538E-02,-2.133934E+00,9.015623E+01,3.354469E-01
9E-03,5.886783E-02,1.084853E-03,-9.183695E-03,-4.019328E-06,6.618368E-02,1.148772E-03,-3.051458E-02,5.954125E-02,-2.096313E+00,1.800741E+02,5.005827E-01
1E-02,5.885558E-02,1.084921E-03,-1.387769E-02,-1.69393E-03,6.614772E-02,1.246955E-03,-8.167937E-02,7.95494E-02,-1.773786E+00,3.920907E+02,1.272921E+00
1.1E-02,5.884008E-02,1.081465E-03,-1.377392E-02,6.084126E-04,6.602032E-02,1.307871E-03,-8.202814E-02,7.298491E-02,-1.312132E+00,8.717969E+02,1.806037E+00
1.2E-02,5.882803E-02,1.086138E-03,-6.535666E-03,1.652461E-02,6.598367E-02,1.392925E-03,-7.148763E-02,9.744094E-02,-3.019201E-02,1.705923E+03,2.454964E+00
1.3E-02,5.8827E-02,1.114514E-03,-5.296859E-03,5.749996E-02,6.587734E-02,1.502752E-03,-6.599989E-02,6.23343E-02,2.099714E+00,1.545365E+03,3.1519E+00
1.4E-02,5.881744E-02,1.201138E-03,-6.89003E-02,7.642052E-02,6.585167E-02,1.517594E-03,-1.788793E-02,8.718091E-02,3.060537E+00,1.6122E+03,2.575881E+00
1.5E-02,5.86892E-02,1.267355E-03,-8.367187E-02,4.390129E-02,6.584157E-02,1.677114E-03,-1.342374E-02,1.148365E-01,5.324114E+00,2.911939E+03,3.278891E+00
1.6E-02,5.865009E-02,1.288941E-03,-3.037846E-02,7.711838E-02,6.582482E-02,1.747267E-03,-3.76809E-02,9.087906E-02,8.884416E+00,3.243751E+03,3.655123E+00
1.7E-02,5.862845E-02,1.421592E-03,-8.086876E-02,8.875791E-02,6.576621E-02,1.858872E-03,-6.358951E-02,1.382673E-01,1.181162E+01,4.20181E+03,3.505728E+00
1.8E-02,5.848835E-02,1.466457E-03,-8.190661E-02,9.527188E-02,6.569764E-02,2.023801E-03,-7.877161E-02,1.505354E-01,1.728804E+01,3.733797E+03,4.420703E+00
1.9E-02,5.846463E-02,1.612136E-03,-8.138423E-02,1.300199E-01,6.560866E-02,2.159943E-03,-1.200821E-01,1.285995E-01,1.927921E+01,3.329876E+03,4.384885E+00
2E-02,5.832559E-02,1.726496E-03,-9.156072E-02,9.722344E-02,6.545748E-02,2.281E-03,-1.596588E-01,1.279427E-01,2.394779E+01,5.56645E+03,4.445799E+00
2.1E-02,5.828151E-02,1.806583E-03,-5.029841E-02,1.18808E-01,6.528934E-02,2.415828E-03,-1.780821E-01,1.369582E-01,3.041211E+01,7.251704E+03,4.968678E+00
2.2E-02,5.822499E-02,1.964112E-03,-7.686323E-02,1.189049E-01,6.510131E-02,2.554917E-03,-1.811629E-01,8.418478E-02,3.84512E+01,7.499594E+03,4.910715E+00
2.3E-02,5.812779E-02,2.044392E-03,-6.537218E-02,1.016026E-01,6.492702E-02,2.584198E-03,-1.763348E-01,1.066823E-02,4.54113E+01,8.602091E+03,4.539312E+00
2.4E-02,5.809425E-02,2.167318E-03,-5.384332E-02,1.498193E-01,6.474864E-02,2.576253E-03,-9.624918E-02,8.906528E-04,5.565538E+01,1.003192E+04,3.5166E+00
2.5E-02,5.80201E-02,2.344031E-03,-8.178447E-02,1.385597E-01,6.473452E-02,2.585979E-03,-4.504996E-02,1.764571E-02,6.547513E+01,1.124594E+04,2.06371E+00
2.6E-02,5.793068E-02,2.444437E-03,-5.447664E-02,1.425491E-01,6.465854E-02,2.611545E-03,-8.422026E-02,4.765567E-02,7.814725E+01,1.396627E+04,1.422827E+00
2.7E-02,5.791115E-02,2.629129E-03,-6.576699E-02,1.312513E-01,6.456608E-02,2.681291E-03,-5.235288E-02,8.148888E-02,9.340766E+01,1.522303E+04,4.490753E-01
2.8E-02,5.779914E-02,2.70694E-03,-9.734256E-02,1.162907E-01,6.455384E-02,2.774522E-03,-4.02792E-02,1.175565E-01,1.085933E+02,1.837159E+04,5.732421E-01
2.9E-02,5.771646E-02,2.861711E-03,-1.219976E-01,1.143387E-01,6.448552E-02,2.916404E-03,-8.840294E-02,8.595223E-02,1.301508E+02,2.393715E+04,4.6293E-01
3E-02,5.755515E-02,2.935617E-03,-1.708771E-01,5.955268E-02,6.437703E-02,2.946427E-03,-8.29466E-02,8.530002E-02,1.564676E+02,2.888758E+04,9.078975E-02
3.1E-02,5.737471E-02,2.980816E-03,-1.791211E-01,3.978534E-02,6.431963E-02,3.087004E-03,-8.916826E-02,8.57868E-02,1.87926E+02,3.606417E+04,8.759815E-01
3.2E-02,5.71969E-02,3.015188E-03,-1.756125E-01,-4.36541E-02,6.419869E-02,3.118E-03,-9.032577E-02,1.927368E-02,2.28596E+02,3.977235E+04,8.412582E-01
3.3E-02,5.702348E-02,2.893508E-03,-1.445284E-01,-6.019298E-02,6.413898E-02,3.125551E-03,-9.194643E-02,5.125661E-02,2.674707E+02,4.102147E+04,1.867808E+00
3.4E-02,5.690785E-02,2.894802E-03,-9.257443E-02,-1.041634E-02,6.40148E-02,3.220514E-03,-1.175875E-01,5.457199E-02,3.106389E+02,4.19726E+04,2.624031E+00
3.5E-02,5.683833E-02,2.872675E-03,-3.654015E-02,-2.65984E-02,6.39038E-02,3.234695E-03,-1.015756E-01,-1.78703E-02,3.514159E+02,3.606305E+04,2.93315E+00
3.6E-02,5.683477E-02,2.841605E-03,-9.657451E-03,-7.408518E-02,6.381165E-02,3.184773E-03,-1.210907E-01,6.656171E-03,3.82765E+02,3.187807E+04,2.815907E+00
3.7E-02,5.681902E-02,2.724505E-03,-6.634271E-02,-6.217165E-02,6.366162E-02,3.248007E-03,-1.318953E-01,4.40262E-02,4.151721E+02,2.736164E+04,4.374967E+00
3.8E-02,5.670208E-02,2.717262E-03,-8.488198E-02,2.664289E-02,6.354786E-02,3.272825E-03,-9.253102E-02,1.98185E-02,4.374883E+02,1.713791E+04,4.639627E+00
3.9E-02,5.664925E-02,2.777791E-03,-1.117845E-01,7.671528E-03,6.347656E-02,3.287644E-03,-1.094073E-01,1.036463E-02,4.494479E+02,7.393082E+03,4.270842E+00
4E-02,5.647851E-02,2.732605E-03,-1.657348E-01,-2.896145E-02,6.332905E-02,3.293555E-03,-8.590312E-02,4.020287E-03,4.522744E+02,1.007805E+03,4.681173E+00
4.1E-02,5.631778E-02,2.719868E-03,-1.637905E-01,-8.445029E-03,6.330475E-02,3.295685E-03,-5.028797E-02,4.079902E-03,4.514635E+02,-4.76338E+03,4.711271E+00
4.2E-02,5.615093E-02,2.715715E-03,-1.691076E-01,-7.949528E-02,6.322847E-02,3.301714E-03,-9.317864E-02,6.713465E-03,4.427477E+02,-9.938033E+03,4.733131E+00
4.3E-02,5.597957E-02,2.560877E-03,-1.390267E-01,-1.118935E-01,6.311839E-02,3.309112E-03,-8.991002E-02,-4.661194E-03,4.315874E+02,-1.005379E+04,5.983439E+00
4.4E-02,5.587288E-02,2.491928E-03,-1.126395E-01,-1.104698E-01,6.304865E-02,3.292392E-03,-9.53866E-02,-1.713585E-02,4.226401E+02,-1.10594E+04,6.365088E+00
4.5E-02,5.575429E-02,2.339938E-03,-1.170068E-01,-1.615438E-01,6.292762E-02,3.27484E-03,-2.306188E-01,-6.732731E-02,4.094686E+02,-8.645418E+03,7.425523E+00
4.6E-02,5.563887E-02,2.16884E-03,-8.219414E-02,-1.469678E-01,6.258741E-02,3.157737E-03,-2.70041E-01,-1.284507E-01,4.053493E+02,-2.483892E+03,8.099781E+00
4.7E-02,5.55899E-02,2.046002E-03,-2.817742E-02,-3.524908E-02,6.238754E-02,3.017939E-03,-2.022703E-01,-1.180247E-01,4.045008E+02,-2.024085E+02,8.137086E+00
4.8E-02,5.558251E-02,2.098342E-03,-1.435646E-02,4.183462E-02,6.218287E-02,2.921688E-03,-1.937779E-01,-4.553377E-02,4.049445E+02,2.198264E+03,7.110496E+00
4.9E-02,5.556119E-02,2.129671E-03,-7.74401E-02,3.607749E-02,6.199998E-02,2.926871E-03,-1.673494E-01,8.034038E-03,4.088973E+02,2.551218E+03,7.057984E+00
5E-02,5.542763E-02,2.170497E-03,-9.70458E-02,2.076647E-02,6.184817E-02,2.937756E-03,-7.628749E-02,2.638017E-03,4.100469E+02,3.030611E+03,6.814571E+00
5.1E-02,5.53671E-02,2.171204E-03,-1.086594E-01,2.653854E-02,6.184741E-02,2.932147E-03,-1.003424E-02,-3.358082E-02,4.149586E+02,4.969975E+03,6.697221E+00
5.2E-02,5.521031E-02,2.223574E-03,-1.634394E-01,8.900255E-02,6.18281E-02,2.870595E-03,-1.711359E-02,-9.23595E-02,4.199868E+02,7.352464E+03,5.584053E+00
5.3E-02,5.504022E-02,2.349209E-03,-1.733936E-01,1.074253E-01,6.181318E-02,2.747428E-03,-5.661138E-02,-1.528939E-01,4.296635E+02,9.602498E+03,3.364853E+00
5.4E-02,5.486352E-02,2.438424E-03,-1.678702E-01,8.777786E-02,6.171488E-02,2.564807E-03,-7.855074E-02,-2.004895E-01,4.391918E+02,1.350738E+04,1.056777E+00
5.5E-02,5.470448E-02,2.524765E-03,-1.148368E-01,1.237217E-01,6.165608E-02,2.346449E-03,-1.141663E-01,-2.11427E-01,4.566783E+02,2.005849E+04,-1.469375E+00
5.6E-02,5.463385E-02,2.685868E-03,-1.112797E-01,1.331344E-01,6.148655E-02,2.141953E-03,-1.710043E-01,-2.049405E-01,4.793088E+02,2.403143E+04,-4.538187E+00
