,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,5.835589E-02,1.082408E-03,,,6.565037E-02,1.035346E-03,,,-1.080924E+00,,-3.696451E-01
1E-03,5.835826E-02,1.102365E-03,-2.531007E-03,9.990221E-03,6.564783E-02,1.067978E-03,-5.190909E-03,1.507793E-02,-1.429515E+00,-1.914257E+02,-2.702738E-01
2E-03,5.835082E-02,1.102388E-03,-4.109378E-03,1.333658E-03,6.563999E-02,1.065502E-03,-4.90638E-03,5.423419E-04,-1.463776E+00,-3.228115E+01,-2.899346E-01
3E-03,5.835004E-02,1.105032E-03,2.416931E-04,1.890675E-03,6.563802E-02,1.069063E-03,1.512048E-03,2.908077E-03,-1.494078E+00,-2.554242E+01,-2.827748E-01
4E-03,5.835131E-02,1.106169E-03,5.089676E-03,-6.391316E-04,6.564301E-02,1.071318E-03,4.860795E-03,-6.133784E-04,-1.51486E+00,-3.189595E+01,-2.738452E-01
5E-03,5.836022E-02,1.103754E-03,4.406059E-03,-1.15788E-03,6.564774E-02,1.067836E-03,-1.394652E-03,2.445349E-03,-1.55787E+00,-3.839424E+00,-2.823876E-01
6E-03,5.836012E-02,1.103854E-03,-6.691142E-03,1.231981E-03,6.564023E-02,1.076209E-03,-1.957184E-02,1.245076E-02,-1.522539E+00,6.534609E+01,-2.175664E-01
7E-03,5.834684E-02,1.106218E-03,-1.268808E-02,4.526255E-03,6.560859E-02,1.092738E-03,-2.655738E-02,2.122357E-02,-1.427177E+00,8.774808E+01,-1.063576E-01
8E-03,5.833474E-02,1.112906E-03,-1.188651E-02,6.746853E-03,6.558711E-02,1.118656E-03,-2.606445E-02,3.196913E-02,-1.347043E+00,3.351097E+02,4.542752E-02
9E-03,5.832307E-02,1.119711E-03,-1.497534E-02,1.145271E-02,6.555647E-02,1.156676E-03,-3.313686E-02,6.564708E-02,-7.56958E-01,7.635562E+02,2.927942E-01
1E-02,5.830479E-02,1.135812E-03,-1.86569E-02,1.037232E-02,6.552084E-02,1.24995E-03,-8.830912E-02,8.159952E-02,1.800693E-01,1.110596E+03,9.061931E-01
1.1E-02,5.828575E-02,1.140456E-03,-2.426051E-02,1.233881E-02,6.538079E-02,1.318595E-03,-9.683668E-02,9.516912E-02,1.464235E+00,1.413086E+03,1.438258E+00
1.2E-02,5.825627E-02,1.160489E-03,-3.177892E-02,1.379928E-02,6.532716E-02,1.440289E-03,-6.889518E-02,8.926314E-02,3.006241E+00,1.902821E+03,2.266047E+00
1.3E-02,5.822219E-02,1.168055E-03,-3.328485E-02,4.022379E-02,6.5243E-02,1.497122E-03,-5.357972E-02,5.924142E-02,5.269876E+00,2.47646E+03,2.683506E+00
1.4E-02,5.81897E-02,1.240937E-03,-5.93773E-02,7.461134E-02,6.522E-02,1.558771E-03,-3.480044E-02,8.838549E-02,7.959161E+00,2.518785E+03,2.588537E+00
1.5E-02,5.810344E-02,1.317277E-03,-4.99654E-02,8.867249E-02,6.517389E-02,1.671133E-03,-4.878391E-02,1.199525E-01,1.030745E+01,2.825675E+03,2.865099E+00
1.6E-02,5.808977E-02,1.418282E-03,-5.615417E-02,9.090508E-02,6.512244E-02,1.798676E-03,-6.53562E-02,1.331273E-01,1.361051E+01,4.299201E+03,3.096094E+00
1.7E-02,5.799113E-02,1.499087E-03,-8.080468E-02,1.108718E-01,6.504318E-02,1.937388E-03,-5.951206E-02,1.501703E-01,1.890585E+01,5.688181E+03,3.556485E+00
1.8E-02,5.792816E-02,1.640025E-03,-5.368678E-02,1.441101E-01,6.500341E-02,2.099017E-03,-8.254333E-02,1.556631E-01,2.498687E+01,6.565214E+03,3.71174E+00
1.9E-02,5.788376E-02,1.787308E-03,-6.751814E-02,1.367298E-01,6.487809E-02,2.248714E-03,-1.063302E-01,1.512743E-01,3.203628E+01,6.705014E+03,3.774253E+00
2E-02,5.779313E-02,1.913485E-03,-7.869389E-02,1.485957E-01,6.479075E-02,2.401566E-03,-1.211756E-01,1.436172E-01,3.83969E+01,7.958955E+03,3.989887E+00
