,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,6.101328E-02,1.070408E-03,,,6.791147E-02,1.030764E-03,,,2.960936E+00,,-3.292825E-01
1E-03,6.102023E-02,1.089103E-03,1.134704E-02,4.285568E-03,6.783374E-02,1.064088E-03,-3.489266E-02,1.568441E-02,2.233085E+00,-2.477508E+02,-2.103536E-01
2E-03,6.103597E-02,1.07898E-03,2.528052E-03,-2.464725E-03,6.784168E-02,1.062132E-03,5.330184E-03,-1.378905E-03,2.465435E+00,3.706962E+01,-1.418316E-01
3E-03,6.102529E-02,1.084174E-03,-1.024582E-02,2.105205E-03,6.78444E-02,1.06133E-03,2.958977E-03,-3.307624E-03,2.307224E+00,-6.906461E+01,-1.919343E-01
4E-03,6.101548E-02,1.08319E-03,-6.899356E-03,-5.172281E-03,6.78476E-02,1.055517E-03,-6.722265E-03,-3.434174E-03,2.327305E+00,3.533565E+02,-2.320689E-01
5E-03,6.101149E-02,1.073829E-03,-1.627716E-03,-3.400575E-05,6.783095E-02,1.054462E-03,-8.879436E-03,-4.585349E-03,3.013937E+00,1.157872E+03,-1.627182E-01
6E-03,6.101223E-02,1.083122E-03,1.083814E-03,8.9861E-03,6.782984E-02,1.046347E-03,-8.811369E-04,-6.754387E-03,4.643049E+00,2.648169E+03,-3.090606E-01
7E-03,6.101366E-02,1.091801E-03,-1.970498E-04,6.004694E-03,6.782919E-02,1.040953E-03,-1.751943E-07,-1.070756E-02,8.310276E+00,4.39325E+03,-4.27454E-01
8E-03,6.101183E-02,1.095131E-03,1.032122E-02,3.145047E-03,6.782984E-02,1.024931E-03,5.534051E-03,5.113299E-03,1.342955E+01,6.94902E+03,-5.89911E-01
9E-03,6.10343E-02,1.098091E-03,3.123723E-02,8.18319E-04,6.784026E-02,1.05118E-03,1.032946E-04,-1.910047E-02,2.220832E+01,1.096553E+04,-3.949177E-01
1E-02,6.107431E-02,1.096768E-03,3.250567E-02,6.935664E-03,6.783005E-02,9.867305E-04,-3.299701E-03,-4.655628E-03,3.536062E+01,1.371758E+04,-9.331512E-01
1.1E-02,6.109931E-02,1.111963E-03,2.89625E-02,1.024437E-02,6.783366E-02,1.041869E-03,-1.350468E-03,4.251097E-02,4.964347E+01,1.582567E+04,-5.963392E-01
1.2E-02,6.113223E-02,1.117257E-03,6.668321E-02,2.916092E-02,6.782735E-02,1.071752E-03,-1.515118E-02,2.225364E-02,6.701195E+01,1.738234E+04,-3.89413E-01
1.3E-02,6.123268E-02,1.170285E-03,9.435389E-03,7.046001E-02,6.780336E-02,1.086376E-03,-6.665402E-02,1.370938E-02,8.440815E+01,1.383443E+04,-7.316376E-01
1.4E-02,6.11511E-02,1.258177E-03,-6.708659E-02,5.353923E-02,6.769404E-02,1.099171E-03,-7.096804E-02,4.911198E-03,9.46808E+01,8.396643E+03,-1.392121E+00
1.5E-02,6.109851E-02,1.277363E-03,-3.099375E-02,1.08003E-02,6.766142E-02,1.096198E-03,-7.785734E-02,-9.464376E-03,1.012014E+02,4.35822E+03,-1.581209E+00
