,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,6.175735E-02,9.907596E-04,,,6.873984E-02,9.435805E-04,,,6.842773E+00,,-3.871278E-01
1E-03,6.174475E-02,1.076803E-03,-7.987388E-03,4.511305E-02,6.874354E-02,1.011492E-03,-4.60815E-04,3.599138E-02,4.949297E+00,-9.562056E+02,-5.346594E-01
2E-03,6.174137E-02,1.080986E-03,-1.892756E-03,-7.259403E-04,6.873892E-02,1.015563E-03,-5.12902E-03,-2.039705E-03,4.930362E+00,-5.208273E+00,-5.356612E-01
3E-03,6.174096E-02,1.075351E-03,-2.567908E-03,-1.873789E-03,6.873328E-02,1.007412E-03,-3.132467E-03,-4.133917E-04,4.93888E+00,1.563178E+00,-5.566826E-01
4E-03,6.173623E-02,1.077238E-03,-3.42272E-03,1.110363E-03,6.873265E-02,1.014737E-03,-6.932813E-04,1.960411E-03,4.933489E+00,2.611126E+01,-5.118304E-01
5E-03,6.173412E-02,1.077572E-03,3.115123E-03,7.313667E-04,6.873189E-02,1.011333E-03,2.006401E-03,-2.075108E-03,4.991103E+00,4.043813E+01,-5.423298E-01
6E-03,6.174247E-02,1.078701E-03,-1.540479E-03,3.332071E-03,6.873667E-02,1.010586E-03,-1.960304E-03,3.411768E-03,5.014365E+00,5.830869E+01,-5.579693E-01
7E-03,6.173104E-02,1.084236E-03,-3.039133E-03,-9.21731E-04,6.872797E-02,1.018157E-03,-4.684085E-03,-2.576084E-03,5.10772E+00,2.554359E+02,-5.410897E-01
8E-03,6.173639E-02,1.076857E-03,0E+00,0E+00,6.87273E-02,1.005434E-03,-1.933304E-03,-4.101571E-03,5.525237E+00,8.663342E+02,-5.853465E-01
9E-03,6.17297E-02,1.08158E-03,2.67021E-03,1.364593E-03,6.87241E-02,1.009953E-03,3.234722E-03,-1.623861E-03,6.840389E+00,2.047564E+03,-5.86717E-01
1E-02,6.174173E-02,1.079587E-03,1.073913E-02,-2.148486E-03,6.873377E-02,1.002186E-03,4.222622E-03,-9.663624E-03,9.620364E+00,3.696388E+03,-6.342238E-01
1.1E-02,6.175118E-02,1.077283E-03,1.424266E-02,9.276167E-04,6.873255E-02,9.906262E-04,-5.965098E-03,-7.137118E-03,1.423317E+01,5.199419E+03,-7.111491E-01
1.2E-02,6.177021E-02,1.081442E-03,3.478233E-02,-1.235629E-03,6.872184E-02,9.879122E-04,-7.335208E-03,-4.47144E-03,2.00192E+01,7.696518E+03,-7.708308E-01
1.3E-02,6.182074E-02,1.074811E-03,3.936177E-02,1.729566E-03,6.871788E-02,9.816833E-04,-9.010177E-03,1.313681E-03,2.96262E+01,9.807583E+03,-7.735854E-01
1.4E-02,6.184894E-02,1.084901E-03,1.205695E-02,2.53761E-03,6.870382E-02,9.905395E-04,-1.813628E-02,9.843942E-03,3.963437E+01,1.034137E+04,-7.886592E-01
1.5E-02,6.184486E-02,1.079887E-03,1.02875E-02,-2.260002E-03,6.868161E-02,1.001371E-03,-2.003696E-02,9.204823E-03,5.030893E+01,1.044321E+04,-6.579743E-01
1.6E-02,6.186951E-02,1.080381E-03,2.789989E-02,2.491365E-02,6.866374E-02,1.008949E-03,-4.334159E-02,1.528985E-02,6.052079E+01,9.282337E+03,-6.023615E-01
1.7E-02,6.190066E-02,1.129714E-03,2.042813E-02,8.339774E-02,6.859492E-02,1.031951E-03,-6.911761E-02,1.288554E-02,6.887361E+01,6.20261E+03,-8.36688E-01
1.8E-02,6.191037E-02,1.247176E-03,-2.217598E-03,6.495924E-02,6.852551E-02,1.03472E-03,-6.039517E-02,1.658128E-02,7.292601E+01,2.425794E+03,-1.839515E+00
1.9E-02,6.189622E-02,1.259632E-03,-1.242441E-02,9.996753E-03,6.847413E-02,1.065113E-03,-6.655804E-02,3.364123E-02,7.372519E+01,-4.290147E+02,-1.693831E+00
2E-02,6.188552E-02,1.26717E-03,-9.461475E-03,4.351662E-03,6.839239E-02,1.102003E-03,-6.266727E-02,2.501892E-02,7.206799E+01,-1.624886E+03,-1.454054E+00
2.1E-02,6.18773E-02,1.268336E-03,-9.405252E-03,-2.972132E-04,6.83488E-02,1.115151E-03,-3.290891E-02,-4.749184E-03,7.047542E+01,-2.412173E+03,-1.355974E+00
2.2E-02,6.186671E-02,1.266575E-03,-7.865941E-03,9.005165E-04,6.832658E-02,1.092504E-03,-1.533246E-02,-2.899403E-02,6.724364E+01,-1.623119E+03,-1.54355E+00
2.3E-02,6.186157E-02,1.270137E-03,-3.072578E-03,3.04744E-03,6.831813E-02,1.057163E-03,1.392839E-03,-2.578412E-02,6.722918E+01,1.389437E+02,-1.889249E+00
2.4E-02,6.186056E-02,1.27267E-03,0E+00,0E+00,6.832936E-02,1.040936E-03,5.488946E-03,-9.447161E-03,6.752153E+01,7.03305E+02,-2.051651E+00
2.5E-02,6.186214E-02,1.268723E-03,5.507683E-03,-1.182905E-02,6.832911E-02,1.038269E-03,1.283984E-02,-9.256574E-03,6.863579E+01,2.004169E+03,-2.040902E+00
2.6E-02,6.187158E-02,1.249012E-03,2.981241E-03,-2.052168E-02,6.835504E-02,1.022423E-03,2.470503E-02,-9.868762E-03,7.152987E+01,3.207962E+03,-2.001604E+00
2.7E-02,6.18681E-02,1.22768E-03,-3.801773E-03,-3.026269E-02,6.837852E-02,1.018531E-03,1.425169E-02,-4.300149E-03,7.505172E+01,4.183548E+03,-1.840002E+00
2.8E-02,6.186397E-02,1.188487E-03,-1.78044E-03,-4.673634E-02,6.838354E-02,1.013823E-03,1.183762E-03,6.576975E-04,7.989696E+01,4.860374E+03,-1.53463E+00
2.9E-02,6.186454E-02,1.134207E-03,-1.833525E-03,-2.998654E-02,6.838089E-02,1.019847E-03,-1.094556E-02,1.024624E-02,8.477247E+01,4.632572E+03,-1.005422E+00
3E-02,6.186031E-02,1.128514E-03,-8.099561E-03,-2.012561E-02,6.836165E-02,1.034315E-03,-1.902379E-02,1.054877E-02,8.916211E+01,4.0081E+03,-8.301061E-01
3.1E-02,6.184834E-02,1.093956E-03,-2.292352E-02,-1.741688E-02,6.834284E-02,1.040944E-03,-1.648284E-02,2.933551E-02,9.278867E+01,2.56949E+03,-4.676666E-01
3.2E-02,6.181446E-02,1.09368E-03,-3.628278E-02,-1.095059E-03,6.832869E-02,1.092986E-03,-9.174512E-03,4.63136E-02,9.430108E+01,1.108778E+03,-6.102697E-03
3.3E-02,6.177577E-02,1.091766E-03,-3.23331E-02,2.177611E-03,6.832449E-02,1.133572E-03,-2.923335E-03,3.886462E-02,9.500622E+01,6.20515E+02,3.657616E-01
