,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,5.980166E-02,1.252526E-03,,,6.721698E-02,1.226415E-03,,,-6.075198E-01,,-2.01753E-01
1E-03,5.979033E-02,1.253636E-03,-2.723555E-03,-1.005841E-03,6.71737E-02,1.300751E-03,-1.996111E-02,3.609585E-02,-5.253916E-01,3.738761E+01,3.656109E-01
2E-03,5.979621E-02,1.250515E-03,4.183177E-03,-2.11321E-03,6.717706E-02,1.298607E-03,1.125214E-03,-2.04164E-03,-5.327445E-01,-3.937654E+01,3.733216E-01
3E-03,5.97987E-02,1.24941E-03,-2.145035E-14,1.072517E-14,6.717595E-02,1.296668E-03,2.106907E-05,-4.42679E-04,-6.041447E-01,-3.164651E+01,3.670257E-01
4E-03,5.979984E-02,1.25421E-03,0E+00,0E+00,6.717949E-02,1.299778E-03,2.698026E-03,1.762352E-03,-5.960376E-01,1.940867E+01,3.537868E-01
5E-03,5.980098E-02,1.25142E-03,2.145035E-14,-1.072517E-14,6.718135E-02,1.300193E-03,-2.202345E-03,1.749026E-03,-5.653274E-01,3.671944E+01,3.786265E-01
6E-03,5.980124E-02,1.251104E-03,0E+00,0E+00,6.717508E-02,1.303277E-03,-5.876353E-03,2.539141E-03,-5.225987E-01,1.003712E+01,4.053809E-01
7E-03,5.979894E-02,1.252364E-03,-3.277419E-03,2.750655E-03,6.71696E-02,1.305271E-03,-8.299674E-03,5.055838E-03,-5.452531E-01,-3.264424E+00,4.112672E-01
8E-03,5.979468E-02,1.256605E-03,0E+00,0E+00,6.715848E-02,1.313388E-03,-2.749951E-03,4.159646E-03,-5.291275E-01,-6.808439E-01,4.41804E-01
9E-03,5.98001E-02,1.253498E-03,-2.145035E-14,-1.072517E-14,6.716341E-02,1.315039E-03,-3.120196E-03,3.790774E-03,-5.466148E-01,4.048661E+01,4.78852E-01
1E-02,5.979208E-02,1.25326E-03,0E+00,0E+00,6.715224E-02,1.32097E-03,-9.925933E-03,8.369169E-03,-4.481543E-01,5.227183E+01,5.270765E-01
1.1E-02,5.980112E-02,1.254171E-03,2.030203E-03,-1.094332E-03,6.714359E-02,1.33276E-03,-1.178833E-02,2.342893E-02,-4.420712E-01,-4.011024E+01,6.132326E-01
1.2E-02,5.979614E-02,1.251071E-03,5.319415E-04,-2.198806E-03,6.712867E-02,1.367828E-03,-2.804526E-02,7.578545E-02,-5.283748E-01,-2.984614E+01,9.122466E-01
